,species,mean_temp,se_temp,within_sp_var_temp,mean_prec,se_prec,within_sp_var_prec,mean_pet,se_pet,within_sp_var_pet,mean_aridity,se_aridity,within_sp_var_aridity,Fruit_type
347,Potentilla_alba,5.636892,0.000812,2.00E-06,6.478629,0.031295,0.002172,6.773051,0.010276,0.000475,8.907607,0.026995,0.002306,Dry
348,Potentilla_anglica,5.640324,0.000662,4.00E-06,6.555059,0.039527,0.004102,6.671377,0.013715,0.000896,9.1194,0.04641,0.004357,Dry
349,Potentilla_articulata,5.626306,0.008375,2.60E-05,6.662494,0.1114,0.026373,6.610982,0.293388,0.005762,9.23745,0.304939,0.028007,Dry
350,Potentilla_biennis,5.641321,0.00113,2.00E-06,5.808784,0.046925,0.00181,7.307168,0.019898,0.000395,7.872856,0.05127,0.001922,Dry
351,Potentilla_biflora,5.582285,0.001016,2.00E-06,5.789201,0.041825,0.001709,6.275259,0.020801,0.000384,8.697691,0.040517,0.001867,Dry
352,Potentilla_bipinnatifida,5.624698,0.001638,3.60E-05,6.161918,0.049279,0.036922,6.817261,0.057813,0.008067,8.687559,0.11616,0.03921,Dry
353,Potentilla_centigrana,5.649183,0.001773,7.00E-06,7.375834,0.052348,0.007384,6.893095,0.022173,0.001613,9.715479,0.038771,0.007842,Dry
354,Potentilla_chinensis,5.649259,0.001207,1.00E-06,6.559071,0.042016,0.001133,7.084811,0.012538,0.000247,8.768842,0.045088,0.001203,Dry
355,Potentilla_discolor,5.66335,0.001417,2.00E-06,6.865725,0.044491,0.001828,7.13502,0.011057,0.000399,8.98456,0.048452,0.001941,Dry
356,Potentilla_divina,5.617415,0.004699,6.10E-05,7.374726,0.201093,0.061536,6.69544,0.067052,0.013445,9.726845,0.12676,0.065351,Dry
357,Potentilla_drummondii,5.62145,0.001803,3.00E-06,6.915053,0.080437,0.003297,6.869069,0.034379,0.00072,9.365508,0.081538,0.003501,Dry
358,Potentilla_elegans,5.576387,0.001504,3.00E-06,5.854488,0.05924,0.003239,6.285928,0.018786,0.000708,8.72993,0.053853,0.00344,Dry
359,Potentilla_flabellifolia,5.623952,0.003612,7.00E-06,7.016765,0.104612,0.0071,6.968734,0.046722,0.001551,9.295576,0.123707,0.00754,Dry
360,Potentilla_grammopetala,5.631033,NA,0.000182,7.288244,NA,0.184609,6.830874,NA,0.040334,9.656883,NA,0.196052,Dry
361,Potentilla_grandiflora,5.615242,0.001531,3.00E-06,6.71209,0.064548,0.003183,6.353848,0.032174,0.00072,9.603543,0.062031,0.003501,Dry
362,Potentilla_griffithii,5.639136,0.003258,4.00E-06,6.418185,0.092164,0.004395,7.072635,0.026981,0.00096,8.667858,0.060155,0.004668,Dry
363,Potentilla_hippiana,5.631744,0.001554,3.00E-06,5.987992,0.03494,0.003077,7.30911,0.022606,0.000672,8.070032,0.041689,0.003268,Dry
364,Potentilla_hyparctica,5.579184,0.001293,1.00E-06,5.848661,0.04669,0.000662,6.057639,0.026847,0.000152,9.044598,0.031536,0.000737,Dry
365,Potentilla_micrantha,5.645877,0.001223,2.00E-06,6.770754,0.039099,0.002172,6.991831,0.019477,0.000475,8.980527,0.048499,0.002306,Dry
366,Potentilla_multicaulis,5.641507,0.002361,3.00E-06,6.112219,0.047379,0.003077,7.118685,0.024983,0.000672,8.364612,0.051223,0.003268,Dry
367,Potentilla_multifida,5.602039,0.00145,6.00E-06,5.80766,0.042953,0.006154,6.399248,0.028115,0.001344,8.676869,0.051662,0.006535,Dry
368,Potentilla_norvegica,5.626054,0.000561,0,6.443086,0.014988,0.000191,6.70776,0.010228,4.20E-05,8.994194,0.01625,0.000204,Dry
369,Potentilla_persica,5.648073,0.006343,9.10E-05,6.260838,0.167268,0.092305,7.46955,0.124831,0.020167,7.587275,0.362522,0.098026,Dry
370,Potentilla_pimpinelloides,5.633777,0.000119,6.10E-05,6.333212,0.109661,0.061536,6.83034,0.013156,0.013445,8.867444,0.151974,0.065351,Dry
371,Potentilla_recta,5.641949,0.000488,0,6.593641,0.016004,0.000299,6.939622,0.009807,6.60E-05,8.887574,0.019235,0.000321,Dry
372,Potentilla_simulatrix,5.643215,0.003132,1.10E-05,6.085199,0.050137,0.010859,7.228684,0.018886,0.002373,8.126552,0.075211,0.011532,Dry
373,Potentilla_speciosa,5.631934,0.004856,2.60E-05,6.936823,0.110591,0.026373,7.041422,0.062998,0.005762,9.036141,0.116756,0.028007,Dry
374,Potentilla_sterilis,5.644783,0.000908,2.00E-06,6.708417,0.03194,0.002029,6.835807,0.021321,0.000443,9.071966,0.036675,0.002154,Dry
375,Potentilla_stipularis,5.572835,0.001302,4.00E-06,5.694697,0.04869,0.004196,6.106349,0.034489,0.000896,8.808893,0.054774,0.004357,Dry
376,Potentilla_stolonifera,5.626882,0.004646,9.00E-06,7.02036,0.145756,0.008791,6.627044,0.057057,0.002123,9.733522,0.113442,0.010319,Dry
377,Potentilla_subvahliana,5.574722,0.001616,2.00E-06,5.59505,0.055068,0.002029,6.123034,0.032908,0.000443,8.656122,0.042352,0.002154,Dry
378,Potentilla_thurberi,5.656498,0.001599,6.00E-06,6.363699,0.071554,0.005769,7.571504,0.012971,0.00126,8.038319,0.070757,0.006127,Dry
379,Potentilla_thuringiaca,5.629474,0.003114,2.30E-05,6.526707,0.049254,0.023076,6.539655,0.058607,0.005042,9.272818,0.098047,0.024507,Dry
380,Potentilla_tollii,5.560489,NA,0.000182,5.278115,NA,0.184609,6.293419,NA,0.040334,8.153637,NA,0.196052,Dry
381,Potentilla_uniflora,5.597098,0.001873,2.00E-06,6.132445,0.06245,0.002198,6.552972,0.034724,0.00048,8.880801,0.059051,0.002334,Dry
382,Potentilla_villosula,5.601549,0.001699,2.00E-06,6.570679,0.078399,0.001964,6.455801,0.021164,0.000434,9.325611,0.070257,0.002131,Dry
383,Prinsepia_uniflora,5.648952,0.001841,1.30E-05,6.081786,0.038652,0.013186,7.145997,0.032948,0.002881,8.318059,0.057123,0.014004,Fleshy
384,Prunus_alleghaniensis,5.646021,0.003635,3.60E-05,6.863708,0.09334,0.036922,7.019614,0.0409,0.008067,9.13326,0.10434,0.03921,Fleshy
385,Prunus_americana,5.6476,0.000785,1.00E-06,6.624719,0.02592,0.000779,7.164944,0.013901,0.00017,8.689604,0.033166,0.000827,Fleshy
386,Prunus_amplifolia,5.687784,0.003202,8.00E-06,7.520117,0.125048,0.008026,7.21489,0.019231,0.001754,9.638406,0.102288,0.008524,Fleshy
387,Prunus_andersonii,5.644487,0.00208,9.00E-06,5.524529,0.098631,0.00923,7.48405,0.027283,0.002017,7.426951,0.090237,0.009803,Fleshy
388,Prunus_angustifolia,5.666913,0.000818,1.00E-06,6.833996,0.032703,0.001431,7.397749,0.014745,0.000315,8.659067,0.044512,0.001532,Fleshy
389,Prunus_annularis,5.665865,0.004132,3.00E-05,7.758922,0.130601,0.030768,7.236406,0.093406,0.006722,9.481695,0.225114,0.032675,Fleshy
390,Prunus_brachybotrya,5.673782,0.001863,3.00E-06,7.212181,0.060583,0.003357,7.418109,0.013065,0.000733,8.941842,0.054997,0.003565,Fleshy
391,Prunus_brachypoda,5.658333,0.002858,1.50E-05,6.704946,0.11744,0.015384,7.020189,0.026331,0.003361,9.136452,0.085834,0.016338,Fleshy
392,Prunus_brittoniana,5.664838,0.016143,6.10E-05,7.194588,0.161387,0.061536,7.205573,0.042067,0.013445,9.041401,0.231554,0.065351,Fleshy
393,Prunus_buergeriana,5.658317,0.001895,7.00E-06,7.503935,0.059967,0.007384,7.010129,0.028489,0.001613,9.689864,0.057624,0.007842,Fleshy
394,Prunus_clarofolia,5.652119,0.003274,1.30E-05,6.534697,0.15924,0.013186,6.982034,0.017808,0.002881,9.152222,0.094723,0.014004,Fleshy
395,Prunus_davidiana,5.654338,0.003589,9.00E-06,6.530984,0.104797,0.008791,7.137383,0.03042,0.001921,8.650906,0.109079,0.009336,Fleshy
396,Prunus_debilis,5.690497,0.001799,4.00E-06,7.742285,0.067415,0.004503,7.188225,0.019128,0.000984,9.784571,0.072495,0.004782,Fleshy
397,Prunus_dielsiana,5.673763,0.001834,3.60E-05,7.318817,0.055062,0.036922,7.098871,0.0454,0.008067,9.420772,0.079143,0.03921,Fleshy
398,Prunus_domestica,5.643808,0.000996,1.00E-06,6.544662,0.027016,0.001183,6.802486,0.022276,0.000264,8.955255,0.041544,0.001281,Fleshy
399,Prunus_fasciculata,5.668533,0.001911,5.00E-06,5.302677,0.066877,0.004989,7.783107,0.024251,0.00109,6.849182,0.088523,0.005299,Fleshy
400,Prunus_geniculata,5.685449,0.000679,9.10E-05,7.243448,0.011437,0.092305,7.471347,0.005692,0.020167,8.869322,0.003305,0.098026,Fleshy
401,Prunus_gracilis,5.668689,0.001718,6.00E-06,6.563718,0.066968,0.005594,7.53952,0.022087,0.001222,8.230217,0.082094,0.005941,Fleshy
402,Prunus_grayana,5.655547,0.002199,7.00E-06,7.419615,0.05563,0.006837,6.958878,0.034621,0.001494,9.712104,0.054977,0.007261,Fleshy
403,Prunus_henryi,5.656904,0.008858,6.10E-05,7.330121,0.134573,0.061536,7.081565,0.104129,0.013445,9.248165,0.084411,0.065351,Fleshy
404,Prunus_hortulana,5.658811,0.000725,7.00E-06,6.928251,0.019031,0.006837,7.243771,0.01218,0.001494,8.938365,0.020652,0.007261,Fleshy
405,Prunus_integrifolia,5.663973,0.002034,5.00E-06,7.363685,0.079167,0.004615,7.184756,0.021758,0.001008,9.267718,0.072399,0.004901,Fleshy
406,Prunus_japonica,5.6427,0.006265,2.30E-05,6.961946,0.154793,0.023076,6.937194,0.056736,0.005042,9.214891,0.076864,0.024507,Fleshy
407,Prunus_kansuensis,5.644346,0.005142,4.60E-05,6.220504,0.151594,0.046152,6.944267,0.04247,0.010084,8.650912,0.166824,0.049013,Fleshy
408,Prunus_leveilleana,5.654845,0.002575,4.60E-05,7.311526,0.154248,0.046152,6.9756,0.033777,0.010084,9.554645,0.138458,0.049013,Fleshy
409,Prunus_maackii,5.618595,0.002825,6.00E-06,6.655011,0.076982,0.006366,6.746483,0.024122,0.001441,9.143904,0.055695,0.007002,Fleshy
410,Prunus_mahaleb,5.648257,0.000733,1.00E-06,6.505277,0.024478,0.001388,6.984524,0.021267,0.000306,8.703149,0.038638,0.001485,Fleshy
411,Prunus_maximowiczii,5.638355,0.001994,3.00E-06,7.11944,0.066686,0.003483,6.834337,0.019039,0.000776,9.49702,0.049958,0.00377,Fleshy
412,Prunus_mexicana,5.666204,0.00112,2.00E-06,6.806336,0.037435,0.002122,7.376634,0.015309,0.000464,8.65124,0.051441,0.002253,Fleshy
413,Prunus_mira,5.636329,0.001656,3.00E-05,5.958198,0.087758,0.030768,7.149633,0.06111,0.006722,8.545027,0.203113,0.032675,Fleshy
414,Prunus_munsoniana,5.658072,0.000814,1.00E-05,6.905888,0.023826,0.009716,7.268297,0.018026,0.002123,8.87218,0.031257,0.010319,Fleshy
415,Prunus_nipponica,5.640102,0.004792,1.20E-05,7.373316,0.078999,0.012307,6.667311,0.114138,0.002689,9.958258,0.159238,0.01307,Fleshy
416,Prunus_oblonga,5.659308,NA,0.000182,7.637716,NA,0.184609,7.151485,NA,0.040334,9.045466,NA,0.196052,Fleshy
417,Prunus_occidentalis,5.687346,0.002357,1.40E-05,7.672053,0.093872,0.014201,7.384248,0.022885,0.003103,9.468217,0.105726,0.015081,Fleshy
418,Prunus_oleifolia,5.677147,0.002621,1.40E-05,7.063454,0.122031,0.014201,7.396167,0.013773,0.003103,8.820919,0.113324,0.015081,Fleshy
419,Prunus_ovalis,5.663418,0.007926,6.10E-05,7.004207,0.251385,0.061536,7.139247,0.070096,0.013445,9.030703,0.232235,0.065351,Fleshy
420,Prunus_pedunculata,5.604882,0.005002,3.00E-05,5.689213,0.083873,0.030768,6.76372,0.093069,0.006722,8.226197,0.081965,0.032675,Fleshy
421,Prunus_pensylvanica,5.627966,0.000697,1.00E-06,6.716719,0.017098,0.000581,6.78575,0.012044,0.000128,9.176195,0.022859,0.000622,Fleshy
422,Prunus_phaeosticta,5.680531,0.001276,6.00E-06,7.393707,0.043206,0.005769,7.154196,0.01764,0.00126,9.53451,0.048064,0.006127,Fleshy
423,Prunus_pleiocerasus,5.637821,NA,0.000182,6.967909,NA,0.184609,6.728629,NA,0.040334,9.155145,NA,0.196052,Fleshy
424,Prunus_prostrata,5.64929,0.001767,8.00E-06,6.385558,0.065817,0.007692,7.299217,0.01985,0.001681,8.253032,0.070868,0.008169,Fleshy
425,Prunus_reflexa,5.680947,0.002896,1.30E-05,7.140781,0.084619,0.013186,7.23153,0.040875,0.002881,9.098535,0.114164,0.014004,Fleshy
426,Prunus_rivularis,5.667838,0.002042,7.00E-06,6.636662,0.052732,0.0071,7.49926,0.025312,0.001551,8.365672,0.074029,0.00754,Fleshy
427,Prunus_salicina,5.66206,0.001212,1.00E-06,6.877739,0.038866,0.001003,7.079948,0.010251,0.000219,9.104865,0.03781,0.001066,Fleshy
428,Prunus_sargentii,5.646829,0.001534,4.00E-06,7.286298,0.046365,0.004013,6.886994,0.022627,0.000896,9.587579,0.04024,0.004357,Fleshy
429,Prunus_serotina,5.656021,0.000826,0,6.840663,0.021121,0.000487,7.215202,0.014825,0.000108,8.852962,0.028107,0.000523,Fleshy
430,Prunus_serrula,5.64082,0.003265,1.40E-05,6.125256,0.116789,0.014201,7.059709,0.028533,0.003103,8.752345,0.045828,0.015081,Fleshy
431,Prunus_simonii,5.654595,0.004032,3.60E-05,6.893602,0.232595,0.036922,7.105807,0.097876,0.008067,8.761328,0.145955,0.03921,Fleshy
432,Prunus_skutchii,5.68778,0.004136,3.00E-05,7.569206,0.088056,0.030768,7.438131,0.042399,0.006722,9.27677,0.175314,0.032675,Fleshy
433,Prunus_spinosissima,5.664167,0.001836,3.00E-05,5.706347,0.138229,0.030768,7.537237,0.051248,0.006722,7.424789,0.067982,0.032675,Fleshy
434,Prunus_spinulosa,5.670897,0.001212,4.00E-06,7.414297,0.03912,0.003768,7.110447,0.016095,0.000823,9.561738,0.03854,0.004001,Fleshy
435,Prunus_stipulacea,5.671661,0.030286,9.10E-05,6.558285,0.982336,0.092305,7.252452,0.058766,0.020167,8.654913,0.816175,0.098026,Fleshy
436,Prunus_subcordata,5.650571,0.001801,7.00E-06,6.709997,0.094199,0.0071,7.358889,0.02543,0.001551,8.631692,0.083176,0.00754,Fleshy
437,Prunus_subhirtella,5.656829,0.002023,1.00E-05,6.979336,0.105422,0.009716,7.110121,0.045682,0.002123,9.104099,0.136727,0.010319,Fleshy
438,Prunus_takesimensis,5.659308,NA,0.000182,7.189168,NA,0.184609,6.984716,NA,0.040334,9.351579,NA,0.196052,Fleshy
439,Prunus_tangutica,5.63655,0.006952,9.10E-05,5.720688,0.35005,0.092305,7.069301,0.208638,0.020167,8.080728,0.830802,0.098026,Fleshy
440,Prunus_tomentosa,5.650193,0.001608,8.00E-06,6.630802,0.121322,0.008026,7.150041,0.045101,0.001754,8.714304,0.148995,0.008524,Fleshy
441,Prunus_tucumanensis,5.664216,0.003614,2.30E-05,6.749498,0.06129,0.023076,7.395004,0.007185,0.005042,8.40284,0.051868,0.024507,Fleshy
442,Prunus_umbellata,5.665486,0.002008,3.00E-06,7.067876,0.030122,0.003129,7.241776,0.02336,0.000684,9.056993,0.01591,0.003323,Fleshy
443,Prunus_undulata,5.664,0.004752,9.00E-06,7.062432,0.102327,0.008791,7.067923,0.053706,0.001921,9.329436,0.055867,0.009336,Fleshy
444,Prunus_ussuriensis,5.633762,0.002485,3.00E-05,6.538081,0.078013,0.030768,7.013009,0.036296,0.006722,8.748208,0.093678,0.032675,Fleshy
445,Prunus_webbii,5.662685,0.004169,3.00E-05,6.560916,0.118502,0.030768,7.361907,0.051013,0.006722,8.461588,0.086914,0.032675,Fleshy
446,Prunus_zippeliana,5.680414,0.001541,5.00E-06,7.587229,0.057526,0.00543,7.206546,0.015254,0.00126,9.612848,0.041836,0.006127,Fleshy
447,Pseudocydonia_sinensis,5.656672,0.003089,2.00E-05,7.201766,0.111446,0.020512,7.077046,0.022912,0.004482,9.325701,0.102186,0.021784,Fleshy
448,Pygeum_topengii,5.68235,0.001404,7.00E-06,7.353204,0.036501,0.006593,7.187447,0.014405,0.001441,9.395536,0.029785,0.007002,Fleshy
449,Pyrus_elaeagnifolia,5.645595,0.003085,2.60E-05,6.361416,0.0971,0.026373,7.115626,0.035463,0.005762,8.417257,0.095191,0.028007,Fleshy
450,Pyrus_hopeiensis,5.64632,0.003201,6.10E-05,6.203372,0.140558,0.061536,7.268828,0.00962,0.013445,8.181365,0.103007,0.065351,Fleshy
451,Pyrus_korshinskyi,5.644917,NA,0.000182,6.584791,NA,0.184609,7.203406,NA,0.040334,8.47762,NA,0.196052,Fleshy
452,Pyrus_pashia,5.664336,0.002183,3.00E-06,6.756284,0.066156,0.003297,7.115502,0.017233,0.00072,9.076148,0.037221,0.003501,Fleshy
453,Pyrus_phaeocarpa,5.657517,0.00427,1.80E-05,6.531126,0.126406,0.018461,7.160683,0.035074,0.004033,8.750001,0.156895,0.019605,Fleshy
454,Pyrus_pseudopashia,5.661728,0.002908,3.60E-05,7.019269,0.153358,0.036922,7.069692,0.027594,0.008067,9.157395,0.118241,0.03921,Fleshy
455,Pyrus_pyrifolia,5.664256,0.001113,1.00E-06,6.999399,0.03562,0.001338,7.079954,0.010882,0.000292,9.200659,0.033122,0.001421,Fleshy
456,Pyrus_salicifolia,5.654138,0.002194,2.30E-05,6.216177,0.090562,0.023076,7.112133,0.022815,0.005042,8.280306,0.075999,0.024507,Fleshy
457,Pyrus_sinkiangensis,5.648848,0.004838,2.30E-05,5.408852,0.443142,0.023076,7.215779,0.079538,0.005042,7.52278,0.514957,0.024507,Fleshy
458,Pyrus_spinosa,5.66152,0.001434,4.00E-06,6.608636,0.0445,0.003928,7.249114,0.020445,0.000896,8.552659,0.054418,0.004357,Fleshy
459,Pyrus_syriaca,5.654486,0.004683,2.00E-05,6.273583,0.173335,0.020512,7.438555,0.056087,0.004482,8.080694,0.170259,0.021784,Fleshy
460,Rhodotypos_scandens,5.65329,0.001019,3.00E-06,6.941818,0.034664,0.002755,7.091636,0.016285,0.000602,9.078247,0.036431,0.002926,Fleshy
461,Rosa_abietina,5.630652,0.004693,6.10E-05,7.321408,0.147975,0.061536,6.744045,0.05649,0.013445,9.642121,0.08076,0.065351,Fleshy
462,Rosa_abyssinica,5.662912,0.002598,3.60E-05,7.060797,0.067704,0.036922,7.399808,0.021754,0.008067,8.843671,0.062862,0.03921,Fleshy
463,Rosa_agrestis,5.651027,0.001048,2.00E-06,6.603401,0.034353,0.001792,7.0828,0.021417,0.000395,8.715908,0.049742,0.001922,Fleshy
464,Rosa_banksiae,5.66958,0.005138,2.60E-05,6.5978,0.248822,0.026373,7.36271,0.113656,0.005762,8.376042,0.3431,0.028007,Fleshy
465,Rosa_bella,5.644997,0.002417,8.00E-06,6.188856,0.044284,0.007692,7.230471,0.018772,0.001681,8.206834,0.049516,0.008169,Fleshy
466,Rosa_brunonii,5.649226,0.005155,1.00E-05,6.65254,0.104709,0.009716,7.082814,0.052281,0.002123,8.905703,0.097194,0.010319,Fleshy
467,Rosa_caesia,5.630625,0.000762,1.10E-05,6.568631,0.058327,0.011538,6.565661,0.012476,0.002521,9.205132,0.041226,0.012253,Fleshy
468,Rosa_californica,5.658527,0.002062,4.00E-06,6.183152,0.085281,0.004196,7.418961,0.023573,0.000917,8.068772,0.100134,0.004456,Fleshy
469,Rosa_carolina,5.640592,0.001222,2.00E-06,6.992577,0.018455,0.002529,6.884321,0.024414,0.000602,9.363018,0.033416,0.002926,Fleshy
470,Rosa_caudata,5.65452,0.002872,1.80E-05,6.785562,0.1431,0.018461,6.959461,0.039645,0.004033,9.082563,0.082025,0.019605,Fleshy
471,Rosa_cymosa,5.6733,0.000883,2.00E-06,7.13718,0.030727,0.001678,7.098853,0.00935,0.000367,9.311444,0.021092,0.001782,Fleshy
472,Rosa_davidii,5.647338,0.002976,6.00E-06,6.476906,0.078531,0.006366,6.93014,0.037742,0.001391,8.929675,0.068232,0.00676,Fleshy
473,Rosa_davurica,5.621847,0.001735,2.00E-06,6.362734,0.040727,0.001758,6.876267,0.022586,0.000384,8.716866,0.044098,0.001867,Fleshy
474,Rosa_ecae,5.636859,0.002737,2.30E-05,5.988609,0.150855,0.023076,7.310096,0.028334,0.005042,8.002379,0.154821,0.024507,Fleshy
475,Rosa_foliolosa,5.672761,0.00166,1.80E-05,6.83633,0.046735,0.018461,7.44685,0.023919,0.004033,8.644005,0.068635,0.019605,Fleshy
476,Rosa_gallica,5.646218,0.00106,2.00E-06,6.536185,0.025779,0.001742,6.91585,0.025254,0.000392,8.79752,0.039658,0.001903,Fleshy
477,Rosa_glauca,5.63206,0.000627,1.00E-06,6.572931,0.030685,0.001513,6.584307,0.009667,0.000336,9.224501,0.033797,0.001634,Fleshy
478,Rosa_helenae,5.658573,0.001781,4.00E-06,6.698084,0.056971,0.00362,7.011934,0.018895,0.000791,9.107258,0.037361,0.003844,Fleshy
479,Rosa_henryi,5.672744,0.000865,2.00E-06,7.150752,0.032773,0.002007,7.111355,0.008906,0.000438,9.339352,0.0205,0.002131,Fleshy
480,Rosa_hirtula,5.661397,NA,0.000182,7.252762,NA,0.184609,7.096721,NA,0.040334,9.405907,NA,0.196052,Fleshy
481,Rosa_laevigata,5.676441,8.00E-04,2.00E-06,7.229283,0.023455,0.001619,7.127167,0.008817,0.000354,9.373242,0.016791,0.00172,Fleshy
482,Rosa_laxa,5.639584,0.002677,1.40E-05,5.30076,0.132745,0.014201,7.246485,0.034499,0.003103,7.253734,0.162643,0.015081,Fleshy
483,Rosa_lichiangensis,5.661154,0.003374,6.10E-05,6.810979,0.16253,0.061536,7.145325,0.02579,0.013445,8.82192,0.071468,0.065351,Fleshy
484,Rosa_longicuspis,5.662059,0.001811,4.00E-06,6.766455,0.051803,0.004102,7.096669,0.019818,0.000896,9.0415,0.036275,0.004357,Fleshy
485,Rosa_macrophylla,5.632382,0.003543,6.00E-06,6.382823,0.181221,0.005769,7.080197,0.02561,0.00126,8.620929,0.121277,0.006127,Fleshy
486,Rosa_marginata,5.642325,0.000929,1.40E-05,6.460256,0.067863,0.014201,6.78912,0.022832,0.003103,8.919254,0.077827,0.015081,Fleshy
487,Rosa_maximowicziana,5.639347,0.002174,8.00E-06,6.826378,0.077424,0.008026,6.913578,0.026878,0.001754,9.093612,0.053109,0.008524,Fleshy
488,Rosa_micrantha,5.655487,0.001132,3.00E-06,6.499872,0.054159,0.003239,7.203025,0.022007,0.000708,8.506466,0.067561,0.00344,Fleshy
489,Rosa_moyesii,5.645008,0.002066,4.00E-06,6.736445,0.073439,0.003846,6.856881,0.032614,0.000858,9.188974,0.073844,0.004171,Fleshy
490,Rosa_multibracteata,5.628696,0.005975,2.00E-05,6.710234,0.140513,0.020512,6.747803,0.080467,0.004482,9.123601,0.075878,0.021784,Fleshy
491,Rosa_nipponensis,5.631142,0.007261,3.60E-05,7.343436,0.18714,0.036922,6.477251,0.261688,0.008067,10.153095,0.369056,0.03921,Fleshy
492,Rosa_nitida,5.627162,0.001318,3.00E-06,6.986451,0.02572,0.003077,6.669643,0.018253,0.000695,9.575187,0.029853,0.00338,Fleshy
493,Rosa_obtusifolia,5.648533,0.002083,1.20E-05,6.704249,0.093429,0.012307,6.977514,0.04953,0.002689,8.958544,0.097731,0.01307,Fleshy
494,Rosa_omeiensis,5.641585,0.002084,3.00E-06,6.3611,0.063493,0.002564,6.994986,0.020423,0.00056,8.830305,0.040159,0.002723,Fleshy
495,Rosa_persetosa,5.651041,0.004787,2.60E-05,6.34155,0.151619,0.026373,7.004567,0.044217,0.005762,8.983805,0.10592,0.028007,Fleshy
496,Rosa_phoenicia,5.673495,NA,0.000182,6.637258,NA,0.184609,7.525101,NA,0.040334,8.339262,NA,0.196052,Fleshy
497,Rosa_platyacantha,5.638927,0.002474,1.00E-05,5.094467,0.187698,0.009716,7.293472,0.038636,0.002123,7.032786,0.197641,0.010319,Fleshy
498,Rosa_praelucens,5.638887,0.001778,9.10E-05,6.191952,0.028638,0.092305,7.094336,0.038161,0.020167,8.79185,0.074168,0.098026,Fleshy
499,Rosa_primula,5.651584,0.003031,2.60E-05,6.435359,0.186045,0.026373,7.146918,0.047204,0.005762,8.587493,0.196818,0.028007,Fleshy
500,Rosa_roxburghii,5.665311,0.001241,3.00E-06,6.926094,0.04585,0.003129,7.026328,0.015141,0.000684,9.203182,0.031919,0.003323,Fleshy
501,Rosa_rubus,5.668421,0.001125,2.00E-06,6.926399,0.038205,0.002051,7.050938,0.010861,0.000448,9.230937,0.023903,0.002178,Fleshy
502,Rosa_sambucina,5.661769,0.001762,1.20E-05,7.553161,0.064502,0.012307,7.053657,0.025843,0.002689,9.715288,0.055842,0.01307,Fleshy
503,Rosa_sempervirens,5.663905,0.000843,2.00E-06,6.625012,0.035897,0.002251,7.229782,0.018512,0.000504,8.536097,0.051396,0.002451,Fleshy
504,Rosa_sericea,5.644441,0.002339,3.00E-06,6.484959,0.078462,0.003239,7.075921,0.019632,0.000708,8.838788,0.056258,0.00344,Fleshy
505,Rosa_sertata,5.653222,0.002329,4.00E-06,6.602159,0.062372,0.00355,7.021709,0.046312,0.000776,8.889244,0.070947,0.00377,Fleshy
506,Rosa_setigera,5.655894,0.001098,2.00E-06,6.926227,0.018679,0.002398,7.175529,0.016226,0.000524,8.987767,0.018015,0.002546,Fleshy
507,Rosa_sherardii,5.636629,0.000608,3.00E-06,6.597946,0.040334,0.003239,6.599217,0.008267,0.00072,9.230266,0.043008,0.003501,Fleshy
508,Rosa_sikangensis,5.639673,0.003336,1.70E-05,5.907422,0.08466,0.016783,7.122859,0.031232,0.003667,8.659525,0.131112,0.017823,Fleshy
509,Rosa_stellata,5.659257,0.010107,9.10E-05,5.852227,0.053135,0.092305,7.729644,0.067647,0.020167,7.500611,0.247849,0.098026,Fleshy
510,Rosa_subcollina,5.6333,0.000589,3.00E-05,6.399429,0.014892,0.030768,6.606297,0.017569,0.008067,9.024382,0.046006,0.03921,Fleshy
511,Rosa_transmorrisonensis,5.6885,NA,0.000182,8.013674,NA,0.184609,7.178545,NA,0.040334,9.928424,NA,0.196052,Fleshy
512,Rosa_villosa,5.634725,0.00079,2.00E-06,6.678261,0.034213,0.001694,6.642322,0.016361,0.00037,9.267289,0.03932,0.001799,Fleshy
513,Rosa_weisiensis,5.657564,NA,0.000182,6.969791,NA,0.184609,7.198931,NA,0.040334,8.715224,NA,0.196052,Fleshy
514,Rosa_willmottiae,5.635782,0.002484,1.20E-05,5.937626,0.110346,0.012307,7.080118,0.039356,0.002689,8.460664,0.143264,0.01307,Fleshy
515,Rosa_zhongdianensis,5.637108,NA,0.000182,6.22059,NA,0.184609,7.056175,NA,0.040334,8.717682,NA,0.196052,Fleshy
516,Rubus_alexeterius,5.649238,0.007678,3.00E-05,6.58334,0.149617,0.030768,7.11804,0.017847,0.006722,8.772681,0.106576,0.032675,Fleshy
517,Rubus_allegheniensis,5.641942,0.000821,1.00E-06,6.855706,0.01565,0.001061,6.966581,0.013086,0.000232,9.125966,0.016447,0.001127,Fleshy
518,Rubus_alpinus,5.66195,0.005792,3.00E-05,7.491237,0.157638,0.030768,7.164083,0.040967,0.006722,9.443927,0.168206,0.032675,Fleshy
519,Rubus_amabilis,5.642545,0.004537,8.00E-06,6.636884,0.105361,0.008391,6.862794,0.064503,0.001833,9.081668,0.093145,0.008911,Fleshy
520,Rubus_amphidasys,5.671573,0.001088,5.00E-06,7.179917,0.049699,0.005128,7.068452,0.014491,0.00112,9.425247,0.02775,0.005446,Fleshy
