"","species","mean_temp","se_temp","within_sp_var_temp","mean_prec","se_prec","within_sp_var_prec","mean_pet","se_pet","within_sp_var_pet","mean_aridity","se_aridity","within_sp_var_aridity","Fruit_type"
"342","Pleiocarpa_mutica",5.698898,0.000773,5e-06,7.645611,0.077962,0.008434,7.285913,0.014952,0.001202,9.501627,0.07591,0.01085,"Fleshy"
"343","Pleioceras_barteri",5.700248,0.001067,6e-06,7.352073,0.068107,0.009922,7.306975,0.011394,0.001414,9.229974,0.067023,0.012765,"Dry"
"344","Plumeria_alba",5.694988,0.002322,4e-06,7.194634,0.082989,0.007028,7.46392,0.02788,0.001045,8.993093,0.096778,0.009435,"Dry"
"345","Plumeria_obtusa",5.698862,0.000759,3e-06,7.096106,0.03931,0.004685,7.502988,0.010639,0.000687,8.803089,0.048532,0.0062,"Dry"
"346","Plumeria_rubra",5.693619,0.000926,1e-06,7.082715,0.049355,0.001328,7.510695,0.009099,0.000191,8.797289,0.055311,0.001722,"Dry"
"347","Pottsia_laxiflora",5.686685,0.001552,2e-06,7.474616,0.055175,0.002959,7.255208,0.017179,0.000422,9.405702,0.045039,0.003807,"Dry"
"348","Prestonia_mexicana",5.693733,0.000945,1e-06,7.268682,0.051456,0.002057,7.482263,0.008303,0.000293,9.02931,0.049541,0.002646,"Dry"
"349","Prestonia_quinquangularis",5.697388,0.000566,1e-06,7.504031,0.032728,0.001406,7.332876,0.01196,2e-04,9.430229,0.03295,0.001808,"Dry"
"350","Prestonia_robusta",5.696857,0.000981,2e-05,7.526187,0.214141,0.033735,7.399895,0.03518,0.004806,9.446547,0.172874,0.043402,"Dry"
"351","Prestonia_tomentosa",5.693116,0.000707,1e-06,7.295625,0.052151,0.001854,7.338086,0.011454,0.000264,9.172432,0.05348,0.002385,"Dry"
"352","Pteralyxia_kauaiensis",5.68443,NA,9.8e-05,7.759614,NA,0.168674,7.352441,NA,0.024032,9.030615,NA,0.217008,"Fleshy"
"353","Raphionacme_flanaganii",5.674686,0.004771,2e-05,6.805161,0.060089,0.033735,7.377108,0.016229,0.004806,8.613879,0.064028,0.043402,"Dry"
"354","Raphionacme_galpinii",5.674675,0.00198,8e-06,6.69712,0.083856,0.014056,7.454741,0.027536,0.002003,8.459223,0.083821,0.018084,"Dry"
"355","Raphionacme_welwitschii",5.681277,0.003669,1.4e-05,7.098481,0.054235,0.024096,7.477768,0.050892,0.003433,8.77717,0.066995,0.031001,"Dry"
"356","Rauvolfia_caffra",5.685826,0.001116,1e-06,7.197047,0.042466,0.001961,7.316784,0.018921,0.000279,9.065675,0.05804,0.002523,"Fleshy"
"357","Rauvolfia_ligustrina",5.700037,0.000787,1e-06,7.131926,0.041587,0.002445,7.470706,0.011969,0.000348,8.877466,0.039702,0.003145,"Fleshy"
"358","Rauvolfia_littoralis",5.699542,0.001055,4e-06,7.296402,0.174032,0.006487,7.386749,0.033483,0.000961,9.087979,0.191887,0.00868,"Fleshy"
"359","Rauvolfia_mannii",5.692155,0.000542,2e-06,7.502202,0.032052,0.002908,7.117543,0.015466,0.000414,9.586808,0.030294,0.003742,"Fleshy"
"360","Rauvolfia_sellowii",5.68077,0.001096,4e-06,7.365645,0.036318,0.006247,7.230285,0.017955,0.00089,9.330208,0.032341,0.008037,"Fleshy"
"361","Rauvolfia_serpentina",5.695289,0.003091,6e-06,7.620829,0.099478,0.009922,7.392096,0.024287,0.001414,9.37925,0.115085,0.012765,"Fleshy"
"362","Rauvolfia_sumatrana",5.697279,0.002066,2e-06,7.855745,0.040501,0.003373,7.315566,0.027102,0.00049,9.714772,0.050647,0.004429,"Fleshy"
"363","Rauvolfia_tetraphylla",5.696532,0.000766,1e-06,7.104661,0.032926,0.00118,7.49562,0.00826,0.000168,8.870718,0.03712,0.001518,"Fleshy"
"364","Rauvolfia_verticillata",5.687433,0.001126,1e-06,7.51608,0.041084,0.001939,7.264597,0.014821,0.000279,9.474178,0.038054,0.002523,"Fleshy"
"365","Rauvolfia_vomitoria",5.695702,0.000621,1e-06,7.463564,0.028715,0.00136,7.287275,0.015648,0.000194,9.389767,0.035413,0.00175,"Fleshy"
"366","Rhabdadenia_biflora",5.700608,0.000406,1e-06,7.476298,0.050944,0.002008,7.477779,0.010529,0.000304,9.127323,0.056421,0.002747,"Dry"
"367","Rhazya_stricta",5.697526,0.00264,3e-06,5.0165,0.144783,0.005441,7.804656,0.042021,0.000775,6.426462,0.189038,0.007,"Dry"
"368","Rhigospira_quadrangularis",5.695906,0.000868,2e-06,7.925548,0.038127,0.003307,7.18979,0.014602,0.000471,9.89716,0.03511,0.004255,"Fleshy"
"369","Rhodocalyx_rotundifolius",5.692909,0.000659,1e-06,7.176683,0.032194,0.002445,7.363594,0.008614,0.000348,9.04301,0.028063,0.003145,"Dry"
"370","Rhyssolobium_dumosum",5.678636,NA,9.8e-05,3.583519,NA,0.168674,7.506592,NA,0.024032,5.030438,NA,0.217008,"Dry"
"371","Riocreuxia_torulosa",5.668551,0.002819,1.4e-05,6.683627,0.058829,0.024096,7.4095,0.022504,0.003433,8.57338,0.036401,0.031001,"Dry"
"372","Salpinctes_kalmiifolius",5.672464,NA,9.8e-05,8.517793,NA,0.168674,7.21524,NA,0.024032,10.016995,NA,0.217008,"Dry"
"373","Schizoglossum_cordifolium",5.67085,0.003788,1e-05,6.655436,0.071589,0.016867,7.405465,0.02014,0.002403,8.442177,0.086383,0.021701,"Dry"
"374","Schizozygia_coffaeoides",5.692975,0.00198,7e-06,7.155253,0.075249,0.011245,7.393297,0.026014,0.001602,8.88059,0.083957,0.014467,"Dry"
"375","Schubertia_grandiflora",5.694682,0.000687,1e-06,7.191498,0.024935,0.001562,7.394136,0.006902,0.000223,9.013049,0.024757,0.002009,"Dry"
"376","Secamone_alpini",5.670653,0.001664,4e-06,6.783163,0.118392,0.007028,7.409771,0.024751,0.001001,8.521293,0.122311,0.009042,"Dry"
"377","Secamone_buxifolia",5.670044,0.003062,3.3e-05,7.103701,0.152852,0.056225,7.278935,0.053485,0.008011,9.147636,0.066024,0.072336,"Dry"
"378","Secamone_cloiselii",5.691541,0.000675,4.9e-05,6.691179,0.055233,0.084337,7.515577,0.008984,0.012016,7.93788,0.092855,0.108504,"Dry"
"379","Secamone_elliottii",5.682473,0.005385,3.3e-05,7.176602,0.122128,0.056225,7.461418,0.034281,0.008011,8.622391,0.146407,0.072336,"Dry"
"380","Secamone_elliptica",5.694304,0.000938,1e-06,6.918143,0.038636,0.001576,7.649764,0.013987,0.000229,8.467864,0.047025,0.002067,"Dry"
"381","Secamone_geayi",5.697484,0.000807,3.3e-05,6.082582,0.058696,0.056225,7.675953,0.007518,0.008011,7.914951,0.115612,0.072336,"Dry"
"382","Secamone_grandiflora",5.685086,0.004806,3.3e-05,7.574133,0.12688,0.056225,7.445573,0.066272,0.008011,8.833288,0.134956,0.072336,"Dry"
"383","Secamone_humbertii",5.6939,NA,9.8e-05,7.350516,NA,0.168674,7.479864,NA,0.024032,8.571492,NA,0.217008,"Dry"
"384","Secamone_minutifolia",5.685449,NA,9.8e-05,6.646391,NA,0.168674,7.65112,NA,0.024032,8.223359,NA,0.217008,"Dry"
"385","Secamone_oleifolia",5.679031,0.00299,1.2e-05,7.715613,0.084508,0.021084,7.399797,0.055709,0.003004,9.093071,0.066233,0.027126,"Dry"
"386","Secamone_sparsiflora",5.682729,NA,9.8e-05,6.905753,NA,0.168674,7.625107,NA,0.024032,8.289037,NA,0.217008,"Dry"
"387","Secamone_tenuifolia",5.675497,0.002214,1.1e-05,6.977275,0.113057,0.018742,7.436406,0.058015,0.00267,8.796627,0.137518,0.024112,"Dry"
"388","Secamone_uncinata",5.69244,0.000626,3.3e-05,6.673505,0.154643,0.056225,7.581165,0.023457,0.008011,7.954844,0.152434,0.072336,"Dry"
"389","Secamonopsis_madagascariensis",5.696362,0.001267,1.6e-05,6.616812,0.119867,0.028112,7.669772,0.022806,0.004005,8.163738,0.095215,0.036168,"Dry"
"390","Secamonopsis_microphylla",5.69558,0.002017,4.9e-05,6.303072,0.284478,0.084337,7.665578,0.018746,0.012016,7.815249,0.056062,0.108504,"Dry"
"391","Secondatia_densiflora",5.695387,0.000578,1e-06,7.301083,0.031591,0.001163,7.330269,0.009687,0.000166,9.211142,0.035043,0.001497,"Dry"
"392","Sindechites_henryi",5.669328,0.001362,6e-06,7.101534,0.062943,0.010542,7.0573,0.02072,0.001502,9.348124,0.039301,0.013563,"Dry"
"393","Sisyranthus_trichostomus",5.671421,0.003195,3.3e-05,6.709734,0.122951,0.056225,7.362795,0.016543,0.008011,8.613664,0.027798,0.072336,"Dry"
"394","Skytanthus_acutus",5.683059,0.002632,2.5e-05,2.75085,0.345301,0.042168,7.384359,0.024156,0.006008,5.394325,0.217265,0.054252,"Dry"
"395","Solenostemma_argel",5.695276,0.003248,1.6e-05,3.232448,0.339229,0.028112,8.005252,0.06882,0.004005,4.353425,0.342379,0.036168,"Dry"
"396","Spirolobium_cambodianum",5.703194,0.001232,1.2e-05,7.690975,0.115605,0.021084,7.462444,0.014185,0.003004,9.357608,0.106167,0.027126,"Dry"
"397","Stathmostelma_pauciflorum",5.682839,0.001856,3.3e-05,7.018769,0.085349,0.056225,7.453832,0.010759,0.008011,8.645319,0.022333,0.072336,"Dry"
"398","Stephanostema_stenocarpum",5.699607,NA,9.8e-05,7.093405,NA,0.168674,7.421776,NA,0.024032,8.785692,NA,0.217008,"Dry"
"399","Stipecoma_peltigera",5.689076,0.001187,4e-06,6.890429,0.058793,0.007028,7.332376,0.018416,0.001001,8.772744,0.063847,0.009042,"Dry"
"400","Stomatostemma_monteiroae",5.684928,0.00144,8e-06,6.336969,0.088474,0.014056,7.574105,0.041253,0.002003,8.030324,0.113393,0.018084,"Dry"
"401","Strophanthus_boivinii",5.695771,0.001481,4e-06,6.929901,0.103707,0.006747,7.631065,0.022616,0.000961,8.482779,0.083222,0.00868,"Dry"
"402","Strophanthus_caudatus",5.701102,0.000884,4e-06,7.631945,0.058029,0.006024,7.408978,0.014136,0.000829,9.388367,0.070387,0.007483,"Dry"
"403","Strophanthus_preussii",5.695974,0.00077,2e-06,7.456735,0.040611,0.003012,7.262497,0.018027,0.000429,9.390018,0.045778,0.003875,"Dry"
"404","Tabernaemontana_alba",5.695167,0.001076,1e-06,7.436109,0.044793,0.002082,7.462301,0.008182,3e-04,9.172712,0.051717,0.002713,"Dry"
"405","Tabernaemontana_amygdalifolia",5.696002,0.001017,1e-06,7.455165,0.054148,0.001984,7.45174,0.015116,0.000283,9.2052,0.057049,0.002553,"Dry"
"406","Tabernaemontana_arborea",5.698635,0.001643,1.2e-05,7.73505,0.155059,0.021084,7.44455,0.019808,0.003004,9.588069,0.159147,0.027126,"Dry"
"407","Tabernaemontana_aurantiaca",5.700328,0.000616,4e-06,7.923764,0.042623,0.007028,7.360363,0.016515,0.001001,9.78077,0.037931,0.009042,"Fleshy"
"408","Tabernaemontana_bufalina",5.69544,0.00208,7e-06,7.533543,0.100152,0.011245,7.409767,0.020707,0.001602,9.221046,0.07953,0.014467,"Dry"
"409","Tabernaemontana_calcarea",5.697182,0.002229,5e-06,7.398379,0.08982,0.009371,7.616692,0.026211,0.001335,8.895125,0.092941,0.012056,"Dry"
"410","Tabernaemontana_capuronii",5.69491,NA,9.8e-05,8.217708,NA,0.168674,7.363914,NA,0.024032,9.710024,NA,0.217008,"Dry"
"411","Tabernaemontana_catharinensis",5.684944,0.000598,1e-06,7.299542,0.018946,0.001622,7.288638,0.012992,0.000231,9.194721,0.023266,0.002087,"Dry"
"412","Tabernaemontana_cerifera",5.687822,NA,9.8e-05,7.451822,NA,0.168674,7.393878,NA,0.024032,9.51333,NA,0.217008,"Dry"
"413","Tabernaemontana_ciliata",5.68473,0.002035,5e-06,7.683659,0.06539,0.008434,7.381776,0.0273,0.001335,9.274178,0.078723,0.012056,"Dry"
"414","Tabernaemontana_citrifolia",5.693776,0.002443,5e-06,7.335576,0.093789,0.008878,7.41633,0.016686,0.001265,9.153476,0.091178,0.011421,"Dry"
"415","Tabernaemontana_coffeoides",5.69268,0.001367,2e-06,7.187328,0.070348,0.003442,7.582978,0.020253,0.00049,8.693711,0.070179,0.004429,"Dry"
"416","Tabernaemontana_contorta",5.69519,0.0016,1.4e-05,7.74402,0.120168,0.024096,7.191353,0.030201,0.003433,9.729215,0.129521,0.031001,"Dry"
"417","Tabernaemontana_coriacea",5.699036,0.000583,4e-06,7.633825,0.029411,0.007334,7.189123,0.012126,0.001045,9.655948,0.033553,0.009435,"Dry"
"418","Tabernaemontana_crassa",5.694824,0.000608,2e-06,7.532072,0.037396,0.002908,7.196363,0.016283,0.000414,9.521658,0.040517,0.003742,"Dry"
"419","Tabernaemontana_crassifolia",5.689692,0.002324,1.4e-05,7.851,0.115624,0.024096,7.451839,0.042252,0.003433,9.480884,0.151462,0.031001,"Dry"
"420","Tabernaemontana_cuspidata",5.697472,0.000771,9e-06,7.600447,0.050927,0.015334,7.202128,0.017559,0.002185,9.577165,0.04513,0.019728,"Dry"
"421","Tabernaemontana_cymosa",5.69475,0.001375,1e-06,7.367735,0.041067,0.002376,7.316533,0.018769,0.000338,9.326785,0.048612,0.003056,"Dry"
"422","Tabernaemontana_disticha",5.694976,0.001413,8e-06,7.937139,0.054399,0.012975,7.296268,0.034054,0.001849,9.76621,0.074443,0.016693,"Dry"
"423","Tabernaemontana_eglandulosa",5.694054,0.000743,2e-06,7.558367,0.048583,0.004114,7.137943,0.019479,0.000586,9.604944,0.045448,0.005293,"Dry"
"424","Tabernaemontana_elegans",5.692079,0.001231,3e-06,6.83159,0.056009,0.005111,7.457058,0.011832,0.000728,8.570751,0.05167,0.006576,"Dry"
"425","Tabernaemontana_eusepala",5.695918,NA,9.8e-05,7.847372,NA,0.168674,7.456455,NA,0.024032,9.90748,NA,0.217008,"Fleshy"
"426","Tabernaemontana_hystrix",5.688032,0.001097,3e-06,7.238424,0.02144,0.004439,7.215465,0.016985,0.00065,9.207138,0.031166,0.005865,"Dry"
"427","Tabernaemontana_inconspicua",5.694237,0.003492,1.2e-05,7.818488,0.112207,0.021084,7.116797,0.029892,0.003004,9.815058,0.050562,0.027126,"Fleshy"
"428","Tabernaemontana_laeta",5.690772,0.001022,2e-06,7.151415,0.037869,0.003442,7.24052,0.013827,0.000501,9.122468,0.042117,0.004521,"Dry"
"429","Tabernaemontana_macrocalyx",5.695949,0.000485,1e-06,7.877769,0.030948,0.001739,7.206799,0.010366,0.000248,9.858094,0.029285,0.002237,"Dry"
"430","Tabernaemontana_macrocarpa",5.701121,0.000634,2e-06,7.908021,0.04332,0.004217,7.330341,0.007805,0.000616,9.786255,0.046377,0.005564,"Dry"
"431","Tabernaemontana_markgrafiana",5.69791,0.000569,2e-06,7.890476,0.061491,0.003667,7.178719,0.02012,0.000534,9.984479,0.049625,0.004822,"Dry"
"432","Tabernaemontana_muricata",5.699461,0.000582,7e-06,7.627712,0.056787,0.012048,7.249855,0.023861,0.001717,9.623362,0.080094,0.015501,"Dry"
"433","Tabernaemontana_pachysiphon",5.690448,0.001254,2e-06,7.27813,0.054572,0.003923,7.349792,0.018811,0.000559,9.083207,0.056614,0.005047,"Fleshy"
"434","Tabernaemontana_pandacaqui",5.695797,0.000997,1e-06,7.61139,0.032779,0.001249,7.40627,0.012477,0.000182,9.403298,0.037952,0.001644,"Dry"
"435","Tabernaemontana_pauciflora",5.699943,0.000862,2e-06,7.869872,0.039953,0.004016,7.352845,0.012025,0.000586,9.708936,0.04804,0.005293,"Dry"
"436","Tabernaemontana_peduncularis",5.698529,0.002052,6e-06,7.823239,0.092356,0.010542,7.400711,0.022387,0.001502,9.499158,0.100335,0.013563,"Dry"
"437","Tabernaemontana_penduliflora",5.693764,0.00111,8e-06,7.52402,0.061785,0.012975,7.179801,0.026357,0.001849,9.569037,0.068145,0.016693,"Fleshy"
"438","Tabernaemontana_persicariifolia",5.656167,NA,9.8e-05,8.039802,NA,0.168674,6.874198,NA,0.024032,9.780246,NA,0.217008,"Dry"
"439","Tabernaemontana_phymata",5.689253,0.003807,1.6e-05,7.536015,0.122582,0.028112,7.541439,0.04606,0.004806,9.109479,0.147547,0.043402,"Dry"
"440","Tabernaemontana_rupicola",5.699862,0.000317,3e-06,7.723197,0.032782,0.005622,7.22431,0.012728,0.000801,9.745923,0.036709,0.007234,"Dry"
"441","Tabernaemontana_salzmannii",5.69647,0.000908,5e-06,7.180491,0.078376,0.008032,7.308275,0.01746,0.001144,9.095136,0.070896,0.010334,"Dry"
"442","Tabernaemontana_sambiranensis",5.688705,0.004532,3.3e-05,7.618964,0.216902,0.056225,7.507096,0.051093,0.008011,9.144919,0.114295,0.072336,"Dry"
"443","Tabernaemontana_sananho",5.694293,0.000712,1e-06,7.753046,0.047248,0.002032,7.169571,0.012213,0.00029,9.813437,0.048658,0.002615,"Fleshy"
"444","Tabernaemontana_sessilifolia",5.678776,0.002684,8e-06,7.611747,0.07106,0.012975,7.355774,0.037339,0.001849,9.183233,0.081298,0.016693,"Dry"
"445","Tabernaemontana_solanifolia",5.690494,0.00135,6e-06,6.969364,0.060891,0.009922,7.320723,0.02051,0.001414,8.872935,0.07722,0.012765,"Dry"
"446","Tabernaemontana_sphaerocarpa",5.696902,0.001972,3e-06,7.782309,0.054225,0.004961,7.342053,0.030101,0.000707,9.628932,0.062326,0.006383,"Dry"
"447","Tabernaemontana_stellata",5.694418,0.003269,2e-05,6.793642,0.208874,0.033735,7.673394,0.016965,0.004806,8.298183,0.180483,0.043402,"Dry"
"448","Tabernaemontana_undulata",5.697827,0.000373,1e-06,7.733885,0.025843,0.001533,7.304269,0.010325,0.000218,9.641083,0.023824,0.001973,"Dry"
"449","Tabernaemontana_vanheurckii",5.697667,0.000506,3e-06,7.449809,0.04782,0.004685,7.269243,0.018507,0.000668,9.479672,0.059792,0.006028,"Dry"
"450","Tabernaemontana_ventricosa",5.683973,0.001283,3e-06,7.278463,0.073167,0.004961,7.343527,0.021172,0.000707,9.03298,0.078475,0.006383,"Dry"
"451","Tabernanthe_iboga",5.694262,0.000672,3e-06,7.503987,0.044983,0.005271,7.084012,0.017564,0.000751,9.598064,0.045426,0.006781,"Fleshy"
"452","Tacazzea_apiculata",5.693567,0.001057,1e-06,6.891497,0.057937,0.001429,7.509014,0.019166,0.000204,8.598394,0.06514,0.001839,"Dry"
"453","Tassadia_obovata",5.691554,0.001221,2e-06,7.759385,0.066102,0.003183,7.304832,0.017149,0.000453,9.672694,0.059742,0.004094,"Dry"
"454","Telosma_cordata",5.695463,0.002533,8e-06,7.355803,0.049997,0.014056,7.299299,0.04103,0.002003,9.267732,0.08316,0.018084,"Dry"
"455","Temnadenia_violacea",5.688359,0.000889,2e-06,7.109358,0.04017,0.002765,7.283568,0.012185,0.000394,9.036342,0.045635,0.003558,"Dry"
"456","Thevetia_ahouai",5.697378,0.000745,1e-06,7.521033,0.044157,0.001622,7.447583,0.011542,0.000231,9.297902,0.047509,0.002087,"Fleshy"
"457","Tintinnabularia_gratissima",5.682275,0.004382,2.5e-05,7.644634,0.23423,0.042168,7.332225,0.04019,0.006008,9.428425,0.208112,0.054252,"Dry"
"458","Tintinnabularia_mortonii",5.686094,0.004759,2.5e-05,7.398617,0.23894,0.042168,7.443221,0.033965,0.006008,9.357028,0.313839,0.054252,"Dry"
"459","Toxocarpus_villosus",5.686242,0.002516,5e-06,7.192509,0.066435,0.008032,7.301711,0.029561,0.001144,9.091714,0.051646,0.010334,"Dry"
"460","Trachelospermum_asiaticum",5.662891,0.001128,3e-06,7.540365,0.04765,0.004439,7.060257,0.015451,0.00065,9.649814,0.043057,0.005865,"Dry"
"461","Trachelospermum_axillare",5.671544,0.001063,1e-06,7.047238,0.039897,0.001895,7.09376,0.010964,0.00027,9.328607,0.022129,0.002438,"Dry"
"462","Trachelospermum_jasminoides",5.672661,0.001058,1e-06,7.09304,0.034272,0.001213,7.132429,0.009274,0.000173,9.279325,0.029637,0.001561,"Dry"
"463","Tweedia_brunonis",5.667815,0.003718,6e-06,6.196259,0.144392,0.010542,7.500256,0.029708,0.001502,7.980537,0.130451,0.013563,"Dry"
"464","Tylophora_anomala",5.679144,0.001641,2.5e-05,6.926366,0.163159,0.042168,7.391513,0.054316,0.006008,8.640679,0.139358,0.054252,"Dry"
"465","Tylophora_aristolochioides",5.652806,0.003282,6e-06,7.480739,0.061127,0.009922,6.931261,0.054644,0.001414,9.721763,0.08174,0.012765,"Dry"
"466","Tylophora_biglandulosa",5.69764,0.00156,3e-06,7.209923,0.066653,0.005622,7.644866,0.032254,0.000858,8.751583,0.086719,0.00775,"Dry"
"467","Tylophora_brownii",5.69491,NA,9.8e-05,7.887209,NA,0.168674,7.319865,NA,0.024032,9.605486,NA,0.217008,"Dry"
"468","Tylophora_conspicua",5.697251,0.000986,4e-06,7.408126,0.076422,0.007334,7.260206,0.024659,0.001045,9.34096,0.09458,0.009435,"Dry"
"469","Tylophora_flanaganii",5.671925,0.003981,1.4e-05,6.650545,0.093395,0.024096,7.448245,0.023408,0.003433,8.407984,0.103086,0.031001,"Dry"
"470","Tylophora_flexuosa",5.703023,0.000531,2e-06,6.882182,0.06469,0.002636,7.788094,0.018021,0.000381,8.320681,0.07977,0.003445,"Dry"
"471","Tylophora_hirsuta",5.6666,NA,9.8e-05,7.131699,NA,0.168674,7.309881,NA,0.024032,8.83521,NA,0.217008,"Dry"
"472","Tylophora_indica",5.700595,0.002144,1.2e-05,7.350714,0.230147,0.021084,7.467489,0.043487,0.003004,9.028233,0.307436,0.027126,"Dry"
"473","Tylophora_japonica",5.678663,0.003412,1.6e-05,7.87319,0.090133,0.028112,7.219358,0.054131,0.004005,9.777796,0.071166,0.036168,"Dry"
"474","Tylophora_sylvatica",5.694053,0.000856,1e-06,7.344264,0.042421,0.001794,7.372375,0.019349,0.000258,9.158005,0.053756,0.002333,"Dry"
"475","Tylophora_tenuipedunculata",5.690428,0.00209,7e-06,7.216414,0.049793,0.012048,7.237317,0.037549,0.001717,9.178582,0.085573,0.015501,"Dry"
"476","Vallaris_solanacea",5.692265,0.003195,1.2e-05,7.230153,0.143899,0.021084,7.437729,0.028713,0.003004,8.909559,0.085621,0.027126,"Dry"
"477","Vallesia_antillana",5.694654,0.002876,8e-06,7.016199,0.062602,0.012975,7.491406,0.030615,0.002185,8.735376,0.096076,0.019728,"Fleshy"
"478","Vinca_difformis",5.664767,0.000855,1e-06,6.49348,0.042946,0.002249,7.277037,0.016846,0.000334,8.36684,0.057913,0.003014,"Dry"
"479","Vincetoxicum_atratum",5.628117,0.008094,1.6e-05,6.506128,0.104383,0.028112,6.882024,0.083703,0.004005,8.876939,0.154457,0.036168,"Dry"
"480","Vincetoxicum_carnosum",5.701613,NA,9.8e-05,7.015712,NA,0.168674,7.680176,NA,0.024032,8.646817,NA,0.217008,"Dry"
"481","Vincetoxicum_hirundinaria",5.639177,0.000655,0,6.42827,0.018825,0.000551,6.860847,0.012538,7.9e-05,8.783169,0.023574,0.000714,"Dry"
"482","Vincetoxicum_inamoenum",5.634778,0.002753,2.5e-05,5.810423,0.066191,0.042168,7.080473,0.02011,0.006008,8.599925,0.069838,0.054252,"Dry"
"483","Vincetoxicum_japonicum",5.669696,0.002278,1.6e-05,7.775002,0.098099,0.028112,7.186918,0.030382,0.004806,9.599968,0.075972,0.043402,"Dry"
"484","Vincetoxicum_nigrum",5.656485,0.001091,2e-06,6.556981,0.044382,0.003124,7.240401,0.017745,0.000471,8.410661,0.059743,0.004255,"Dry"
"485","Vincetoxicum_stocksii",5.672808,NA,9.8e-05,5.814131,NA,0.168674,7.573531,NA,0.024032,7.284821,NA,0.217008,"Dry"
"486","Voacanga_africana",5.695421,0.000728,1e-06,7.411896,0.032707,0.002057,7.29406,0.020153,0.000297,9.332676,0.043805,0.002679,"Dry"
"487","Voacanga_globosa",5.699604,0.00357,1.2e-05,7.903338,0.111244,0.021084,7.283306,0.056661,0.004005,9.77201,0.128279,0.036168,"Dry"
"488","Voacanga_psilocalyx",5.693768,0.001694,5e-06,7.767675,0.072792,0.008878,7.061672,0.020722,0.001265,9.805863,0.047389,0.011421,"Dry"
"489","Wrightia_coccinea",5.686835,0.003898,8e-06,7.203323,0.122922,0.014056,7.274431,0.0423,0.002003,9.241228,0.106043,0.018084,"Dry"
"490","Wrightia_dubia",5.700602,0.001893,1.6e-05,7.92062,0.14883,0.028112,7.425313,0.014139,0.004806,9.532462,0.118062,0.043402,"Dry"
"491","Wrightia_lanceolata",5.706279,NA,9.8e-05,6.905753,NA,0.168674,7.504392,NA,0.024032,8.578853,NA,0.217008,"Dry"
"492","Xysmalobium_gerrardii",5.667686,0.008124,3.3e-05,6.80405,0.103901,0.056225,7.329412,0.010873,0.008011,8.703539,0.050789,0.072336,"Dry"
"493","Xysmalobium_heudelotianum",5.698356,0.0021,4e-06,7.038892,0.053445,0.007028,7.526984,0.046689,0.001001,8.706464,0.092156,0.009042,"Dry"
"494","Xysmalobium_involucratum",5.66397,0.003845,1e-05,6.706265,0.067277,0.016867,7.359881,0.021457,0.002403,8.576908,0.059353,0.021701,"Dry"
"495","Xysmalobium_kaessneri",5.661744,NA,9.8e-05,7.300473,NA,0.168674,7.217443,NA,0.024032,8.967887,NA,0.217008,"Dry"
"496","Xysmalobium_parviflorum",5.664254,0.003033,1.1e-05,6.74443,0.086249,0.018742,7.427648,0.034277,0.00267,8.511803,0.085616,0.024112,"Dry"
"497","Xysmalobium_tysonianum",5.655467,NA,9.8e-05,6.948897,NA,0.168674,7.31854,NA,0.024032,8.713418,NA,0.217008,"Dry"
"498","Zygostelma_benthamii",5.696345,0.003164,1.2e-05,7.310442,0.100119,0.021084,7.417721,0.02268,0.003004,8.968169,0.129073,0.027126,"Dry"
