"","species","mean_temp","se_temp","within_sp_var_temp","mean_prec","se_prec","within_sp_var_prec","mean_pet","se_pet","within_sp_var_pet","mean_aridity","se_aridity","within_sp_var_aridity","Fruit_type"
"1","Acnistus_arborescens",5.684387,0.001037,1e-06,7.201704,0.048677,0.001692,7.255239,0.012953,0.000173,9.173114,0.054185,0.002176,"Fleshy"
"2","Anisodus_luridus",5.632575,0.003891,8e-06,6.16028,0.183311,0.013323,7.109158,0.037929,0.00136,8.572887,0.165469,0.01714,"Dry"
"3","Anisodus_tanguticus",5.624228,0.002479,4e-06,5.985419,0.067886,0.006091,6.963759,0.033563,0.000622,8.672069,0.051383,0.007835,"Dry"
"4","Anthocercis_angustifolia",5.659999,0.003483,6.5e-05,6.439355,0.47835,0.106586,7.540166,0.185164,0.010883,8.196299,0.666892,0.137117,"Dry"
"5","Anthocercis_gracilis",5.666946,NA,0.000131,6.646391,NA,0.213172,7.56008,NA,0.021766,8.174703,NA,0.274234,"Dry"
"6","Anthocercis_intricata",5.685617,0.001122,3.3e-05,5.86937,0.126536,0.053293,7.764401,0.018829,0.005442,7.295211,0.118938,0.068558,"Dry"
"7","Anthocercis_littorea",5.675793,0.001488,6e-06,6.365344,0.102577,0.010151,7.586296,0.041306,0.001209,8.015743,0.141919,0.015235,"Dry"
"8","Anthocercis_sylvicola",5.663481,NA,0.000131,7.007601,NA,0.213172,7.297768,NA,0.021766,8.819074,NA,0.274234,"Dry"
"9","Anthotroche_myoporoides",5.686012,0.001688,4.4e-05,5.661291,0.072523,0.071057,7.821777,0.02573,0.007255,7.124259,0.065829,0.091411,"Dry"
"10","Anthotroche_pannosa",5.683166,0.000944,3e-06,5.582852,0.039506,0.004845,7.878426,0.019448,0.000495,6.911392,0.054713,0.006233,"Dry"
"11","Anthotroche_walcottii",5.682899,0.000629,3.3e-05,5.938653,0.070228,0.053293,7.765935,0.015842,0.005442,7.36353,0.078596,0.068558,"Dry"
"12","Atropa_belladonna",5.645245,0.000917,1e-06,6.66568,0.029092,0.001733,6.887166,0.020141,0.000178,8.948834,0.041515,0.002248,"Fleshy"
"13","Atropanthe_sinensis",5.667196,0.002437,3.3e-05,6.830689,0.031876,0.053293,7.05528,0.012832,0.005442,9.297744,0.056606,0.068558,"Dry"
"14","Aureliana_fasciculata",5.682717,0.001274,2e-06,7.342332,0.035044,0.00292,7.187225,0.014143,0.000302,9.293738,0.040162,0.003809,"Fleshy"
"15","Benthamiella_patagonica",5.637925,0.001926,5e-06,5.295907,0.08276,0.008199,7.220572,0.050195,0.000871,7.364531,0.111543,0.010969,"Dry"
"16","Benthamiella_skottsbergii",5.638516,0.004108,4.4e-05,5.172631,0.197783,0.071057,7.227904,0.089387,0.007255,7.179541,0.079602,0.091411,"Dry"
"17","Bouchetia_erecta",5.680483,0.003554,1.5e-05,6.624762,0.075251,0.023686,7.518003,0.011619,0.002418,8.352102,0.064809,0.03047,"Dry"
"18","Browallia_eludens",5.664435,0.000498,3.3e-05,6.363889,0.114138,0.053293,7.660132,0.032948,0.005442,8.14107,0.164024,0.068558,"Dry"
"19","Browallia_speciosa",5.676744,0.002262,5e-06,7.712735,0.093691,0.007895,7.141874,0.019473,0.000806,9.759217,0.079603,0.010157,"Dry"
"20","Brugmansia_arborea",5.680619,0.00818,2.6e-05,7.844241,0.276725,0.042634,7.233921,0.031459,0.004353,9.856176,0.242128,0.054847,"Fleshy"
"21","Brugmansia_aurea",5.667243,0.002516,5e-06,7.291904,0.072032,0.008527,7.134263,0.026932,0.000871,9.45528,0.068874,0.010969,"Fleshy"
"22","Brugmansia_sanguinea",5.653779,0.00332,5e-06,6.859569,0.206565,0.008882,7.044822,0.026847,0.000907,8.859513,0.227595,0.011426,"Fleshy"
"23","Brunfelsia_uniflora",5.687669,0.001236,1e-06,7.102163,0.037022,0.001938,7.296357,0.012663,0.000198,9.000894,0.045336,0.002493,"Dry"
"24","Capsicum_baccatum",5.687864,0.001039,1e-06,6.969323,0.054015,0.00192,7.389113,0.017056,0.000198,8.791245,0.07057,0.002493,"Fleshy"
"25","Capsicum_cardenasii",5.659308,NA,0.000131,5.652489,NA,0.213172,7.41998,NA,0.021766,8.190077,NA,0.274234,"Fleshy"
"26","Capsicum_ceratocalyx",5.66244,NA,0.000131,7.312553,NA,0.213172,7.317876,NA,0.021766,8.929303,NA,0.274234,"Fleshy"
"27","Capsicum_chacoense",5.682743,0.001197,2e-06,6.681847,0.054126,0.00292,7.50563,0.009056,0.000298,8.350397,0.053173,0.003757,"Fleshy"
"28","Capsicum_chinense",5.694459,0.000967,2e-06,7.800229,0.048247,0.003384,7.221457,0.015577,0.000345,9.776134,0.052351,0.004353,"Fleshy"
"29","Capsicum_eximium",5.665557,0.001708,3.3e-05,6.215149,0.11471,0.053293,7.446414,0.026368,0.005442,8.054963,0.060612,0.068558,"Fleshy"
"30","Capsicum_flexuosum",5.678419,0.001016,3e-06,7.451822,0.023508,0.004634,7.210226,0.020522,0.000473,9.377623,0.029174,0.005962,"Fleshy"
"31","Capsicum_geminifolium",5.670547,0.005458,1.5e-05,7.467446,0.173707,0.023686,7.047576,0.040284,0.002418,9.694696,0.11966,0.03047,"Fleshy"
"32","Capsicum_hunzikerianum",5.672462,0.00172,6.5e-05,7.585938,0.115714,0.106586,7.008625,0.025763,0.010883,9.692664,0.090687,0.137117,"Fleshy"
"33","Capsicum_pereirae",5.682103,0.003758,1.9e-05,7.430012,0.071148,0.030453,7.177665,0.02614,0.003109,9.231375,0.086503,0.039176,"Fleshy"
"34","Capsicum_pubescens",5.673584,0.002311,3e-06,7.045766,0.070598,0.004263,7.315954,0.023865,0.000435,8.979355,0.070813,0.005485,"Fleshy"
"35","Capsicum_recurvatum",5.678864,0.002019,1.2e-05,7.56055,0.050319,0.019379,7.075315,0.023373,0.001979,9.581322,0.082465,0.02493,"Fleshy"
"36","Capsicum_schottianum",5.674949,0.002056,1e-05,7.427047,0.046625,0.016398,7.068962,0.013887,0.001674,9.578663,0.06783,0.021095,"Fleshy"
"37","Capsicum_villosum",5.672894,0.001955,1.9e-05,7.51748,0.057716,0.030453,7.044614,0.016295,0.003109,9.637225,0.071979,0.039176,"Fleshy"
"38","Cestrum_aurantiacum",5.673274,0.002142,4e-06,7.322909,0.070455,0.006662,7.418137,0.011991,0.00068,8.990527,0.057502,0.00857,"Fleshy"
"39","Cestrum_dasyanthum",5.663611,0.010066,4.4e-05,7.413502,0.279094,0.071057,7.367358,0.065216,0.007255,9.163872,0.047013,0.091411,"Fleshy"
"40","Cestrum_diurnum",5.694991,0.002079,5e-06,7.180184,0.064298,0.007895,7.476791,0.016562,0.000837,8.931886,0.068835,0.010547,"Fleshy"
"41","Cestrum_endlicheri",5.690528,NA,0.000131,7.361375,NA,0.213172,7.287561,NA,0.021766,9.437476,NA,0.274234,"Fleshy"
"42","Cestrum_fasciculatum",5.667442,0.004464,1.5e-05,7.043949,0.124782,0.023686,7.336997,0.053723,0.002418,8.819296,0.159169,0.03047,"Fleshy"
"43","Cestrum_fragile",5.684456,0.003032,1.3e-05,7.88423,0.093337,0.021317,7.341281,0.03942,0.002177,9.749715,0.107124,0.027423,"Fleshy"
"44","Cestrum_fulvescens",5.668044,0.00195,1.5e-05,6.708232,0.164111,0.023686,7.452495,0.043409,0.002418,8.390971,0.131687,0.03047,"Fleshy"
"45","Cestrum_glanduliferum",5.687712,0.001996,3e-06,7.513237,0.06823,0.005466,7.403798,0.021765,0.000558,9.334115,0.072121,0.007032,"Fleshy"
"46","Cestrum_guatemalense",5.67247,0.008128,2.2e-05,7.659001,0.15616,0.035529,7.383842,0.035816,0.003628,9.186434,0.176188,0.045706,"Fleshy"
"47","Cestrum_inclusum",5.688183,0.00646,3.3e-05,7.114144,0.246855,0.053293,7.451582,0.064502,0.005442,9.089503,0.071462,0.068558,"Fleshy"
"48","Cestrum_irazuense",5.657195,0.008441,3.3e-05,7.985999,0.05279,0.053293,7.111607,0.075863,0.005442,9.829368,0.071027,0.068558,"Fleshy"
"49","Cestrum_laxum",5.663258,0.002543,7e-06,7.118348,0.11397,0.01122,7.386595,0.022101,0.001146,8.814456,0.088303,0.014433,"Fleshy"
"50","Cestrum_luteovirescens",5.679416,0.002959,1.3e-05,7.604608,0.11541,0.021317,7.397285,0.028679,0.002177,9.246578,0.088517,0.027423,"Fleshy"
"51","Cestrum_macrophyllum",5.689284,0.004204,1.6e-05,7.374673,0.126133,0.026646,7.453285,0.024801,0.002721,9.12777,0.080999,0.034279,"Fleshy"
"52","Cestrum_megalophyllum",5.687635,0.001509,1e-06,7.690628,0.051097,0.002317,7.249073,0.01717,0.000237,9.621004,0.052134,0.002981,"Fleshy"
"53","Cestrum_miradorense",5.674182,NA,0.000131,7.215975,NA,0.213172,7.26333,NA,0.021766,9.364777,NA,0.274234,"Fleshy"
"54","Cestrum_nocturnum",5.689674,0.001263,1e-06,7.362151,0.046967,0.001992,7.458465,0.009138,0.000205,9.097227,0.051698,0.002587,"Fleshy"
"55","Cestrum_oblongifolium",5.673139,0.002223,7e-06,6.774014,0.099982,0.010659,7.469792,0.015942,0.001088,8.409704,0.099472,0.013712,"Fleshy"
"56","Cestrum_pacayense",5.66356,0.002306,3.3e-05,7.792528,0.108461,0.053293,7.329717,0.00471,0.005442,9.386107,0.112121,0.068558,"Fleshy"
"57","Cestrum_poasanum",5.670855,0.004904,2.2e-05,7.97673,0.025267,0.035529,7.200209,0.075209,0.003628,9.923913,0.103979,0.045706,"Fleshy"
"58","Cestrum_rigidum",5.666856,0.003868,7e-06,7.077148,0.099376,0.011843,7.266193,0.017191,0.001209,9.056754,0.081402,0.015235,"Fleshy"
"59","Cestrum_roseum",5.665846,0.002367,9e-06,6.839425,0.09511,0.015227,7.410093,0.027428,0.001555,8.638788,0.124895,0.019588,"Fleshy"
"60","Cestrum_thyrsoideum",5.664831,0.003047,1.5e-05,6.787963,0.085034,0.023686,7.461685,0.020607,0.002418,8.579138,0.084538,0.03047,"Fleshy"
"61","Cestrum_tomentosum",5.674106,0.001442,1e-06,7.028114,0.055789,0.002244,7.365998,0.019959,0.000229,8.91629,0.05792,0.002887,"Fleshy"
"62","Cestrum_violaceum",5.664868,NA,0.000131,6.830874,NA,0.213172,7.229114,NA,0.021766,9.407058,NA,0.274234,"Fleshy"
"63","Chamaesaracha_coronopus",5.670986,0.001349,1e-06,5.87468,0.037572,0.002111,7.664364,0.010074,0.000216,7.449417,0.042185,0.002715,"Fleshy"
"64","Chamaesaracha_sordida",5.674674,0.001168,2e-06,5.974581,0.038904,0.003045,7.704368,0.010472,0.000311,7.513872,0.04515,0.003918,"Fleshy"
"65","Coeloneurum_ferrugineum",5.698596,0.003685,6.5e-05,7.108609,0.009407,0.106586,7.551437,0.004991,0.010883,8.473866,0.102161,0.137117,"Fleshy"
"66","Combera_paradoxa",5.63603,0.002973,4.4e-05,6.594927,0.162004,0.071057,7.158969,0.029023,0.007255,8.784751,0.061963,0.091411,"Dry"
"67","Crenidium_spinescens",5.681979,0.000726,2.6e-05,5.529155,0.023088,0.042634,7.84053,0.012947,0.004353,6.931933,0.041225,0.054847,"Dry"
"68","Cyphanthera_albicans",5.667913,0.001671,1e-05,6.387564,0.09821,0.016398,7.470495,0.034493,0.001674,8.16567,0.134123,0.021095,"Dry"
"69","Cyphanthera_microphylla",5.672261,0.000787,6e-06,5.864854,0.051522,0.010151,7.616873,0.02066,0.001036,7.463147,0.060477,0.013059,"Dry"
"70","Datura_ceratocaula",5.677008,0.001961,7e-06,6.406587,0.093488,0.010659,7.528276,0.011498,0.001088,8.185922,0.077224,0.013712,"Dry"
"71","Datura_discolor",5.689216,0.000859,1e-06,5.964583,0.080451,0.001762,7.638209,0.014417,0.000184,7.620825,0.087708,0.002324,"Dry"
"72","Datura_quercifolia",5.67105,0.001408,2e-06,6.070337,0.041689,0.003089,7.645236,0.011584,0.000315,7.694362,0.04944,0.003974,"Dry"
"73","Deprea_orinocensis",5.663105,0.003973,1.1e-05,7.685614,0.135086,0.017764,7.17962,0.027288,0.001814,9.435466,0.114286,0.022853,"Fleshy"
"74","Deprea_paneroi",5.653716,NA,0.000131,7.505492,NA,0.213172,7.226936,NA,0.021766,8.976768,NA,0.274234,"Fleshy"
"75","Discopodium_penninervium",5.664571,0.002382,5e-06,7.302975,0.061869,0.008199,7.256766,0.035399,0.000837,9.202973,0.072602,0.010547,"Fleshy"
"76","Duboisia_myoporoides",5.67525,0.001616,4e-06,7.037849,0.061972,0.006877,7.422764,0.02035,0.000702,8.828685,0.06764,0.008846,"Fleshy"
"77","Duckeodendron_cestroides",5.700943,0.002005,6.5e-05,7.639619,0.031741,0.106586,7.211152,0.00849,0.010883,9.783568,0.008653,0.137117,"Fleshy"
"78","Dunalia_brachyacantha",5.654923,0.002819,5e-06,6.527881,0.080095,0.007895,7.438291,0.017292,0.000806,8.052051,0.085333,0.010157,"Fleshy"
"79","Dunalia_solanacea",5.665354,0.003549,7e-06,7.603852,0.084208,0.010659,7.115524,0.029564,0.001088,9.626054,0.07856,0.013712,"Fleshy"
"80","Dunalia_spinosa",5.648006,0.00399,1.1e-05,5.408286,0.430432,0.017764,7.386908,0.048131,0.001814,7.108386,0.505409,0.022853,"Fleshy"
"81","Dyssochroma_viridiflora",5.682355,0.001291,5e-06,7.348976,0.056611,0.008882,7.146264,0.018374,0.000907,9.359348,0.080713,0.011426,"Fleshy"
"82","Espadaea_amoena",5.697127,0.000504,2.6e-05,7.183685,0.058881,0.042634,7.504302,0.02665,0.004353,8.912011,0.101962,0.054847,"Fleshy"
"83","Fabiana_imbricata",5.644076,0.002248,4e-06,5.956477,0.156481,0.006877,7.271205,0.024924,0.000702,8.006168,0.162356,0.008846,"Dry"
"84","Goetzea_ekmanii",5.702281,NA,0.000131,7.100852,NA,0.213172,7.556428,NA,0.021766,8.576028,NA,0.274234,"Fleshy"
"85","Heteranthia_decipiens",5.688626,0.002101,2.6e-05,6.800634,0.063562,0.042634,7.288763,0.025327,0.004353,8.681935,0.090128,0.054847,"Dry"
"86","Hyoscyamus_albus",5.667893,0.000767,2e-06,6.315717,0.038196,0.002479,7.348267,0.013134,0.000279,8.136197,0.042679,0.003516,"Dry"
"87","Hyoscyamus_aureus",5.674047,0.003533,1.9e-05,6.242339,0.194926,0.030453,7.507073,0.056389,0.003109,7.856466,0.193115,0.039176,"Dry"
"88","Hyoscyamus_muticus",5.696644,0.003741,1.9e-05,4.193858,0.327241,0.030453,7.963298,0.059025,0.003109,5.464721,0.345534,0.039176,"Dry"
"89","Hyoscyamus_niger",5.639092,0.000657,0,6.468327,0.019193,0.00069,6.805058,0.015644,7.3e-05,8.885224,0.026963,0.000914,"Dry"
"90","Hyoscyamus_pusillus",5.639961,0.003849,4e-06,5.162561,0.133187,0.006877,7.324484,0.040077,0.000702,7.262092,0.160376,0.008846,"Dry"
"91","Hyoscyamus_turcomanicus",5.657485,0.012568,6.5e-05,5.787443,0.274014,0.106586,7.51873,0.075651,0.010883,7.326661,0.124,0.137117,"Dry"
"92","Iochroma_fuchsioides",5.660815,0.005411,1.5e-05,7.31277,0.176467,0.023686,7.05686,0.038265,0.002418,9.383338,0.165155,0.03047,"Fleshy"
"93","Iochroma_grandiflorum",5.662731,0.006363,1.6e-05,6.853897,0.188939,0.026646,7.173923,0.025196,0.002721,8.947344,0.158961,0.034279,"Fleshy"
"94","Iochroma_stenanthum",5.658261,0.001047,6.5e-05,6.660148,0.629463,0.106586,7.186263,0.13095,0.010883,8.688264,0.539818,0.137117,"Fleshy"
"95","Jaborosa_integrifolia",5.679155,0.001368,5e-06,6.973925,0.031483,0.008882,7.419867,0.012317,0.000907,8.739879,0.03452,0.011426,"Fleshy"
"96","Jaltomata_bernardelloana",5.655467,NA,0.000131,5.877736,NA,0.213172,7.311218,NA,0.021766,7.657283,NA,0.274234,"Fleshy"
"97","Jaltomata_contumacensis",5.664175,NA,0.000131,5.826,NA,0.213172,7.316548,NA,0.021766,8.160518,NA,0.274234,"Fleshy"
"98","Jaltomata_darcyana",5.699266,0.002412,4.4e-05,7.536197,0.16733,0.071057,7.5391,0.010191,0.007255,9.204865,0.057065,0.091411,"Fleshy"
"99","Jaltomata_lezamae",5.65704,0.000873,6.5e-05,6.232313,0.064796,0.106586,7.245624,0.007846,0.010883,8.453856,0.143442,0.137117,"Fleshy"
"100","Jaltomata_lojae",5.692216,NA,0.000131,6.383507,NA,0.213172,7.379008,NA,0.021766,8.425516,NA,0.274234,"Fleshy"
"101","Jaltomata_sagastegui",5.664175,NA,0.000131,5.826,NA,0.213172,7.316548,NA,0.021766,8.160518,NA,0.274234,"Fleshy"
"102","Juanulloa_mexicana",5.691037,0.001609,3e-06,7.523713,0.080108,0.005199,7.433216,0.016323,0.000531,9.326342,0.081627,0.006689,"Fleshy"
"103","Latua_pubiflora",5.648798,NA,0.000131,7.787382,NA,0.213172,6.816736,NA,0.021766,10.078239,NA,0.274234,"Fleshy"
"104","Lycianthes_amatitlanensis",5.687988,0.002508,4e-06,7.861821,0.063709,0.00627,7.289328,0.029619,0.00064,9.736526,0.066179,0.008066,"Fleshy"
"105","Lycianthes_beckneriana",5.658679,0.006893,4.4e-05,8.138479,0.128951,0.071057,7.037725,0.094836,0.007255,10.14132,0.049824,0.091411,"Fleshy"
"106","Lycianthes_biflora",5.681595,0.001269,1e-06,7.371796,0.042905,0.001733,7.210675,0.011296,0.000178,9.44057,0.030651,0.002248,"Fleshy"
"107","Lycianthes_ciliolata",5.675652,0.00362,7e-06,7.008007,0.110161,0.011843,7.443559,0.022149,0.001209,8.717903,0.129736,0.015235,"Fleshy"
"108","Lycianthes_dejecta",5.668215,0.001424,1.3e-05,6.45849,0.108634,0.021317,7.507853,0.025955,0.002177,8.150959,0.120313,0.027423,"Fleshy"
"109","Lycianthes_denticulata",5.697284,0.004713,2.6e-05,7.937944,0.054479,0.042634,7.304541,0.059216,0.003628,9.713768,0.111002,0.045706,"Fleshy"
"110","Lycianthes_fasciculata",5.669937,0.00398,1.1e-05,6.60304,0.093994,0.017764,7.392734,0.021623,0.001814,8.483543,0.112126,0.022853,"Fleshy"
"111","Lycianthes_furcatistellata",5.669532,0.002932,6.5e-05,8.298334,0.098046,0.106586,7.133592,0.090433,0.010883,10.208533,0.032427,0.137117,"Fleshy"
"112","Lycianthes_geminiflora",5.675963,0.002366,1.6e-05,7.546399,0.181134,0.026646,7.352224,0.037297,0.002721,9.392792,0.18278,0.034279,"Fleshy"
"113","Lycianthes_glandulosa",5.691673,0.001869,3e-06,7.643066,0.069291,0.004957,7.214984,0.02046,0.000506,9.64134,0.076695,0.006378,"Fleshy"
"114","Lycianthes_heteroclita",5.689697,0.001594,3e-06,7.68049,0.058974,0.004099,7.433597,0.014366,0.000419,9.464227,0.056123,0.005274,"Fleshy"
"115","Lycianthes_jalicensis",5.689515,NA,0.000131,7.343426,NA,0.213172,7.428927,NA,0.021766,9.129239,NA,0.274234,"Fleshy"
"116","Lycianthes_jelskii",5.658427,0.00436,6.5e-05,6.497208,0.459337,0.106586,7.236168,0.050024,0.010883,8.495392,0.485032,0.137117,"Fleshy"
"117","Lycianthes_lycioides",5.657779,0.002549,2e-06,6.39554,0.103009,0.003948,7.305646,0.022826,0.000403,8.202529,0.136559,0.005078,"Fleshy"
"118","Lycianthes_lysimachioides",5.669626,0.001438,2e-06,7.046156,0.0611,0.003675,7.093631,0.015187,0.000375,9.33977,0.044301,0.004728,"Fleshy"
"119","Lycianthes_multiflora",5.691172,0.002353,7e-06,7.758712,0.069901,0.01122,7.411223,0.022795,0.001146,9.574426,0.075645,0.014433,"Fleshy"
"120","Lycianthes_nitida",5.693239,0.001466,5e-06,7.908346,0.060449,0.008199,7.390903,0.027928,0.000837,9.658344,0.069059,0.010547,"Fleshy"
"121","Lycianthes_peduncularis",5.670423,0.003585,2.2e-05,6.346007,0.049941,0.035529,7.509182,0.018814,0.003628,8.094626,0.053345,0.045706,"Fleshy"
"122","Lycianthes_pringlei",5.677664,0.002661,2.6e-05,6.658362,0.113299,0.042634,7.488283,0.031174,0.004353,8.513106,0.092342,0.054847,"Fleshy"
"123","Lycianthes_rzedowskii",5.668845,0.001208,6.5e-05,7.025404,0.108689,0.106586,7.448423,0.02009,0.010883,8.778166,0.012864,0.137117,"Fleshy"
"124","Lycianthes_stephanocalyx",5.680052,0.003455,7e-06,7.599548,0.102407,0.011843,7.389916,0.019971,0.001209,9.22087,0.086458,0.015235,"Fleshy"
"125","Lycianthes_surotatensis",5.675107,0.003526,3.3e-05,6.992608,0.162378,0.053293,7.438643,0.03601,0.005442,8.757228,0.15484,0.068558,"Fleshy"
"126","Lycianthes_synanthera",5.685951,0.00326,1.2e-05,8.067429,0.070899,0.019379,7.323029,0.033582,0.001979,9.886966,0.070834,0.02493,"Fleshy"
"127","Lycianthes_tricolor",5.675322,0.002857,8e-06,7.439895,0.09876,0.013323,7.397341,0.023221,0.00136,9.065432,0.080193,0.01714,"Fleshy"
"128","Lycium_afrum",5.66913,0.002286,1.6e-05,6.002684,0.127218,0.026646,7.521627,0.037968,0.002721,7.701192,0.146381,0.034279,"Fleshy"
"129","Lycium_ameghinoi",5.649019,0.001707,4e-06,5.284024,0.051208,0.00627,7.415964,0.021902,0.00064,7.116413,0.035681,0.008066,"Fleshy"
"130","Lycium_americanum",5.68233,0.001904,3e-06,6.645611,0.051775,0.004634,7.504555,0.009532,0.000473,8.27669,0.05913,0.005962,"Fleshy"
"131","Lycium_amoenum",5.674346,0.001508,1.6e-05,4.869343,0.260846,0.026646,7.704899,0.037482,0.002721,6.228774,0.268803,0.034279,"Fleshy"
"132","Lycium_andersonii",5.673881,0.001692,2e-06,5.340413,0.063143,0.003384,7.771339,0.019452,0.000351,6.880109,0.07447,0.004423,"Fleshy"
"133","Lycium_arenicola",5.666395,0.002492,9e-06,6.293946,0.06999,0.014211,7.577142,0.034697,0.001451,7.93204,0.089463,0.018282,"Fleshy"
"134","Lycium_athium",5.688153,0.002884,4.4e-05,6.830784,0.098734,0.071057,7.540261,0.019052,0.007255,8.414138,0.074244,0.091411,"Fleshy"
"135","Lycium_australe",5.674804,0.000496,1e-06,5.576621,0.029261,0.002198,7.7423,0.013113,0.000227,7.042957,0.040553,0.002857,"Fleshy"
"136","Lycium_barbarum",5.647704,0.000672,0,6.281378,0.030085,0.000728,7.094113,0.017585,7.5e-05,8.436392,0.039877,0.000949,"Fleshy"
"137","Lycium_berlandieri",5.681583,0.001044,1e-06,5.815681,0.047697,0.002011,7.678463,0.010283,0.000207,7.376151,0.05013,0.002612,"Fleshy"
"138","Lycium_bosciifolium",5.678935,0.001119,5e-06,5.127533,0.13746,0.008882,7.815889,0.015211,0.000907,6.567008,0.135754,0.011426,"Fleshy"
"139","Lycium_brevipes",5.689763,0.001418,3e-06,5.176622,0.09761,0.004634,7.638488,0.029367,0.000518,6.685357,0.109074,0.006529,"Fleshy"
"140","Lycium_californicum",5.670714,0.007579,6.5e-05,5.844866,0.121281,0.106586,7.530541,0.156539,0.010883,7.381218,0.102589,0.137117,"Fleshy"
"141","Lycium_carolinianum",5.692236,0.001355,3e-06,6.731003,0.06542,0.00418,7.498557,0.01189,0.000463,8.497945,0.073186,0.005835,"Fleshy"
"142","Lycium_cestroides",5.673248,0.002166,5e-06,6.496057,0.062581,0.007613,7.481048,0.013955,0.000777,8.152436,0.080965,0.009794,"Fleshy"
"143","Lycium_chanar",5.626522,0.005635,2.2e-05,4.518735,0.319278,0.035529,7.624293,0.00991,0.003628,6.159717,0.137443,0.045706,"Fleshy"
"144","Lycium_chilense",5.656847,0.002424,3e-06,5.628549,0.099787,0.005329,7.431317,0.01885,0.000558,7.443474,0.085421,0.007032,"Fleshy"
"145","Lycium_chinense",5.660168,0.001042,1e-06,6.788779,0.039626,0.000978,7.121227,0.009868,0.000103,8.923787,0.040536,0.001294,"Fleshy"
"146","Lycium_ciliatum",5.671215,0.001748,3e-06,6.317216,0.085833,0.004957,7.521911,0.013235,0.000506,7.917812,0.094144,0.006378,"Fleshy"
"147","Lycium_cooperi",5.674311,0.002133,6e-06,5.193383,0.082653,0.009268,7.855567,0.022968,0.000946,6.626955,0.096641,0.011923,"Fleshy"
"148","Lycium_cuneatum",5.687616,0.001947,4e-06,6.7859,0.046728,0.006662,7.51665,0.013331,0.00068,8.362811,0.056881,0.00857,"Fleshy"
"149","Lycium_dasystemum",5.640451,0.004121,1.2e-05,4.865945,0.264885,0.019379,7.325177,0.035734,0.001979,6.975696,0.304986,0.02493,"Fleshy"
"150","Lycium_decumbens",5.678662,0.00295,1e-05,4.353026,0.325147,0.016398,7.63759,0.027927,0.001674,6.000843,0.321546,0.021095,"Fleshy"
"151","Lycium_deserti",5.652031,0.01287,4.4e-05,3.814139,1.423056,0.071057,7.503692,0.133817,0.007255,5.604458,1.714305,0.091411,"Fleshy"
"152","Lycium_eenii",5.680895,0.002046,1.5e-05,5.321999,0.276042,0.023686,7.771895,0.021683,0.002418,6.730472,0.226451,0.03047,"Fleshy"
"153","Lycium_elongatum",5.676768,0.001299,5e-06,6.418263,0.093899,0.008527,7.530763,0.017542,0.000871,8.059955,0.076416,0.010969,"Fleshy"
"154","Lycium_europaeum",5.664374,0.001208,3e-06,6.146485,0.048152,0.005199,7.357552,0.021632,0.000544,8.000934,0.06516,0.006856,"Fleshy"
"155","Lycium_exsertum",5.680615,0.002596,9e-06,5.702021,0.099872,0.014211,7.818829,0.019798,0.001451,7.213583,0.109258,0.018282,"Fleshy"
"156","Lycium_ferocissimum",5.670335,0.000676,1e-06,6.074373,0.04347,0.001956,7.55177,0.018684,0.000205,7.760102,0.059734,0.002587,"Fleshy"
"157","Lycium_fremontii",5.688522,0.001285,3e-06,5.134451,0.075654,0.005076,7.765427,0.026868,0.000544,6.651969,0.077796,0.006856,"Fleshy"
"158","Lycium_fuscum",5.629403,0.005566,6.5e-05,4.059848,0.188647,0.106586,7.520825,0.108665,0.010883,6.360943,0.146335,0.137117,"Fleshy"
"159","Lycium_gilliesianum",5.658639,0.001679,4e-06,5.75575,0.103441,0.005921,7.503203,0.013978,0.000605,7.400818,0.086189,0.007618,"Fleshy"
"160","Lycium_hirsutum",5.673687,0.001653,7e-06,5.574294,0.158316,0.01122,7.722217,0.025342,0.001146,7.13072,0.167012,0.014433,"Fleshy"
"161","Lycium_horridum",5.671533,0.00157,4e-06,5.598923,0.140575,0.00627,7.652868,0.025747,0.00064,7.219055,0.152209,0.008066,"Fleshy"
"162","Lycium_infaustum",5.678054,0.001242,6e-06,5.980348,0.135867,0.009268,7.57608,0.018768,0.000946,7.734026,0.123367,0.011923,"Fleshy"
"163","Lycium_macrodon",5.692612,0.002018,1.5e-05,5.210488,0.155965,0.023686,7.846673,0.02667,0.002418,6.5917,0.160542,0.03047,"Fleshy"
"164","Lycium_minutifolium",5.657686,0.010297,6.5e-05,3.540013,0.448971,0.106586,7.601133,0.158055,0.010883,5.109222,0.889714,0.137117,"Fleshy"
"165","Lycium_nodosum",5.689993,0.002234,5e-06,6.620014,0.10249,0.008882,7.519993,0.028818,0.000946,8.199198,0.102611,0.011923,"Fleshy"
"166","Lycium_oxycarpum",5.671249,0.001706,7e-06,5.526005,0.092279,0.010659,7.664704,0.029311,0.001088,7.128067,0.121987,0.013712,"Fleshy"
"167","Lycium_pallidum",5.661538,0.001451,2e-06,5.723951,0.047097,0.00328,7.683312,0.016403,0.000335,7.290534,0.059051,0.004219,"Fleshy"
"168","Lycium_parishii",5.686756,0.001942,8e-06,5.265067,0.123418,0.013323,7.803889,0.022997,0.00136,6.749177,0.092504,0.01714,"Fleshy"
"169","Lycium_pilifolium",5.67433,0.001782,8e-06,5.415742,0.200769,0.013323,7.736351,0.021423,0.00136,6.856652,0.22234,0.01714,"Fleshy"
