"","species","temp","se_temp","within_sp_var_temp","prec","se_prec","within_sp_var_prec","mean_pet","se_pet","within_sp_var_pet","mean_aridity","se_aridity","within_sp_var_aridity","Dispersal_mode"
"172","Cotoneaster_adpressus",5.639542,0.00242,3e-06,6.587952,0.04914,0.002113,7.002181,0.01848,0.000646,8.797562,0.050416,0.002677,"Biotic"
"173","Cotoneaster_ambiguus",5.644541,0.003844,1.3e-05,6.634286,0.061363,0.010431,7.020811,0.024294,0.003189,8.801915,0.067022,0.013216,"Biotic"
"174","Cotoneaster_apiculatus",5.645265,0.003253,1e-05,6.790542,0.065779,0.007948,6.938961,0.05757,0.00243,9.045735,0.102247,0.010069,"Biotic"
"175","Cotoneaster_atropurpureus",5.642117,0.001665,1.5e-05,6.612319,0.117981,0.011922,6.775067,0.054523,0.003925,9.083249,0.126118,0.016266,"Biotic"
"176","Cotoneaster_bullatus",5.635684,0.000708,4e-06,6.787413,0.056862,0.003273,6.600175,0.009219,0.001086,9.391552,0.068605,0.004499,"Biotic"
"177","Cotoneaster_buxifolius",5.654711,0.002744,7e-06,6.843141,0.032512,0.005384,7.084354,0.019508,0.001646,8.941922,0.046948,0.006821,"Biotic"
"178","Cotoneaster_cambricus",5.643499,0.001635,6.9e-05,6.952468,0.082443,0.055634,6.545037,0.047562,0.01701,9.685072,0.184286,0.070486,"Biotic"
"179","Cotoneaster_coriaceus",5.660106,0.001444,4e-06,6.939728,0.040698,0.00321,7.169291,0.021033,0.000981,8.976996,0.053408,0.004067,"Biotic"
"180","Cotoneaster_dammeri",5.648722,0.001698,4e-06,6.830694,0.045639,0.002878,6.896315,0.031562,0.000963,9.159238,0.062743,0.00399,"Biotic"
"181","Cotoneaster_dielsianus",5.635504,0.000623,4e-06,6.756782,0.064464,0.003149,6.606896,0.008522,0.001063,9.365801,0.070933,0.004405,"Biotic"
"182","Cotoneaster_divaricatus",5.635814,0.000486,3e-06,6.665982,0.049825,0.002419,6.610751,0.008118,0.000895,9.278102,0.058203,0.00371,"Biotic"
"183","Cotoneaster_foveolatus",5.650939,0.002251,5e-06,6.814483,0.037105,0.003709,6.995848,0.030087,0.001134,9.006876,0.049762,0.004699,"Biotic"
"184","Cotoneaster_franchetii",5.654385,0.00087,1e-06,6.955115,0.033168,0.001091,7.097783,0.015237,0.000347,9.048728,0.038226,0.001438,"Biotic"
"185","Cotoneaster_frigidus",5.650757,0.002391,2.6e-05,7.052594,0.123081,0.020863,7.08839,0.030779,0.006379,9.239275,0.123529,0.026432,"Biotic"
"186","Cotoneaster_glaucophyllus",5.65945,0.001108,5e-06,6.856578,0.061176,0.004173,7.252565,0.023196,0.001379,8.810346,0.077099,0.005715,"Biotic"
"187","Cotoneaster_glomerulatus",5.647216,0.004905,2.9e-05,6.877859,0.08607,0.023843,7.066791,0.038646,0.00729,8.951936,0.107367,0.030208,"Biotic"
"188","Cotoneaster_hebephyllus",5.634832,0.002662,7e-06,6.578326,0.042051,0.005755,6.99793,0.036389,0.00176,8.763463,0.052395,0.007292,"Biotic"
"189","Cotoneaster_horizontalis",5.648573,0.001031,1e-06,6.823455,0.031411,0.000993,6.900809,0.020052,0.000321,9.146182,0.042209,0.00133,"Biotic"
"190","Cotoneaster_melanocarpus",5.614756,0.00137,1.4e-05,6.184626,0.060694,0.011127,6.854185,0.018503,0.003402,8.553135,0.062037,0.014097,"Biotic"
"191","Cotoneaster_mongolicus",5.606291,0.002329,2.3e-05,5.600724,0.059799,0.018545,6.930537,0.036281,0.00567,7.896206,0.068252,0.023495,"Biotic"
"192","Cotoneaster_morrisonensis",5.653015,NA,0.000206,7.908387,NA,0.166901,6.838405,NA,0.051029,10.364923,NA,0.211458,"Biotic"
"193","Cotoneaster_moupinensis",5.648306,0.001976,4e-06,6.818704,0.034817,0.00321,6.879612,0.028991,0.001021,9.139438,0.044471,0.004229,"Biotic"
"194","Cotoneaster_nitens",5.640338,0.003094,1.2e-05,6.663638,0.058769,0.009818,6.917795,0.060574,0.003002,8.903253,0.085457,0.012439,"Biotic"
"195","Cotoneaster_obscurus",5.649163,0.003266,8e-06,6.780139,0.0477,0.006676,7.036151,0.032721,0.002041,8.903346,0.061724,0.008458,"Biotic"
"196","Cotoneaster_oliganthus",5.633514,0.004098,5.1e-05,5.430383,0.255462,0.041725,7.255147,0.033758,0.012757,7.392807,0.18203,0.052865,"Biotic"
"197","Cotoneaster_pannosus",5.661077,0.000926,2e-06,6.701853,0.037774,0.001368,7.278402,0.019161,0.000429,8.626695,0.050734,0.001777,"Biotic"
"198","Cotoneaster_przewalskii",5.638768,0.000829,3.4e-05,6.392442,0.070765,0.027817,6.672298,0.036348,0.008505,8.973653,0.091446,0.035243,"Biotic"
"199","Cotoneaster_rehderi",5.645977,0.00037,4.1e-05,6.953193,0.209258,0.03338,6.841893,0.013053,0.012757,9.333053,0.29243,0.052865,"Biotic"
"200","Cotoneaster_reticulatus",5.670398,NA,0.000206,7.249215,NA,0.166901,7.044033,NA,0.051029,9.423353,NA,0.211458,"Biotic"
"201","Cotoneaster_rotundifolius",5.646457,0.005359,1.6e-05,6.914242,0.074497,0.012839,6.970972,0.060225,0.003925,9.071671,0.086293,0.016266,"Biotic"
"202","Cotoneaster_salicifolius",5.65348,0.00173,4e-06,6.920314,0.038869,0.003149,6.919321,0.022865,0.001001,9.203514,0.040045,0.004146,"Biotic"
"203","Cotoneaster_subadpressus",5.651636,0.003872,1.2e-05,6.950828,0.052143,0.009818,6.994001,0.058895,0.003002,9.050298,0.072264,0.012439,"Biotic"
"204","Cotoneaster_submultiflorus",5.636217,0.001684,3e-06,6.036902,0.092311,0.002736,7.135549,0.023605,0.000837,8.135632,0.09864,0.003467,"Biotic"
"205","Cotoneaster_taoensis",5.615577,0.002834,5.1e-05,6.391451,0.055964,0.041725,6.92863,0.020707,0.012757,8.69783,0.063534,0.052865,"Biotic"
"206","Cotoneaster_turbinatus",5.661608,0.003534,2.9e-05,7.073863,0.083887,0.023843,7.145751,0.022099,0.00729,9.111756,0.120177,0.030208,"Biotic"
"207","Cotoneaster_verruculosus",5.65096,0.005122,1.4e-05,6.85929,0.074265,0.011127,7.055549,0.052157,0.003402,8.966145,0.081083,0.014097,"Biotic"
"208","Crataegus_agrestina",5.674182,NA,0.000206,7.192182,NA,0.166901,7.365813,NA,0.051029,9.057306,NA,0.211458,"Biotic"
"209","Crataegus_brachyacantha",5.674621,0.000845,1e-05,7.144484,0.026085,0.008345,7.354292,0.007778,0.002551,9.005193,0.033903,0.010573,"Biotic"
"210","Crataegus_castlegarensis",5.634208,0.001261,4e-06,6.225612,0.068877,0.003338,7.10166,0.023163,0.001021,8.333531,0.085332,0.004229,"Biotic"
"211","Crataegus_chrysocarpa",5.628063,0.000658,1e-06,6.563946,0.026387,0.00097,6.893185,0.014872,3e-04,8.905821,0.03567,0.001244,"Biotic"
"212","Crataegus_compacta",5.639242,0.001778,0.000103,6.75013,0.088275,0.083451,6.913913,0.025341,0.025514,9.100692,0.112245,0.105729,"Biotic"
"213","Crataegus_dodgei",5.640081,0.00098,1e-05,6.893489,0.032298,0.007948,6.965168,0.016815,0.00243,9.161864,0.031995,0.010069,"Biotic"
"214","Crataegus_douglasii",5.634052,0.000838,2e-06,6.384169,0.052261,0.001414,7.055758,0.018379,0.000436,8.516962,0.064883,0.001807,"Biotic"
"215","Crataegus_enderbyensis",5.634968,NA,0.000206,6.410175,NA,0.166901,6.877296,NA,0.051029,8.793612,NA,0.211458,"Biotic"
"216","Crataegus_erythropoda",5.631024,0.001744,1.1e-05,6.075322,0.039658,0.008784,7.328242,0.023802,0.002686,7.936111,0.05379,0.011129,"Biotic"
"217","Crataegus_harbisonii",5.673101,0.000548,2.9e-05,7.211625,0.033105,0.023843,7.344678,0.010269,0.00729,9.099623,0.043194,0.030208,"Biotic"
"218","Crataegus_heldreichii",5.647312,0.005546,3.4e-05,6.737931,0.079904,0.027817,7.14061,0.053164,0.008505,8.777103,0.095168,0.035243,"Biotic"
"219","Crataegus_hupehensis",5.658205,0.00184,8e-06,6.675858,0.072133,0.006182,7.144873,0.019438,0.00189,8.782454,0.077536,0.007832,"Biotic"
"220","Crataegus_irrasa",5.625676,0.001165,9e-06,6.825255,0.03739,0.007586,6.757771,0.028132,0.00243,9.304887,0.067878,0.010069,"Biotic"
"221","Crataegus_kansuensis",5.642144,0.001839,5e-06,6.369754,0.041016,0.003709,7.105723,0.020652,0.001134,8.440027,0.054076,0.004699,"Biotic"
"222","Crataegus_laevigata",5.636895,0.000447,2e-06,6.586581,0.031043,0.001504,6.662725,0.009736,0.000491,9.14419,0.033276,0.002033,"Biotic"
"223","Crataegus_lassa",5.670314,0.001394,2.3e-05,7.141979,0.033646,0.018545,7.337393,0.013419,0.00567,9.02126,0.051273,0.023495,"Biotic"
"224","Crataegus_marshallii",5.673576,0.00079,3e-06,7.17497,0.018674,0.002829,7.348558,0.008439,0.000865,9.045466,0.023809,0.003584,"Biotic"
"225","Crataegus_maximowiczii",5.622125,0.001814,6e-06,6.587241,0.032814,0.004909,6.84324,0.017978,0.001501,8.933163,0.037142,0.006219,"Biotic"
"226","Crataegus_meyeri",5.650206,NA,0.000206,6.212606,NA,0.166901,7.072422,NA,0.051029,8.318986,NA,0.211458,"Biotic"
"227","Crataegus_munda",5.668111,0.001443,2.1e-05,7.174604,0.0384,0.01669,7.311717,0.017536,0.005103,9.075625,0.053106,0.021146,"Biotic"
"228","Crataegus_okennonii",5.634728,0.001262,1.5e-05,6.359712,0.102226,0.011922,6.978659,0.02726,0.003645,8.665989,0.122943,0.015104,"Biotic"
"229","Crataegus_pentagyna",5.648699,0.00125,1e-05,6.49642,0.075019,0.007948,7.031604,0.013935,0.00243,8.675106,0.08759,0.010069,"Biotic"
"230","Crataegus_phaenopyrum",5.653164,0.002591,1.6e-05,6.789656,0.038584,0.012839,7.218593,0.054189,0.004252,8.769612,0.08891,0.017622,"Biotic"
"231","Crataegus_pinnatifida",5.638093,0.00173,2e-06,6.619374,0.037118,0.001834,7.032003,0.019995,0.000561,8.77244,0.050462,0.002324,"Biotic"
"232","Crataegus_pseudoheterophylla",5.652659,0.002457,6.9e-05,6.179568,0.126908,0.055634,7.052941,0.018928,0.01701,8.369546,0.112946,0.070486,"Biotic"
"233","Crataegus_punctata",5.661595,0.001419,8e-06,7.179163,0.023036,0.006676,7.240382,0.012178,0.002041,9.156969,0.023856,0.008458,"Biotic"
"234","Crataegus_pycnoloba",5.641375,NA,0.000206,6.84588,NA,0.166901,7.118826,NA,0.051029,8.944289,NA,0.211458,"Biotic"
"235","Crataegus_rhipidophylla",5.632753,0.000599,3e-06,6.663898,0.049204,0.002196,6.591162,0.006908,0.000709,9.322878,0.054822,0.002937,"Biotic"
"236","Crataegus_rivularis",5.631736,0.001615,9e-06,6.000446,0.079819,0.007257,7.272485,0.024066,0.002219,7.932771,0.095527,0.009194,"Biotic"
"237","Crataegus_russanovii",5.640665,NA,0.000206,6.39693,NA,0.166901,6.654153,NA,0.051029,8.967249,NA,0.211458,"Biotic"
"238","Crataegus_saligna",5.629382,0.003184,2.6e-05,5.91646,0.112111,0.020863,7.308243,0.032657,0.006379,7.749666,0.097257,0.026432,"Biotic"
"239","Crataegus_sargentii",5.669962,0.001929,2.3e-05,7.28327,0.018226,0.018545,7.304259,0.018619,0.00567,9.195947,0.027142,0.023495,"Biotic"
"240","Crataegus_songarica",5.648206,0.002174,6.9e-05,6.677101,0.182624,0.055634,7.074915,0.148825,0.01701,8.772151,0.21974,0.070486,"Biotic"
"241","Crataegus_submollis",5.632269,0.000697,2e-06,6.646741,0.028007,0.002011,6.758853,0.020414,0.000654,9.105898,0.030519,0.002746,"Biotic"
"242","Crataegus_succulenta",5.637374,0.001152,1.6e-05,6.775043,0.015172,0.012839,6.897479,0.019868,0.003925,9.13853,0.029992,0.016266,"Biotic"
"243","Crataegus_triflora",5.670439,0.001208,1.1e-05,7.268649,0.017204,0.008784,7.307672,0.012049,0.002686,9.184916,0.022159,0.011129,"Biotic"
"244","Crataegus_wilsonii",5.652147,0.002091,6e-06,6.678073,0.053485,0.005216,7.073994,0.01943,0.001595,8.815358,0.05815,0.006608,"Biotic"
"245","Dasiphora_fruticosa",5.611583,0.001165,1e-06,6.293917,0.024605,0.000414,6.691435,0.017239,0.000128,8.823426,0.026954,0.000529,"Abiotic"
"246","Dendriopoterium_pulidoi",5.671431,NA,0.000206,5.891644,NA,0.166901,7.67601,NA,0.051029,7.356918,NA,0.211458,"Abiotic"
"247","Dichotomanthes_tristaniicarpa",5.669404,0.00209,1.9e-05,6.994675,0.054297,0.015173,7.178097,0.01846,0.004639,9.008653,0.066928,0.019223,"Biotic"
"248","Docynia_indica",5.664884,0.003227,1.1e-05,7.015401,0.060809,0.008784,7.141087,0.031188,0.002686,9.064023,0.071912,0.011129,"Biotic"
"249","Dryas_drummondii",5.601702,0.001646,2e-06,6.277032,0.062982,0.001439,6.503965,0.019498,0.000444,9.025453,0.066631,0.001855,"Abiotic"
"250","Dryas_octopetala",5.610407,0.001216,1e-06,6.595195,0.047098,0.001043,6.081074,0.067552,0.000345,9.773641,0.046189,0.001429,"Abiotic"
"251","Eriobotrya_bengalensis",5.686963,0.00284,6e-06,7.495242,0.06681,0.004909,7.2813,0.028786,0.001501,9.402491,0.073681,0.006219,"Biotic"
"252","Eriobotrya_deflexa",5.683891,0.002121,1.5e-05,7.599215,0.095756,0.011922,7.214353,0.030858,0.003645,9.565204,0.09256,0.015104,"Biotic"
"253","Eriobotrya_fragrans",5.679891,0.002411,1.5e-05,7.424095,0.038019,0.011922,7.16171,0.023222,0.003645,9.468627,0.041501,0.015104,"Biotic"
"254","Eriobotrya_malipoensis",5.678115,0.008033,6.9e-05,7.188733,0.13652,0.055634,7.133019,0.036609,0.01701,9.297012,0.112959,0.070486,"Biotic"
"255","Eriobotrya_prinoides",5.670036,0.003379,2.1e-05,6.892493,0.038504,0.01669,7.198781,0.031864,0.005103,8.842034,0.083357,0.021146,"Biotic"
"256","Eriobotrya_seguinii",5.668328,NA,0.000206,7.2086,NA,0.166901,7.062192,NA,0.051029,9.323669,NA,0.211458,"Biotic"
"257","Eriobotrya_tengyuehensis",5.670575,0.00256,2.1e-05,7.097049,0.059667,0.01669,7.171364,0.021172,0.005103,9.162615,0.078433,0.021146,"Biotic"
"258","Exochorda_giraldii",5.658634,0.001661,1.3e-05,6.650669,0.083939,0.010431,7.105854,0.030374,0.003189,8.799258,0.101453,0.013216,"Abiotic"
"259","Exochorda_serratifolia",5.642346,0.002558,1.3e-05,6.711866,0.08674,0.010431,7.057008,0.03684,0.003189,8.850267,0.120641,0.013216,"Abiotic"
"260","Fallugia_paradoxa",5.6565,0.002853,6e-06,5.799134,0.044172,0.005216,7.632243,0.028988,0.001595,7.412694,0.054232,0.006608,"Abiotic"
"261","Filipendula_multijuga",5.639831,0.005567,2.3e-05,7.471419,0.089822,0.018545,6.749552,0.11172,0.00567,9.886288,0.173422,0.023495,"Abiotic"
"262","Filipendula_vulgaris",5.639464,0.00064,1e-06,6.497825,0.015309,0.000545,6.852916,0.013836,0.000168,8.864394,0.023423,0.000698,"Abiotic"
"263","Fragaria_daltoniana",5.652971,0.007553,4.1e-05,7.286942,0.180332,0.03338,7.057698,0.08046,0.010206,9.413333,0.117358,0.042292,"Biotic"
"264","Fragaria_iinumae",5.632381,0.002249,1e-05,7.419473,0.042693,0.007948,6.63966,0.048461,0.00243,9.933799,0.080064,0.010069,"Biotic"
"265","Fragaria_mandshurica",5.598237,NA,0.000206,6.180017,NA,0.166901,6.73578,NA,0.051029,8.682877,NA,0.211458,"Biotic"
"266","Fragaria_moschata",5.632177,0.001335,8e-06,6.724142,0.056448,0.006182,6.62537,0.02271,0.001963,9.342177,0.058004,0.008133,"Biotic"
"267","Fragaria_nilgerrensis",5.661911,0.001632,3e-06,6.996183,0.025118,0.002649,7.071843,0.014789,0.00081,9.100289,0.033551,0.003356,"Biotic"
"268","Fragaria_nubicola",5.633468,0.005601,2.1e-05,6.557326,0.200676,0.01669,7.101512,0.035615,0.005103,8.800444,0.184893,0.021146,"Biotic"
"269","Fragaria_orientalis",5.622691,0.002248,2e-06,6.364743,0.043237,0.00156,6.907614,0.019851,0.000477,8.658686,0.043511,0.001976,"Biotic"
"270","Fragaria_pentaphylla",5.644857,0.004375,1.1e-05,6.772404,0.077959,0.008784,6.933199,0.046467,0.002686,9.003898,0.08119,0.011129,"Biotic"
"271","Fragaria_tibetica",5.62079,0.002188,4.1e-05,6.21703,0.14276,0.03338,6.865498,0.08725,0.010206,8.800078,0.14176,0.042292,"Biotic"
"272","Fragaria_viridis",5.640637,0.001202,4e-06,6.521599,0.029042,0.003338,6.820662,0.027529,0.001063,8.906513,0.046405,0.004405,"Biotic"
"273","Geum_aleppicum",5.629347,0.000667,0,6.49458,0.016931,0.000233,6.889958,0.009809,7.1e-05,8.806048,0.020739,0.000296,"Abiotic"
"274","Geum_bulgaricum",5.633264,0.008022,5.1e-05,6.618653,0.162607,0.041725,6.877462,0.1238,0.012757,8.968376,0.090776,0.052865,"Abiotic"
"275","Geum_calthifolium",5.623294,0.001096,3e-06,7.323285,0.06106,0.002692,6.43662,0.018641,0.001001,10.20998,0.073323,0.004315,"Abiotic"
"276","Geum_canadense",5.645218,0.000838,1e-06,6.851104,0.01639,0.000639,7.079167,0.013795,0.000196,8.990246,0.022723,0.000813,"Abiotic"
"277","Geum_chiloense",5.651809,0.006088,6.9e-05,6.774333,0.297726,0.055634,7.135033,0.074383,0.01701,8.809086,0.431824,0.070486,"Abiotic"
"278","Geum_heterocarpum",5.645251,0.001811,1.6e-05,6.511547,0.037184,0.012839,7.241147,0.024753,0.003925,8.403923,0.082797,0.016266,"Abiotic"
"279","Geum_leiospermum",5.636844,0.001522,1.1e-05,7.427351,0.1197,0.008784,6.953483,0.017124,0.002835,9.934987,0.08786,0.011748,"Abiotic"
"280","Geum_pentapetalum",5.632288,0.003828,8e-06,7.223648,0.076644,0.006182,6.681838,0.052219,0.00189,9.712847,0.081501,0.007832,"Abiotic"
"281","Geum_reptans",5.612561,0.003824,1.7e-05,7.227374,0.053944,0.013908,6.590406,0.048603,0.004252,9.719531,0.108119,0.017622,"Abiotic"
"282","Geum_rossii",5.583304,0.003134,2e-06,5.862382,0.081198,0.001964,6.473307,0.06174,0.000615,8.708188,0.05249,0.002548,"Abiotic"
"283","Geum_speciosum",5.637781,0.008902,0.000103,7.079603,0.123058,0.083451,6.800224,0.162966,0.025514,9.799496,0.027542,0.105729,"Abiotic"
"284","Geum_vernum",5.649414,0.000854,3e-06,6.925753,0.014054,0.002255,7.120156,0.01409,0.00069,9.024831,0.014808,0.002858,"Abiotic"
"285","Gillenia_trifoliata",5.650997,0.001571,6e-06,7.06984,0.034208,0.005058,7.104417,0.018906,0.001546,9.181293,0.033634,0.006408,"Abiotic"
"286","Hagenia_abyssinica",5.6629,0.002122,8e-06,7.138643,0.041386,0.006676,7.236391,0.02163,0.002041,9.077918,0.041391,0.008458,"Abiotic"
"287","Hesperomeles_palcensis",5.648816,0.005699,2.6e-05,6.636187,0.080644,0.020863,7.207427,0.040282,0.006379,8.672945,0.120911,0.026432,"Biotic"
"288","Holodiscus_discolor",5.642214,0.001258,2e-06,6.607406,0.055192,0.001504,7.174175,0.028276,0.000464,8.650252,0.07662,0.001922,"Abiotic"
"289","Horkeliella_purpurascens",5.642793,NA,0.000206,6.107023,NA,0.166901,7.624619,NA,0.051029,7.656337,NA,0.211458,"Abiotic"
"290","Ivesia_kingii",5.643163,0.001427,1e-05,5.394194,0.066929,0.008345,7.569857,0.021414,0.002551,7.013966,0.087666,0.010573,"Abiotic"
"291","Ivesia_lycopodioides",5.617298,0.004306,6.9e-05,6.535977,0.051365,0.055634,7.297572,0.044678,0.01701,8.361133,0.056251,0.070486,"Abiotic"
"292","Kageneckia_angustifolia",5.633873,0.006792,0.000103,6.372794,0.168236,0.083451,7.291139,0.095952,0.025514,8.220932,0.262704,0.105729,"Abiotic"
"293","Kageneckia_oblonga",5.646967,0.007546,2.9e-05,6.165124,0.3046,0.023843,7.266345,0.048807,0.00729,8.053643,0.288563,0.030208,"Abiotic"
"294","Kelseya_uniflora",5.619725,0.005465,4.1e-05,5.963315,0.156532,0.03338,7.145285,0.052925,0.010206,7.989992,0.171108,0.042292,"Abiotic"
"295","Lachemilla_uniflora",5.649908,0.010866,3.4e-05,7.280589,0.142729,0.027817,6.904264,0.065093,0.008505,9.527403,0.118112,0.035243,"Abiotic"
"296","Leucosidea_sericea",5.664015,0.001454,1.2e-05,6.556478,0.090806,0.009818,7.471378,0.022861,0.003002,8.263027,0.108225,0.012439,"Abiotic"
"297","Lindleya_mespiloides",5.674017,0.001494,7e-06,6.176263,0.080607,0.005961,7.571255,0.017241,0.001822,7.784052,0.080079,0.007552,"Abiotic"
"298","Luetkea_pectinata",5.61455,0.001341,2e-06,6.861318,0.057615,0.001357,6.569457,0.023798,0.000429,9.644722,0.059445,0.001777,"Abiotic"
"299","Lyonothamnus_floribundus",5.667282,0.002994,6.9e-05,5.960588,0.132668,0.055634,7.446753,0.104314,0.01701,7.665084,0.096532,0.070486,"Abiotic"
"300","Malus_asiatica",5.651904,0.002011,4e-06,6.511808,0.062477,0.003149,7.135391,0.019156,0.000963,8.579374,0.075026,0.00399,"Biotic"
"301","Malus_baccata",5.623914,0.006569,2.9e-05,6.482055,0.12688,0.023843,6.96578,0.064162,0.00729,8.719995,0.115216,0.030208,"Biotic"
"302","Malus_brevipes",5.651417,0.006147,0.000103,7.082021,0.014701,0.083451,6.990038,0.164578,0.025514,9.370381,0.236922,0.105729,"Biotic"
"303","Malus_florentina",5.65913,0.002614,0.000103,6.715042,0.055748,0.083451,7.100429,0.004536,0.025514,8.852679,0.054526,0.105729,"Biotic"
"304","Malus_halliana",5.663089,0.001539,5e-06,7.042272,0.05806,0.00428,7.06874,0.020915,0.001308,9.177114,0.066295,0.005422,"Biotic"
"305","Malus_honanensis",5.653938,0.001413,9e-06,6.526635,0.040093,0.007257,7.1103,0.02696,0.002219,8.633246,0.057942,0.009194,"Biotic"
"306","Malus_ioensis",5.650707,0.001112,5e-06,6.858204,0.019821,0.003793,7.180177,0.017949,0.00116,8.898575,0.024421,0.004806,"Biotic"
"307","Malus_leiocalyca",5.67351,0.00159,1.7e-05,7.415118,0.025052,0.013908,7.151158,0.01093,0.004252,9.437147,0.021608,0.017622,"Biotic"
"308","Malus_micromalus",5.649649,0.002316,8e-06,6.536585,0.120935,0.006676,7.177241,0.021846,0.002041,8.544128,0.133396,0.008458,"Biotic"
"309","Malus_ombrophila",5.656478,0.003532,1.1e-05,6.917973,0.06101,0.008784,7.107872,0.018907,0.002686,8.992805,0.063194,0.011129,"Biotic"
"310","Malus_rockii",5.651301,0.002895,7e-06,6.831049,0.054558,0.005755,7.050115,0.019987,0.00176,8.944751,0.055463,0.007292,"Biotic"
"311","Malus_sieboldii",5.653991,0.001448,2e-06,7.021517,0.037336,0.001757,6.970111,0.039881,0.000537,9.23019,0.045648,0.002226,"Biotic"
"312","Malus_sieversii",5.634774,0.005536,0.000103,6.280692,0.056134,0.083451,7.135265,0.049364,0.025514,8.384803,0.001598,0.105729,"Biotic"
"313","Malus_toringoides",5.634565,0.001734,1.6e-05,6.529111,0.047644,0.012839,7.059082,0.029809,0.003925,8.621053,0.059624,0.016266,"Biotic"
"314","Malus_transitoria",5.635194,0.002866,1e-05,6.263416,0.079006,0.008345,7.067825,0.03647,0.002551,8.393842,0.093461,0.010573,"Biotic"
"315","Neillia_affinis",5.662147,0.002975,1e-05,6.978397,0.047187,0.008345,7.100254,0.025498,0.002551,9.06807,0.05311,0.010573,"Abiotic"
"316","Neillia_gracilis",5.656661,0.004274,2.9e-05,6.931791,0.063744,0.023843,7.117914,0.031212,0.00729,8.887616,0.068937,0.030208,"Abiotic"
"317","Neillia_serratisepala",5.660561,0.003586,1.3e-05,7.057999,0.06239,0.010431,7.074511,0.025507,0.003189,9.195323,0.064501,0.013216,"Abiotic"
"318","Neillia_sinensis",5.663091,0.001225,4e-06,6.95721,0.045245,0.002878,7.044123,0.010064,0.00088,9.141178,0.047158,0.003646,"Abiotic"
"319","Neillia_tanakae",5.652665,NA,0.000206,7.568379,NA,0.166901,7.075809,NA,0.051029,9.541226,NA,0.211458,"Abiotic"
"320","Neillia_thibetica",5.661362,0.003144,2.6e-05,6.847339,0.03229,0.020863,7.025679,0.04327,0.006379,9.059338,0.071118,0.026432,"Abiotic"
"321","Neillia_thyrsiflora",5.664694,0.000768,5.1e-05,7.278783,0.035937,0.041725,7.14973,0.01955,0.012757,9.375582,0.074136,0.052865,"Abiotic"
"322","Neillia_uekii",5.642315,0.002719,2.9e-05,6.966649,0.048317,0.023843,6.939138,0.017663,0.00729,9.236586,0.038307,0.030208,"Abiotic"
"323","Osteomeles_schwerinae",5.657419,0.002662,6e-06,6.799398,0.02977,0.005058,7.112581,0.020478,0.001546,8.840627,0.03919,0.006408,"Biotic"
"324","Pentactina_rupicola",5.624559,NA,0.000206,7.296413,NA,0.166901,6.796824,NA,0.051029,9.56388,NA,0.211458,"Abiotic"
"325","Peraphyllum_ramosissimum",5.63934,0.001456,5e-06,5.819114,0.044682,0.004071,7.424398,0.027425,0.001245,7.591362,0.061263,0.005158,"Biotic"
"326","Photinia_beauverdiana",5.669124,0.000969,2e-06,7.172762,0.026451,0.00159,7.097615,0.011551,0.000486,9.293426,0.023521,0.002014,"Biotic"
"327","Photinia_berberidifolia",5.663809,0.006244,0.000103,6.954369,0.079137,0.083451,7.042055,0.06291,0.025514,9.069119,0.233618,0.105729,"Biotic"
"328","Photinia_bodinieri",5.666853,0.001392,6e-06,7.062144,0.033048,0.004909,7.069086,0.019987,0.001501,9.198607,0.040347,0.006219,"Biotic"
"329","Photinia_chihsiniana",5.678977,NA,0.000206,7.491088,NA,0.166901,7.12206,NA,0.051029,9.595875,NA,0.211458,"Biotic"
"330","Photinia_glomerata",5.661733,0.002878,7e-06,6.917203,0.041199,0.005961,7.125771,0.031502,0.001822,8.954608,0.049238,0.007552,"Biotic"
"331","Photinia_hirsuta",5.674717,0.001018,9e-06,7.393179,0.015909,0.007586,7.152032,0.010643,0.002319,9.432831,0.016475,0.009612,"Biotic"
"332","Photinia_impressivena",5.680693,0.00155,1.5e-05,7.406353,0.027285,0.011922,7.146895,0.021033,0.003645,9.465093,0.029706,0.015104,"Biotic"
"333","Photinia_integrifolia",5.651644,0.006404,2.6e-05,7.13165,0.104637,0.020863,6.989469,0.091334,0.006379,9.318805,0.036846,0.026432,"Biotic"
"334","Photinia_lochengensis",5.679661,NA,0.000206,7.305188,NA,0.166901,7.115582,NA,0.051029,9.4362,NA,0.211458,"Biotic"
"335","Photinia_oblongifolia",5.68426,0.00051,0.000103,6.941125,0.045442,0.083451,7.447676,0.012239,0.025514,8.872448,0.05101,0.105729,"Biotic"
"336","Photinia_parvifolia",5.672712,0.00085,2e-06,7.28255,0.02515,0.002011,7.115232,0.009556,0.000615,9.392132,0.021777,0.002548,"Biotic"
"337","Photinia_prionophylla",5.64516,0.008575,5.1e-05,6.745217,0.091852,0.041725,7.116814,0.028334,0.012757,8.697954,0.039691,0.052865,"Biotic"
"338","Photinia_prunifolia",5.679561,0.000969,4e-06,7.409507,0.020085,0.003406,7.171106,0.010111,0.001041,9.448854,0.020224,0.004315,"Biotic"
"339","Photinia_raupingensis",5.682725,0.001496,4.1e-05,7.449744,0.058594,0.03338,7.180875,0.011412,0.010206,9.445479,0.050941,0.042292,"Biotic"
"340","Photinia_schneideriana",5.67079,0.001055,4e-06,7.254022,0.028148,0.003551,7.085605,0.012306,0.001086,9.371407,0.018471,0.004499,"Biotic"
