"","species","temp","se_temp","within_sp_var_temp","prec","se_prec","within_sp_var_prec","mean_pet","se_pet","within_sp_var_pet","mean_aridity","se_aridity","within_sp_var_aridity","Dispersal_mode"
"1","Acanthella_sprucei",5.703265,0.00058,3e-06,7.947297,0.02089,0.004093,7.280666,0.018673,0.000474,9.860619,0.034712,0.00451,"Abiotic"
"2","Aciotis_acuminifolia",5.699637,0.000569,0,7.729064,0.026934,0.000657,7.242597,0.009919,7.6e-05,9.697583,0.02985,0.000728,"Biotic"
"3","Aciotis_circaeifolia",5.704282,0.000509,2.6e-05,7.77919,0.106267,0.035468,7.216087,0.019398,0.004104,9.750097,0.056469,0.039089,"Biotic"
"4","Aciotis_indecora",5.699206,0.000581,1e-06,7.872456,0.028527,0.000739,7.304472,0.009725,8.7e-05,9.749603,0.02744,0.000832,"Biotic"
"5","Aciotis_polystachya",5.697275,0.001253,1e-06,7.953115,0.045644,0.001835,7.179626,0.014849,0.000212,9.97035,0.048303,0.002022,"Abiotic"
"6","Acisanthera_paraguayensis",5.688205,0.002309,8e-06,7.337357,0.034374,0.010641,7.408304,0.023138,0.001231,9.121297,0.056527,0.011727,"Abiotic"
"7","Acisanthera_quadrata",5.695481,0.000791,1e-06,7.521557,0.032516,0.000782,7.38496,0.009284,9.2e-05,9.342933,0.032303,0.000875,"Abiotic"
"8","Acisanthera_variabilis",5.683079,0.001044,1e-06,7.243407,0.023836,0.001499,7.264814,0.014756,0.000173,9.188926,0.033554,0.001652,"Abiotic"
"9","Adelobotrys_adscendens",5.695228,0.000708,1e-06,7.94789,0.032039,0.001182,7.293825,0.015235,0.00014,9.776894,0.036545,0.001333,"Abiotic"
"10","Adelobotrys_barbata",5.702577,0.000439,9e-06,8.076702,0.025106,0.011823,7.217111,0.019218,0.001368,10.064422,0.026791,0.01303,"Abiotic"
"11","Adelobotrys_boissieriana",5.694581,0.002755,9e-06,8.004505,0.096851,0.011823,7.123048,0.028049,0.001368,10.030793,0.139242,0.01303,"Abiotic"
"12","Adelobotrys_macrantha",5.70178,0.000167,3.9e-05,7.945897,0.004958,0.053203,7.054874,0.003884,0.006156,10.158428,0.05041,0.058634,"Abiotic"
"13","Adelobotrys_permixta",5.693695,0.001343,1.5e-05,7.539402,0.125017,0.021281,7.331891,0.013145,0.002462,9.457948,0.031901,0.023454,"Abiotic"
"14","Adelobotrys_spruceana",5.699283,0.001433,6e-06,7.93519,0.053024,0.0076,7.211621,0.032165,0.000879,9.89798,0.06686,0.008376,"Abiotic"
"15","Adelobotrys_subsessilis",5.701522,0.000202,7e-06,7.923603,0.020139,0.009673,7.086392,0.009145,0.001119,10.060179,0.018804,0.010661,"Abiotic"
"16","Adelobotrys_tessmannii",5.693685,0.001407,5e-06,7.923671,0.073457,0.007094,7.12393,0.016993,0.000821,10.005037,0.099318,0.007818,"Abiotic"
"17","Allomaieta_ebejicosana",5.669364,NA,7.7e-05,7.712891,NA,0.106405,7.2086,NA,0.012312,9.836813,NA,0.117268,"Abiotic"
"18","Allomaieta_grandiflora",5.692553,NA,7.7e-05,7.856707,NA,0.106405,7.302496,NA,0.012312,9.648918,NA,0.117268,"Abiotic"
"19","Allomaieta_pancurana",5.688491,0.004062,3.9e-05,8.103474,0.095441,0.053203,7.304778,0.038649,0.006156,9.925245,0.045948,0.058634,"Abiotic"
"20","Allomaieta_zenufanasana",5.684582,0.005946,3.9e-05,7.972917,0.154487,0.053203,7.329331,0.013448,0.006156,9.667931,0.107779,0.058634,"Abiotic"
"21","Alloneuron_ulei",5.69016,0.007772,3.9e-05,8.028727,0.072951,0.053203,7.13845,0.049207,0.006156,10.126194,0.025168,0.058634,"Abiotic"
"22","Amphiblemma_cymosum",5.691691,0.002319,1e-05,7.658138,0.054998,0.013301,7.438202,0.035949,0.001539,9.407935,0.087643,0.014658,"Abiotic"
"23","Amphorocalyx_rupestris",5.670053,NA,7.7e-05,7.199678,NA,0.106405,7.298445,NA,0.012312,9.106645,NA,0.117268,"Abiotic"
"24","Anaectocalyx_bracteosa",5.681707,NA,7.7e-05,7.424762,NA,0.106405,7.226209,NA,0.012312,9.049702,NA,0.117268,"Biotic"
"25","Anerincleistus_macrophyllus",5.693276,0.004243,6e-06,8.032263,0.089172,0.008185,7.245457,0.063676,0.000947,9.978409,0.096315,0.009021,"Abiotic"
"26","Antherotoma_naudinii",5.679082,0.001148,1e-06,7.133619,0.032333,0.001637,7.410645,0.018785,0.000189,8.918755,0.043983,0.001804,"Abiotic"
"27","Appendicularia_thymifolia",5.699566,0.000983,9e-06,7.8932,0.062733,0.011823,7.388817,0.010833,0.001368,9.697097,0.053296,0.01303,"Abiotic"
"28","Arthrostemma_ciliatum",5.689578,0.001041,1e-06,7.679024,0.048596,0.000865,7.337945,0.01484,1e-04,9.481111,0.053025,0.000953,"Abiotic"
"29","Arthrostemma_primaevum",5.676566,0.003349,1.9e-05,7.632986,0.157678,0.026601,7.338266,0.047276,0.003078,9.150622,0.245967,0.029317,"Abiotic"
"30","Astronia_cumingiana",5.694794,0.002534,6e-06,7.803896,0.051776,0.008185,7.263549,0.023078,0.000947,9.76917,0.072507,0.009021,"Abiotic"
"31","Astronia_ferruginea",5.695573,0.002498,1.9e-05,7.748621,0.12856,0.026601,7.297103,0.023641,0.003078,9.618164,0.09308,0.029317,"Abiotic"
"32","Astronia_lagunensis",5.696254,NA,7.7e-05,7.806289,NA,0.106405,7.221836,NA,0.012312,9.840068,NA,0.117268,"Abiotic"
"33","Astronia_macrophylla",5.696376,0.002783,4e-06,7.924731,0.05193,0.005911,7.279638,0.04296,0.00077,9.852394,0.071568,0.007329,"Abiotic"
"34","Astronia_meyeri",5.693053,0.003201,3.9e-05,7.868248,0.061958,0.053203,7.142014,0.079822,0.006156,10.052656,0.212588,0.058634,"Abiotic"
"35","Astronia_smilacifolia",5.687609,0.006261,1.1e-05,7.893125,0.090546,0.015201,7.153143,0.099766,0.001759,9.95675,0.103375,0.016753,"Abiotic"
"36","Astronidium_montanum",5.693893,0.002697,2.6e-05,8.085249,0.10607,0.035468,7.400712,0.010556,0.004104,9.893756,0.050289,0.039089,"Abiotic"
"37","Astronidium_morobiense",5.677601,0.004106,3.9e-05,7.731922,0.088919,0.053203,7.152225,0.009397,0.006156,9.836435,0.003048,0.058634,"Abiotic"
"38","Axinaea_affinis",5.651095,0.003519,1.5e-05,6.881513,0.091942,0.021281,6.924909,0.04372,0.002462,9.208275,0.122309,0.023454,"Abiotic"
"39","Axinaea_alata",5.659084,0.00277,1.5e-05,6.888653,0.05803,0.021281,7.255546,0.021193,0.002462,8.932522,0.023311,0.023454,"Abiotic"
"40","Axinaea_costaricensis",5.672513,0.013412,2.6e-05,7.706316,0.300424,0.035468,7.138885,0.164405,0.004104,9.690658,0.444349,0.039089,"Abiotic"
"41","Axinaea_floribunda",5.659782,0.004112,9e-06,7.309703,0.125781,0.011823,7.113508,0.053893,0.001368,9.404995,0.132021,0.01303,"Abiotic"
"42","Axinaea_grandifolia",5.657828,0.003432,1e-05,7.105074,0.098636,0.013301,7.105958,0.053758,0.001539,9.307214,0.130965,0.014658,"Abiotic"
"43","Axinaea_macrophylla",5.655721,0.002859,3e-06,7.278665,0.078915,0.003547,7.059357,0.022327,0.00041,9.431153,0.068763,0.003909,"Abiotic"
"44","Axinaea_sclerophylla",5.652311,0.002456,3.9e-05,6.701677,0.042383,0.053203,6.933355,0.011696,0.006156,9.026658,0.196993,0.058634,"Abiotic"
"45","Behuria_comosa",5.681028,0.007434,1.9e-05,7.194265,0.067927,0.026601,7.129729,0.04298,0.003078,9.269118,0.095466,0.029317,"Abiotic"
"46","Behuria_glutinosa",5.670398,NA,7.7e-05,7.385851,NA,0.106405,7.083388,NA,0.012312,9.537267,NA,0.117268,"Abiotic"
"47","Bellucia_aequiloba",5.695321,0.001474,4e-06,7.673353,0.089543,0.005911,7.211782,0.022053,0.000684,9.666053,0.10301,0.006515,"Biotic"
"48","Bellucia_arborescens",5.701037,0.00133,6e-06,8.00613,0.031962,0.008185,7.176479,0.024779,0.000947,10.003237,0.050852,0.009021,"Biotic"
"49","Bellucia_pentamera",5.696319,0.00079,1e-06,7.864921,0.032602,0.00076,7.23552,0.010672,8.9e-05,9.79596,0.033211,0.00085,"Biotic"
"50","Bertolonia_maculata",5.692781,0.001303,8e-06,7.020607,0.126541,0.010641,7.256092,0.039691,0.001368,8.942692,0.155122,0.01303,"Abiotic"
"51","Bertolonia_mosenii",5.676877,0.001898,6e-06,7.358197,0.051228,0.0076,7.067275,0.025692,0.000879,9.510594,0.062234,0.008376,"Abiotic"
"52","Blakea_alternifolia",5.702281,0.000579,2.6e-05,8.942905,0.059177,0.035468,7.259713,0.010314,0.004104,10.772383,0.030165,0.039089,"Biotic"
"53","Blakea_anomala",5.683571,0.004252,3.9e-05,8.023862,0.036678,0.053203,7.31099,0.021379,0.006156,10.094051,0.074605,0.058634,"Biotic"
"54","Blakea_brasiliensis",5.698246,0.00329,1.5e-05,8.084923,0.077487,0.021281,7.095993,0.029557,0.002462,10.172257,0.110085,0.023454,"Biotic"
"55","Blakea_brunnea",5.679485,0.003244,3.9e-05,7.876671,0.07242,0.053203,7.122165,0.079006,0.006156,10.001823,0.033438,0.058634,"Biotic"
"56","Blakea_calycosa",5.689898,0.003336,1.5e-05,7.998627,0.058215,0.021281,7.322,0.023944,0.002462,9.905895,0.060098,0.023454,"Biotic"
"57","Blakea_chlorantha",5.686467,NA,7.7e-05,7.944137,NA,0.106405,7.3473,NA,0.012312,9.870241,NA,0.117268,"Biotic"
"58","Blakea_costaricensis",5.674525,NA,7.7e-05,8.052615,NA,0.106405,7.229114,NA,0.012312,10.048324,NA,0.117268,"Biotic"
"59","Blakea_cuatrecasasii",5.684911,0.0056,1.5e-05,7.923939,0.079534,0.021281,7.326993,0.033384,0.002462,9.679538,0.037368,0.023454,"Biotic"
"60","Blakea_foliacea",5.693501,0.002188,1.1e-05,8.057239,0.04734,0.015201,7.353824,0.019144,0.001759,9.906989,0.041722,0.016753,"Biotic"
"61","Blakea_fuchsioides",5.682389,NA,7.7e-05,8.02388,NA,0.106405,7.180831,NA,0.012312,10.227996,NA,0.117268,"Biotic"
"62","Blakea_glabrescens",5.682975,0.004351,7e-06,8.083632,0.141555,0.009673,7.166092,0.033094,0.001119,10.062824,0.119554,0.010661,"Biotic"
"63","Blakea_gracilis",5.690846,0.003783,9e-06,7.750595,0.079334,0.011823,7.414656,0.042439,0.001368,9.5646,0.111502,0.01303,"Biotic"
"64","Blakea_granatensis",5.684794,0.003558,9e-06,7.865319,0.123627,0.011823,7.278163,0.027238,0.001368,9.663716,0.065547,0.01303,"Biotic"
"65","Blakea_grandiflora",5.677508,0.004088,1.5e-05,8.088166,0.051223,0.021281,7.255541,0.061673,0.002462,9.931432,0.083135,0.023454,"Biotic"
"66","Blakea_guatemalensis",5.688352,0.005899,2.6e-05,8.115339,0.102778,0.035468,7.327268,0.026962,0.004104,9.901853,0.043536,0.039089,"Biotic"
"67","Blakea_herrerae",5.692553,NA,7.7e-05,8.105609,NA,0.106405,7.404279,NA,0.012312,9.667132,NA,0.117268,"Biotic"
"68","Blakea_hirsuta",5.683863,0.005281,8e-06,7.742715,0.164224,0.010641,7.150443,0.032343,0.001231,9.701406,0.163565,0.011727,"Biotic"
"69","Blakea_hispida",5.68477,NA,7.7e-05,8.394347,NA,0.106405,6.980076,NA,0.012312,10.601597,NA,0.117268,"Biotic"
"70","Blakea_involvens",5.682905,0.007284,1.9e-05,7.568761,0.150002,0.026601,7.056377,0.031853,0.003078,9.556861,0.107211,0.029317,"Biotic"
"71","Blakea_jativae",5.688838,NA,7.7e-05,8.104099,NA,0.106405,7.002156,NA,0.012312,10.041814,NA,0.117268,"Biotic"
"72","Blakea_lanuginosa",5.667291,NA,7.7e-05,7.708411,NA,0.106405,7.120444,NA,0.012312,9.494842,NA,0.117268,"Biotic"
"73","Blakea_litoralis",5.692939,0.003198,1e-05,8.074322,0.116669,0.013301,7.411544,0.039277,0.001539,9.817711,0.133433,0.014658,"Biotic"
"74","Blakea_micrantha",5.689853,NA,7.7e-05,7.837949,NA,0.106405,7.271704,NA,0.012312,9.803336,NA,0.117268,"Biotic"
"75","Blakea_multiflora",5.677444,0.004089,4e-06,7.342514,0.083436,0.005067,7.228249,0.017395,0.000586,9.314963,0.06439,0.005584,"Biotic"
"76","Blakea_oldemanii",5.659656,NA,7.7e-05,7.294377,NA,0.106405,7.097549,NA,0.012312,9.087947,NA,0.117268,"Biotic"
"77","Blakea_paleacea",5.695582,NA,7.7e-05,7.873217,NA,0.106405,7.224753,NA,0.012312,9.997615,NA,0.117268,"Biotic"
"78","Blakea_pauciflora",5.686128,NA,7.7e-05,8.113127,NA,0.106405,7.248504,NA,0.012312,10.103854,NA,0.117268,"Biotic"
"79","Blakea_penduliflora",5.6666,NA,7.7e-05,7.812783,NA,0.106405,7.075809,NA,0.012312,10.007082,NA,0.117268,"Biotic"
"80","Blakea_platypoda",5.702615,NA,7.7e-05,8.811652,NA,0.106405,7.261225,NA,0.012312,10.259832,NA,0.117268,"Biotic"
"81","Blakea_polyantha",5.691204,NA,7.7e-05,8.174421,NA,0.106405,6.985642,NA,0.012312,10.115206,NA,0.117268,"Biotic"
"82","Blakea_purpusii",5.6666,NA,7.7e-05,7.590347,NA,0.106405,7.325808,NA,0.012312,9.256174,NA,0.117268,"Biotic"
"83","Blakea_quadriflora",5.674929,0.003862,6e-06,7.400571,0.129526,0.008867,7.042788,0.029951,0.001026,9.519377,0.137426,0.009772,"Biotic"
"84","Blakea_rosea",5.69517,0.001378,1e-06,7.923635,0.043909,0.001867,7.146039,0.011793,0.000216,9.953354,0.046628,0.002057,"Biotic"
"85","Blakea_rotundifolia",5.669446,0.005708,2.6e-05,7.482786,0.252902,0.035468,7.08128,0.020643,0.004104,9.555045,0.26461,0.039089,"Biotic"
"86","Blakea_sawadae",5.683046,0.003061,6e-06,7.688315,0.165556,0.008867,7.113505,0.029967,0.001026,9.681956,0.193595,0.009772,"Biotic"
"87","Blakea_schlimii",5.673151,NA,7.7e-05,7.046647,NA,0.106405,7.270313,NA,0.012312,8.941938,NA,0.117268,"Biotic"
"88","Blakea_spruceana",5.683225,0.002632,5e-06,7.572098,0.114718,0.007094,7.123597,0.028027,0.000821,9.554853,0.105614,0.007818,"Biotic"
"89","Blakea_subconnata",5.68976,0.002425,4e-06,7.74972,0.146782,0.004837,7.152344,0.026213,0.00056,9.760018,0.14317,0.00533,"Biotic"
"90","Blakea_subpanduriformis",5.6666,NA,7.7e-05,7.165493,NA,0.106405,7.088409,NA,0.012312,8.815964,NA,0.117268,"Biotic"
"91","Blakea_subvaginata",5.674162,0.002854,1.3e-05,7.706794,0.165917,0.017734,7.032195,0.034361,0.002052,9.757864,0.215885,0.019545,"Biotic"
"92","Blakea_tapantiana",5.687822,NA,7.7e-05,7.987185,NA,0.106405,7.289611,NA,0.012312,10.168656,NA,0.117268,"Biotic"
"93","Blakea_tuberculata",5.689866,0.002867,1e-05,7.987943,0.065946,0.013301,7.335094,0.038275,0.001759,9.869511,0.105087,0.016753,"Biotic"
"94","Blakea_venusta",5.669018,NA,7.7e-05,8.461892,NA,0.106405,7.198184,NA,0.012312,10.235342,NA,0.117268,"Biotic"
"95","Blakea_wilburiana",5.698267,NA,7.7e-05,7.864804,NA,0.106405,7.403061,NA,0.012312,9.804385,NA,0.117268,"Biotic"
"96","Blakea_wilsoniorum",5.68341,NA,7.7e-05,8.130059,NA,0.106405,7.284821,NA,0.012312,9.892376,NA,0.117268,"Biotic"
"97","Blastus_borneensis",5.688979,0.002926,4e-06,7.966677,0.053436,0.005067,7.178108,0.058621,0.000586,10.008835,0.066515,0.005584,"Abiotic"
"98","Blastus_cochinchinensis",5.683044,0.001103,2e-06,7.414895,0.032938,0.002475,7.174105,0.01402,0.000286,9.456925,0.032802,0.002727,"Abiotic"
"99","Brachyotum_benthamianum",5.662787,NA,7.7e-05,6.931472,NA,0.106405,7.081709,NA,0.012312,9.140025,NA,0.117268,"Abiotic"
"100","Brachyotum_confertum",5.65055,0.003867,3.9e-05,6.757873,0.040068,0.053203,6.944069,0.082357,0.006156,9.081704,0.188131,0.058634,"Abiotic"
"101","Brachyotum_fictum",5.668328,NA,7.7e-05,6.763885,NA,0.106405,7.101676,NA,0.012312,8.892749,NA,0.117268,"Abiotic"
"102","Brachyotum_fraternum",5.649854,NA,7.7e-05,7.044905,NA,0.106405,6.862758,NA,0.012312,9.488578,NA,0.117268,"Abiotic"
"103","Brachyotum_harlingii",5.659308,NA,7.7e-05,6.869014,NA,0.106405,6.829794,NA,0.012312,9.362976,NA,0.117268,"Abiotic"
"104","Brachyotum_incrassatum",5.654767,NA,7.7e-05,6.993015,NA,0.106405,7.042286,NA,0.012312,9.282196,NA,0.117268,"Abiotic"
"105","Brachyotum_ledifolium",5.655343,0.006609,7e-06,7.389714,0.135329,0.009673,6.959318,0.045096,0.001119,9.591106,0.145819,0.010661,"Abiotic"
"106","Brachyotum_lindenii",5.656847,0.007893,9e-06,7.420626,0.136464,0.011823,6.937985,0.026702,0.001368,9.64998,0.114426,0.01303,"Abiotic"
"107","Brachyotum_microdon",5.66282,0.004084,6e-06,6.717738,0.05754,0.008185,7.33174,0.031166,0.000947,8.594739,0.064904,0.009021,"Abiotic"
"108","Brachyotum_rostratum",5.651587,0.003751,4e-06,6.85561,0.059088,0.005067,7.075942,0.034881,0.000586,9.027178,0.072887,0.005584,"Abiotic"
"109","Brasilianthus_carajensis",5.691204,NA,7.7e-05,7.565275,NA,0.106405,7.199678,NA,0.012312,9.578934,NA,0.117268,"Abiotic"
"110","Bredia_microphylla",5.678465,0.000513,3.9e-05,7.409105,0.081982,0.053203,7.136773,0.014713,0.006156,9.476152,0.119722,0.058634,"Abiotic"
"111","Bredia_quadrangularis",5.673131,0.001592,5e-06,7.389274,0.036103,0.006259,7.146667,0.019117,0.000724,9.420774,0.042464,0.006898,"Abiotic"
"112","Bredia_sessilifolia",5.685032,0.002161,1.5e-05,7.414815,0.046179,0.021281,7.226635,0.034715,0.002462,9.423825,0.034863,0.023454,"Abiotic"
"113","Bucquetia_glutinosa",5.646763,0.002623,1.1e-05,7.221798,0.095483,0.015201,7.036636,0.025054,0.001759,9.394734,0.107702,0.016753,"Abiotic"
"114","Bucquetia_vernicosa",5.647008,0.005278,2.6e-05,7.0316,0.091267,0.035468,7.038185,0.034211,0.004104,8.992267,4.2e-05,0.039089,"Abiotic"
"115","Calvoa_orientalis",5.690989,0.001456,3e-06,7.399168,0.026622,0.003941,7.184426,0.022954,0.000456,9.402975,0.049965,0.004343,"Abiotic"
"116","Calycogonium_grisebachii",5.689515,NA,7.7e-05,7.388946,NA,0.106405,7.313887,NA,0.012312,9.452894,NA,0.117268,"Biotic"
"117","Calycogonium_revolutum",5.697597,NA,7.7e-05,7.750184,NA,0.106405,7.413367,NA,0.012312,9.614471,NA,0.117268,"Biotic"
"118","Calycogonium_rhamnoideum",5.690692,0.003208,3.9e-05,7.350509,0.003854,0.053203,7.376133,0.097504,0.006156,9.22437,0.161602,0.058634,"Biotic"
"119","Calycogonium_rosmarinifolium",5.689515,NA,7.7e-05,7.315884,NA,0.106405,7.443664,NA,0.012312,9.028219,NA,0.117268,"Biotic"
"120","Calycogonium_torbecianum",5.686467,NA,7.7e-05,7.637716,NA,0.106405,7.32251,NA,0.012312,9.570041,NA,0.117268,"Biotic"
"121","Calycogonium_turbinatum",5.657215,NA,7.7e-05,7.385231,NA,0.106405,7.247793,NA,0.012312,9.324829,NA,0.117268,"Biotic"
"122","Cambessedesia_eichleri",5.687457,0.005129,2.6e-05,7.074136,0.064517,0.035468,7.177671,0.037387,0.004104,9.110623,0.091682,0.039089,"Abiotic"
"123","Cambessedesia_espora",5.681617,0.001162,2e-06,7.261939,0.025465,0.002956,7.248848,0.013963,0.000342,9.228284,0.031636,0.003257,"Abiotic"
"124","Cambessedesia_gracilis",5.673495,NA,7.7e-05,6.904751,NA,0.106405,7.288928,NA,0.012312,8.927977,NA,0.117268,"Abiotic"
"125","Cambessedesia_hermogenesii",5.682729,NA,7.7e-05,6.729824,NA,0.106405,7.361375,NA,0.012312,8.637639,NA,0.117268,"Abiotic"
"126","Cambessedesia_hilariana",5.686215,0.000856,1e-06,7.085328,0.035442,0.001716,7.320537,0.013092,0.000202,8.972186,0.045394,0.001922,"Abiotic"
"127","Cambessedesia_membranacea",5.681707,NA,7.7e-05,6.753438,NA,0.106405,7.363914,NA,0.012312,8.544419,NA,0.117268,"Abiotic"
"128","Cambessedesia_purpurata",5.683564,0.003212,1.9e-05,6.631688,0.098886,0.026601,7.338546,0.027737,0.003078,8.515228,0.131189,0.029317,"Abiotic"
"129","Cambessedesia_rupestris",5.677952,NA,7.7e-05,6.84375,NA,0.106405,7.348588,NA,0.012312,8.700847,NA,0.117268,"Abiotic"
"130","Cambessedesia_semidecandra",5.678636,NA,7.7e-05,7.347944,NA,0.106405,7.229839,NA,0.012312,9.221379,NA,0.117268,"Abiotic"
"131","Cambessedesia_tenuis",5.680168,0.002901,3.9e-05,6.845414,0.055317,0.053203,7.279483,0.032402,0.006156,8.869356,0.131743,0.058634,"Abiotic"
"132","Castratella_piloselloides",5.64428,0.002259,1e-05,7.162894,0.083707,0.013301,7.026773,0.016707,0.001539,9.207517,0.081457,0.014658,"Abiotic"
"133","Catanthera_pilosa",5.689252,0.002424,1.9e-05,7.706869,0.042931,0.026601,7.30327,0.024544,0.003078,9.685884,0.0094,0.029317,"Biotic"
"134","Centradenia_floribunda",5.688048,0.004382,1.9e-05,7.857342,0.251576,0.026601,7.465533,0.035954,0.003078,9.531405,0.264147,0.029317,"Abiotic"
"135","Centradenia_inaequilateralis",5.690437,0.001738,3e-06,7.754443,0.068431,0.004434,7.395757,0.019579,0.000513,9.513564,0.071916,0.004886,"Abiotic"
"136","Centronia_laurifolia",5.687339,0.002124,1.5e-05,7.657667,0.13725,0.021281,7.196365,0.032567,0.002462,9.418108,0.079777,0.023454,"Abiotic"
"137","Chaetolepis_cufodontisii",5.632823,NA,7.7e-05,7.850104,NA,0.106405,6.993933,NA,0.012312,9.845647,NA,0.117268,"Abiotic"
"138","Chaetolepis_lindeniana",5.660453,0.012961,1.3e-05,7.158905,0.18879,0.017734,7.16506,0.065869,0.002052,9.189315,0.117441,0.019545,"Abiotic"
"139","Chaetolepis_microphylla",5.669458,0.008754,1.3e-05,7.151281,0.094463,0.017734,7.174534,0.055485,0.002052,9.3349,0.102285,0.019545,"Abiotic"
"140","Chaetostoma_armatum",5.679589,0.001501,4e-06,7.181612,0.049053,0.005067,7.248839,0.018002,0.000586,9.16398,0.064808,0.005584,"Abiotic"
"141","Chalybea_corymbifera",5.649502,NA,7.7e-05,6.981006,NA,0.106405,7.120444,NA,0.012312,9.246962,NA,0.117268,"Biotic"
"142","Charianthus_nodosus",5.685449,NA,7.7e-05,8.362409,NA,0.106405,7.494986,NA,0.012312,9.317938,NA,0.117268,"Biotic"
"143","Clidemia_allardii",5.696379,0.000814,3e-06,7.94046,0.045082,0.003547,7.117591,0.012918,0.00041,10.042336,0.050961,0.003909,"Biotic"
"144","Clidemia_almedae",5.692551,0.000772,1.1e-05,8.182598,0.145262,0.015201,7.227909,0.054722,0.001759,10.085563,0.086539,0.016753,"Biotic"
"145","Clidemia_alternifolia",5.70278,0.000865,1.3e-05,8.05604,0.034064,0.017734,7.242612,0.017644,0.002052,10.049002,0.042426,0.019545,"Biotic"
"146","Clidemia_ampla",5.681366,NA,7.7e-05,6.89467,NA,0.106405,7.342132,NA,0.012312,8.247482,NA,0.117268,"Biotic"
"147","Clidemia_aphanantha",5.700721,0.000621,9e-06,7.925817,0.069525,0.011823,7.362682,0.015904,0.001368,9.772074,0.048002,0.01303,"Biotic"
"148","Clidemia_biserrata",5.692494,0.000939,1e-06,7.258483,0.040095,0.001588,7.314143,0.0147,0.000189,9.14661,0.049799,0.001804,"Biotic"
"149","Clidemia_bullosa",5.697583,0.000821,1e-06,7.612862,0.037002,0.000942,7.293804,0.011554,0.000109,9.538569,0.042203,0.001038,"Biotic"
"150","Clidemia_capitata",5.693085,0.001883,4e-06,7.808221,0.076963,0.005911,7.34977,0.016047,0.000684,9.655665,0.04114,0.006515,"Biotic"
"151","Clidemia_capitellata",5.696048,0.000439,0,7.589274,0.02471,0.000337,7.324851,0.007015,3.9e-05,9.458046,0.026108,0.000373,"Biotic"
"152","Clidemia_capituliflora",5.690528,NA,7.7e-05,7.350516,NA,0.106405,7.403061,NA,0.012312,9.27856,NA,0.117268,"Biotic"
"153","Clidemia_caudata",5.689845,0.001926,1.5e-05,8.325267,0.144592,0.021281,7.080627,0.047505,0.002462,10.378302,0.101752,0.023454,"Biotic"
"154","Clidemia_charadrophylla",5.689681,0.002198,3.9e-05,7.783341,0.106867,0.053203,7.288034,0.020509,0.006156,9.52488,0.005513,0.058634,"Biotic"
"155","Clidemia_ciliata",5.683432,0.002112,3e-06,7.6965,0.100636,0.004093,7.262846,0.018533,0.000474,9.649232,0.073644,0.00451,"Biotic"
"156","Clidemia_clandestina",5.687196,0.003082,1e-05,7.959633,0.046671,0.013301,7.229148,0.049822,0.001539,9.957278,0.073778,0.014658,"Biotic"
"157","Clidemia_conglomerata",5.697641,0.001181,4e-06,7.790596,0.046149,0.005911,7.370364,0.011719,0.000684,9.611422,0.044966,0.006515,"Biotic"
"158","Clidemia_crenulata",5.69478,0.001078,2e-06,8.150209,0.054336,0.002595,7.287698,0.017409,0.000308,9.970888,0.052251,0.002932,"Biotic"
"159","Clidemia_cubensis",5.692865,0.007077,3.9e-05,7.45586,0.076228,0.053203,7.403352,0.078203,0.006156,9.291814,0.011015,0.058634,"Biotic"
"160","Clidemia_debilis",5.6891,0.001183,3e-06,7.05726,0.055609,0.003547,7.280156,0.015005,0.00041,9.024611,0.060164,0.003909,"Biotic"
"161","Clidemia_dentata",5.695695,0.000566,0,7.803485,0.02912,0.000601,7.310882,0.011661,7.1e-05,9.634871,0.032356,0.000678,"Biotic"
"162","Clidemia_dimorphica",5.696708,0.00085,2e-06,7.929775,0.038448,0.002956,7.130958,0.011911,0.000342,9.990393,0.051291,0.003257,"Biotic"
"163","Clidemia_discolor",5.69635,0.001203,2e-06,8.072684,0.054714,0.002956,7.33748,0.018836,0.000352,9.811969,0.046523,0.003351,"Biotic"
"164","Clidemia_epibaterium",5.696999,0.001858,3e-06,7.865476,0.054023,0.0038,7.199287,0.018881,0.00044,9.878657,0.04393,0.004188,"Biotic"
"165","Clidemia_epiphytica",5.695117,0.000854,1e-06,7.982655,0.035462,0.001588,7.191165,0.016703,0.000187,9.970645,0.040264,0.001777,"Biotic"
"166","Clidemia_erythropogon",5.694909,0.00089,2.6e-05,7.602286,0.083873,0.035468,7.429804,0.049742,0.004104,9.389448,0.02949,0.039089,"Biotic"
"167","Clidemia_fluminensis",5.688485,0.003095,1.9e-05,7.098693,0.03235,0.026601,7.19536,0.033698,0.003078,9.150463,0.05085,0.029317,"Biotic"
"168","Clidemia_folsomii",5.692216,NA,7.7e-05,7.85205,NA,0.106405,7.293018,NA,0.012312,10.055865,NA,0.117268,"Biotic"
"169","Clidemia_fulva",5.694792,0.001324,4e-06,7.715763,0.091449,0.00532,7.443437,0.014229,0.000616,9.44258,0.089905,0.005863,"Biotic"
"170","Clidemia_graciliflora",5.693235,0.002738,9e-06,7.920585,0.093121,0.011823,7.162337,0.023931,0.001368,9.984941,0.114798,0.01303,"Biotic"
"171","Clidemia_grisebachii",5.697597,NA,7.7e-05,7.841886,NA,0.106405,7.390799,NA,0.012312,9.533293,NA,0.117268,"Biotic"
