"","clade_i","ObsSt","Alpha","Sigma","Optim"
"Bencomia_caudata","Rosaceae","Biotic",0.540520958174432,0.173856651691129,5.6541334467883
"Dendriopoterium_pulidoi","Rosaceae","Abiotic",0.5382974189838,0.182482571116148,6.39589992598613
"Bencomia_exstipulata","Rosaceae","Biotic",0.540522801995163,0.17363299483295,5.65249589369558
"Bencomia_brachystachya","Rosaceae","Biotic",0.540522801995163,0.173720592626947,5.6522120734451
"Marcetella_maderensis","Rosaceae","Abiotic",0.538297286942234,0.182329361853317,6.39583841587481
"Marcetella_moquiniana","Rosaceae","Abiotic",0.538895602287734,0.254647031878229,6.5450425783232
"Sanguisorba_minor","Rosaceae","Abiotic",0.53893674568498,0.282863915287656,6.55465151809583
"Sanguisorba_ancistroides","Rosaceae","Abiotic",0.538939666763116,0.296441233678328,6.55586516267998
"Sarcopoterium_spinosum","Rosaceae","Abiotic",0.538939728912657,0.296879241275912,6.55557524465193
"Sanguisorba_annua","Rosaceae","Abiotic",0.538947627689814,0.357562247257599,6.55225211144326
"Hagenia_abyssinica","Rosaceae","Abiotic",0.538947713007951,0.358481349887021,6.55312023333721
"Rosa_persica","Rosaceae","Biotic",0.538952287994563,0.280779820977543,6.82151412959066
"Rosa_zhongdianensis","Rosaceae","Biotic",0.538948358014143,0.281450296987062,6.82754833338294
"Rosa_sikangensis","Rosaceae","Biotic",0.538948358014143,0.281295556666325,6.82694075005531
"Rosa_mairei","Rosaceae","Biotic",0.538948422212837,0.281359065946822,6.82774852358199
"Rosa_omeiensis","Rosaceae","Biotic",0.538948411175462,0.281447240795557,6.82751197449828
"Rosa_sericea","Rosaceae","Biotic",0.538948411175462,0.281292498698437,6.82690438879891
"Rosa_ecae","Rosaceae","Biotic",0.53894845576536,0.281344330983506,6.82758616760374
"Rosa_primula","Rosaceae","Biotic",0.53894845576536,0.281431538282066,6.82733850738155
"Rosa_laxa","Rosaceae","Biotic",0.538948648518956,0.281248288057253,6.82641509192396
"Rosa_xanthina","Rosaceae","Biotic",0.538948648518956,0.281315791194354,6.82727020491564
"Rosa_clinophylla","Rosaceae","Biotic",0.5389485096385,0.281416581945547,6.82718043575975
"Rosa_bracteata","Rosaceae","Biotic",0.5389485096385,0.281261876825796,6.82657289943083
"Rosa_banksiae","Rosaceae","Biotic",0.538948541300819,0.281325974236352,6.82738728133536
"Rosa_cymosa","Rosaceae","Biotic",0.538948541300819,0.281413180490918,6.82713971778739
"Rosa_foetida","Rosaceae","Biotic",0.538949516299473,0.281187749658493,6.82567291364881
"Rosa_roxburghii","Rosaceae","Biotic",0.53894885949403,0.281346231201563,6.82746951273713
"Rosa_hirtula","Rosaceae","Biotic",0.53894885949403,0.281433454261476,6.82722039300754
"Rosa_laevigata","Rosaceae","Biotic",0.53894923371496,0.281246483547091,6.82624557860629
"Rosa_chinensis","Rosaceae","Biotic",0.538948926456274,0.281362216399466,6.82760622973691
"Rosa_brunonii","Rosaceae","Biotic",0.538948817272457,0.281459549303614,6.82747443146486
"Rosa_moschata","Rosaceae","Biotic",0.538948817272457,0.281304415570788,6.82686632287177
"Rosa_setigera","Rosaceae","Biotic",0.538949136286062,0.28134604303906,6.82741167400001
"Rosa_arvensis","Rosaceae","Biotic",0.538949136286062,0.281433272075096,6.82716200087908
"Rosa_corymbifera","Rosaceae","Biotic",0.538949116114208,0.281285232597925,6.82663070736389
"Rosa_gallica","Rosaceae","Biotic",0.538948930944999,0.281373356136076,6.82771841952245
"Rosa_villosa","Rosaceae","Biotic",0.53894891990105,0.281461629240992,6.82748066126146
"Rosa_phoenicia","Rosaceae","Biotic",0.53894891990105,0.281306460467448,6.82687250588363
"Rosa_sempervirens","Rosaceae","Biotic",0.538948924836741,0.281373969106457,6.82772546060635
"Rosa_columnifera","Rosaceae","Biotic",0.538948819624464,0.281476781392309,6.82765468298466
"Rosa_subcanina","Rosaceae","Biotic",0.538948804972822,0.281322963828326,6.82706218514654
"Rosa_abietina","Rosaceae","Biotic",0.538948804972822,0.281390904959031,6.82792010429612
"Rosa_montana","Rosaceae","Biotic",0.538948810447757,0.28147766914155,6.82766494889285
"Rosa_pseudoscabriuscula","Rosaceae","Biotic",0.538948833342691,0.281320145319626,6.82702961356652
"Rosa_canina","Rosaceae","Biotic",0.538948781577267,0.281392043701939,6.82793357647288
"Rosa_obtusifolia","Rosaceae","Biotic",0.538948781577267,0.281479273657413,6.82768381821168
"Rosa_stylosa","Rosaceae","Biotic",0.538948836133674,0.281319460210955,6.82702178396909
"Rosa_lichiangensis","Rosaceae","Biotic",0.538949343799017,0.281324643960107,6.82717134903966
"Rosa_longicuspis","Rosaceae","Biotic",0.53894933084458,0.281413959145871,6.82694367091291
"Rosa_tonquinensis","Rosaceae","Biotic",0.53894915815732,0.281283465629726,6.82660136559501
"Rosa_maximowicziana","Rosaceae","Biotic",0.53894915815732,0.281351417972285,6.82745935657722
"Rosa_lucieae","Rosaceae","Biotic",0.538949183069533,0.281436757210417,6.82718788171308
"Rosa_rubus","Rosaceae","Biotic",0.538949178388648,0.281282180625754,6.82658641531639
"Rosa_sambucina","Rosaceae","Biotic",0.538949096790288,0.281358324465752,6.82753697118082
"Rosa_helenae","Rosaceae","Biotic",0.538949008039993,0.281453240810647,6.82737518381085
"Rosa_henryi","Rosaceae","Biotic",0.538949008039993,0.281298052740495,6.82676700266909
"Rosa_weisiensis","Rosaceae","Biotic",0.538949170413711,0.281351055740023,6.82745471405497
"Rosa_tunquinensis","Rosaceae","Biotic",0.53894917435739,0.2814378511284,6.82720001456315
"Rosa_multiflora","Rosaceae","Biotic",0.538949194709675,0.281279892701381,6.82656134862381
"Rosa_sp","Rosaceae","Biotic",0.53894935755607,0.281321588486464,6.82714073034594
"Rosa_tomentosa","Rosaceae","Biotic",0.538948898544921,0.281455719117224,6.82742327272756
"Rosa_sherardii","Rosaceae","Biotic",0.538948898544921,0.281300572234856,6.82681514657781
"Rosa_agrestis","Rosaceae","Biotic",0.538949128343116,0.28135014130399,6.82745879778937
"Rosa_mollis","Rosaceae","Biotic",0.538948805282306,0.281476623600191,6.82765883740563
"Rosa_eglanteria","Rosaceae","Biotic",0.538948777353587,0.281324768861929,6.82708899011862
"Rosa_rubiginosa","Rosaceae","Biotic",0.538948760454195,0.281394484721712,6.82796754524349
"Rosa_glauca","Rosaceae","Biotic",0.538948726496107,0.281484834032493,6.8277540739826
"Rosa_marginata","Rosaceae","Biotic",0.538948716129214,0.281330505769076,6.8271555802381
"Rosa_subcollina","Rosaceae","Biotic",0.538948716129214,0.281398434715037,6.8280134213219
"Rosa_micrantha","Rosaceae","Biotic",0.538948720095881,0.281485352986669,6.82776010724028
"Rosa_odorata","Rosaceae","Biotic",0.538948768114773,0.28132577054237,6.82710060044917
"Rosa_soulieana","Rosaceae","Biotic",0.53894878894049,0.281391368409833,6.82793142648607
"Rosa_transmorrisonensis","Rosaceae","Biotic",0.538949398923817,0.281400692462012,6.82680863270176
"Rosa_davidii","Rosaceae","Biotic",0.538948903133405,0.281268624197142,6.82654231501867
"Rosa_caudata","Rosaceae","Biotic",0.538948873470031,0.281339661126345,6.82743627847976
"Rosa_praelucens","Rosaceae","Biotic",0.538948867624212,0.281427395481926,6.8271934815592
"Rosa_abyssinica","Rosaceae","Biotic",0.538948867624212,0.281272456671974,6.82658563321803
"Rosa_persetosa","Rosaceae","Biotic",0.538948883741977,0.281338603269107,6.82742431297332
"Rosa_acicularis","Rosaceae","Biotic",0.538949175042124,0.28139883651401,6.82684579416779
"Rosa_majalis","Rosaceae","Biotic",0.538948758830728,0.281279996695038,6.82665516309729
"Rosa_spinosissima","Rosaceae","Biotic",0.538948758830728,0.281347759822625,6.82751194180817
"Rosa_macrophylla","Rosaceae","Biotic",0.538949446366774,0.281373671835606,6.82656411155957
"Rosa_platyacantha","Rosaceae","Biotic",0.538949385202934,0.281235294998677,6.8261167947778
"Rosa_moyesii","Rosaceae","Biotic",0.538948904509595,0.281357424755916,6.8275780773463
"Rosa_willmottiae","Rosaceae","Biotic",0.538948753015686,0.281458633344529,6.82749116253381
"Rosa_bella","Rosaceae","Biotic",0.538948753015686,0.281303559775461,6.82688313426856
"Rosa_nipponensis","Rosaceae","Biotic",0.538949108953902,0.281337268462856,6.82734826494816
"Rosa_pendulina","Rosaceae","Biotic",0.538949108953902,0.281424493257809,6.82709898455311
"Rosa_woodsii","Rosaceae","Biotic",0.538949249244248,0.281253285840963,6.82631119136204
"Rosa_beggeriana","Rosaceae","Biotic",0.538949333742535,0.281313377349867,6.82707784525118
"Rosa_caesia","Rosaceae","Biotic",0.538949069575913,0.281430313043986,6.82715284471787
"Rosa_palustris","Rosaceae","Biotic",0.538949069575913,0.281275213425172,6.82654478167221
"Rosa_davurica","Rosaceae","Biotic",0.538949219457642,0.281332026020092,6.82727452507624
"Rosa_sertata","Rosaceae","Biotic",0.538949099964849,0.281431552063133,6.82716234647524
"Rosa_virginiana","Rosaceae","Biotic",0.538949099964849,0.281276443398429,6.82655427135193
"Rosa_sicula","Rosaceae","Biotic",0.538948877170904,0.281372006225166,6.82772535692776
"Rosa_californica","Rosaceae","Biotic",0.538948805966859,0.281465545893702,6.82754867746335
"Rosa_blanda","Rosaceae","Biotic",0.538948805966859,0.281310425960949,6.82694058729547
"Rosa_nitida","Rosaceae","Biotic",0.538948865018827,0.281373211035528,6.82773919889132
"Rosa_arkansana","Rosaceae","Biotic",0.538948901566474,0.281456542465085,6.82744499466635
"Rosa_rugosa","Rosaceae","Biotic",0.538949040261651,0.281280260988678,6.82659913398039
"Rosa_marretii","Rosaceae","Biotic",0.538949040261651,0.28134814148354,6.82745666464542
"Rosa_carolina","Rosaceae","Biotic",0.538949262451663,0.281412739784208,6.8269553167796
"Rosa_foliolosa","Rosaceae","Biotic",0.538949325274177,0.281247048113135,6.82623619314221
"Rosa_multibracteata","Rosaceae","Biotic",0.538949474418815,0.281276455283664,6.8267194626265
"Rosa_stellata","Rosaceae","Biotic",0.538949678692707,0.281210135766588,6.82500643849516
"Sibbaldia_procumbons","Rosaceae","Abiotic",0.538947759349566,0.358877471441724,6.55309563386226
"Potentilla_miyabei","Rosaceae","Abiotic",0.538947829651473,0.359654242505961,6.55279423359067
"Sibbaldianthe_bifurca","Rosaceae","Abiotic",0.538947893702704,0.359733870988953,6.55219149274687
"Sibbaldia_adpressa","Rosaceae","Abiotic",0.538947893702704,0.359808703396497,6.55308975221226
"Sibbaldia_parviflora","Rosaceae","Abiotic",0.538947864590336,0.359841304052494,6.55279730050188
"Sibbaldia_cuneata","Rosaceae","Abiotic",0.538948046020067,0.35948206398034,6.55224787209864
"Sibbaldia_procumbens","Rosaceae","Abiotic",0.538948046020067,0.359556892695197,6.55314647350835
"Alchemilla_rothii","Rosaceae","Abiotic",0.53894780834474,0.359428748006087,6.5527936869894
"Alchemilla_rutenbergii","Rosaceae","Abiotic",0.538948215323457,0.360121012557932,6.55224719363315
"Alchemilla_colura","Rosaceae","Abiotic",0.538948766259613,0.360283109274352,6.55328327746385
"Alchemilla_elongata","Rosaceae","Abiotic",0.538948766259613,0.360370268848041,6.55299866758817
"Alchemilla_woodii","Rosaceae","Abiotic",0.538948647850069,0.360196181223601,6.55235421926235
"Alchemilla_granvikii","Rosaceae","Abiotic",0.538948662835347,0.360275538626106,6.55325716891231
"Alchemilla_hildebrandtii","Rosaceae","Abiotic",0.538948788119434,0.36037657195662,6.55300364116593
"Alchemilla_ellenbeckii","Rosaceae","Abiotic",0.538948839495884,0.360220086650928,6.5524011616719
"Alchemilla_volkensii","Rosaceae","Abiotic",0.538948966722017,0.360309626718127,6.55333288316032
"Alchemilla_kiwuensis","Rosaceae","Abiotic",0.538948966722017,0.360396864117283,6.55304837719358
"Alchemilla_microbetula","Rosaceae","Abiotic",0.538948778694136,0.360213595340918,6.5523861433712
"Alchemilla_schizophylla","Rosaceae","Abiotic",0.538948766386589,0.360287110393732,6.55328284464342
"Alchemilla_triphylla","Rosaceae","Abiotic",0.538948828680806,0.360381023432143,6.55301404672316
"Alchemilla_argyrophylla","Rosaceae","Abiotic",0.538948828680806,0.360219024659834,6.55239877614719
"Alchemilla_subnivalis","Rosaceae","Abiotic",0.538949128744531,0.360324273803925,6.553372599067
"Alchemilla_stuhlmannii","Rosaceae","Abiotic",0.538949161268007,0.360423078668399,6.55309686416738
"Alchemilla_elgonensis","Rosaceae","Abiotic",0.538949161268007,0.360260957125792,6.55248080702092
"Alchemilla_cryptantha","Rosaceae","Abiotic",0.538949167135403,0.360328426100843,6.55338222488323
"Alchemilla_haumanii","Rosaceae","Abiotic",0.538949167135403,0.360415742028246,6.55309782376373
"Alchemilla_fischeri","Rosaceae","Abiotic",0.538949098873471,0.360245272962608,6.55246474786557
"Alchemilla_abyssinica","Rosaceae","Abiotic",0.538949057538503,0.360316041718844,6.55335483338617
"Alchemilla_hageniae","Rosaceae","Abiotic",0.538949016793936,0.360399507245834,6.55306026350763
"Alchemilla_gracilipes","Rosaceae","Abiotic",0.538949148426459,0.360251018099419,6.55247713903751
"Alchemilla_johnstonii","Rosaceae","Abiotic",0.538949148426459,0.360325826936077,6.55337758117605
"Alchemilla_pedata","Rosaceae","Abiotic",0.538949133665245,0.360411580120878,6.55308947256893
"Alchemilla_dewildemanii","Rosaceae","Abiotic",0.53894909108964,0.360245264902179,6.55246295065046
"Alchemilla_roccatii","Rosaceae","Abiotic",0.538948615755921,0.360269779851132,6.55324550898279
"Alchemilla_andringitrensis","Rosaceae","Abiotic",0.5389482958442,0.360303593246192,6.5528812573113
"Alchemilla_aphanoides","Rosaceae","Abiotic",0.538947881478343,0.359794506129324,6.55217291104617
"Alchemilla_vulcanica","Rosaceae","Abiotic",0.538948072810606,0.360092084783506,6.5531182614721
"Alchemilla_jamesonii","Rosaceae","Abiotic",0.538948088583473,0.360184130703146,6.55283733654376
"Alchemilla_hirta","Rosaceae","Abiotic",0.538948425505885,0.360076518360655,6.55230784333104
"Alchemilla_procumbens","Rosaceae","Abiotic",0.538948425505885,0.360151341188322,6.55320698989676
"Alchemilla_heptagona","Rosaceae","Abiotic",0.538948152883344,0.360270049603171,6.55284592299398
"Alchemilla_flabellata","Rosaceae","Abiotic",0.538948461630786,0.360174408295668,6.55230809832405
"Alchemilla_aranica","Rosaceae","Abiotic",0.538949087635497,0.360326373869057,6.55336262133234
"Alchemilla_mollis","Rosaceae","Abiotic",0.538949168455365,0.360421587945412,6.5530982880553
"Alchemilla_fissa","Rosaceae","Abiotic",0.538949262184991,0.360275251251146,6.55250578084398
"Alchemilla_retinervis","Rosaceae","Abiotic",0.538949262184991,0.360350057867883,6.55340642854804
"Alchemilla_incisa","Rosaceae","Abiotic",0.538949260834899,0.360436877083463,6.55312170378595
"Alchemilla_indivisa","Rosaceae","Abiotic",0.538949237846758,0.360267615712099,6.55249939483758
"Alchemilla_tenerifolia","Rosaceae","Abiotic",0.538949228073733,0.360340864156995,6.55339753457175
"Alchemilla_epipsila","Rosaceae","Abiotic",0.53894923386207,0.360431697675641,6.55311483062281
"Alchemilla_catachnoa","Rosaceae","Abiotic",0.53894923386207,0.360269549322131,6.552498601703
"Alchemilla_fallax","Rosaceae","Abiotic",0.538948271818675,0.36021348362379,6.55316034653702
"Alchemilla_coriacea","Rosaceae","Abiotic",0.538948458818896,0.36032415835621,6.55292228042783
"Alchemilla_vetteri","Rosaceae","Abiotic",0.538948458818896,0.360162295250257,6.55230787904541
"Alchemilla_erythropoda","Rosaceae","Abiotic",0.538948678179213,0.360264666989256,6.55326201082955
"Alchemilla_oscensis","Rosaceae","Abiotic",0.538948678179213,0.36035179305699,6.55297735621828
"Alchemilla_colorata","Rosaceae","Abiotic",0.538948488691341,0.360168940960418,6.55231542047413
"Alchemilla_xanthochlora","Rosaceae","Abiotic",0.538948846972033,0.360296208290382,6.55330281452505
"Alchemilla_montserratii","Rosaceae","Abiotic",0.538949157840948,0.360424615816334,6.5530958883268
"Alchemilla_plicata","Rosaceae","Abiotic",0.538949229874103,0.360274814421941,6.55249795554485
"Alchemilla_schmidelyana","Rosaceae","Abiotic",0.538949229874103,0.360349621700355,6.55339854197747
"Alchemilla_longana","Rosaceae","Abiotic",0.538949226863045,0.360435942211538,6.55311336075032
"Alchemilla_tenuis","Rosaceae","Abiotic",0.538949218775246,0.360271839584669,6.55249506925904
"Alchemilla_hispanica","Rosaceae","Abiotic",0.538949200888831,0.360343431017657,6.55339109686709
"Alchemilla_hybrida","Rosaceae","Abiotic",0.538948909092106,0.360389601439888,6.55303370338458
"Alchemilla_crinita","Rosaceae","Abiotic",0.538948909092106,0.360227572877563,6.55241824194854
"Alchemilla_ilerdensis","Rosaceae","Abiotic",0.538948897985081,0.360301348519342,6.55331547349011
"Alchemilla_glabra","Rosaceae","Abiotic",0.538948589612591,0.360353341188686,6.5529542636343
"Alchemilla_japonica","Rosaceae","Abiotic",0.538948027128838,0.360058919564185,6.55220691564271
"Alchemilla_filicaulis","Rosaceae","Abiotic",0.538948027128838,0.360133750502405,6.553105311168
"Alchemilla_transiens","Rosaceae","Abiotic",0.538948577226385,0.360342595903015,6.5529517818678
"Alchemilla_saxatilis","Rosaceae","Abiotic",0.538948577226385,0.360180689249452,6.55233710148252
"Alchemilla_sp","Rosaceae","Abiotic",0.538948645120258,0.360296673084183,6.55325457639543
"Alchemilla_faeroensis","Rosaceae","Abiotic",0.538948645120258,0.360383782919632,6.55296990011157
"Alchemilla_grenieri","Rosaceae","Abiotic",0.538948944813947,0.360244401062706,6.55242811793402
"Alchemilla_angustata","Rosaceae","Abiotic",0.538948944813947,0.360319214043235,6.55332817634852
"Alchemilla_alpina","Rosaceae","Abiotic",0.538948877715967,0.360387747957991,6.55302614421816
"Alchemilla_charbonneliana","Rosaceae","Abiotic",0.538949141656437,0.360260701222707,6.55247636766588
"Alchemilla_atriuscula","Rosaceae","Abiotic",0.538949141656437,0.360335510240273,6.5533767930523
"Alchemilla_glacialis","Rosaceae","Abiotic",0.538949135295817,0.360421778610382,6.55309075751974
"Alchemilla_subsericea","Rosaceae","Abiotic",0.538949034216134,0.360244936314788,6.55244950217222
"Alchemilla_decumbens","Rosaceae","Abiotic",0.538948489285126,0.360228589502259,6.55321494773799
"Alchemilla_pentaphyllea","Rosaceae","Abiotic",0.538948489285126,0.360315643370203,6.55293019672893
"Aphanes_microcarpa","Rosaceae","Abiotic",0.538948243906805,0.360118652492017,6.55225669102006
"Aphanes_minutiflora","Rosaceae","Abiotic",0.538948583086564,0.360249300094328,6.5532409640012
"Aphanes_arvensis","Rosaceae","Abiotic",0.538948583086564,0.360336389816795,6.55295626086342
"Aphanes_sp","Rosaceae","Abiotic",0.538948254516338,0.360120896404987,6.55225934211763
"Aphanes_cornucopioides","Rosaceae","Abiotic",0.53894839501181,0.360213998795435,6.55319326598532
"Aphanes_australis","Rosaceae","Abiotic",0.53894839501181,0.360301016275142,6.55290846639238
"Alchemilla_polylepis","Rosaceae","Abiotic",0.538948019505051,0.360047194257916,6.55219995131347
"Alchemilla_ocreata","Rosaceae","Abiotic",0.538948457323314,0.360212372363723,6.55320894032595
"Alchemilla_splendens","Rosaceae","Abiotic",0.538948457323314,0.360299414913776,6.55292417420578
"Alchemilla_sprucei","Rosaceae","Abiotic",0.538948854762748,0.36022456929272,6.55240613639624
"Alchemilla_hispidula","Rosaceae","Abiotic",0.53894890452602,0.36031558079919,6.55331918888914
"Alchemilla_nivalis","Rosaceae","Abiotic",0.53894890452602,0.360402792986627,6.55303464926088
"Lachemilla_holmgrenii","Rosaceae","Abiotic",0.53894891165482,0.360244703303337,6.5524209655816
"Lachemilla_llanganatensis","Rosaceae","Abiotic",0.538948924873787,0.360322883242635,6.55332441782213
"Alchemilla_galioides","Rosaceae","Abiotic",0.538948924873787,0.360410102872909,6.5530398881312
"Alchemilla_holosericea","Rosaceae","Abiotic",0.538948675682767,0.360201455915643,6.55236169984299
"Alchemilla_verticillata","Rosaceae","Abiotic",0.538948006760109,0.360114014471695,6.5530951611372
"Lachemilla_angustata","Rosaceae","Abiotic",0.538947948998757,0.360141819806433,6.5527957990026
"Alchemilla_tanacetifolia","Rosaceae","Abiotic",0.538947937517793,0.359888360079329,6.55218723751959
"Alchemilla_pinnata","Rosaceae","Abiotic",0.538947937517793,0.359963192148537,6.553085528315
"Alchemilla_mandoniana","Rosaceae","Abiotic",0.538947891570346,0.359987497222653,6.55278854008707
"Lachemilla_uniflora","Rosaceae","Abiotic",0.538947893320715,0.359816058121583,6.55217660427909
"Alchemilla_diplophylla","Rosaceae","Abiotic",0.538947893320715,0.359890890829862,6.55307483589634
"Alchemilla_pectinata","Rosaceae","Abiotic",0.538948061802182,0.36015689106788,6.55283602228323
"Alchemilla_fulvescens","Rosaceae","Abiotic",0.538948061802182,0.359995164699613,6.55222249695822
"Alchemilla_propinqua","Rosaceae","Abiotic",0.538947968079255,0.359973441231739,6.55309377744598
"Alchemilla_rupestris","Rosaceae","Abiotic",0.538947968079255,0.360060308231652,6.55280877693945
"Comarum_salesovianum","Rosaceae","Abiotic",0.538947802612017,0.35922676330855,6.55219129862998
"Comarum_palustre","Rosaceae","Abiotic",0.538947802612017,0.359301596182068,6.553089514946
"Fragaria_chiloensis","Rosaceae","Biotic",0.538946722072721,0.281253531006803,6.8273500190711
"Fragaria_virginiana","Rosaceae","Biotic",0.538946722072721,0.281340646787492,6.82711083343903
"Fragaria_moschata","Rosaceae","Biotic",0.538946656445588,0.281194359922145,6.82658156803326
"Fragaria_mandshurica","Rosaceae","Biotic",0.538946656445588,0.281260188407308,6.82742595178657
"Fragaria_vesca","Rosaceae","Biotic",0.538946742656902,0.281339583934088,6.82709866127798
"Fragaria_sp","Rosaceae","Biotic",0.538947068089166,0.281163445177285,6.82621564482121
"Fragaria_daltoniana","Rosaceae","Biotic",0.538947010911555,0.281234421679989,6.8271172744658
"Fragaria_nilgerrensis","Rosaceae","Biotic",0.538947010911555,0.281321539612547,6.82687788956987
"Fragaria_tibetica","Rosaceae","Biotic",0.538946651488311,0.281212932391897,6.82677184384458
"Fragaria_orientalis","Rosaceae","Biotic",0.538946517325826,0.281290610889031,6.82775262157563
"Fragaria_nipponica","Rosaceae","Biotic",0.538946517325826,0.281377729965326,6.82751313076925
"Fragaria_moupinensis","Rosaceae","Biotic",0.538946641077606,0.281213976735604,6.82678380006001
"Fragaria_pentaphylla","Rosaceae","Biotic",0.538946797902962,0.281262444565948,6.82743027354739
"Fragaria_nubicola","Rosaceae","Biotic",0.538946927997336,0.281317145740832,6.82683941372073
"Fragaria_viridis","Rosaceae","Biotic",0.538946927997336,0.281164190522487,6.82623421377852
"Fragaria_hayatae","Rosaceae","Biotic",0.538951847857023,0.280524583829065,6.81883455768924
"Fragaria_iinumae","Rosaceae","Biotic",0.538951847857023,0.280611652055264,6.81859977562135
"Potaninia_mongolica","Rosaceae","Abiotic",0.53894785101916,0.359723647690217,6.55307069591933
"Potentilla_parvifolia","Rosaceae","Abiotic",0.538948233132451,0.360163043408645,6.55287887323905
"Dasiphora_phyllocalyx","Rosaceae","Abiotic",0.538948233132451,0.36000125142071,6.55226492749888
"Dasiphora_davurica","Rosaceae","Abiotic",0.538948071502939,0.360045985810189,6.55312285599703
"Dasiphora_fruticosa","Rosaceae","Abiotic",0.538947887107144,0.35997952985342,6.55279085023016
"Chamaecallis_perpusillodes","Rosaceae","Abiotic",0.53894791581932,0.359917106397548,6.55217649610641
"Drymocallis_pseudorupestris","Rosaceae","Abiotic",0.538947976298828,0.360080348448676,6.55308930222519
"Drymocallis_glutinosa","Rosaceae","Abiotic",0.53894869096281,0.360358592652581,6.55298393273154
"Potentilla_drummondii","Rosaceae","Abiotic",0.53894869096281,0.360196643532449,6.55236898026945
"Drymocallis_corsica","Rosaceae","Abiotic",0.538948805822284,0.360273397068122,6.55329658852388
"Drymocallis_rupestris","Rosaceae","Abiotic",0.538948805822284,0.360360574104283,6.55301200196327
"Drymocallis_arguta","Rosaceae","Abiotic",0.538948645495704,0.36018017243992,6.55235691561844
"Drymocallis_poteriifolia","Rosaceae","Abiotic",0.538948015516884,0.360110106765004,6.55309897852135
"Chamaerhodos_mongholica","Rosaceae","Abiotic",0.538948210315716,0.360126353354709,6.55287287102547
"Chamaerhodos_nuttallii","Rosaceae","Abiotic",0.538948535523227,0.360018873398001,6.55234124192204
"Chamaerhodos_sabulosa","Rosaceae","Abiotic",0.538948535523227,0.360093693708209,6.55324062160541
"Potentilla_tapetodes","Rosaceae","Abiotic",0.538947957747192,0.360080499877281,6.5528034609409
"Potentilla_microphylla","Rosaceae","Abiotic",0.538947957747192,0.359918807140577,6.55219015108816
"Potentilla_stenophylla","Rosaceae","Abiotic",0.538947932500977,0.360023891650398,6.55307955460035
"Potentilla_glabriuscula","Rosaceae","Abiotic",0.538948166100365,0.360220714244718,6.55285353703028
"Potentilla_songzhuensis","Rosaceae","Abiotic",0.538948166100365,0.360058953071844,6.55223978871748
"Potentilla_peduncularis","Rosaceae","Abiotic",0.538948081419652,0.360116636252704,6.55311713946451
"Potentilla_leuconota","Rosaceae","Abiotic",0.538948081419652,0.360203536846258,6.55283218381064
"Potentilla_turfosa","Rosaceae","Abiotic",0.538947900733411,0.359870091516459,6.55217466936955
"Sibbaldia_micropetala","Rosaceae","Abiotic",0.538948391437454,0.360063736387199,6.55320063447122
"Sibbaldia_phanerophlebia","Rosaceae","Abiotic",0.538948391437454,0.36015076555946,6.55291585048963
"Potentilla_polyphylla","Rosaceae","Abiotic",0.538947886024056,0.359809862109626,6.55217428708373
"Potentilla_lignosa","Rosaceae","Abiotic",0.538947793413847,0.359296170390701,6.55308800840344
"Potentilla_egedei","Rosaceae","Abiotic",0.538947848165019,0.3596917437793,6.55280729785962
"Potentilla_anserina","Rosaceae","Abiotic",0.538947848165019,0.359530067018755,6.55219409036368
"Potentilla_sterilis","Rosaceae","Abiotic",0.538947570365532,0.358484670467992,6.55322265801664
"Potentilla_simulatrix","Rosaceae","Abiotic",0.538942019492217,0.326666693673728,6.55169275390236
"Potentilla_centigrana","Rosaceae","Abiotic",0.538942019492217,0.326504922002344,6.55107893832722
"Duchesnea_indica","Rosaceae","Biotic",0.539540755397119,0.244478459836791,6.41079058419487
"Duchesnea_chrysantha","Rosaceae","Biotic",0.539526698116993,0.245510932894553,6.42235763221524
"Potentilla_erecta","Rosaceae","Abiotic",0.538942454211747,0.32919185925281,6.55130935687004
"Potentilla_anglica","Rosaceae","Abiotic",0.53894301346047,0.330200068424686,6.55248432707995
"Potentilla_reptans","Rosaceae","Abiotic",0.53894301346047,0.330287004569691,6.55219941889271
"Potentilla_stolonifera","Rosaceae","Abiotic",0.53894796982739,0.359820389973424,6.55220046756309
"Potentilla_fragarioides","Rosaceae","Abiotic",0.53894796982739,0.359895221105551,6.55309884513252
"Horkeliella_purpurascens","Rosaceae","Abiotic",0.538947935847154,0.360112287426081,6.55279510991337
"Horkelia_bolanderi","Rosaceae","Abiotic",0.538947979772439,0.359997702039679,6.5521930951677
"Potentilla_norvegica","Rosaceae","Abiotic",0.538948054578057,0.360106264629084,6.55311056947158
"Ivesia_kingii","Rosaceae","Abiotic",0.538948054578057,0.360193155170308,6.55282560039631
"Ivesia_multifoliolata","Rosaceae","Abiotic",0.538948024332473,0.360022419916494,6.55220447915254
"Potentilla_supina","Rosaceae","Abiotic",0.538948066317051,0.360106174888508,6.55311135008935
"Potentilla_dombeyi","Rosaceae","Abiotic",0.538948066317051,0.360193069711491,6.55282638673088
"Potentilla_speciosa","Rosaceae","Abiotic",0.538947963496693,0.359992266818072,6.55218688827392
"Potentilla_subvahliana","Rosaceae","Abiotic",0.538947939826926,0.360043253662744,6.55307912487449
"Potentilla_fragiformis","Rosaceae","Abiotic",0.538947987843132,0.36017739345506,6.55280579955845
