"","clade_i","ObsSt","Alpha","Sigma","Optim"
"Antherotoma_angustifolia","Melastomataceae","Abiotic",0.0978594873474442,0.0276329626334514,7.48440821260981
"Antherotoma_naudinii","Melastomataceae","Abiotic",0.0978595153416884,0.0276305221540978,7.4841921989023
"Antherotoma_phaeotricha","Melastomataceae","Abiotic",0.0978595160736719,0.0276304612610909,7.48418677306923
"Antherotoma_debilis","Melastomataceae","Abiotic",0.0978595160736719,0.0276304612610909,7.48418677306923
"Desmoscelis_villosa","Melastomataceae","Abiotic",0.0978591304058059,0.0276696203636588,7.48776434515731
"Tibouchina_aspera","Melastomataceae","Abiotic",0.0978591690033365,0.0276651774171026,7.48732650591243
"Tibouchina_llanorum","Melastomataceae","Abiotic",0.0978593787296835,0.0276445871820453,7.4855302358538
"Tibouchina_papyrus","Melastomataceae","Abiotic",0.0978593848586239,0.0276440538779374,7.4854834072065
"Tibouchina_aegopogon","Melastomataceae","Abiotic",0.0978593848586239,0.0276440538779374,7.4854834072065
"Tibouchina_bipenicillata","Melastomataceae","Abiotic",0.0978592336058086,0.0276582447209796,7.48671856056943
"Tibouchina_fraterna","Melastomataceae","Abiotic",0.0978593186580363,0.0276501573719209,7.4860146146299
"Tibouchina_striphnocalyx","Melastomataceae","Abiotic",0.0978593186580363,0.0276501573719209,7.4860146146299
"Monochaetum_calcaratum","Melastomataceae","Abiotic",0.0978591423441965,0.0276681481136642,7.48761491159238
"Bucquetia_glutinosa","Melastomataceae","Abiotic",0.0978592425303254,0.02765743150017,7.48661815040384
"Bucquetia_vernicosa","Melastomataceae","Abiotic",0.0978592425303254,0.02765743150017,7.48661815040384
"Castratella_piloselloides","Melastomataceae","Abiotic",0.0978592143672908,0.0276599406663908,7.48683951203671
"Chaetolepis_anisandra","Melastomataceae","Abiotic",0.0978592416819676,0.0276571331064417,7.48658594017534
"Chaetolepis_microphylla","Melastomataceae","Abiotic",0.0978593116614301,0.0276504604731795,7.48600062907255
"Chaetolepis_cufodontisii","Melastomataceae","Abiotic",0.0978593116614301,0.0276504604731795,7.48600062907255
"Monochaetum_polyneurum","Melastomataceae","Abiotic",0.097859249175143,0.0276561272278815,7.4864930525333
"Chaetolepis_lindeniana","Melastomataceae","Abiotic",0.0978594071522932,0.0276404010109776,7.4851218235599
"Monochaetum_discolor","Melastomataceae","Abiotic",0.0978594071522932,0.0276404010109776,7.4851218235599
"Monochaetum_meridense","Melastomataceae","Abiotic",0.0978594690424912,0.0276343536180306,7.48460411338077
"Monochaetum_humboldtianum","Melastomataceae","Abiotic",0.0978594690424912,0.0276343536180306,7.48460411338077
"Monochaetum_lineatum","Melastomataceae","Abiotic",0.0978594590436436,0.0276352531629,7.4846836575789
"Monochaetum_uribei","Melastomataceae","Abiotic",0.0978594590436436,0.0276352531629,7.4846836575789
"Monochaetum_tenellum","Melastomataceae","Abiotic",0.0978594040639345,0.0276403641363134,7.48513396477824
"Monochaetum_bonplandii","Melastomataceae","Abiotic",0.0978594338012299,0.0276375787651862,7.48488784610415
"Monochaetum_floribundum","Melastomataceae","Abiotic",0.0978594717842494,0.0276341708827235,7.48458565787516
"Monochaetum_vulcanicum","Melastomataceae","Abiotic",0.0978594717842494,0.0276341708827235,7.48458565787516
"Tibouchina_lepidota","Melastomataceae","Abiotic",0.0978593628720493,0.0276456943379367,7.48558185295023
"Tibouchina_gleasoniana","Melastomataceae","Abiotic",0.0978593628720493,0.0276456943379367,7.48558185295023
"Tibouchina_inopinata","Melastomataceae","Abiotic",0.0978593708619399,0.0276449833400812,7.4855205266909
"Tibouchina_wurdackii","Melastomataceae","Abiotic",0.0978593708619399,0.0276449833400812,7.4855205266909
"Tibouchina_solmsii","Melastomataceae","Abiotic",0.0978595043386365,0.0276302941202013,7.48424066528385
"Tibouchina_alpestris","Melastomataceae","Abiotic",0.0978595386441225,0.027627188656949,7.48396593404561
"Tibouchina_confertiflora","Melastomataceae","Abiotic",0.0978595892767807,0.0276227625030191,7.48357363881888
"Tibouchina_citrina","Melastomataceae","Abiotic",0.0978595964190062,0.0276221582827836,7.48351978198956
"Tibouchina_gayana","Melastomataceae","Abiotic",0.0978595964190062,0.0276221582827836,7.48351978198956
"Tibouchina_naudiniana","Melastomataceae","Abiotic",0.0978594773582817,0.0276327829489941,7.48446199195149
"Tibouchina_saxosa","Melastomataceae","Abiotic",0.0978595328561963,0.0276276392714168,7.48401013266564
"Tibouchina_laxa","Melastomataceae","Abiotic",0.0978595722939364,0.0276241599291162,7.48370200745558
"Tibouchina_pendula","Melastomataceae","Abiotic",0.0978595722939364,0.0276241599291162,7.48370200745558
"Tibouchina_grossa","Melastomataceae","Abiotic",0.097859567047437,0.0276246157615038,7.4837410525663
"Tibouchina_mollis","Melastomataceae","Abiotic",0.097859567047437,0.0276246157615038,7.4837410525663
"Tibouchina_ciliaris","Melastomataceae","Abiotic",0.0978595674869462,0.0276245931618712,7.48373778249425
"Tibouchina_cerastifolia","Melastomataceae","Abiotic",0.097859624752604,0.0276196681486385,7.483301536584
"Tibouchina_clinopodifolia","Melastomataceae","Abiotic",0.097859624752604,0.0276196681486385,7.483301536584
"Tibouchina_minor","Melastomataceae","Abiotic",0.0978596209509327,0.027619987919169,7.48333007271674
"Tibouchina_sebastianopolitana","Melastomataceae","Abiotic",0.0978596209509327,0.027619987919169,7.48333007271674
"Tibouchina_mariae","Melastomataceae","Abiotic",0.097859554590492,0.0276256201752376,7.48383033695315
"Tibouchina_pleromoides","Melastomataceae","Abiotic",0.0978595861058155,0.0276228823286008,7.48358747024833
"Tibouchina_dimorphophylla","Melastomataceae","Abiotic",0.0978595953995646,0.0276220952956582,7.48351743300155
"Tibouchina_decora","Melastomataceae","Abiotic",0.0978595953995646,0.0276220952956582,7.48351743300155
"Brachyotum_rostratum","Melastomataceae","Abiotic",0.097859556309068,0.0276251892348131,7.48380813672831
"Tibouchina_brevisepala","Melastomataceae","Abiotic",0.0978595581255677,0.0276250183881171,7.48379344948997
"Brachyotum_microdon","Melastomataceae","Abiotic",0.0978596042427919,0.027620860152611,7.48342614416391
"Tibouchina_calycina","Melastomataceae","Abiotic",0.0978596053494627,0.0276207625224797,7.48341746223771
"Tibouchina_octopetala","Melastomataceae","Abiotic",0.0978596274528657,0.0276188438813619,7.48324582135415
"Tibouchina_bicolor","Melastomataceae","Abiotic",0.0978596274528657,0.0276188438813619,7.48324582135415
"Brachyotum_confertum","Melastomataceae","Abiotic",0.0978596816229728,0.027613880066375,7.48281753297405
"Brachyotum_lindenii","Melastomataceae","Abiotic",0.0978596841668679,0.0276136639931033,7.48279828080166
"Brachyotum_ledifolium","Melastomataceae","Abiotic",0.0978596841668679,0.0276136639931033,7.48279828080166
"Brachyotum_fictum","Melastomataceae","Abiotic",0.0978596646806862,0.0276153407115743,7.48294830096533
"Brachyotum_incrassatum","Melastomataceae","Abiotic",0.0978596701342394,0.0276148635028225,7.48290601385551
"Brachyotum_benthamianum","Melastomataceae","Abiotic",0.0978596770335618,0.0276142640989253,7.4828525450129
"Brachyotum_fraternum","Melastomataceae","Abiotic",0.0978596930070439,0.0276128957339861,7.48273042919177
"Brachyotum_harlingii","Melastomataceae","Abiotic",0.0978596930070439,0.0276128957339861,7.48273042919177
"Tibouchina_breedlovei","Melastomataceae","Abiotic",0.0978591809592928,0.0276639898525076,7.48723510922137
"Heterocentron_elegans","Melastomataceae","Abiotic",0.0978592945749638,0.0276529549964865,7.48628368662919
"Heterocentron_subtriplinervium","Melastomataceae","Abiotic",0.097859321023585,0.0276506134791126,7.48607993093009
"Heterocentron_muricatum","Melastomataceae","Abiotic",0.097859321023585,0.0276506134791126,7.48607993093009
"Schwackaea_cupheoides","Melastomataceae","Abiotic",0.097859161536371,0.0276660879212779,7.48742091347008
"Pilocosta_campanensis","Melastomataceae","Abiotic",0.0978593353080719,0.0276496460231794,7.48599236286745
"Pilocosta_oerstedii","Melastomataceae","Abiotic",0.0978593414385823,0.027649114939398,7.48594595560091
"Pilocosta_nubicola","Melastomataceae","Abiotic",0.0978593505305978,0.0276483338654351,7.48587738372332
"Pilocosta_nana","Melastomataceae","Abiotic",0.0978593505305978,0.0276483338654351,7.48587738372332
"Centradenia_grandifolia","Melastomataceae","Abiotic",0.0978591711811115,0.0276650020916425,7.48732297884626
"Centradenia_floribunda","Melastomataceae","Abiotic",0.0978592256540591,0.027659512788134,7.48684035507978
"Centradenia_inaequilateralis","Melastomataceae","Abiotic",0.0978592256540591,0.027659512788134,7.48684035507978
"Pleroma_penduliflora","Melastomataceae","Abiotic",0.0978593556582071,0.0276452537593315,7.48551754741654
"Tibouchina_longifolia","Melastomataceae","Abiotic",0.0978595302135296,0.0276290258856961,7.4841161831106
"Tibouchina_geitneriana","Melastomataceae","Abiotic",0.0978595302135296,0.0276290258856961,7.4841161831106
"Tibouchina_weberbaueri","Melastomataceae","Abiotic",0.0978595194465694,0.0276299191678856,7.48419833214369
"Tibouchina_gracilis","Melastomataceae","Abiotic",0.0978595428623916,0.027627829950809,7.4840158245995
"Tibouchina_hieracioides","Melastomataceae","Abiotic",0.0978595511409869,0.027627099721246,7.48395153370746
"Tibouchina_chamaecistus","Melastomataceae","Abiotic",0.0978595717767321,0.0276253087437933,7.48379283545187
"Tibouchina_ornata","Melastomataceae","Abiotic",0.0978595717767321,0.0276253087437933,7.48379283545187
"Tibouchina_melanocalyx","Melastomataceae","Abiotic",0.0978594371236793,0.0276366025577781,7.4847732934351
"Pleroma_trinervia","Melastomataceae","Abiotic",0.0978594392263977,0.0276363935026699,7.48475547617684
"Tibouchina_oreophila","Melastomataceae","Abiotic",0.0978594841736106,0.0276319808259494,7.48437504028481
"Tibouchinopsis_mirabilis","Melastomataceae","Abiotic",0.097859516188401,0.0276289406909192,7.48410970680615
"Tibouchina_blanchetiana","Melastomataceae","Abiotic",0.0978596145790689,0.0276199430089786,7.48332231131865
"Tibouchina_pereirae","Melastomataceae","Abiotic",0.0978596345004721,0.0276182311975069,7.48316959472638
"Tibouchina_velutina","Melastomataceae","Abiotic",0.0978596345004721,0.0276182311975069,7.48316959472638
"Tibouchina_urceolaris","Melastomataceae","Abiotic",0.0978596679775572,0.0276151875928476,7.48290699699437
"Tibouchina_clavata","Melastomataceae","Abiotic",0.0978596700120167,0.0276150106822462,7.48289139459441
"Tibouchina_cryptadena","Melastomataceae","Abiotic",0.0978596856319695,0.0276136599379386,7.48277166732911
"Tibouchina_radula","Melastomataceae","Abiotic",0.0978597049051877,0.0276120154767971,7.48262529973361
"Tibouchina_heteromalla","Melastomataceae","Abiotic",0.0978597131256098,0.0276113248013496,7.48256360623847
"Tibouchina_clidemioides","Melastomataceae","Abiotic",0.0978597140268925,0.0276112497466853,7.48255688316632
"Tibouchina_manicata","Melastomataceae","Abiotic",0.0978597140268925,0.0276112497466853,7.48255688316632
"Tibouchina_trichopoda","Melastomataceae","Abiotic",0.0978597374268452,0.0276081736487776,7.48231145184266
"Tibouchina_barnebyana","Melastomataceae","Abiotic",0.0978597374268452,0.0276081736487776,7.48231145184266
"Tibouchina_arborea","Melastomataceae","Abiotic",0.097859765758904,0.0276056090895268,7.48209011684907
"Tibouchina_candolleana","Melastomataceae","Abiotic",0.097859765758904,0.0276056090895268,7.48209011684907
"Tibouchina_itatiaiae","Melastomataceae","Abiotic",0.0978598779322861,0.0275957336998353,7.48123117497681
"Tibouchina_estrellensis","Melastomataceae","Abiotic",0.0978598870702292,0.0275949651124646,7.48116231184508
"Tibouchina_boudetii","Melastomataceae","Abiotic",0.0978598889593724,0.0275948076103305,7.48114815706614
"Tibouchina_granulosa","Melastomataceae","Abiotic",0.0978598889593724,0.0275948076103305,7.48114815706614
"Tibouchina_salviaefolia","Melastomataceae","Abiotic",0.097859888382872,0.0275948556635322,7.48115247180727
"Tibouchina_fissinervia","Melastomataceae","Abiotic",0.097859888382872,0.0275948556635322,7.48115247180727
"Tibouchina_martialis","Melastomataceae","Abiotic",0.0978598738151334,0.0275960798458803,7.4812624080233
"Tibouchina_stenocarpa","Melastomataceae","Abiotic",0.0978598868799961,0.0275949635680327,7.48116366261935
"Tibouchina_laevicaulis","Melastomataceae","Abiotic",0.0978598868799961,0.0275949635680327,7.48116366261935
"Tibouchina_cardinalis","Melastomataceae","Abiotic",0.0978598909594616,0.0275946192798724,7.48113289305959
"Tibouchina_arenaria","Melastomataceae","Abiotic",0.0978598916687893,0.0275945602451354,7.48112757593222
"Tibouchina_martiusiana","Melastomataceae","Abiotic",0.0978598916687893,0.0275945602451354,7.48112757593222
"Tibouchina_angustifolia","Melastomataceae","Abiotic",0.0978598858510119,0.0275950468593872,7.48117141025131
"Tibouchina_frigidula","Melastomataceae","Abiotic",0.0978598863464551,0.0275950048683403,7.48116766564169
"Itatiaia_cleistopetala","Melastomataceae","Abiotic",0.0978598895230582,0.027594736506923,7.48114366486755
"Tibouchina_microphylla","Melastomataceae","Abiotic",0.0978598930239053,0.0275944432488982,7.48111730923187
"Tibouchina_cinerea","Melastomataceae","Abiotic",0.0978598930239053,0.0275944432488982,7.48111730923187
"Tibouchina_hospita","Melastomataceae","Abiotic",0.0978598930370442,0.0275944422077845,7.48111720563063
"Tibouchina_macrochiton","Melastomataceae","Abiotic",0.0978598930370442,0.0275944422077845,7.48111720563063
"Tibouchina_corymbosa","Melastomataceae","Abiotic",0.0978596238019488,0.0276185991233065,7.48321769844423
"Tibouchina_benthamiana","Melastomataceae","Abiotic",0.0978596242092571,0.0276185629513637,7.48321448304734
"Tibouchina_castellensis","Melastomataceae","Abiotic",0.0978596271580914,0.0276183026799158,7.48319112024365
"Tibouchina_cristata","Melastomataceae","Abiotic",0.0978596538673255,0.0276159864536167,7.48298426980015
"Tibouchina_axillaris","Melastomataceae","Abiotic",0.0978596538673255,0.0276159864536167,7.48298426980015
"Svitramia_wurdackiana","Melastomataceae","Abiotic",0.0978596793316809,0.0276135965013738,7.48277676651128
"Svitramia_minor","Melastomataceae","Abiotic",0.0978596988751739,0.0276119304413442,7.48262803325844
"Svitramia_pulchra","Melastomataceae","Abiotic",0.0978597008472941,0.0276117645644468,7.48261314607782
"Svitramia_hatschbachii","Melastomataceae","Abiotic",0.0978597008472941,0.0276117645644468,7.48261314607782
"Tibouchina_nodosa","Melastomataceae","Abiotic",0.0978596218062397,0.0276186428588523,7.48322817006909
"Pleroma_oleifolia","Melastomataceae","Abiotic",0.0978596487550069,0.0276161687674292,7.48301160372118
"Tibouchina_ursina","Melastomataceae","Abiotic",0.0978596854981929,0.02761292503107,7.48272285601691
"Tibouchina_dubia","Melastomataceae","Abiotic",0.0978597070948434,0.0276110661458218,7.4825568062453
"Tibouchina_ramboi","Melastomataceae","Abiotic",0.0978597125961488,0.0276106006151313,7.48251499281447
"Tibouchina_kleinii","Melastomataceae","Abiotic",0.0978597125961488,0.0276106006151313,7.48251499281447
"Tibouchina_gardneriana","Melastomataceae","Abiotic",0.0978597026279769,0.0276113599619028,7.48258791153619
"Tibouchina_fothergillae","Melastomataceae","Abiotic",0.0978597026279769,0.0276113599619028,7.48258791153619
"Tibouchina_semidecandra","Melastomataceae","Abiotic",0.0978597055246355,0.0276110958809523,7.48256499475642
"Tibouchina_collina","Melastomataceae","Abiotic",0.0978597069057508,0.0276109783665704,7.48255450959211
"Tibouchina_foveolata","Melastomataceae","Abiotic",0.0978597069057508,0.0276109783665704,7.48255450959211
"Tibouchina_sellowiana","Melastomataceae","Abiotic",0.0978597060771186,0.0276110349844412,7.48256031170465
"Tibouchina_mutabilis","Melastomataceae","Abiotic",0.0978597138422584,0.0276103718370227,7.48250059769109
"Tibouchina_pulchra","Melastomataceae","Abiotic",0.0978597138422584,0.0276103718370227,7.48250059769109
"Macrocentrum_minus","Melastomataceae","Abiotic",0.0978591154753675,0.0276757234049576,7.48810452607677
"Macrocentrum_vestitum","Melastomataceae","Abiotic",0.0978591549765623,0.0276708150674344,7.487709735536
"Macrocentrum_droseroides","Melastomataceae","Abiotic",0.09785927767942,0.027658401484198,7.48666690481253
"Macrocentrum_anfractum","Melastomataceae","Abiotic",0.0978592999849759,0.0276564061273049,7.48649444319781
"Macrocentrum_gesneriaceum","Melastomataceae","Abiotic",0.0978592999849759,0.0276564061273049,7.48649444319781
"Maguireanthus_ayangannae","Melastomataceae","Abiotic",0.0978590903088167,0.0276783837367666,7.48833262273863
"Macrocentrum_cristatum","Melastomataceae","Abiotic",0.0978592103900393,0.0276656659923735,7.48727484038688
"Macrocentrum_fasciculatum","Melastomataceae","Abiotic",0.0978592103900393,0.0276656659923735,7.48727484038688
"Salpinga_maranonensis","Melastomataceae","Abiotic",0.0978592361671215,0.0276601295989843,7.48684007381981
"Salpinga_secunda","Melastomataceae","Abiotic",0.0978592361671215,0.0276601295989843,7.48684007381981
"Meriania_compressicaulis","Melastomataceae","Abiotic",0.0978593478927644,0.0276464299398746,7.48563015941921
"Meriania_robusta","Melastomataceae","Abiotic",0.0978594070721956,0.0276409998491661,7.48515289614691
"Meriania_calyptrata","Melastomataceae","Abiotic",0.0978594070721956,0.0276409998491661,7.48515289614691
"Meriania_tomentosa","Melastomataceae","Abiotic",0.0978596075759762,0.027621606104514,7.48349326189049
"Meriania_acostae","Melastomataceae","Abiotic",0.0978596087245083,0.0276215087789965,7.48348462176988
"Meriania_phlomoides","Melastomataceae","Abiotic",0.0978596103059508,0.027621375307644,7.48347271836926
"Meriania_arborea","Melastomataceae","Abiotic",0.0978596103059508,0.027621375307644,7.48347271836926
"Meriania_longifolia","Melastomataceae","Abiotic",0.0978596216766899,0.0276200961544936,7.48337187216694
"Meriania_purpurea","Melastomataceae","Abiotic",0.097859663872703,0.0276164225855149,7.48304903257412
"Meriania_leucantha","Melastomataceae","Abiotic",0.097859663872703,0.0276164225855149,7.48304903257412
"Meriania_ekmanii","Melastomataceae","Abiotic",0.0978596679936812,0.0276160690066346,7.48301773145631
"Meriania_parvifolia","Melastomataceae","Abiotic",0.0978596679936812,0.0276160690066346,7.48301773145631
"Meriania_squamulosa","Melastomataceae","Abiotic",0.0978596661829274,0.027616223921164,7.48303145474067
"Meriania_brevipedunculata","Melastomataceae","Abiotic",0.0978596661829274,0.027616223921164,7.48303145474067
"Meriania_haemantha","Melastomataceae","Abiotic",0.097859568488114,0.0276246853898851,7.4837841993003
"Meriania_hexamera","Melastomataceae","Abiotic",0.0978596043072905,0.0276214313975854,7.48350089492189
"Meriania_franciscana","Melastomataceae","Abiotic",0.0978596234602219,0.027619769388012,7.48335339551213
"Meriania_macrophylla","Melastomataceae","Abiotic",0.0978596234602219,0.027619769388012,7.48335339551213
"Axinaea_affinis","Melastomataceae","Abiotic",0.0978595959571427,0.0276221595791725,7.48356683823884
"Meriania_hernandoi","Melastomataceae","Abiotic",0.0978596042209784,0.0276214132424408,7.483501534339
"Axinaea_alata","Melastomataceae","Abiotic",0.0978596312449457,0.0276190357249083,7.48329024257524
"Axinaea_sclerophylla","Melastomataceae","Abiotic",0.0978596312449457,0.0276190357249083,7.48329024257524
"Axinaea_costaricensis","Melastomataceae","Abiotic",0.0978596430314116,0.0276180225262663,7.48320069741605
"Axinaea_floribunda","Melastomataceae","Abiotic",0.0978596456703583,0.0276178026970681,7.48318106169369
"Axinaea_grandifolia","Melastomataceae","Abiotic",0.0978596457254283,0.027617798136997,7.48318065374031
"Axinaea_macrophylla","Melastomataceae","Abiotic",0.0978596457254283,0.027617798136997,7.48318065374031
"Macrocentrum_repens","Melastomataceae","Abiotic",0.0978591825828238,0.027665090031555,7.48726140135966
"Macrocentrum_neblinae","Melastomataceae","Abiotic",0.0978591825828238,0.027665090031555,7.48726140135966
"Meriania_urceolata","Melastomataceae","Abiotic",0.0978593135806761,0.0276501882031408,7.48595380080064
"Meriania_sclerophylla","Melastomataceae","Abiotic",0.0978593627233066,0.0276456655673749,7.48555839731428
"Meriania_calophylla","Melastomataceae","Abiotic",0.0978593627233066,0.0276456655673749,7.48555839731428
"Meriania_subumbellata","Melastomataceae","Abiotic",0.0978594259472135,0.0276387717127867,7.4849853385755
"Adelobotrys_barbata","Melastomataceae","Abiotic",0.0978594567763072,0.027635836120138,7.48473513891633
"Adelobotrys_adscendens","Melastomataceae","Abiotic",0.0978595512971854,0.0276271355106855,7.48398294871851
"Adelobotrys_permixta","Melastomataceae","Abiotic",0.0978595512971854,0.0276271355106855,7.48398294871851
"Adelobotrys_spruceana","Melastomataceae","Abiotic",0.0978595489460048,0.0276272795312429,7.48399946003492
"Adelobotrys_tessmannii","Melastomataceae","Abiotic",0.0978595784351867,0.0276246370618375,7.48376823513815
"Adelobotrys_boissieriana","Melastomataceae","Abiotic",0.0978596352387981,0.027619699619954,7.48333284899773
"Adelobotrys_subsessilis","Melastomataceae","Abiotic",0.0978596352387981,0.027619699619954,7.48333284899773
"Adelobotrys_macrantha","Melastomataceae","Abiotic",0.0978596361232323,0.0276196247333289,7.48332617802527
"Adelobotrys_scandens","Melastomataceae","Abiotic",0.0978596361232323,0.0276196247333289,7.48332617802527
"Graffenrieda_gracilis","Melastomataceae","Abiotic",0.0978592862862691,0.0276525643847383,7.48615611180921
"Graffenrieda_moritziana","Melastomataceae","Abiotic",0.0978592862862691,0.0276525643847383,7.48615611180921
"Graffenrieda_hitchcockii","Melastomataceae","Abiotic",0.0978593493901057,0.0276457848354267,7.48557950072732
"Graffenrieda_rotundifolia","Melastomataceae","Abiotic",0.0978593493901057,0.0276457848354267,7.48557950072732
"Graffenrieda_intermedia","Melastomataceae","Abiotic",0.0978593499842057,0.0276456278419546,7.48557135838343
"Adelobotrys_praetexta","Melastomataceae","Abiotic",0.097859366030277,0.0276440645526115,7.48543224292752
"Graffenrieda_moaensis","Melastomataceae","Abiotic",0.0978593966186629,0.0276412421502244,7.4851791572598
"Graffenrieda_weddellii","Melastomataceae","Abiotic",0.0978593966186629,0.0276412421502244,7.4851791572598
"Centronia_laurifolia","Melastomataceae","Abiotic",0.0978594679539569,0.0276342091495528,7.48457311416914
"Graffenrieda_limbata","Melastomataceae","Abiotic",0.0978594679539569,0.0276342091495528,7.48457311416914
"Graffenrieda_latifolia","Melastomataceae","Abiotic",0.097859441907786,0.0276364735257279,7.48477953286543
"Graffenrieda_sessilifolia","Melastomataceae","Abiotic",0.097859441907786,0.0276364735257279,7.48477953286543
"Graffenrieda_miconioides","Melastomataceae","Abiotic",0.0978595076291369,0.0276304057377983,7.48424535316279
"Graffenrieda_tristis","Melastomataceae","Abiotic",0.0978595076291369,0.0276304057377983,7.48424535316279
"Graffenrieda_micrantha","Melastomataceae","Abiotic",0.0978595286139881,0.0276285094535017,7.4840803842061
"Graffenrieda_cucullata","Melastomataceae","Abiotic",0.0978595375193835,0.0276277524432024,7.48401323418997
"Graffenrieda_galeottii","Melastomataceae","Abiotic",0.0978595375193835,0.0276277524432024,7.48401323418997
"Graffenrieda_uribei","Melastomataceae","Abiotic",0.0978595454699173,0.0276269668091697,7.48394374325196
"Graffenrieda_emarginata","Melastomataceae","Abiotic",0.0978595569840832,0.0276259773914397,7.48385570743283
"Graffenrieda_harlingii","Melastomataceae","Abiotic",0.0978595569840832,0.0276259773914397,7.48385570743283
"Eriocnema_fulva","Melastomataceae","Abiotic",0.0978567714165826,0.0279941024320755,7.51634314024345
"Physeterostemon_thomasii","Melastomataceae","Abiotic",0.0978571744236533,0.0279433872043424,7.51257480282959
"Physeterostemon_fiaschii","Melastomataceae","Abiotic",0.0978572043994939,0.0279400926152903,7.51231781185662
"Physeterostemon_jardimii","Melastomataceae","Abiotic",0.0978572043994939,0.0279400926152903,7.51231781185662
"Miconia_superba","Melastomataceae","Biotic",0.0978724090872078,0.0326027377039672,7.67687930607271
"Miconia_mirabilis","Melastomataceae","Biotic",0.0978724395903954,0.0326097660372918,7.67652265271597
"Miconia_dodecandra","Melastomataceae","Biotic",0.0978724395903954,0.0326097660372918,7.67652265271597
"Ossaea_petiolaris","Melastomataceae","Biotic",0.0978732057496094,0.0327738557849393,7.66794949827728
"Ossaea_capillaris","Melastomataceae","Biotic",0.0978732057496094,0.0327738557849393,7.66794949827728
"Leandra_macdanielii","Melastomataceae","Biotic",0.0978732963106589,0.0327936916916739,7.66693158226159
"Leandra_secunda","Melastomataceae","Biotic",0.0978732963106589,0.0327936916916739,7.66693158226159
"Leandra_longicoma","Melastomataceae","Biotic",0.0978732928421806,0.0327929112363817,7.66697132091058
"Leandra_pastazana","Melastomataceae","Biotic",0.0978732993675437,0.0327943716259258,7.66689685560699
"Leandra_granatensis","Melastomataceae","Biotic",0.0978732993675437,0.0327943716259258,7.66689685560699
"Leandra_dichotoma","Melastomataceae","Biotic",0.0978733007902522,0.0327946919384101,7.66688054380568
"Leandra_reversa","Melastomataceae","Biotic",0.0978733007902522,0.0327946919384101,7.66688054380568
"Ossaea_quadrisulca","Melastomataceae","Biotic",0.0978732632242331,0.0327863565341193,7.66730655053143
"Leandra_agrestis","Melastomataceae","Biotic",0.0978732870047804,0.0327916776781873,7.66703524740922
"Leandra_divaricata","Melastomataceae","Biotic",0.0978732883356634,0.0327919785998512,7.66701993339789
"Leandra_rhamnifolia","Melastomataceae","Biotic",0.0978732883356634,0.0327919785998512,7.66701993339789
"Ossaea_coarctiflora","Melastomataceae","Biotic",0.0978732821214611,0.0327905699331627,7.66709156081846
"Leandra_secundiflora","Melastomataceae","Biotic",0.0978732855251656,0.0327913359991887,7.66705254875099
"Leandra_mexicana","Melastomataceae","Biotic",0.0978732855251656,0.0327913359991887,7.66705254875099
"Tococa_nitens","Melastomataceae","Biotic",0.0978732231180384,0.0327772365285047,7.66776677333007
"Tococa_rotundifolia","Melastomataceae","Biotic",0.0978732237195132,0.0327773684823757,7.66776001439458
"Tococa_bolivarensis","Melastomataceae","Biotic",0.0978732312348507,0.0327790253030525,7.66767529722254
"Tococa_raggiana","Melastomataceae","Biotic",0.0978732352240651,0.0327799097725991,7.66763014780472
"Tococa_macrophysca","Melastomataceae","Biotic",0.0978732423377873,0.0327814978439282,7.66754920606077
"Tococa_aristata","Melastomataceae","Biotic",0.0978732423377873,0.0327814978439282,7.66754920606077
"Tococa_guianensis","Melastomataceae","Biotic",0.0978732487518369,0.0327828987607237,7.66747744388077
"Tococa_stellata","Melastomataceae","Biotic",0.0978732602058609,0.0327854653845216,7.66734669563451
"Tococa_bullifera","Melastomataceae","Biotic",0.0978732689659676,0.0327874447817368,7.66724598850696
"Tococa_quadrialata","Melastomataceae","Biotic",0.0978732700898787,0.0327876999254995,7.66723301413934
"Tococa_gonoptera","Melastomataceae","Biotic",0.0978732700898787,0.0327876999254995,7.66723301413934
"Tococa_macrosperma","Melastomataceae","Biotic",0.0978732355184745,0.0327799541301448,7.66762763276056
"Tococa_capitata","Melastomataceae","Biotic",0.0978732757884621,0.0327889623493734,7.66716861249591
"Tococa_caudata","Melastomataceae","Biotic",0.0978732757884621,0.0327889623493734,7.66716861249591
"Tococa_coronata","Melastomataceae","Biotic",0.0978732812712416,0.0327902003337652,7.66710561696732
"Tococa_cordata","Melastomataceae","Biotic",0.0978732816199168,0.0327902792580096,7.66710160202959
"Tococa_subciliata","Melastomataceae","Biotic",0.0978732816199168,0.0327902792580096,7.66710160202959
"Miconia_crocea","Melastomataceae","Biotic",0.0978733536272152,0.0327975853761478,7.66647632302839
"Miconia_incerta","Melastomataceae","Biotic",0.0978733539432389,0.0327976586403407,7.66647262879147
"Miconia_asclepiadea","Melastomataceae","Biotic",0.0978733539432389,0.0327976586403407,7.66647262879147
"Miconia_cocoensis","Melastomataceae","Biotic",0.0978734307734308,0.0328139496358953,7.66562292614389
"Miconia_urticoides","Melastomataceae","Biotic",0.0978734307734308,0.0328139496358953,7.66562292614389
"Miconia_erosa","Melastomataceae","Biotic",0.0978734328958356,0.0328144368388095,7.66559844758984
