"","Clade","ObsSt","Alpha","Sigma","Optim"
"Miconia_heliotropoides","Melastomataceae","Biotic",0.147569093742392,4.62113306866649e-05,5.69076655083894
"Miconia_macrothyrsa","Melastomataceae","Biotic",0.147569093742392,4.62113306866649e-05,5.69076655083894
"Miconia_dispar","Melastomataceae","Biotic",0.147569093567593,4.62111529600838e-05,5.69076639413277
"Miconia_ferruginata","Melastomataceae","Biotic",0.147569093567593,4.62111529600838e-05,5.69076639413277
"Miconia_stenostachya","Melastomataceae","Biotic",0.147569116853982,4.62184481961945e-05,5.69077050660082
"Miconia_decurrens","Melastomataceae","Biotic",0.147569119101737,4.62191747513005e-05,5.69077093197879
"Miconia_pterocaulon","Melastomataceae","Biotic",0.147569119101737,4.62191747513005e-05,5.69077093197879
"Miconia_argyrophylla","Melastomataceae","Biotic",0.147569118882699,4.62191036501466e-05,5.69077089002667
"Miconia_acuminata","Melastomataceae","Biotic",0.147569118882699,4.62191036501466e-05,5.69077089002667
"Miconia_hypoleuca","Melastomataceae","Biotic",0.147569105304995,4.62148040725763e-05,5.69076841361463
"Miconia_alborufescens","Melastomataceae","Biotic",0.147569106765861,4.62152750019004e-05,5.69076868315562
"Miconia_albicans","Melastomataceae","Biotic",0.14756911277766,4.62172336916376e-05,5.69076983354534
"Miconia_elegans","Melastomataceae","Biotic",0.147569113054774,4.62173244070667e-05,5.69076988755121
"Miconia_lourteigiana","Melastomataceae","Biotic",0.147569113054774,4.62173244070667e-05,5.69076988755121
"Miconia_eriodonta","Melastomataceae","Biotic",0.147569094682774,4.62115922095006e-05,5.69076665536237
"Miconia_oraria","Melastomataceae","Biotic",0.147569101315835,4.62137181136899e-05,5.69076785671435
"Miconia_multispicata","Melastomataceae","Biotic",0.147569101315835,4.62137181136899e-05,5.69076785671435
"Miconia_valtheri","Melastomataceae","Biotic",0.147569105674768,4.62151422080865e-05,5.69076869672465
"Miconia_kriegeriana","Melastomataceae","Biotic",0.147569106065178,4.62152703528314e-05,5.69076877319875
"Miconia_lepidota","Melastomataceae","Biotic",0.147569106080827,4.62152754993437e-05,5.69076877627891
"Miconia_polyandra","Melastomataceae","Biotic",0.147569106080827,4.62152754993437e-05,5.69076877627891
"Miconia_crassinervia","Melastomataceae","Biotic",0.14756909862156,4.62127169448994e-05,5.69076724770568
"Miconia_longispicata","Melastomataceae","Biotic",0.147569100780962,4.62134207707454e-05,5.69076764593101
"Miconia_traillii","Melastomataceae","Biotic",0.147569100780962,4.62134207707454e-05,5.69076764593101
"Miconia_tiliifolia","Melastomataceae","Biotic",0.147569109033281,4.62159870549113e-05,5.69076908705259
"Miconia_rufescens","Melastomataceae","Biotic",0.147569109033281,4.62159870549113e-05,5.69076908705259
"Miconia_punctata","Melastomataceae","Biotic",0.14756911258177,4.62171192384816e-05,5.69076973887569
"Miconia_elata","Melastomataceae","Biotic",0.147569114707073,4.6217807980798e-05,5.69077014076999
"Miconia_chrysophylla","Melastomataceae","Biotic",0.147569114707073,4.6217807980798e-05,5.69077014076999
"Clidemia_involucrata","Melastomataceae","Biotic",0.147569017868072,4.61913427067467e-05,5.69075632691522
"Leandra_micropetala","Melastomataceae","Biotic",0.147569038748249,4.61980623530444e-05,5.69075997564692
"Leandra_inaequalifolia","Melastomataceae","Biotic",0.147569038748249,4.61980623530444e-05,5.69075997564692
"Leandra_purpurea","Melastomataceae","Biotic",0.147569036992858,4.61974974992456e-05,5.69075964695773
"Leandra_rufescens","Melastomataceae","Biotic",0.147569036992858,4.61974974992456e-05,5.69075964695773
"Miconia_nervosa","Melastomataceae","Biotic",0.147569043302068,4.61994966252794e-05,5.69076077911641
"Leandra_polyadena","Melastomataceae","Biotic",0.147569044984707,4.62000367447935e-05,5.69076109151767
"Miconia_ceramicarpa","Melastomataceae","Biotic",0.147569044984707,4.62000367447935e-05,5.69076109151767
"Leandra_phelpsiae","Melastomataceae","Biotic",0.147569046455347,4.62004991920281e-05,5.69076136784644
"Miconia_lappacea","Melastomataceae","Biotic",0.14756905422659,4.62029850311647e-05,5.69076282585534
"Leandra_subobruta","Melastomataceae","Biotic",0.147569054452166,4.62030576358384e-05,5.69076286877101
"Leandra_cuneata","Melastomataceae","Biotic",0.147569054452166,4.62030576358384e-05,5.69076286877101
"Clidemia_heptamera","Melastomataceae","Biotic",0.147569007987856,4.61882659297832e-05,5.69075482825427
"Miconia_plumifera","Melastomataceae","Biotic",0.147569008257359,4.61883387742736e-05,5.69075486246634
"Clidemia_capitata","Melastomataceae","Biotic",0.147569027821223,4.61936060256216e-05,5.69075740826975
"Leandra_edentula","Melastomataceae","Biotic",0.147569053939315,4.62020240330905e-05,5.69076204705016
"Leandra_clidemioides","Melastomataceae","Biotic",0.147569059351046,4.62037506016177e-05,5.69076304587778
"Leandra_verticillata","Melastomataceae","Biotic",0.147569060283085,4.62040503204827e-05,5.69076322056257
"Leandra_coadunata","Melastomataceae","Biotic",0.147569060283085,4.62040503204827e-05,5.69076322056257
"Miconia_procumbens","Melastomataceae","Biotic",0.147569065133607,4.62030792448165e-05,5.69076218593293
"Clidemia_capitellata","Melastomataceae","Biotic",0.147569106468839,4.62158634513585e-05,5.6907692335804
"Clidemia_novemnervia","Melastomataceae","Biotic",0.147569106468839,4.62158634513585e-05,5.6907692335804
"Clidemia_urceolata","Melastomataceae","Biotic",0.147569106217375,4.62157498345426e-05,5.69076915461939
"Clidemia_bullosa","Melastomataceae","Biotic",0.147569108661488,4.62165382298775e-05,5.69076961436348
"Clidemia_biserrata","Melastomataceae","Biotic",0.147569108661488,4.62165382298775e-05,5.69076961436348
"Clidemia_pustulata","Melastomataceae","Biotic",0.147569110522888,4.62171456841591e-05,5.69076997711663
"Miconia_campestris","Melastomataceae","Biotic",0.147569111309039,4.62174014023887e-05,5.69077012897566
"Clidemia_strigillosa","Melastomataceae","Biotic",0.147569111309039,4.62174014023887e-05,5.69077012897566
"Miconia_bracteata","Melastomataceae","Biotic",0.147569083655553,4.62087487290781e-05,5.69076525586974
"Clidemia_conglomerata","Melastomataceae","Biotic",0.147569083655553,4.62087487290781e-05,5.69076525586974
"Miconia_tschudyoides","Melastomataceae","Biotic",0.147569076174008,4.62062889620908e-05,5.690763845902
"Miconia_polita","Melastomataceae","Biotic",0.147569077517429,4.62067331324144e-05,5.69076410723461
"Miconia_tillettii","Melastomataceae","Biotic",0.147569077517429,4.62067331324144e-05,5.69076410723461
"Clidemia_septuplinervia","Melastomataceae","Biotic",0.147569095203955,4.6211675628492e-05,5.69076667591115
"Clidemia_heteroneura","Melastomataceae","Biotic",0.147569095203955,4.6211675628492e-05,5.69076667591115
"Necramium_gigantophyllum","Melastomataceae","Biotic",0.147569129668797,4.62209391249158e-05,5.69077159152958
"Clidemia_sericea","Melastomataceae","Biotic",0.147569139631836,4.62241391658249e-05,5.69077344019807
"Clidemia_debilis","Melastomataceae","Biotic",0.147569139631836,4.62241391658249e-05,5.69077344019807
"Clidemia_plumosa","Melastomataceae","Biotic",0.147569143189019,4.62252869242903e-05,5.69077411272112
"Clidemia_monantha","Melastomataceae","Biotic",0.147569143331921,4.6225333477227e-05,5.69077414030418
"Clidemia_ampla","Melastomataceae","Biotic",0.147569143796984,4.62254856246053e-05,5.69077423071484
"Clidemia_umbrosa","Melastomataceae","Biotic",0.147569143796984,4.62254856246053e-05,5.69077423071484
"Sagraea_scabrosa","Melastomataceae","Biotic",0.147569153721572,4.62282348550065e-05,5.69077572554806
"Miconia_polychaete","Melastomataceae","Biotic",0.147569153721572,4.62282348550065e-05,5.69077572554806
"Sagraea_ellipsoidea","Melastomataceae","Biotic",0.147569157982476,4.62295954491741e-05,5.69077652275503
"Sagraea_setulosa","Melastomataceae","Biotic",0.147569157982476,4.62295954491741e-05,5.69077652275503
"Sagraea_woodsii","Melastomataceae","Biotic",0.147569158210005,4.62296694658681e-05,5.69077656669613
"Miconia_navifolia","Melastomataceae","Biotic",0.147569158261539,4.62296863080475e-05,5.69077657671888
"Sagraea_curvipila","Melastomataceae","Biotic",0.147569158261539,4.62296863080475e-05,5.69077657671888
"Ossaea_vazquezii","Melastomataceae","Biotic",0.147569156824342,4.62291812064939e-05,5.69077626834906
"Clidemia_crossosepala","Melastomataceae","Biotic",0.14756916070143,4.62304163703099e-05,5.69077699194145
"Clidemia_grisebachii","Melastomataceae","Biotic",0.14756916070143,4.62304163703099e-05,5.69077699194145
"Ossaea_wrightii","Melastomataceae","Biotic",0.147569160945883,4.62304911658771e-05,5.69077703467462
"Clidemia_scalpta","Melastomataceae","Biotic",0.14756916146419,4.6230658196551e-05,5.69077713300176
"Sagraea_fuertesii","Melastomataceae","Biotic",0.147569162020471,4.62308386617089e-05,5.69077723961479
"Sagraea_gracilis","Melastomataceae","Biotic",0.147569162020471,4.62308386617089e-05,5.69077723961479
"Clidemia_fendleri","Melastomataceae","Biotic",0.147569140022023,4.62237899095371e-05,5.69077314778876
"Clidemia_crenulata","Melastomataceae","Biotic",0.147569145745341,4.62256280157032e-05,5.69077420605646
"Clidemia_ciliata","Melastomataceae","Biotic",0.147569146452719,4.62258577020336e-05,5.69077433997105
"Clidemia_allardii","Melastomataceae","Biotic",0.147569146452719,4.62258577020336e-05,5.69077433997105
"Clidemia_aphanantha","Melastomataceae","Biotic",0.147569143761089,4.62249719403082e-05,5.69077383185767
"Clidemia_rubra","Melastomataceae","Biotic",0.147569143761089,4.62249719403082e-05,5.69077383185767
"Clidemia_guadaloupensis","Melastomataceae","Biotic",0.147569140748083,4.62239804526891e-05,5.69077325103517
"Clidemia_graciliflora","Melastomataceae","Biotic",0.147569143089895,4.62247342949675e-05,5.69077368263375
"Clidemia_cruegeriana","Melastomataceae","Biotic",0.147569146134799,4.62257275719313e-05,5.69077426573104
"Clidemia_trinitensis","Melastomataceae","Biotic",0.147569146134799,4.62257275719313e-05,5.69077426573104
"Ossaea_rufescens","Melastomataceae","Biotic",0.147569148889368,4.62265457767722e-05,5.69077471813008
"Sagraea_oligantha","Melastomataceae","Biotic",0.147569153177065,4.62279194521227e-05,5.69077551765095
"Clidemia_domingensis","Melastomataceae","Biotic",0.147569153177065,4.62279194521227e-05,5.69077551765095
"Clidemia_cubensis","Melastomataceae","Biotic",0.14756915359811,4.62280548857032e-05,5.69077559692254
"Clidemia_trichotoma","Melastomataceae","Biotic",0.147569154633207,4.62283934659204e-05,5.69077579773019
"Clidemia_leucandra","Melastomataceae","Biotic",0.147569154643175,4.62283967370872e-05,5.6907757996814
"Clidemia_capituliflora","Melastomataceae","Biotic",0.147569154643175,4.62283967370872e-05,5.6907757996814
"Tococa_caquetana","Melastomataceae","Biotic",0.147569071939335,4.6205131995676e-05,5.6907632584611
"Miconia_trimera","Melastomataceae","Biotic",0.147569071939335,4.6205131995676e-05,5.6907632584611
"Maieta_poeppigii","Melastomataceae","Biotic",0.147569081947156,4.62083963875894e-05,5.69076511702187
"Maieta_guianensis","Melastomataceae","Biotic",0.147569081947156,4.62083963875894e-05,5.69076511702187
"Clidemia_dentata","Melastomataceae","Biotic",0.147569096239422,4.62129221544492e-05,5.69076764130616
"Clidemia_octona","Melastomataceae","Biotic",0.147569096239422,4.62129221544492e-05,5.69076764130616
"Clidemia_laevifolia","Melastomataceae","Biotic",0.147569098488657,4.62136357147851e-05,5.69076805206398
"Clidemia_erythropogon","Melastomataceae","Biotic",0.147569099885817,4.62140890788765e-05,5.69076831905196
"Clidemia_hirta","Melastomataceae","Biotic",0.147569099885817,4.62140890788765e-05,5.69076831905196
"Leandra_solenifera","Melastomataceae","Biotic",0.147569080628862,4.62078710678196e-05,5.69076482786597
"Leandra_nanayensis","Melastomataceae","Biotic",0.147569083939514,4.62089569799956e-05,5.69076547011113
"Leandra_glandulifera","Melastomataceae","Biotic",0.147569083939514,4.62089569799956e-05,5.69076547011113
"Clidemia_charadrophylla","Melastomataceae","Biotic",0.147569077818006,4.62065437231169e-05,5.69076396066609
"Clidemia_piperifolia","Melastomataceae","Biotic",0.147569086267475,4.62093241922556e-05,5.69076556509018
"Clidemia_sessiliflora","Melastomataceae","Biotic",0.147569086267475,4.62093241922556e-05,5.69076556509018
"Clidemia_alternifolia","Melastomataceae","Biotic",0.147569081642225,4.6207741213326e-05,5.69076459822856
"Clidemia_japurensis","Melastomataceae","Biotic",0.147569088969683,4.62101503292297e-05,5.69076596391389
"Miconia_japuraensis","Melastomataceae","Biotic",0.147569088969683,4.62101503292297e-05,5.69076596391389
"Leandra_lasiopetala","Melastomataceae","Biotic",0.14756910341766,4.62147054045631e-05,5.69076852580187
"Leandra_chaetodon","Melastomataceae","Biotic",0.14756910341766,4.62147054045631e-05,5.69076852580187
"Clidemia_epibaterium","Melastomataceae","Biotic",0.147569099737911,4.621350955546e-05,5.69076782780681
"Leandra_aristigera","Melastomataceae","Biotic",0.147569103944448,4.62148785297401e-05,5.69076863165258
"Ossaea_cucullata","Melastomataceae","Biotic",0.147569103944448,4.62148785297401e-05,5.69076863165258
"Miconia_undata","Melastomataceae","Biotic",0.147569088127978,4.62092911978897e-05,5.69076539990154
"Leandra_candelabrum","Melastomataceae","Biotic",0.147569088127978,4.62092911978897e-05,5.69076539990154
"Clidemia_fluminensis","Melastomataceae","Biotic",0.147569122583584,4.62187092379716e-05,5.69077032372481
"Clidemia_atrata","Melastomataceae","Biotic",0.147569134482807,4.62223876458141e-05,5.69077239752693
"Pleiochiton_parasiticum","Melastomataceae","Biotic",0.147569143693655,4.62252553355465e-05,5.69077404276313
"Pleiochiton_ebracteatum","Melastomataceae","Biotic",0.147569144785659,4.62256091678659e-05,5.69077424880791
"Pleiochiton_roseum","Melastomataceae","Biotic",0.147569144785659,4.62256091678659e-05,5.69077424880791
"Pleiochiton_amorimii","Melastomataceae","Biotic",0.147569144691229,4.62255723673117e-05,5.69077422648092
"Pleiochiton_blepharodes","Melastomataceae","Biotic",0.147569147710875,4.62265447391419e-05,5.69077479446921
"Pleiochiton_parvifolium","Melastomataceae","Biotic",0.147569149880878,4.62272497483367e-05,5.69077521060801
"Pleiochiton_micranthum","Melastomataceae","Biotic",0.147569150269198,4.62273766273813e-05,5.69077528597427
"Pleiochiton_setulosum","Melastomataceae","Biotic",0.147569150269198,4.62273766273813e-05,5.69077528597427
"Miconia_labiakiana","Melastomataceae","Biotic",0.147569137065245,4.62218672477968e-05,5.69077191511686
"Leandra_strigilliflora","Melastomataceae","Biotic",0.147569141443398,4.62233134421644e-05,5.69077275067732
"Leandra_mollis","Melastomataceae","Biotic",0.147569141443398,4.62233134421644e-05,5.69077275067732
"Leandra_dendroides","Melastomataceae","Biotic",0.147569158561904,4.62279665428868e-05,5.69077526020844
"Leandra_penduliflora","Melastomataceae","Biotic",0.147569158561904,4.62279665428868e-05,5.69077526020844
"Ossaea_suprabasalis","Melastomataceae","Biotic",0.147569158911503,4.622804783762e-05,5.69077528812853
"Leandra_adenothrix","Melastomataceae","Biotic",0.147569164748091,4.62299398879153e-05,5.69077638481454
"Ossaea_cinnamomifolia","Melastomataceae","Biotic",0.147569167016339,4.62306805544609e-05,5.69077681969305
"Ossaea_euphorbioides","Melastomataceae","Biotic",0.147569167442621,4.62308206132949e-05,5.69077690236985
"Ossaea_coriacea","Melastomataceae","Biotic",0.147569167442621,4.62308206132949e-05,5.69077690236985
"Leandra_cogniauxii","Melastomataceae","Biotic",0.147569177433278,4.62336391371967e-05,5.69077845281934
"Leandra_loligomorpha","Melastomataceae","Biotic",0.147569177433278,4.62336391371967e-05,5.69077845281934
"Ossaea_angustifolia","Melastomataceae","Biotic",0.147569181532179,4.623485746275e-05,5.69077914764386
"Leandra_capilliflora","Melastomataceae","Biotic",0.147569182384736,4.62351208292338e-05,5.69077929986583
"Leandra_triantha","Melastomataceae","Biotic",0.147569188846165,4.62371303239134e-05,5.6907804668827
"Leandra_hirta","Melastomataceae","Biotic",0.147569193056188,4.62384470153215e-05,5.69078123624447
"Leandra_ulaei","Melastomataceae","Biotic",0.147569194625485,4.62389446531179e-05,5.69078152846336
"Leandra_lapae","Melastomataceae","Biotic",0.147569194625485,4.62389446531179e-05,5.69078152846336
"Leandra_umbellata","Melastomataceae","Biotic",0.147569195240994,4.62391365374342e-05,5.69078164084534
"Leandra_glazioviana","Melastomataceae","Biotic",0.147569196419904,4.62395137524039e-05,5.69078186305132
"Leandra_melastomoides","Melastomataceae","Biotic",0.147569196419904,4.62395137524039e-05,5.69078186305132
"Leandra_capitata","Melastomataceae","Biotic",0.147569196325674,4.62394825251336e-05,5.69078184453204
"Leandra_amplexicaulis","Melastomataceae","Biotic",0.147569196363262,4.62394946581282e-05,5.6907818516913
"Leandra_therezopolitana","Melastomataceae","Biotic",0.147569196713745,4.6239608493259e-05,5.69078191896973
"Leandra_sericea","Melastomataceae","Biotic",0.147569196713745,4.6239608493259e-05,5.69078191896973
"Leandra_aspera","Melastomataceae","Biotic",0.147569196832858,4.62396475522098e-05,5.69078194223033
"Leandra_santos","Melastomataceae","Biotic",0.147569196832858,4.62396475522098e-05,5.69078194223033
"Leandra_mouraei","Melastomataceae","Biotic",0.147569156328151,4.62269565487183e-05,5.69077463727045
"Leandra_breviflora","Melastomataceae","Biotic",0.147569156328151,4.62269565487183e-05,5.69077463727045
"Leandra_planifilamentosa","Melastomataceae","Biotic",0.147569160776725,4.62283357277261e-05,5.69077542391041
"Leandra_hatschbachii","Melastomataceae","Biotic",0.147569160776725,4.62283357277261e-05,5.69077542391041
"Leandra_gynoverrucosa","Melastomataceae","Biotic",0.14756917479114,4.62324248644609e-05,5.69077768285249
"Leandra_pallida","Melastomataceae","Biotic",0.147569181630618,4.62344892650078e-05,5.69077885889253
"Leandra_tomentosa","Melastomataceae","Biotic",0.147569196300524,4.6239076160068e-05,5.69078151941836
"Leandra_dentata","Melastomataceae","Biotic",0.147569196599839,4.62391741218299e-05,5.69078157739365
"Leandra_quinquenodis","Melastomataceae","Biotic",0.147569196599839,4.62391741218299e-05,5.69078157739365
"Leandra_quinquedentata","Melastomataceae","Biotic",0.147569197726205,4.62395364357523e-05,5.69078179104493
"Leandra_vesiculosa","Melastomataceae","Biotic",0.147569197960012,4.62396123701944e-05,5.69078183598173
"Leandra_neurotricha","Melastomataceae","Biotic",0.147569198136558,4.62396699036807e-05,5.6907818700644
"Leandra_sulfurea","Melastomataceae","Biotic",0.147569198277813,4.62397160867246e-05,5.69078189745381
"Leandra_reitzii","Melastomataceae","Biotic",0.147569198340622,4.62397366823385e-05,5.69078190968217
"Leandra_barbinervis","Melastomataceae","Biotic",0.147569198340622,4.62397366823385e-05,5.69078190968217
"Leandra_cordigera","Melastomataceae","Biotic",0.14756919469759,4.62385410339544e-05,5.69078120175772
"Leandra_calvescens","Melastomataceae","Biotic",0.147569195035285,4.62386515980896e-05,5.69078126714899
"Leandra_hirtella","Melastomataceae","Biotic",0.147569195035285,4.62386515980896e-05,5.69078126714899
"Leandra_gracilis","Melastomataceae","Biotic",0.147569196830395,4.62392173617853e-05,5.6907815974654
"Leandra_magdalenensis","Melastomataceae","Biotic",0.147569196876809,4.62392325760673e-05,5.6907816064867
"Leandra_alpestris","Melastomataceae","Biotic",0.147569196876809,4.62392325760673e-05,5.6907816064867
"Leandra_multisetosa","Melastomataceae","Biotic",0.147569195457089,4.62387677586195e-05,5.69078133173932
"Leandra_riedeliana","Melastomataceae","Biotic",0.147569195619251,4.62388202749329e-05,5.690781362565
"Leandra_sabiaensis","Melastomataceae","Biotic",0.147569195994269,4.62389425989015e-05,5.69078143455322
"Leandra_purpureovillosa","Melastomataceae","Biotic",0.147569195994269,4.62389425989015e-05,5.69078143455322
"Ossaea_warmingiana","Melastomataceae","Biotic",0.147569176767106,4.62322976404575e-05,5.69077749152523
"Ossaea_congestiflora","Melastomataceae","Biotic",0.14756917890055,4.62330023880275e-05,5.69077790233022
"Leandra_heteroporata","Melastomataceae","Biotic",0.14756917890055,4.62330023880275e-05,5.69077790233022
"Leandra_diffusa","Melastomataceae","Biotic",0.147569194201426,4.62371318954956e-05,5.69078015801438
"Ossaea_cabraliensis","Melastomataceae","Biotic",0.147569194601465,4.6237263641171e-05,5.6907802348319
"Leandra_fontanae","Melastomataceae","Biotic",0.147569194601465,4.6237263641171e-05,5.6907802348319
"Leandra_cristata","Melastomataceae","Biotic",0.147569199507487,4.62388578275694e-05,5.69078116791933
"Leandra_laxa","Melastomataceae","Biotic",0.147569200190666,4.623908120067e-05,5.69078129966174
"Leandra_reptans","Melastomataceae","Biotic",0.14756920038086,4.62391436799341e-05,5.69078133657594
"Leandra_fallax","Melastomataceae","Biotic",0.147569200402196,4.62391507203878e-05,5.69078134073994
"Leandra_fallacissima","Melastomataceae","Biotic",0.147569200402196,4.62391507203878e-05,5.69078134073994
"Leandra_laevigata","Melastomataceae","Biotic",0.147569205054705,4.62397296915764e-05,5.69078154382404
"Leandra_refracta","Melastomataceae","Biotic",0.147569205054705,4.62397296915764e-05,5.69078154382404
"Leandra_salicina","Melastomataceae","Biotic",0.147569209197721,4.62407511380012e-05,5.6907820922736
"Leandra_erostrata","Melastomataceae","Biotic",0.147569220949461,4.62439124383596e-05,5.69078385134232
"Leandra_multiplinervis","Melastomataceae","Biotic",0.147569224688326,4.62449250228888e-05,5.69078441782525
"Leandra_purpurascens","Melastomataceae","Biotic",0.147569225240442,4.62450993329401e-05,5.69078451814571
"Leandra_regnellii","Melastomataceae","Biotic",0.147569225297677,4.62451179443833e-05,5.6907845289216
"Leandra_acutiflora","Melastomataceae","Biotic",0.147569225344768,4.62451334366036e-05,5.69078453791223
"Leandra_variabilis","Melastomataceae","Biotic",0.147569225344768,4.62451334366036e-05,5.69078453791223
"Leandra_xantholasia","Melastomataceae","Biotic",0.147569232628016,4.6247424847285e-05,5.69078586463003
"Leandra_xanthostachya","Melastomataceae","Biotic",0.147569232798419,4.62474811983203e-05,5.69078589797616
"Leandra_xanthocoma","Melastomataceae","Biotic",0.147569232798419,4.62474811983203e-05,5.69078589797616
"Leandra_nianga","Melastomataceae","Biotic",0.147569231573377,4.62470737181325e-05,5.69078565699527
"Ossaea_confertiflora","Melastomataceae","Biotic",0.147569232190001,4.62472757445981e-05,5.69078577535461
"Leandra_australis","Melastomataceae","Biotic",0.14756923285453,4.62474951075935e-05,5.69078590470523
"Ossaea_amygdaloides","Melastomataceae","Biotic",0.14756923285453,4.62474951075935e-05,5.69078590470523
"Leandra_ionopogon","Melastomataceae","Biotic",0.147569231550659,4.62470660947799e-05,5.69078565248073
"Leandra_pennipilis","Melastomataceae","Biotic",0.147569232744335,4.62474569055879e-05,5.69078588154403
"Ossaea_marginata","Melastomataceae","Biotic",0.147569232859619,4.62474949064548e-05,5.69078590390442
"Ossaea_sanguinea","Melastomataceae","Biotic",0.147569232859619,4.62474949064548e-05,5.69078590390442
"Leandra_eichleri","Melastomataceae","Biotic",0.147569228590569,4.62460408632531e-05,5.69078504828697
"Leandra_fluminensis","Melastomataceae","Biotic",0.147569231546994,4.62468929820142e-05,5.69078553173181
"Leandra_echinata","Melastomataceae","Biotic",0.147569236323224,4.62483118221364e-05,5.69078634359465
"Leandra_brackenridgei","Melastomataceae","Biotic",0.147569237516786,4.62486987247636e-05,5.69078657022601
"Leandra_pilonensis","Melastomataceae","Biotic",0.147569237516786,4.62486987247636e-05,5.69078657022601
"Leandra_ribesiaeflora","Melastomataceae","Biotic",0.147569238470142,4.62490038865848e-05,5.69078674782837
"Leandra_itatiaiae","Melastomataceae","Biotic",0.147569238470142,4.62490038865848e-05,5.69078674782837
"Leandra_cardiophylla","Melastomataceae","Biotic",0.14756923859002,4.62490403063569e-05,5.69078676823134
"Leandra_microphylla","Melastomataceae","Biotic",0.14756923859002,4.62490403063569e-05,5.69078676823134
"Leandra_carassana","Melastomataceae","Biotic",0.147569238967356,4.6249164570941e-05,5.69078684129655
"Leandra_collina","Melastomataceae","Biotic",0.147569238967356,4.6249164570941e-05,5.69078684129655
"Leandra_paulina","Melastomataceae","Biotic",0.147569236280305,4.62482949750769e-05,5.69078633346435
"Leandra_humilis","Melastomataceae","Biotic",0.147569237834337,4.62488039766042e-05,5.69078663175961
"Leandra_catharinensis","Melastomataceae","Biotic",0.147569237900609,4.62488258265359e-05,5.6907866446243
"Leandra_riograndensis","Melastomataceae","Biotic",0.147569237900609,4.62488258265359e-05,5.6907866446243
"Leandra_polystachya","Melastomataceae","Biotic",0.147569239604852,4.62493178164036e-05,5.6907869241382
"Leandra_tetraquetra","Melastomataceae","Biotic",0.147569241744383,4.6250005874873e-05,5.6907873263149
"Leandra_coriacea","Melastomataceae","Biotic",0.147569241936823,4.62500685487564e-05,5.69078736313383
"Leandra_crenata","Melastomataceae","Biotic",0.147569242181386,4.62501486626627e-05,5.69078741028645
"Leandra_lacunosa","Melastomataceae","Biotic",0.147569242665243,4.62503080705278e-05,5.69078750446539
"Leandra_rigida","Melastomataceae","Biotic",0.147569242802384,4.62503534335454e-05,5.69078753138464
"Leandra_nana","Melastomataceae","Biotic",0.147569242802384,4.62503534335454e-05,5.69078753138464
"Leandra_aurea","Melastomataceae","Biotic",0.147569244206545,4.62507928303569e-05,5.69078778727872
"Leandra_warmingiana","Melastomataceae","Biotic",0.147569244818915,4.62509924614548e-05,5.69078790500579
"Leandra_blanchetiana","Melastomataceae","Biotic",0.147569244911645,4.62510230580901e-05,5.69078792312087
"Leandra_cancellata","Melastomataceae","Biotic",0.147569244911645,4.62510230580901e-05,5.69078792312087
"Leandra_lancifolia","Melastomataceae","Biotic",0.147569244542005,4.62509012997643e-05,5.69078785112458
"Leandra_glabrata","Melastomataceae","Biotic",0.14756924482326,4.62509934538084e-05,5.69078790552546
"Leandra_miconiastrum","Melastomataceae","Biotic",0.147569244982612,4.62510458715485e-05,5.69078793652246
"Leandra_foveolata","Melastomataceae","Biotic",0.14756924509155,4.62510818294788e-05,5.69078795782498
"Leandra_polychaeta","Melastomataceae","Biotic",0.14756924509155,4.62510818294788e-05,5.69078795782498
"Porteranthus_stipulatus","Rosaceae","Abiotic",0.490855292740284,0.000395138774925692,5.64011148554307
"Spiraea_trifoliata","Rosaceae","Abiotic",0.490855292740284,0.000395138774925692,5.64011148554307
"Gillenia_trifoliata","Rosaceae","Abiotic",0.490855045152245,0.000394924699055236,5.63996915950276
"Gillenia_stipulata","Rosaceae","Abiotic",0.490855045152245,0.000394924699055236,5.63996915950276
"Lindleya_mespiloides","Rosaceae","Abiotic",0.490855420424688,0.00039524684589785,5.64013609588919
"Vauquelinia_corymbosa","Rosaceae","Abiotic",0.490855162032911,0.000394894791468306,5.63993498405921
"Vauquelinia_californica","Rosaceae","Abiotic",0.490855162032911,0.000394894791468306,5.63993498405921
"Sorbus_thomsonii","Rosaceae","Biotic",0.490814379606612,0.000340953232853047,5.65437336815326
"Sorbus_caloneura","Rosaceae","Biotic",0.49081411233802,0.000340930249355773,5.65437878497324
"Sorbus_dunnii","Rosaceae","Biotic",0.490813126778037,0.000340851043387991,5.65439709667172
"Sorbus_folgneri","Rosaceae","Biotic",0.490811694453263,0.000340738280212143,5.65442659310426
"Sorbus_yuana","Rosaceae","Biotic",0.490811530906848,0.000340724730435773,5.65443056043771
"Aria_alnifolia","Rosaceae","Biotic",0.490811530906848,0.000340724730435773,5.65443056043771
"Sorbus_hemsleyi","Rosaceae","Biotic",0.490812351687799,0.000340791656693175,5.65441222770454
"Sorbus_tsinlingensis","Rosaceae","Biotic",0.490812351687799,0.000340791656693175,5.65441222770454
"Sorbus_coronata","Rosaceae","Biotic",0.490812613129028,0.000340813382295629,5.65440609749208
"Photinia_hirsuta","Rosaceae","Biotic",0.490815731166068,0.000341040810282783,5.65435810067253
"Photinia_impressivena","Rosaceae","Biotic",0.490815061908824,0.000340952637270123,5.65438565943485
"Photinia_sorbifolia","Rosaceae","Biotic",0.490814319464356,0.00034088009105686,5.65440557931455
