"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"200","Oxydendrum arboreum","66","5.662735","0.010226","0.001259","3e-06","Oxydendrum arboreum","66","7.120966","0.165554","0.020378","0.003018","Oxydendrum arboreum","66","7.207997","0.118457","0.014581","0.000658","Oxydendrum arboreum","66","9.135723","0.120931","0.014886","0.002445"
"201","Pyrola rotundifolia","304","5.626349","0.011737","0.000673","1e-06","Pyrola rotundifolia","304","6.453717","0.270626","0.015521","0.000655","Pyrola rotundifolia","301","6.559569","0.190902","0.011003","0.000144","Pyrola rotundifolia","301","9.120936","0.312418","0.018007","0.000536"
"202","Leucopogon obtectus","3","5.678744","0.004081","0.002356","7.2e-05","Leucopogon obtectus","3","6.071904","0.275611","0.159124","0.0664","Leucopogon obtectus","3","7.717421","0.026128","0.015085","0.014475","Leucopogon obtectus","3","7.555167","0.248449","0.143442","0.053788"
"203","Leucopogon hispidus","3","5.682842","0.001609","0.000929","7.2e-05","Leucopogon hispidus","3","5.978547","0.228281","0.131798","0.0664","Leucopogon hispidus","3","7.753265","0.014722","0.0085","0.014475","Leucopogon hispidus","3","7.460915","0.209711","0.121077","0.053788"
"204","Dracophyllum acerosum","4","5.63514","0.00418","0.00209","5.4e-05","Dracophyllum acerosum","4","7.434708","0.599872","0.299936","0.0498","Dracophyllum acerosum","4","7.048693","0.030192","0.015096","0.010857","Dracophyllum acerosum","4","9.781387","0.435403","0.217701","0.040341"
"205","Dracophyllum patens","2","5.660176","0.003201","0.002263","0.000109","Dracophyllum patens","2","7.52188","0.056231","0.039761","0.0996","Dracophyllum patens","2","7.03141","0.055598","0.039314","0.021713","Dracophyllum patens","2","9.760838","0.088345","0.062469","0.080682"
"206","Dracophyllum strictum","9","5.65534","0.004887","0.001629","2.4e-05","Dracophyllum strictum","9","7.322583","0.19135","0.063783","0.022133","Dracophyllum strictum","9","7.018466","0.052572","0.017524","0.004825","Dracophyllum strictum","9","9.565523","0.169602","0.056534","0.017929"
"207","Leucopogon pubescens","3","5.667368","0.010713","0.006185","7.2e-05","Leucopogon pubescens","3","6.315865","0.09736","0.056211","0.0664","Leucopogon pubescens","3","7.545747","0.213874","0.12348","0.014475","Leucopogon pubescens","3","7.904143","0.257994","0.148953","0.053788"
"208","Leucopogon pogonocalyx","1","5.664868",NA,NA,"0.000217","Leucopogon pogonocalyx","1","6.111467",NA,NA,"0.1992","Leucopogon pogonocalyx","1","7.433667",NA,NA,"0.043426","Leucopogon pogonocalyx","1","7.889459",NA,NA,"0.161363"
"209","Dracophyllum menziesii","9","5.633535","0.009908","0.003303","2.4e-05","Dracophyllum menziesii","9","8.013414","0.460736","0.153579","0.022133","Dracophyllum menziesii","9","6.914568","0.066328","0.022109","0.004825","Dracophyllum menziesii","9","10.173839","0.214808","0.071603","0.017929"
"210","Bejaria resinosa","33","5.654181","0.011669","0.002031","7e-06","Bejaria resinosa","33","7.337144","0.333301","0.05802","0.006036","Bejaria resinosa","33","7.082252","0.116595","0.020297","0.001316","Bejaria resinosa","33","9.371581","0.305565","0.053192","0.00489"
"211","Enkianthus chinensis","62","5.665935","0.011709","0.001487","4e-06","Enkianthus chinensis","62","6.915998","0.408614","0.051894","0.003213","Enkianthus chinensis","62","7.053844","0.107695","0.013677","7e-04","Enkianthus chinensis","62","9.265281","0.23981","0.030456","0.002603"
"212","Rhododendron ovatum","75","5.674637","0.007787","0.000899","3e-06","Rhododendron ovatum","75","7.26313","0.277003","0.031986","0.002656","Rhododendron ovatum","75","7.111011","0.092069","0.010631","0.000579","Rhododendron ovatum","75","9.417361","0.212288","0.024513","0.002152"
"213","Rhododendron mariesii","91","5.672746","0.009358","0.000981","2e-06","Rhododendron mariesii","91","7.127865","0.34042","0.035686","0.002189","Rhododendron mariesii","91","7.113977","0.083169","0.008718","0.000477","Rhododendron mariesii","91","9.307684","0.286021","0.029983","0.001773"
"214","Rhododendron henryi","15","5.68317","0.005271","0.001361","1.4e-05","Rhododendron henryi","15","7.326411","0.121594","0.031395","0.01328","Rhododendron henryi","15","7.199411","0.039043","0.010081","0.002895","Rhododendron henryi","15","9.41508","0.079213","0.020453","0.010758"
"215","Rhododendron fortunei","49","5.671086","0.008567","0.001224","4e-06","Rhododendron fortunei","49","7.121432","0.316534","0.045219","0.004065","Rhododendron fortunei","49","7.100354","0.087565","0.012509","0.000886","Rhododendron fortunei","49","9.316701","0.218276","0.031182","0.003293"
"216","Rhododendron farrerae","28","5.6797","0.008368","0.001581","8e-06","Rhododendron farrerae","28","7.347136","0.236753","0.044742","0.007114","Rhododendron farrerae","28","7.155413","0.090723","0.017145","0.001551","Rhododendron farrerae","28","9.430791","0.159874","0.030213","0.005763"
"217","Pieris formosa","84","5.665889","0.013434","0.001466","3e-06","Pieris formosa","84","6.929215","0.405545","0.044249","0.002371","Pieris formosa","84","7.07935","0.094254","0.010284","0.000517","Pieris formosa","84","9.224738","0.295808","0.032275","0.001921"
"218","Enkianthus quinqueflorus","21","5.681423","0.009286","0.002026","1e-05","Enkianthus quinqueflorus","21","7.313282","0.280294","0.061165","0.009486","Enkianthus quinqueflorus","21","7.168183","0.076045","0.016594","0.002068","Enkianthus quinqueflorus","21","9.391098","0.226986","0.049532","0.007684"
"219","Craibiodendron yunnanense","7","5.655164","0.011159","0.004218","3.1e-05","Craibiodendron yunnanense","7","7.127278","0.389613","0.14726","0.028457","Craibiodendron yunnanense","7","7.067318","0.152958","0.057813","0.006204","Craibiodendron yunnanense","7","9.114347","0.196718","0.074352","0.023052"
"220","Rhododendron mucronulatum","32","5.64267","0.010806","0.00191","7e-06","Rhododendron mucronulatum","32","7.008824","0.433994","0.07672","0.006225","Rhododendron mucronulatum","31","6.926763","0.08562","0.015378","0.001401","Rhododendron mucronulatum","31","9.245904","0.293466","0.052708","0.005205"
"221","Rhododendron yunnanense","26","5.651076","0.014657","0.002874","8e-06","Rhododendron yunnanense","26","6.57219","0.458448","0.089909","0.007662","Rhododendron yunnanense","26","7.044894","0.140583","0.027571","0.00167","Rhododendron yunnanense","26","8.973203","0.243912","0.047835","0.006206"
"222","Rhododendron calophytum","6","5.652798","0.01961","0.008006","3.6e-05","Rhododendron calophytum","6","6.713847","0.242222","0.098887","0.0332","Rhododendron calophytum","6","6.913628","0.211555","0.086367","0.007238","Rhododendron calophytum","6","9.27411","0.144853","0.059136","0.026894"
"223","Gaultheria griffithiana","8","5.651396","0.009602","0.003395","2.7e-05","Gaultheria griffithiana","8","6.892327","0.553263","0.195608","0.0249","Gaultheria griffithiana","8","7.051519","0.128863","0.04556","0.005428","Gaultheria griffithiana","8","9.077786","0.245906","0.086941","0.02017"
"224","Rhododendron auriculatum","8","5.667503","0.003007","0.001063","2.7e-05","Rhododendron auriculatum","8","6.825057","0.148143","0.052376","0.0249","Rhododendron auriculatum","8","7.027283","0.053565","0.018938","0.005428","Rhododendron auriculatum","8","9.326393","0.171385","0.060594","0.02017"
"225","Rhododendron beesianum","13","5.639187","0.017318","0.004803","1.7e-05","Rhododendron beesianum","13","6.696844","0.542935","0.150583","0.015323","Rhododendron beesianum","13","6.923284","0.24215","0.06716","0.00334","Rhododendron beesianum","13","9.045021","0.225793","0.062624","0.012413"
"226","Dracophyllum involucratum","1","5.6885",NA,NA,"0.000217","Dracophyllum involucratum","1","7.434848",NA,NA,"0.1992","Dracophyllum involucratum","1","7.40367",NA,NA,"0.043426","Dracophyllum involucratum","1","9.373394",NA,NA,"0.161363"
"227","Dracophyllum alticola","1","5.664868",NA,NA,"0.000217","Dracophyllum alticola","1","7.793999",NA,NA,"0.1992","Dracophyllum alticola","1","7.238497",NA,NA,"0.043426","Dracophyllum alticola","1","9.917243",NA,NA,"0.161363"
"228","Dracophyllum ouaiemense","1","5.692553",NA,NA,"0.000217","Dracophyllum ouaiemense","1","7.864036",NA,NA,"0.1992","Dracophyllum ouaiemense","1","7.5148",NA,NA,"0.043426","Dracophyllum ouaiemense","1","9.225032",NA,NA,"0.161363"
"229","Empetrum eamesii","33","5.618622","0.008712","0.001517","7e-06","Empetrum eamesii","33","7.014844","0.22785","0.039664","0.006036","Empetrum eamesii","31","6.549337","0.139523","0.025059","0.001401","Empetrum eamesii","31","9.716975","0.193678","0.034786","0.005205"
"230","Rhododendron canadense","13","5.635447","0.005847","0.001622","1.7e-05","Rhododendron canadense","13","7.013092","0.132576","0.03677","0.015323","Rhododendron canadense","13","6.849065","0.101557","0.028167","0.00334","Rhododendron canadense","13","9.410935","0.10491","0.029097","0.012413"
"231","Notopora schomburgkii","8","5.683432","0.011972","0.004233","2.7e-05","Notopora schomburgkii","8","7.924521","0.215489","0.076187","0.0249","Notopora schomburgkii","8","7.355892","0.058457","0.020668","0.005428","Notopora schomburgkii","8","9.575962","0.072395","0.025595","0.02017"
"232","Bryanthus gmelinii","7","5.598645","0.012595","0.00476","3.1e-05","Bryanthus gmelinii","7","6.792352","0.523937","0.19803","0.028457","Bryanthus gmelinii","7","6.263189","0.164194","0.062059","0.006204","Bryanthus gmelinii","7","9.711353","0.347418","0.131312","0.023052"
"233","Enkianthus subsessilis","4","5.654996","0.009475","0.004738","5.4e-05","Enkianthus subsessilis","4","7.227352","0.189404","0.094702","0.0498","Enkianthus subsessilis","4","6.988857","0.049955","0.024978","0.010857","Enkianthus subsessilis","4","9.460094","0.115974","0.057987","0.040341"
"234","Enkianthus perulatus","16","5.656342","0.013643","0.003411","1.4e-05","Enkianthus perulatus","16","7.503653","0.306652","0.076663","0.01245","Enkianthus perulatus","16","6.959222","0.28966","0.072415","0.002714","Enkianthus perulatus","16","9.799787","0.370199","0.09255","0.010085"
"235","Enkianthus cernuus","18","5.652171","0.009785","0.002306","1.2e-05","Enkianthus cernuus","18","7.800984","0.237507","0.055981","0.011067","Enkianthus cernuus","18","6.928803","0.181471","0.042773","0.002413","Enkianthus cernuus","18","10.008775","0.269839","0.063602","0.008965"
"236","Rhododendron tanakae","2","5.644545","0.008503","0.006013","0.000109","Rhododendron tanakae","2","7.342078","0.300917","0.21278","0.0996","Rhododendron tanakae","2","6.866694","0.030941","0.021879","0.021713","Rhododendron tanakae","2","9.584827","0.390195","0.27591","0.080682"
"237","Rhododendron oldhamii","1","5.676925",NA,NA,"0.000217","Rhododendron oldhamii","1","7.637716",NA,NA,"0.1992","Rhododendron oldhamii","1","7.100852",NA,NA,"0.043426","Rhododendron oldhamii","1","9.990353",NA,NA,"0.161363"
"238","Orthaea venamensis","1","5.677267",NA,NA,"0.000217","Orthaea venamensis","1","7.822445",NA,NA,"0.1992","Orthaea venamensis","1","7.314553",NA,NA,"0.043426","Orthaea venamensis","1","9.515838",NA,NA,"0.161363"
"239","Psammisia ulbrichiana","35","5.674873","0.013125","0.002219","6e-06","Psammisia ulbrichiana","35","7.564207","0.484401","0.081879","0.005691","Psammisia ulbrichiana","35","7.171345","0.105723","0.01787","0.001241","Psammisia ulbrichiana","35","9.571055","0.50218","0.084884","0.00461"
"240","Kalmia hirsuta","18","5.679656","0.003135","0.000739","1.2e-05","Kalmia hirsuta","18","7.225627","0.098433","0.023201","0.011067","Kalmia hirsuta","18","7.38418","0.018044","0.004253","0.002413","Kalmia hirsuta","18","9.06323","0.113395","0.026727","0.008965"
"241","Anthopterus wardii","12","5.682752","0.016179","0.00467","1.8e-05","Anthopterus wardii","12","8.134782","0.372912","0.10765","0.0166","Anthopterus wardii","12","7.214814","0.126234","0.036441","0.003619","Anthopterus wardii","12","9.96055","0.416219","0.120152","0.013447"
"242","Disterigma ovatum","9","5.669518","0.009165","0.003055","2.4e-05","Disterigma ovatum","9","7.463393","0.27439","0.091463","0.022133","Disterigma ovatum","9","7.206448","0.086292","0.028764","0.004825","Disterigma ovatum","9","9.287142","0.23645","0.078817","0.017929"
"243","Rhododendron chamberlainii","5","5.636944","0.007427","0.003321","4.3e-05","Rhododendron chamberlainii","5","7.393881","1.287641","0.575851","0.03984","Rhododendron chamberlainii","5","6.889806","0.118345","0.052925","0.008685","Rhododendron chamberlainii","5","9.303126","0.300235","0.134269","0.032273"
"244","Polyclita turbinata","3","5.661215","0.014034","0.008103","7.2e-05","Polyclita turbinata","3","7.199291","0.149093","0.086079","0.0664","Polyclita turbinata","3","7.346205","0.044534","0.025712","0.014475","Polyclita turbinata","3","8.793171","0.356384","0.205758","0.053788"
"245","Rhododendron vernicosum","32","5.644357","0.021191","0.003746","7e-06","Rhododendron vernicosum","32","6.378301","0.473867","0.083769","0.006225","Rhododendron vernicosum","32","6.962862","0.415984","0.073536","0.001357","Rhododendron vernicosum","32","8.961855","0.467234","0.082596","0.005043"
"246","Gaultheria hypochlora","2","5.638526","0.005032","0.003558","0.000109","Gaultheria hypochlora","2","6.816294","0.555852","0.393047","0.0996","Gaultheria hypochlora","2","6.928833","0.068517","0.048449","0.021713","Gaultheria hypochlora","2","8.993101","0.390428","0.276074","0.080682"
"247","Rhododendron lukiangense","5","5.657257","0.008245","0.003687","4.3e-05","Rhododendron lukiangense","5","6.563378","0.168966","0.075564","0.03984","Rhododendron lukiangense","5","7.103978","0.04559","0.020388","0.008685","Rhododendron lukiangense","5","9.183242","0.223674","0.10003","0.032273"
"248","Tepuia venusta","2","5.684415","0.00769","0.005438","0.000109","Tepuia venusta","2","8.025546","0.365865","0.258706","0.0996","Tepuia venusta","2","7.369487","0.041436","0.0293","0.021713","Tepuia venusta","2","9.577386","0.105078","0.074301","0.080682"
"249","Rhododendron rubiginosum","26","5.649524","0.016309","0.003198","8e-06","Rhododendron rubiginosum","26","6.678391","0.398842","0.078219","0.007662","Rhododendron rubiginosum","26","7.009854","0.195816","0.038403","0.00167","Rhododendron rubiginosum","26","9.017996","0.244181","0.047888","0.006206"
"250","Rhododendron telmateium","10","5.637254","0.008493","0.002686","2.2e-05","Rhododendron telmateium","10","6.370945","0.487934","0.154298","0.01992","Rhododendron telmateium","10","6.980423","0.136686","0.043224","0.004343","Rhododendron telmateium","10","8.841174","0.229748","0.072653","0.016136"
"251","Gaultheria sinensis","4","5.636158","0.012577","0.006288","5.4e-05","Gaultheria sinensis","4","7.334317","0.439476","0.219738","0.0498","Gaultheria sinensis","4","6.826642","0.231724","0.115862","0.010857","Gaultheria sinensis","4","9.139965","0.275091","0.137545","0.040341"
"252","Cassiope pectinata","5","5.63472","0.016191","0.007241","4.3e-05","Cassiope pectinata","5","6.659195","0.614454","0.274792","0.03984","Cassiope pectinata","5","6.862252","0.231055","0.103331","0.008685","Cassiope pectinata","5","9.109362","0.166258","0.074353","0.032273"
"253","Rhododendron thomsonii","6","5.62426","0.016809","0.006862","3.6e-05","Rhododendron thomsonii","6","6.43249","0.742433","0.303097","0.0332","Rhododendron thomsonii","6","6.983082","0.155063","0.063304","0.007238","Rhododendron thomsonii","6","8.71697","0.560508","0.228826","0.026894"
"254","Rhododendron wardii","12","5.635298","0.011189","0.00323","1.8e-05","Rhododendron wardii","12","6.587574","0.455364","0.131452","0.0166","Rhododendron wardii","12","6.943762","0.174909","0.050492","0.003619","Rhododendron wardii","12","8.91296","0.212524","0.06135","0.013447"
"255","Rhododendron fragariflorum","2","5.638463","0.041259","0.029175","0.000109","Rhododendron fragariflorum","2","6.380754","0.319465","0.225896","0.0996","Rhododendron fragariflorum","2","7.049218","0.204308","0.144468","0.021713","Rhododendron fragariflorum","2","8.830811","0.818301","0.578626","0.080682"
"256","Rhododendron tapetiforme","2","5.613124","0.003871","0.002737","0.000109","Rhododendron tapetiforme","2","6.939726","0.088289","0.06243","0.0996","Rhododendron tapetiforme","2","6.484407","0.030232","0.021377","0.021713","Rhododendron tapetiforme","2","9.241017","0.024","0.016971","0.080682"
"257","Rhododendron vaccinioides","4","5.649563","0.008567","0.004284","5.4e-05","Rhododendron vaccinioides","4","7.08326","0.284551","0.142275","0.0498","Rhododendron vaccinioides","4","7.03171","0.094136","0.047068","0.010857","Rhododendron vaccinioides","4","9.267373","0.094977","0.047488","0.040341"
"258","Rhododendron catawbiense","25","5.653711","0.008423","0.001685","9e-06","Rhododendron catawbiense","25","7.126724","0.205889","0.041178","0.007968","Rhododendron catawbiense","25","7.128783","0.097442","0.019488","0.001737","Rhododendron catawbiense","25","9.21338","0.234403","0.046881","0.006455"
"259","Rhododendron impeditum","9","5.642797","0.016066","0.005355","2.4e-05","Rhododendron impeditum","9","6.44887","0.385542","0.128514","0.022133","Rhododendron impeditum","9","7.045182","0.163305","0.054435","0.004825","Rhododendron impeditum","9","8.85507","0.205695","0.068565","0.017929"
"260","Rhododendron xanthostephanum","4","5.644232","0.020339","0.01017","5.4e-05","Rhododendron xanthostephanum","4","6.558805","0.7637","0.38185","0.0498","Rhododendron xanthostephanum","4","6.949282","0.335874","0.167937","0.010857","Rhododendron xanthostephanum","4","9.200761","0.340329","0.170164","0.040341"
"261","Elliottia bracteata","20","5.622885","0.010104","0.002259","1.1e-05","Elliottia bracteata","20","7.519938","0.193359","0.043236","0.00996","Elliottia bracteata","20","6.440011","0.301722","0.067467","0.002171","Elliottia bracteata","20","10.208307","0.425043","0.095043","0.008068"
"262","Gaultheria pyrolifolia","5","5.638875","0.014528","0.006497","4.3e-05","Gaultheria pyrolifolia","5","7.561455","0.354351","0.158471","0.03984","Gaultheria pyrolifolia","5","6.627752","0.281607","0.125938","0.008685","Gaultheria pyrolifolia","5","10.119198","0.260808","0.116637","0.032273"
"263","Ceratiola ericoides","16","5.684821","0.005042","0.00126","1.4e-05","Ceratiola ericoides","16","7.235873","0.093978","0.023495","0.01245","Ceratiola ericoides","16","7.43107","0.045415","0.011354","0.002714","Ceratiola ericoides","16","9.012243","0.139283","0.034821","0.010085"
"264","Eubotrys racemosa","28","5.6672","0.011731","0.002217","8e-06","Eubotrys racemosa","28","7.12642","0.098287","0.018574","0.007114","Eubotrys racemosa","28","7.264563","0.1283","0.024246","0.001551","Eubotrys racemosa","28","9.09085","0.118531","0.0224","0.005763"
"265","Bejaria racemosa","11","5.687323","0.003847","0.00116","2e-05","Bejaria racemosa","11","7.190942","0.021551","0.006498","0.018109","Bejaria racemosa","11","7.455247","0.043154","0.013011","0.003948","Bejaria racemosa","11","8.916059","0.088429","0.026662","0.014669"
"266","Dimorphanthera dekockii","2","5.668701","0.035637","0.025199","0.000109","Dimorphanthera dekockii","2","7.969874","0.196647","0.13905","0.0996","Dimorphanthera dekockii","2","6.961301","0.526618","0.372375","0.021713","Dimorphanthera dekockii","2","10.441538","0.365398","0.258375","0.080682"
"267","Gaultheria antipoda","28","5.649817","0.010109","0.00191","8e-06","Gaultheria antipoda","28","7.331606","0.39643","0.074918","0.007114","Gaultheria antipoda","28","7.006404","0.061388","0.011601","0.001551","Gaultheria antipoda","28","9.661007","0.444239","0.083953","0.005763"
"268","Plutarchia ecuadorensis","4","5.64945","0.0118","0.0059","5.4e-05","Plutarchia ecuadorensis","4","7.05079","0.197561","0.09878","0.0498","Plutarchia ecuadorensis","4","6.861013","0.097733","0.048866","0.010857","Plutarchia ecuadorensis","4","9.179051","0.412513","0.206257","0.040341"
"269","Diplycosia acuminata","4","5.68707","0.014111","0.007056","5.4e-05","Diplycosia acuminata","4","8.217307","0.169165","0.084582","0.0498","Diplycosia acuminata","4","7.243847","0.049666","0.024833","0.010857","Diplycosia acuminata","4","10.035261","0.212025","0.106012","0.040341"
"270","Costera endertii","3","5.684456","0.016133","0.009314","7.2e-05","Costera endertii","3","8.001841","0.189114","0.109185","0.0664","Costera endertii","3","7.246686","0.101924","0.058846","0.014475","Costera endertii","3","9.945704","0.172255","0.099451","0.053788"
"271","Erica sicula","2","5.67812","0.003144","0.002223","0.000109","Erica sicula","2","6.016606","0.391473","0.276813","0.0996","Erica sicula","1","7.556428",NA,NA,"0.043426","Erica sicula","1","7.064759",NA,NA,"0.161363"
"272","Dracophyllum pronum","16","5.629187","0.007903","0.001976","1.4e-05","Dracophyllum pronum","16","7.323812","0.688822","0.172206","0.01245","Dracophyllum pronum","16","6.964243","0.074383","0.018596","0.002714","Dracophyllum pronum","16","9.987679","0.412662","0.103165","0.010085"
"273","Dracophyllum cosmelioides","1","5.687822",NA,NA,"0.000217","Dracophyllum cosmelioides","1","7.765145",NA,NA,"0.1992","Dracophyllum cosmelioides","1","7.394493",NA,NA,"0.043426","Dracophyllum cosmelioides","1","9.584728",NA,NA,"0.161363"
"274","Thibaudia litensis","2","5.686125","0.002879","0.002036","0.000109","Thibaudia litensis","2","7.492283","0.123596","0.087396","0.0996","Thibaudia litensis","2","7.046994","0.103875","0.073451","0.021713","Thibaudia litensis","2","9.689132","0.046603","0.032953","0.080682"
"275","Themistoclesia costaricensis","9","5.676368","0.011796","0.003932","2.4e-05","Themistoclesia costaricensis","9","8.137054","0.303187","0.101062","0.022133","Themistoclesia costaricensis","9","7.200326","0.137265","0.045755","0.004825","Themistoclesia costaricensis","9","9.95928","0.278698","0.092899","0.017929"
"276","Diogenesia alstoniana","1","5.67212",NA,NA,"0.000217","Diogenesia alstoniana","1","7.899524",NA,NA,"0.1992","Diogenesia alstoniana","1","7.107425",NA,NA,"0.043426","Diogenesia alstoniana","1","9.578657",NA,NA,"0.161363"
"277","Rhododendron hirsutum","14","5.626569","0.012737","0.003404","1.6e-05","Rhododendron hirsutum","14","7.147499","0.319539","0.0854","0.014229","Rhododendron hirsutum","14","6.689238","0.123473","0.033","0.003102","Rhododendron hirsutum","14","9.70491","0.370235","0.098949","0.011526"
"278","Rhododendron glischrum","2","5.648253","0.008222","0.005814","0.000109","Rhododendron glischrum","2","7.005484","0.505999","0.357795","0.0996","Rhododendron glischrum","2","7.000549","0.227791","0.161073","0.021713","Rhododendron glischrum","2","9.122182","0.272772","0.192879","0.080682"
"279","Zenobia pulverulenta","10","5.670804","0.004191","0.001325","2.2e-05","Zenobia pulverulenta","10","7.14778","0.061909","0.019577","0.01992","Zenobia pulverulenta","10","7.308039","0.059204","0.018722","0.004343","Zenobia pulverulenta","10","9.036662","0.057184","0.018083","0.016136"
"280","Ceratostema megabracteatum","1","5.665561",NA,NA,"0.000217","Ceratostema megabracteatum","1","7.857868",NA,NA,"0.1992","Ceratostema megabracteatum","1","6.981006",NA,NA,"0.043426","Ceratostema megabracteatum","1","9.985897",NA,NA,"0.161363"
"281","Elliottia racemosa","3","5.668407","0.010413","0.006012","7.2e-05","Elliottia racemosa","3","7.004172","0.091341","0.052736","0.0664","Elliottia racemosa","3","7.283419","0.12468","0.071984","0.014475","Elliottia racemosa","3","8.987829","0.108351","0.062556","0.053788"
"282","Dracophyllum kirkii","8","5.630308","0.010942","0.003869","2.7e-05","Dracophyllum kirkii","8","7.957569","0.588933","0.208219","0.0249","Dracophyllum kirkii","8","6.996846","0.034631","0.012244","0.005428","Dracophyllum kirkii","8","10.235885","0.231355","0.081796","0.02017"
"283","Erica carnea","35","5.641741","0.01112","0.00188","6e-06","Erica carnea","35","6.801077","0.309405","0.052299","0.005691","Erica carnea","35","6.820514","0.131519","0.022231","0.001241","Erica carnea","35","9.273332","0.291954","0.049349","0.00461"
"284","Rhododendron fulvum","10","5.653973","0.016895","0.005343","2.2e-05","Rhododendron fulvum","10","6.66608","0.505764","0.159937","0.01992","Rhododendron fulvum","10","7.112516","0.117652","0.037205","0.004343","Rhododendron fulvum","10","9.05163","0.257485","0.081424","0.016136"
"285","Gaultheria dumicola","4","5.654233","0.004769","0.002384","5.4e-05","Gaultheria dumicola","4","7.321457","0.183491","0.091746","0.0498","Gaultheria dumicola","4","7.063524","0.100337","0.050168","0.010857","Gaultheria dumicola","4","9.262068","0.085865","0.042932","0.040341"
"286","Rhododendron anthosphaerum","11","5.655485","0.015574","0.004696","2e-05","Rhododendron anthosphaerum","11","6.664719","0.454649","0.137082","0.018109","Rhododendron anthosphaerum","11","7.070516","0.19505","0.05881","0.003948","Rhododendron anthosphaerum","11","9.031339","0.286664","0.086432","0.014669"
"287","Gaultheria albiflora","2","5.636412","0.025464","0.018006","0.000109","Gaultheria albiflora","2","6.551131","0.341127","0.241213","0.0996","Gaultheria albiflora","2","7.013791","0.148543","0.105036","0.021713","Gaultheria albiflora","2","8.861961","0.16771","0.118589","0.080682"
"288","Ceratostema silvicola","1","5.695582",NA,NA,"0.000217","Ceratostema silvicola","1","8.427925",NA,NA,"0.1992","Ceratostema silvicola","1","7.05445",NA,NA,"0.043426","Ceratostema silvicola","1","10.517131",NA,NA,"0.161363"
"289","Gonocalyx costaricensis","1","5.678977",NA,NA,"0.000217","Gonocalyx costaricensis","1","7.808323",NA,NA,"0.1992","Gonocalyx costaricensis","1","7.387709",NA,NA,"0.043426","Gonocalyx costaricensis","1","9.562334",NA,NA,"0.161363"
"290","Pieris floribunda","9","5.649625","0.008697","0.002899","2.4e-05","Pieris floribunda","9","7.179651","0.223437","0.074479","0.022133","Pieris floribunda","9","7.09197","0.100058","0.033353","0.004825","Pieris floribunda","9","9.281876","0.230182","0.076727","0.017929"
"291","Rhododendron sinogrande","5","5.649493","0.026997","0.012073","4.3e-05","Rhododendron sinogrande","5","7.094795","0.273728","0.122415","0.03984","Rhododendron sinogrande","5","6.93435","0.332637","0.14876","0.008685","Rhododendron sinogrande","5","9.362352","0.184141","0.08235","0.032273"
"292","Rhododendron arizelum","2","5.630241","0.01725","0.012198","0.000109","Rhododendron arizelum","2","7.222494","0.199101","0.140786","0.0996","Rhododendron arizelum","2","6.755121","0.119296","0.084355","0.021713","Rhododendron arizelum","2","9.209576","0.149178","0.105485","0.080682"
"293","Rhododendron keleticum","1","5.633181",NA,NA,"0.000217","Rhododendron keleticum","1","7.669028",NA,NA,"0.1992","Rhododendron keleticum","1","6.788972",NA,NA,"0.043426","Rhododendron keleticum","1","9.21044",NA,NA,"0.161363"
"294","Rhododendron zaleucum","2","5.648093","0.000997","0.000705","0.000109","Rhododendron zaleucum","2","7.420113","0.117629","0.083176","0.0996","Rhododendron zaleucum","2","6.959337","0.046329","0.03276","0.021713","Rhododendron zaleucum","2","9.396417","0.110604","0.078209","0.080682"
"295","Gaultheria praticola","1","5.632465",NA,NA,"0.000217","Gaultheria praticola","1","7.758761",NA,NA,"0.1992","Gaultheria praticola","1","6.79794",NA,NA,"0.043426","Gaultheria praticola","1","9.20954",NA,NA,"0.161363"
"296","Gaultheria wardii","4","5.658744","0.010464","0.005232","5.4e-05","Gaultheria wardii","4","6.728535","0.637303","0.318651","0.0498","Gaultheria wardii","4","7.092272","0.09864","0.04932","0.010857","Gaultheria wardii","4","9.472648","0.196996","0.098498","0.040341"
"297","Gaultheria dolichopoda","2","5.65344","0.020077","0.014197","0.000109","Gaultheria dolichopoda","2","7.076284","0.664163","0.469634","0.0996","Gaultheria dolichopoda","2","7.023492","0.24069","0.170194","0.021713","Gaultheria dolichopoda","2","9.340671","0.097249","0.068765","0.080682"
"298","Rhododendron floccigerum","5","5.63867","0.003423","0.001531","4.3e-05","Rhododendron floccigerum","5","6.882363","0.530446","0.237223","0.03984","Rhododendron floccigerum","5","6.995261","0.093835","0.041964","0.008685","Rhododendron floccigerum","5","8.896419","0.212942","0.095231","0.032273"
"299","Eubotrys recurva","3","5.644796","0.003091","0.001785","7.2e-05","Eubotrys recurva","3","7.496736","0.235561","0.136001","0.0664","Eubotrys recurva","3","7.068348","0.053907","0.031123","0.014475","Eubotrys recurva","3","9.526638","0.201321","0.116233","0.053788"
"300","Oreanthes glanduliferus","1","5.680684",NA,NA,"0.000217","Oreanthes glanduliferus","1","7.142037",NA,NA,"0.1992","Oreanthes glanduliferus","1","7.26543",NA,NA,"0.043426","Oreanthes glanduliferus","1","8.871084",NA,NA,"0.161363"
