"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"101","Fockea edulis","3","5.674409","0.002098","0.001211","3.3e-05","Fockea edulis","3","5.973004","0.228643","0.132007","0.056225","Fockea edulis","3","7.520176","0.129912","0.075005","0.008011","Fockea edulis","3","7.812205","0.41973","0.242331","0.072336"
"102","Tabernaemontana crassa","58","5.694824","0.004629","0.000608","2e-06","Tabernaemontana crassa","58","7.532072","0.284799","0.037396","0.002908","Tabernaemontana crassa","58","7.196363","0.124004","0.016283","0.000414","Tabernaemontana crassa","58","9.521658","0.308567","0.040517","0.003742"
"103","Prestonia mexicana","82","5.693733","0.008557","0.000945","1e-06","Prestonia mexicana","82","7.268682","0.465954","0.051456","0.002057","Prestonia mexicana","82","7.482263","0.075188","0.008303","0.000293","Prestonia mexicana","82","9.02931","0.448614","0.049541","0.002646"
"104","Tylophora hirsuta","1","5.6666",NA,NA,"9.8e-05","Tylophora hirsuta","1","7.131699",NA,NA,"0.168674","Tylophora hirsuta","1","7.309881",NA,NA,"0.024032","Tylophora hirsuta","1","8.83521",NA,NA,"0.217008"
"105","Tabernaemontana alba","81","5.695167","0.009683","0.001076","1e-06","Tabernaemontana alba","81","7.436109","0.403134","0.044793","0.002082","Tabernaemontana alba","80","7.462301","0.073181","0.008182","3e-04","Tabernaemontana alba","80","9.172712","0.462573","0.051717","0.002713"
"106","Apocynum androsaemifolium","487","5.635654","0.012316","0.000558","0","Apocynum androsaemifolium","487","6.540154","0.498657","0.022596","0.000346","Apocynum androsaemifolium","487","7.003086","0.267287","0.012112","4.9e-05","Apocynum androsaemifolium","487","8.82407","0.610217","0.027652","0.000446"
"107","Mandevilla hirsuta","16","5.694569","0.007451","0.001863","6e-06","Mandevilla hirsuta","16","8.187698","0.432229","0.108057","0.010542","Mandevilla hirsuta","16","7.300658","0.106082","0.02652","0.001502","Mandevilla hirsuta","16","10.000223","0.373202","0.0933","0.013563"
"108","Rauvolfia ligustrina","69","5.700037","0.006538","0.000787","1e-06","Rauvolfia ligustrina","69","7.131926","0.345444","0.041587","0.002445","Rauvolfia ligustrina","69","7.470706","0.099422","0.011969","0.000348","Rauvolfia ligustrina","69","8.877466","0.329792","0.039702","0.003145"
"109","Asclepias woodsoniana","21","5.695696","0.011503","0.00251","5e-06","Asclepias woodsoniana","21","7.208878","0.27321","0.059619","0.008032","Asclepias woodsoniana","21","7.512361","0.11632","0.025383","0.001144","Asclepias woodsoniana","21","8.95428","0.312062","0.068098","0.010334"
"110","Tylophora brownii","1","5.69491",NA,NA,"9.8e-05","Tylophora brownii","1","7.887209",NA,NA,"0.168674","Tylophora brownii","1","7.319865",NA,NA,"0.024032","Tylophora brownii","1","9.605486",NA,NA,"0.217008"
"111","Tabernaemontana macrocarpa","40","5.701121","0.004011","0.000634","2e-06","Tabernaemontana macrocarpa","40","7.908021","0.273982","0.04332","0.004217","Tabernaemontana macrocarpa","39","7.330341","0.04874","0.007805","0.000616","Tabernaemontana macrocarpa","39","9.786255","0.289622","0.046377","0.005564"
"112","Secamone elliptica","107","5.694304","0.009707","0.000938","1e-06","Secamone elliptica","107","6.918143","0.399654","0.038636","0.001576","Secamone elliptica","105","7.649764","0.143321","0.013987","0.000229","Secamone elliptica","105","8.467864","0.481861","0.047025","0.002067"
"113","Leptadenia hastata","39","5.706401","0.005474","0.000877","3e-06","Leptadenia hastata","39","6.705908","0.604355","0.096774","0.004325","Leptadenia hastata","38","7.699998","0.261911","0.042488","0.000632","Leptadenia hastata","38","8.162669","0.875957","0.142099","0.005711"
"114","Baissea multiflora","80","5.700589","0.007296","0.000816","1e-06","Baissea multiflora","80","7.157837","0.395181","0.044183","0.002108","Baissea multiflora","80","7.489922","0.275198","0.030768","3e-04","Baissea multiflora","80","8.87379","0.630925","0.07054","0.002713"
"115","Cynanchum boveanum","10","5.706099","0.005546","0.001754","1e-05","Cynanchum boveanum","10","6.206309","0.715525","0.226269","0.016867","Cynanchum boveanum","9","7.851747","0.123521","0.041174","0.00267","Cynanchum boveanum","9","7.649836","0.68087","0.226957","0.024112"
"116","Forsteronia refracta","43","5.684186","0.006842","0.001043","2e-06","Forsteronia refracta","43","7.373833","0.20008","0.030512","0.003923","Forsteronia refracta","43","7.232014","0.128379","0.019578","0.000559","Forsteronia refracta","43","9.332833","0.205483","0.031336","0.005047"
"117","Schubertia grandiflora","108","5.694682","0.007143","0.000687","1e-06","Schubertia grandiflora","108","7.191498","0.259128","0.024935","0.001562","Schubertia grandiflora","108","7.394136","0.071731","0.006902","0.000223","Schubertia grandiflora","108","9.013049","0.257279","0.024757","0.002009"
"118","Mandevilla leptophylla","28","5.697143","0.006877","0.0013","4e-06","Mandevilla leptophylla","28","6.936596","0.596765","0.112778","0.006024","Mandevilla leptophylla","28","7.414142","0.089086","0.016836","0.000858","Mandevilla leptophylla","28","8.754002","0.608514","0.114998","0.00775"
"119","Thevetia ahouai","104","5.697378","0.0076","0.000745","1e-06","Thevetia ahouai","104","7.521033","0.450314","0.044157","0.001622","Thevetia ahouai","104","7.447583","0.117708","0.011542","0.000231","Thevetia ahouai","104","9.297902","0.484497","0.047509","0.002087"
"120","Holarrhena curtisii","20","5.700795","0.005841","0.001306","5e-06","Holarrhena curtisii","20","7.551283","0.345027","0.07715","0.008434","Holarrhena curtisii","20","7.463182","0.055927","0.012506","0.001202","Holarrhena curtisii","20","9.226845","0.33479","0.074861","0.01085"
"121","Mandevilla lancifolia","5","5.698263","0.003408","0.001524","2e-05","Mandevilla lancifolia","5","7.867668","0.142477","0.063718","0.033735","Mandevilla lancifolia","5","7.348029","0.084898","0.037968","0.004806","Mandevilla lancifolia","5","9.751949","0.260188","0.11636","0.043402"
"122","Temnadenia violacea","61","5.688359","0.00694","0.000889","2e-06","Temnadenia violacea","61","7.109358","0.313735","0.04017","0.002765","Temnadenia violacea","61","7.283568","0.095164","0.012185","0.000394","Temnadenia violacea","61","9.036342","0.356421","0.045635","0.003558"
"123","Blepharodon bicuspidatum","32","5.68942","0.007995","0.001413","3e-06","Blepharodon bicuspidatum","32","7.276575","0.194877","0.03445","0.005271","Blepharodon bicuspidatum","32","7.279611","0.09412","0.016638","0.000751","Blepharodon bicuspidatum","32","9.205759","0.234099","0.041383","0.006781"
"124","Rhodocalyx rotundifolius","69","5.692909","0.005471","0.000659","1e-06","Rhodocalyx rotundifolius","69","7.176683","0.267427","0.032194","0.002445","Rhodocalyx rotundifolius","69","7.363594","0.07155","0.008614","0.000348","Rhodocalyx rotundifolius","69","9.04301","0.23311","0.028063","0.003145"
"125","Tabernaemontana disticha","13","5.694976","0.005094","0.001413","8e-06","Tabernaemontana disticha","13","7.937139","0.196138","0.054399","0.012975","Tabernaemontana disticha","13","7.296268","0.122783","0.034054","0.001849","Tabernaemontana disticha","13","9.76621","0.268409","0.074443","0.016693"
"126","Mascarenhasia lisianthiflora","33","5.694122","0.010587","0.001843","3e-06","Mascarenhasia lisianthiflora","33","7.061641","0.377023","0.065631","0.005111","Mascarenhasia lisianthiflora","33","7.630533","0.131662","0.022919","0.000728","Mascarenhasia lisianthiflora","33","8.615277","0.355322","0.061854","0.006576"
"127","Plumeria obtusa","36","5.698862","0.004552","0.000759","3e-06","Plumeria obtusa","36","7.096106","0.235862","0.03931","0.004685","Plumeria obtusa","35","7.502988","0.062943","0.010639","0.000687","Plumeria obtusa","35","8.803089","0.287122","0.048532","0.0062"
"128","Gonolobus chloranthus","7","5.67542","0.00927","0.003504","1.4e-05","Gonolobus chloranthus","7","7.079404","0.400679","0.151442","0.024096","Gonolobus chloranthus","7","7.382041","0.143036","0.054063","0.003433","Gonolobus chloranthus","7","8.80267","0.57061","0.21567","0.031001"
"129","Ambelania acida","55","5.700083","0.003055","0.000412","2e-06","Ambelania acida","55","7.740669","0.152954","0.020624","0.003067","Ambelania acida","55","7.304917","0.088189","0.011891","0.000437","Ambelania acida","55","9.619299","0.196178","0.026453","0.003946"
"130","Periploca graeca","40","5.660131","0.007906","0.00125","2e-06","Periploca graeca","40","6.604819","0.457948","0.072408","0.004217","Periploca graeca","40","7.135783","0.176122","0.027847","0.000601","Periploca graeca","40","8.700311","0.558003","0.088228","0.005425"
"131","Plectaneia thouarsii","44","5.68853","0.012566","0.001894","2e-06","Plectaneia thouarsii","44","7.363389","0.444002","0.066936","0.003833","Plectaneia thouarsii","43","7.501687","0.186806","0.028488","0.000559","Plectaneia thouarsii","43","8.944288","0.507677","0.07742","0.005047"
"132","Ditassa eximia","3","5.678518","0.003234","0.001867","3.3e-05","Ditassa eximia","3","7.111663","0.19922","0.11502","0.056225","Ditassa eximia","3","7.2009","0.008235","0.004754","0.008011","Ditassa eximia","3","9.260331","0.040252","0.02324","0.072336"
"133","Tabernaemontana salzmannii","21","5.69647","0.004161","0.000908","5e-06","Tabernaemontana salzmannii","21","7.180491","0.359166","0.078376","0.008032","Tabernaemontana salzmannii","21","7.308275","0.080014","0.01746","0.001144","Tabernaemontana salzmannii","21","9.095136","0.324886","0.070896","0.010334"
"134","Rhabdadenia madida","59","5.691026","0.009101","0.001185","2e-06","Rhabdadenia madida","59","7.222136","0.300412","0.03911","0.002859","Rhabdadenia madida","59","7.356516","0.155545","0.02025","0.000407","Rhabdadenia madida","59","9.045619","0.417313","0.05433","0.003678"
"135","Asclepias quadrifolia","84","5.65435","0.008334","0.000909","1e-06","Asclepias quadrifolia","84","7.011338","0.183252","0.019994","0.002008","Asclepias quadrifolia","84","7.131473","0.127005","0.013857","0.000286","Asclepias quadrifolia","84","9.108432","0.153087","0.016703","0.002583"
"136","Tabernaemontana cymosa","71","5.69475","0.011587","0.001375","1e-06","Tabernaemontana cymosa","71","7.367735","0.346038","0.041067","0.002376","Tabernaemontana cymosa","71","7.316533","0.158147","0.018769","0.000338","Tabernaemontana cymosa","71","9.326785","0.409608","0.048612","0.003056"
"137","Tassadia obovata","53","5.691554","0.008888","0.001221","2e-06","Tassadia obovata","53","7.759385","0.481228","0.066102","0.003183","Tassadia obovata","53","7.304832","0.124845","0.017149","0.000453","Tassadia obovata","53","9.672694","0.43493","0.059742","0.004094"
"138","Tabernaemontana markgrafiana","46","5.69791","0.003859","0.000569","2e-06","Tabernaemontana markgrafiana","46","7.890476","0.417052","0.061491","0.003667","Tabernaemontana markgrafiana","45","7.178719","0.134971","0.02012","0.000534","Tabernaemontana markgrafiana","45","9.984479","0.332894","0.049625","0.004822"
"139","Cynanchum insipidum","63","5.683428","0.009688","0.001221","2e-06","Cynanchum insipidum","63","6.574401","0.467603","0.058912","0.002677","Cynanchum insipidum","63","7.524043","0.182078","0.02294","0.000381","Cynanchum insipidum","63","8.23085","0.586667","0.073913","0.003445"
"140","Asclepias viridiflora","191","5.650799","0.012546","0.000908","1e-06","Asclepias viridiflora","191","6.463115","0.411003","0.029739","0.000883","Asclepias viridiflora","191","7.296054","0.210045","0.015198","0.000126","Asclepias viridiflora","191","8.406244","0.508393","0.036786","0.001136"
"141","Tabernaemontana phymata","6","5.689253","0.009325","0.003807","1.6e-05","Tabernaemontana phymata","6","7.536015","0.300263","0.122582","0.028112","Tabernaemontana phymata","5","7.541439","0.102994","0.04606","0.004806","Tabernaemontana phymata","5","9.109479","0.329926","0.147547","0.043402"
"142","Prestonia quinquangularis","120","5.697388","0.006195","0.000566","1e-06","Prestonia quinquangularis","120","7.504031","0.358519","0.032728","0.001406","Prestonia quinquangularis","120","7.332876","0.13102","0.01196","2e-04","Prestonia quinquangularis","120","9.430229","0.36095","0.03295","0.001808"
"143","Papuechites aambe","12","5.696577","0.005301","0.00153","8e-06","Papuechites aambe","12","8.070512","0.290744","0.083931","0.014056","Papuechites aambe","11","7.335167","0.065296","0.019687","0.002185","Papuechites aambe","11","9.950264","0.194556","0.058661","0.019728"
"144","Tabernaemontana muricata","14","5.699461","0.002178","0.000582","7e-06","Tabernaemontana muricata","14","7.627712","0.212478","0.056787","0.012048","Tabernaemontana muricata","14","7.249855","0.089278","0.023861","0.001717","Tabernaemontana muricata","14","9.623362","0.299684","0.080094","0.015501"
"145","Macoubea guianensis","71","5.696335","0.005378","0.000638","1e-06","Macoubea guianensis","71","7.745923","0.36568","0.043398","0.002376","Macoubea guianensis","71","7.241417","0.110126","0.01307","0.000338","Macoubea guianensis","71","9.700327","0.384766","0.045663","0.003056"
"146","Hoya australis","27","5.686378","0.010305","0.001983","4e-06","Hoya australis","27","7.269077","0.449933","0.08659","0.006247","Hoya australis","28","7.488718","0.122076","0.02307","0.000858","Hoya australis","28","9.030525","0.553013","0.10451","0.00775"
"147","Tabernanthe iboga","32","5.694262","0.003803","0.000672","3e-06","Tabernanthe iboga","32","7.503987","0.254464","0.044983","0.005271","Tabernanthe iboga","32","7.084012","0.099357","0.017564","0.000751","Tabernanthe iboga","32","9.598064","0.256968","0.045426","0.006781"
"148","Isonema smeathmannii","14","5.699432","0.004188","0.001119","7e-06","Isonema smeathmannii","14","7.687159","0.330267","0.088268","0.012048","Isonema smeathmannii","14","7.332492","0.071048","0.018988","0.001717","Isonema smeathmannii","14","9.547556","0.476998","0.127483","0.015501"
"149","Tabernaemontana sphaerocarpa","34","5.696902","0.011497","0.001972","3e-06","Tabernaemontana sphaerocarpa","34","7.782309","0.316182","0.054225","0.004961","Tabernaemontana sphaerocarpa","34","7.342053","0.17552","0.030101","0.000707","Tabernaemontana sphaerocarpa","34","9.628932","0.363421","0.062326","0.006383"
"150","Rauvolfia littoralis","26","5.699542","0.00538","0.001055","4e-06","Rauvolfia littoralis","26","7.296402","0.887392","0.174032","0.006487","Rauvolfia littoralis","25","7.386749","0.167415","0.033483","0.000961","Rauvolfia littoralis","25","9.087979","0.959437","0.191887","0.00868"
"151","Mesechites roseus","11","5.699148","0.002388","0.00072","9e-06","Mesechites roseus","11","7.132503","0.163637","0.049338","0.015334","Mesechites roseus","11","7.506519","0.049754","0.015001","0.002185","Mesechites roseus","11","8.953406","0.262285","0.079082","0.019728"
"152","Metastelma burchellii","31","5.679685","0.006356","0.001142","3e-06","Metastelma burchellii","31","7.165039","0.371521","0.066727","0.005441","Metastelma burchellii","31","7.271493","0.167001","0.029994","0.000775","Metastelma burchellii","31","9.05852","0.495681","0.089027","0.007"
"153","Jobinia lindbergii","8","5.677379","0.00613","0.002167","1.2e-05","Jobinia lindbergii","8","7.368671","0.309556","0.109445","0.021084","Jobinia lindbergii","8","7.184209","0.120607","0.042641","0.003004","Jobinia lindbergii","8","9.394658","0.260304","0.092031","0.027126"
"154","Aspidosperma australe","76","5.684836","0.008582","0.000984","1e-06","Aspidosperma australe","76","7.241061","0.268129","0.030757","0.002219","Aspidosperma australe","76","7.286012","0.139656","0.01602","0.000316","Aspidosperma australe","76","9.154634","0.32793","0.037616","0.002855"
"155","Tabernaemontana vanheurckii","36","5.697667","0.003034","0.000506","3e-06","Tabernaemontana vanheurckii","36","7.449809","0.286921","0.04782","0.004685","Tabernaemontana vanheurckii","36","7.269243","0.111042","0.018507","0.000668","Tabernaemontana vanheurckii","36","9.479672","0.358749","0.059792","0.006028"
"156","Ditassa hastata","39","5.699247","0.005793","0.000928","3e-06","Ditassa hastata","39","6.580191","0.335503","0.053723","0.004325","Ditassa hastata","39","7.440282","0.078278","0.012535","0.000616","Ditassa hastata","39","8.34773","0.335038","0.053649","0.005564"
"157","Gonolobus xanthotrichus","14","5.685351","0.007338","0.001961","7e-06","Gonolobus xanthotrichus","14","7.474378","0.335106","0.089561","0.012048","Gonolobus xanthotrichus","14","7.417801","0.088648","0.023692","0.001717","Gonolobus xanthotrichus","14","9.214521","0.447815","0.119684","0.015501"
"158","Callichilia bequaertii","22","5.693314","0.003069","0.000654","4e-06","Callichilia bequaertii","22","7.516849","0.26196","0.05585","0.007667","Callichilia bequaertii","22","7.092364","0.097675","0.020824","0.001092","Callichilia bequaertii","22","9.610506","0.201552","0.042971","0.009864"
"159","Tabernaemontana laeta","49","5.690772","0.007156","0.001022","2e-06","Tabernaemontana laeta","49","7.151415","0.265086","0.037869","0.003442","Tabernaemontana laeta","48","7.24052","0.095799","0.013827","0.000501","Tabernaemontana laeta","48","9.122468","0.291797","0.042117","0.004521"
"160","Marsdenia coulteri","44","5.68983","0.010474","0.001579","2e-06","Marsdenia coulteri","44","6.751516","0.473367","0.071363","0.003833","Marsdenia coulteri","44","7.494173","0.079848","0.012038","0.000546","Marsdenia coulteri","44","8.489885","0.503166","0.075855","0.004932"
"161","Tabernaemontana coriacea","23","5.699036","0.002794","0.000583","4e-06","Tabernaemontana coriacea","23","7.633825","0.141052","0.029411","0.007334","Tabernaemontana coriacea","23","7.189123","0.058156","0.012126","0.001045","Tabernaemontana coriacea","23","9.655948","0.160914","0.033553","0.009435"
"162","Tabernaemontana amygdalifolia","85","5.696002","0.009378","0.001017","1e-06","Tabernaemontana amygdalifolia","85","7.455165","0.499224","0.054148","0.001984","Tabernaemontana amygdalifolia","85","7.45174","0.13936","0.015116","0.000283","Tabernaemontana amygdalifolia","85","9.2052","0.525969","0.057049","0.002553"
"163","Baissea leonensis","59","5.696034","0.004417","0.000575","2e-06","Baissea leonensis","59","7.52363","0.28778","0.037466","0.002859","Baissea leonensis","59","7.225378","0.162337","0.021134","0.000407","Baissea leonensis","59","9.532513","0.340869","0.044377","0.003678"
"164","Secondatia densiflora","145","5.695387","0.006957","0.000578","1e-06","Secondatia densiflora","145","7.301083","0.380407","0.031591","0.001163","Secondatia densiflora","145","7.330269","0.116647","0.009687","0.000166","Secondatia densiflora","145","9.211142","0.421977","0.035043","0.001497"
"165","Asclepias glaucescens","37","5.680106","0.011281","0.001855","3e-06","Asclepias glaucescens","37","6.960827","0.373531","0.061408","0.004559","Asclepias glaucescens","37","7.472946","0.085698","0.014089","0.00065","Asclepias glaucescens","37","8.709153","0.332925","0.054733","0.005865"
"166","Asclepias linaria","69","5.672853","0.008893","0.001071","1e-06","Asclepias linaria","69","6.477366","0.492123","0.059245","0.002445","Asclepias linaria","69","7.528837","0.089668","0.010795","0.000348","Asclepias linaria","69","8.157656","0.510905","0.061506","0.003145"
"167","Asclepias brachystephana","73","5.673464","0.009631","0.001127","1e-06","Asclepias brachystephana","73","5.890568","0.328906","0.038496","0.002311","Asclepias brachystephana","73","7.677702","0.094562","0.011068","0.000329","Asclepias brachystephana","73","7.476149","0.372601","0.04361","0.002973"
"168","Amsonia tabernaemontana","87","5.666994","0.010169","0.00109","1e-06","Amsonia tabernaemontana","87","7.074043","0.182921","0.019611","0.001939","Amsonia tabernaemontana","86","7.284635","0.09862","0.010634","0.000279","Amsonia tabernaemontana","86","9.021366","0.212837","0.022951","0.002523"
"169","Asclepias arenaria","59","5.655226","0.009605","0.00125","2e-06","Asclepias arenaria","59","6.17148","0.265368","0.034548","0.002859","Asclepias arenaria","59","7.503916","0.15822","0.020598","0.000407","Asclepias arenaria","59","7.903332","0.329127","0.042849","0.003678"
"170","Asclepias engelmanniana","77","5.659539","0.010509","0.001198","1e-06","Asclepias engelmanniana","77","6.127108","0.316968","0.036122","0.002191","Asclepias engelmanniana","77","7.577813","0.116284","0.013252","0.000312","Asclepias engelmanniana","77","7.825662","0.349447","0.039823","0.002818"
"171","Asclepias pumila","78","5.649928","0.009847","0.001115","1e-06","Asclepias pumila","78","6.139458","0.226755","0.025675","0.002162","Asclepias pumila","78","7.45677","0.15483","0.017531","0.000308","Asclepias pumila","78","7.915371","0.312019","0.035329","0.002782"
"172","Asclepias stenophylla","46","5.65507","0.00714","0.001053","2e-06","Asclepias stenophylla","46","6.635894","0.282656","0.041675","0.003667","Asclepias stenophylla","46","7.345088","0.092277","0.013606","0.000522","Asclepias stenophylla","46","8.505842","0.329253","0.048546","0.004718"
"173","Asclepias viridis","47","5.663381","0.007392","0.001078","2e-06","Asclepias viridis","47","6.824152","0.208864","0.030466","0.003589","Asclepias viridis","47","7.388651","0.106226","0.015495","0.000511","Asclepias viridis","47","8.654655","0.280834","0.040964","0.004617"
"174","Cynanchum acutum","192","5.658773","0.017315","0.00125","1e-06","Cynanchum acutum","192","5.914455","0.716047","0.051676","0.000879","Cynanchum acutum","188","7.287911","0.215519","0.015718","0.000128","Cynanchum acutum","188","7.887792","0.753469","0.054952","0.001154"
"175","Vinca difformis","75","5.664767","0.007408","0.000855","1e-06","Vinca difformis","75","6.49348","0.371926","0.042946","0.002249","Vinca difformis","72","7.277037","0.142943","0.016846","0.000334","Vinca difformis","72","8.36684","0.491407","0.057913","0.003014"
"176","Rauvolfia tetraphylla","143","5.696532","0.009159","0.000766","1e-06","Rauvolfia tetraphylla","143","7.104661","0.393743","0.032926","0.00118","Rauvolfia tetraphylla","143","7.49562","0.098772","0.00826","0.000168","Rauvolfia tetraphylla","143","8.870718","0.443887","0.03712","0.001518"
"177","Secamone sparsiflora","1","5.682729",NA,NA,"9.8e-05","Secamone sparsiflora","1","6.905753",NA,NA,"0.168674","Secamone sparsiflora","1","7.625107",NA,NA,"0.024032","Secamone sparsiflora","1","8.289037",NA,NA,"0.217008"
"178","Cynanchum montevidense","83","5.69374","0.009744","0.00107","1e-06","Cynanchum montevidense","83","7.256939","0.403678","0.044309","0.002032","Cynanchum montevidense","83","7.366726","0.137447","0.015087","0.00029","Cynanchum montevidense","83","9.076482","0.540702","0.05935","0.002615"
"179","Ditassa crassifolia","19","5.697372","0.005304","0.001217","5e-06","Ditassa crassifolia","19","7.20388","0.407219","0.093422","0.008878","Ditassa crassifolia","19","7.359291","0.065539","0.015036","0.001265","Ditassa crassifolia","19","9.019197","0.397004","0.091079","0.011421"
"180","Oxypetalum appendiculatum","71","5.680803","0.007843","0.000931","1e-06","Oxypetalum appendiculatum","71","7.379038","0.175271","0.020801","0.002376","Oxypetalum appendiculatum","71","7.243951","0.12311","0.01461","0.000338","Oxypetalum appendiculatum","71","9.30347","0.193202","0.022929","0.003056"
"181","Tabernaemontana eglandulosa","41","5.694054","0.00476","0.000743","2e-06","Tabernaemontana eglandulosa","41","7.558367","0.311081","0.048583","0.004114","Tabernaemontana eglandulosa","41","7.137943","0.124729","0.019479","0.000586","Tabernaemontana eglandulosa","41","9.604944","0.291011","0.045448","0.005293"
"182","Asclepias humistrata","11","5.679967","0.002867","0.000864","9e-06","Asclepias humistrata","11","7.239975","0.088422","0.02666","0.015334","Asclepias humistrata","10","7.385607","0.023349","0.007384","0.002403","Asclepias humistrata","10","9.078619","0.105268","0.033289","0.021701"
"183","Asclepias ovalifolia","71","5.628043","0.007367","0.000874","1e-06","Asclepias ovalifolia","71","6.326227","0.23728","0.02816","0.002376","Asclepias ovalifolia","71","6.918034","0.150252","0.017832","0.000338","Asclepias ovalifolia","71","8.618356","0.255057","0.03027","0.003056"
"184","Prestonia tomentosa","91","5.693116","0.006743","0.000707","1e-06","Prestonia tomentosa","91","7.295625","0.497485","0.052151","0.001854","Prestonia tomentosa","91","7.338086","0.109266","0.011454","0.000264","Prestonia tomentosa","91","9.172432","0.510165","0.05348","0.002385"
"185","Oxypetalum brachystemma","11","5.6744","0.008309","0.002505","9e-06","Oxypetalum brachystemma","11","6.684523","0.324104","0.097721","0.015334","Oxypetalum brachystemma","11","7.410491","0.04726","0.014249","0.002185","Oxypetalum brachystemma","11","8.574325","0.14673","0.044241","0.019728"
"186","Ditassa retusa","27","5.688315","0.006693","0.001288","4e-06","Ditassa retusa","27","6.866929","0.302922","0.058297","0.006247","Ditassa retusa","27","7.307783","0.0974","0.018745","0.00089","Ditassa retusa","27","8.794482","0.3927","0.075575","0.008037"
"187","Asclepias nummularia","18","5.66885","0.00567","0.001336","5e-06","Asclepias nummularia","18","6.014123","0.229043","0.053986","0.009371","Asclepias nummularia","18","7.696574","0.091438","0.021552","0.001335","Asclepias nummularia","18","7.644033","0.236441","0.05573","0.012056"
"188","Asclepias subverticillata","129","5.660866","0.01559","0.001373","1e-06","Asclepias subverticillata","129","5.812322","0.304607","0.026819","0.001308","Asclepias subverticillata","129","7.605213","0.15058","0.013258","0.000186","Asclepias subverticillata","129","7.498495","0.379739","0.033434","0.001682"
"189","Asclepias erosa","35","5.673653","0.014869","0.002513","3e-06","Asclepias erosa","35","5.175736","0.534009","0.090264","0.004819","Asclepias erosa","35","7.807065","0.166774","0.02819","0.000687","Asclepias erosa","35","6.61743","0.59719","0.100944","0.0062"
"190","Asclepias cordifolia","27","5.652199","0.010148","0.001953","4e-06","Asclepias cordifolia","27","6.633135","0.427741","0.082319","0.006247","Asclepias cordifolia","27","7.37952","0.142749","0.027472","0.00089","Asclepias cordifolia","27","8.537518","0.472937","0.091017","0.008037"
"191","Asclepias perennis","54","5.675292","0.009047","0.001231","2e-06","Asclepias perennis","54","7.115851","0.287756","0.039159","0.003124","Asclepias perennis","53","7.362805","0.10765","0.014787","0.000453","Asclepias perennis","53","8.979426","0.339238","0.046598","0.004094"
"192","Asclepias elata","42","5.672975","0.011258","0.001737","2e-06","Asclepias elata","42","6.381927","0.54111","0.083495","0.004016","Asclepias elata","42","7.607592","0.10971","0.016929","0.000572","Asclepias elata","42","8.026537","0.58051","0.089575","0.005167"
"193","Barjonia erecta","41","5.687716","0.008056","0.001258","2e-06","Barjonia erecta","41","7.266535","0.238723","0.037282","0.004114","Barjonia erecta","41","7.289341","0.100663","0.015721","0.000586","Barjonia erecta","41","9.199918","0.222918","0.034814","0.005293"
"194","Prestonia robusta","5","5.696857","0.002194","0.000981","2e-05","Prestonia robusta","5","7.526187","0.478834","0.214141","0.033735","Prestonia robusta","5","7.399895","0.078664","0.03518","0.004806","Prestonia robusta","5","9.446547","0.386559","0.172874","0.043402"
"195","Angadenia berteroi","23","5.696469","0.00633","0.00132","4e-06","Angadenia berteroi","23","7.141825","0.171296","0.035718","0.007334","Angadenia berteroi","23","7.51058","0.066081","0.013779","0.001045","Angadenia berteroi","23","8.835381","0.182906","0.038139","0.009435"
"196","Echites woodsoniana","10","5.698013","0.006607","0.002089","1e-05","Echites woodsoniana","10","7.136296","0.601906","0.190339","0.016867","Echites woodsoniana","10","7.51129","0.056537","0.017879","0.002403","Echites woodsoniana","10","8.841355","0.521572","0.164936","0.021701"
"197","Asclepias hallii","14","5.63456","0.012856","0.003436","7e-06","Asclepias hallii","14","5.782792","0.266655","0.071267","0.012048","Asclepias hallii","14","7.328517","0.159025","0.042501","0.001717","Asclepias hallii","14","7.772628","0.355896","0.095117","0.015501"
"198","Asclepias eriocarpa","17","5.65892","0.01128","0.002736","6e-06","Asclepias eriocarpa","17","6.08276","0.430519","0.104416","0.009922","Asclepias eriocarpa","17","7.529658","0.142251","0.034501","0.001414","Asclepias eriocarpa","17","7.85667","0.442278","0.107268","0.012765"
"199","Ditassa capillaris","27","5.692504","0.007078","0.001362","4e-06","Ditassa capillaris","27","6.593893","0.268594","0.051691","0.006247","Ditassa capillaris","27","7.373907","0.093642","0.018021","0.00089","Ditassa capillaris","27","8.471337","0.258495","0.049747","0.008037"
"200","Asclepias linearis","13","5.685174","0.005362","0.001487","8e-06","Asclepias linearis","13","6.659399","0.245361","0.068051","0.012975","Asclepias linearis","13","7.524218","0.077169","0.021403","0.001849","Asclepias linearis","13","8.380842","0.329348","0.091345","0.016693"
"201","Haplophyton crooksii","26","5.682216","0.007737","0.001517","4e-06","Haplophyton crooksii","26","5.846145","0.363454","0.071279","0.006487","Haplophyton crooksii","26","7.756258","0.073124","0.014341","0.000924","Haplophyton crooksii","26","7.313389","0.365875","0.071754","0.008346"
