"","species","temp","prec","pet","aridity","lon","lat"
"422","Potentilla norvegica",77,432,1637,2338,-105.015818,40.966001
"423","Potentilla norvegica",55,605,1564,3087,-104.36364,37.01702
"424","Potentilla norvegica",74,501,1459,3377,-104.1096,44.47754
"425","Potentilla norvegica",40,300,1317,5509,-106.4617,40.78193
"426","Potentilla norvegica",56,234,1354,2088,-106.925321,38.545825
"427","Potentilla norvegica",40,473,1245,5080,-105.448701,36.596602
"428","Potentilla norvegica",97,711,745,9483,-1.6017,53.8158
"429","Potentilla norvegica",38,656,630,10019,26.7106,61.981098
"430","Potentilla norvegica",16,667,603,10715,28.362055,64.756276
"431","Potentilla norvegica",32,626,650,9699,28.641872,62.420426
"432","Potentilla norvegica",-38,529,405,14139,20.850864,69.046036
"433","Potentilla norvegica",40,556,678,9011,29.64418,61.601485
"434","Potentilla norvegica",-1,492,500,10034,27.35463,67.990465
"435","Potentilla norvegica",8,524,561,11037,25.333548,66.668478
"436","Potentilla norvegica",47,611,668,9355,21.52753,62.14248
"437","Potentilla norvegica",50,585,682,9114,22.674038,60.834985
"438","Potentilla norvegica",42,503,638,8094,22.344803,63.071365
"439","Potentilla norvegica",44,573,676,9300,21.687022,62.328601
"440","Potentilla norvegica",-12,407,444,10834,21.417584,68.795598
"441","Potentilla norvegica",33,572,620,9754,27.293377,63.057827
"442","Potentilla norvegica",32,522,608,8758,24.439513,64.022375
"443","Potentilla norvegica",66,513,766,7330,17.625777,59.198477
"444","Potentilla norvegica",2,444,664,8797,159.868949,56.049184
"445","Potentilla norvegica",9,464,797,7105,-122.72,57.23
"446","Potentilla norvegica",87,969,873,11622,11.37,48.07
"447","Potentilla norvegica",123,866,1435,6519,-95.178004,39.633777
"448","Potentilla norvegica",100,665,1294,5320,-96.3319,42.2766
"449","Potentilla norvegica",87,833,1139,7678,-92.470833,42.740239
"450","Potentilla norvegica",88,542,1283,4364,-98.159167,43.883667
"451","Potentilla norvegica",118,790,1517,5193,-97.11701,39.9195
"452","Potentilla norvegica",83,611,1227,5018,-97.18368,43.59951
"453","Potentilla norvegica",47,568,1395,3768,-103.50561,43.8706209990574
"454","Potentilla norvegica",107,707,1318,5816,-96.0451,41.5231
"455","Potentilla norvegica",112,862,1274,7393,-92.72531,40.58816
"456","Potentilla norvegica",113,780,1336,6186,-95.8035,40.891
"457","Potentilla norvegica",101,821,1205,7316,-93.299222,41.687836
"458","Potentilla norvegica",131,933,1476,6672,-95.295128,38.885914
"459","Potentilla norvegica",122,709,1690,3631,-99.052778,39.112222
"460","Potentilla norvegica",98,997,1134,8821,-81.4729,41.5446
"461","Potentilla norvegica",143,1111,1533,7138,-94.87596,37.516
"462","Potentilla norvegica",24,494,941,5372,-100.40158,49.00088
"463","Potentilla norvegica",97,458,1462,3623,-99.9765,42.7701
"464","Potentilla norvegica",148,552,1947,3178,-99.335948,36.729012
"465","Potentilla norvegica",102,721,1310,5494,-96.21223,42.05865
"466","Potentilla norvegica",138,1127,1314,8509,-75.317322,38.713389
"467","Potentilla norvegica",55,275,1598,2533,-109.64,39.24
"468","Potentilla norvegica",93,1024,985,11777,-73.203717,42.245922
"469","Potentilla norvegica",58,610,665,10316,9.60318494313594,60.222059377976
"470","Potentilla norvegica",70,869,751,12424,9.393,59.1202
"471","Potentilla norvegica",82,1513,728,21245,7.50000303012651,58.0323539369001
"472","Potentilla norvegica",43,328,606,6957,9.54,61.7669
"473","Potentilla norvegica",38,918,684,12224,7.9324,59.4666
"474","Potentilla norvegica",52,697,678,10561,10.5692,60.3866
"475","Potentilla norvegica",96,904,1002,10735,-75.283025,41.951805
"476","Potentilla norvegica",106,1411,1116,10783,-72.5472,41.6921
"477","Potentilla norvegica",91,1005,1067,9223,-78.846097,42.899023
"478","Potentilla norvegica",77,1108,968,12034,-74.134867,42.193164
"479","Potentilla norvegica",43,509,1112,5836,-110.705488,43.81816
"480","Potentilla norvegica",59,253,1483,1974,-105.990457,41.768576
"481","Potentilla norvegica",165,391,2194,2037,-103.339118,29.222963
"482","Potentilla norvegica",129,1038,1345,7385,-91.573056,38.901111
"483","Potentilla norvegica",148,1195,1260,9517,-83.921947,35.962557
"484","Potentilla norvegica",140,1142,1390,8182,-91.703611,36.702222
"485","Potentilla norvegica",126,1297,1258,8475,-77.7064,38.8664
"486","Potentilla norvegica",77,681,739,9731,13.893073,55.645321
"487","Potentilla norvegica",64,609,699,9805,14.563315,57.120675
"488","Potentilla norvegica",16,621,596,9921,20.83331,65.69422
"489","Potentilla norvegica",68,592,706,9471,14.177117,57.754648
"490","Potentilla norvegica",65,522,752,6986,15.15178,58.34724
"491","Potentilla norvegica",54,717,690,11507,12.0651,59.9021
"492","Potentilla norvegica",73,904,687,14875,13.40081,56.51036
"493","Potentilla norvegica",79,611,755,8518,14.16002,55.79848
"494","Potentilla norvegica",43,528,638,9296,14.041307,61.226121
"495","Potentilla norvegica",52,601,712,9195,15.746352,60.345391
"496","Potentilla norvegica",82,660,756,7749,12.69356,56.03721
"497","Potentilla norvegica",66,764,708,11631,12.27999,58.68758
"498","Potentilla norvegica",79,788,749,10381,11.90892,57.69064
"499","Potentilla norvegica",64,583,724,8542,13.879021,58.226788
"500","Potentilla norvegica",73,615,770,7632,16.463281,57.803258
"501","Potentilla norvegica",66,562,749,7608,18.066107,59.291389
"502","Potentilla norvegica",73,919,761,11266,12.05257,57.69976
"503","Potentilla norvegica",77,515,718,7386,18.22273,57.17977
"504","Potentilla norvegica",75,541,757,8012,18.511241,57.451955
"505","Potentilla norvegica",53,646,686,9453,15.1395,60.15206
"506","Potentilla norvegica",63,664,729,9990,12.939861,59.31194
"507","Potentilla norvegica",42,568,642,9075,15.9041,62.02147
"508","Potentilla norvegica",67,683,713,9364,14.970162,56.815072
"509","Potentilla norvegica",62,595,694,8812,15.26613,57.83232
"510","Potentilla norvegica",64,652,755,8828,14.266453,59.052789
"511","Potentilla norvegica",60,617,705,8764,17.22417,60.70053
"512","Potentilla norvegica",13,473,549,9655,19.841694,66.605074
"513","Potentilla norvegica",57,670,686,10595,14.897604,59.645354
"514","Potentilla norvegica",26,494,585,8677,21.7014,65.82694
"515","Potentilla norvegica",79,796,727,10748,12.8632,56.67005
"516","Potentilla norvegica",23,502,556,9616,22.3063,65.86351
"517","Potentilla norvegica",21,689,552,11160,16.645244,64.629733
"518","Potentilla norvegica",24,502,599,9372,18.675454,64.59842
"519","Potentilla norvegica",56,594,707,8860,16.469927,60.509049
"520","Potentilla norvegica",22,639,606,9724,27.728611,64.226944
"521","Potentilla norvegica",64,576,750,7659,16.24937,59.52505
"522","Potentilla norvegica",69,781,965,8888,-90.171799,44.668852
"523","Potentilla norvegica",82,755,1047,7645,-88.131583,43.33103
"524","Potentilla norvegica",90,825,1084,7708,-88.808897,42.925802
"525","Potentilla norvegica",47,822,883,9293,-89.644595,46.113283
"526","Potentilla norvegica",86,805,1078,7493,-87.900086,43.113344
"527","Potentilla norvegica",80,710,1069,6957,-92.802147,44.748856
"528","Potentilla norvegica",71,838,970,8266,-89.273332,44.568792
"529","Potentilla norvegica",44,852,892,9659,-90.038486,46.264151
"530","Potentilla norvegica",61,743,925,8138,-92.047968,46.728273
"531","Potentilla norvegica",59,795,919,8998,-91.116829,45.798016
"532","Potentilla norvegica",57,668,955,7301,-94.175078,46.576545
"533","Potentilla norvegica",82,859,1033,7913,-89.767537,43.677204
"534","Potentilla norvegica",55,802,900,8959,-90.506266,45.775515
"535","Potentilla norvegica",92,744,1095,7455,-90.705404,43.134429
"536","Potentilla norvegica",96,584,861,6833,10.26,50.02
"537","Potentilla norvegica",82,913,817,11216,9.84,50.24
"538","Potentilla norvegica",99,808,816,11786,12.96,48.24
"539","Potentilla norvegica",92,808,836,10487,11.31,48.34
"540","Potentilla norvegica",74,889,887,11996,144.601014,43.302249
"541","Potentilla norvegica",73,1459,838,16152,140.939,43.177
"542","Potentilla norvegica",159,1432,1278,10971,139.791389,35.636944
"543","Potentilla norvegica",71,776,823,10607,143.441622,44.280717
"544","Potentilla norvegica",97,1123,1154,11143,-81.998616,36.152274
"545","Potentilla norvegica",83,972,981,10460,-71.63402,43.62476
"546","Potentilla norvegica",126,1124,1260,9318,-74.169506,40.197977
"547","Potentilla norvegica",45,208,1404,2769,-111.7,38.56
"548","Potentilla norvegica",129,1054,1290,9127,-75.649444,39.9225
"549","Potentilla norvegica",-2,352,459,8426,23.0396,69.016
"550","Potentilla norvegica",24,649,574,11068,25.9696,70.994
"551","Potentilla norvegica",3,839,536,10843,19.9873,69.2718
"552","Potentilla norvegica",8,430,532,8982,29.0121,68.9894
"553","Potentilla norvegica",1,452,509,9146,29.096799,69.668249
"554","Potentilla norvegica",47,1551,599,26055,13.2026,65.8647
"555","Potentilla norvegica",6,439,497,10269,30.0389,69.7207
"556","Potentilla norvegica",22,440,586,7131,23.3675910514245,69.9790890883785
"557","Potentilla norvegica",3,482,512,9000,28.245985,68.78871
"558","Potentilla norvegica",41,582,605,17810,15.3221,66.9877
"559","Potentilla norvegica",15,580,522,11097,19.4343467433848,69.0192178726716
"560","Potentilla norvegica",34,614,649,10297,30.621307,62.216872
"561","Potentilla norvegica",21,630,607,10395,28.331236,64.128561
"562","Potentilla norvegica",24,738,622,10589,30.040434,62.845894
"563","Potentilla norvegica",25,668,639,10259,31.031993,62.910817
"564","Potentilla norvegica",4,466,511,10029,24.867902,67.864957
"565","Potentilla norvegica",54,801,685,11769,11.1748,60.2164
"566","Potentilla norvegica",52,732,672,10941,11.0712,60.4337
"567","Potentilla norvegica",53,1153,700,17284,11.2355,63.6998
"568","Potentilla norvegica",-5,1144,545,20485,7.7981,59.7708
"569","Potentilla norvegica",30,315,561,7564,8.4079,61.7655
"570","Potentilla norvegica",38,575,629,9619,8.9548,60.2702
"571","Potentilla norvegica",20,515,548,13029,8.4374,60.9244
"572","Potentilla norvegica",47,1137,679,15075,10.1097,63.2897
"573","Potentilla norvegica",42,723,673,12687,12.2366,60.2369
"574","Potentilla norvegica",74,991,866,10027,10.2631,59.1025
"575","Potentilla norvegica",16,634,532,14390,11.6958,62.6846
"576","Potentilla norvegica",47,443,621,8462,9.98604246339704,61.539615510253
"577","Potentilla norvegica",44,541,620,8541,11.0376780531827,61.554426442828
"578","Potentilla norvegica",18,575,533,12112,12.059182,61.861159
"579","Potentilla norvegica",57,1060,656,16806,9.2078,63.0708
"580","Potentilla norvegica",59,1163,717,21008,7.4939,62.5333
"581","Potentilla norvegica",48,1071,637,16289,12.3886028103791,64.2484501810129
"582","Potentilla norvegica",-57,283,539,5816,-155.049,67.259
"583","Potentilla norvegica",62,1150,738,21641,6.90650244617868,62.2949141649328
"584","Potentilla norvegica",41,905,792,12078,-79.01,46.37
"585","Potentilla norvegica",38,574,911,5926,-114.4894,53.2876669990964
"586","Potentilla norvegica",35,500,919,5847,-98.1484,49.2071
"587","Potentilla norvegica",21,463,933,6547,-119.855733,54.297027
"588","Potentilla norvegica",15,445,928,4976,-118.059213,56.290401
"589","Potentilla norvegica",-85,674,633,9824,-128.283333,61.966667
"590","Potentilla norvegica",17,467,820,5817,-110.837064,55.96811
"591","Potentilla norvegica",-21,373,701,5773,-121.216667,61.666667
"592","Potentilla norvegica",34,527,932,5725,-117.5757,53.4026
"593","Potentilla norvegica",-56,315,617,4355,-113.8986,63.1823
"594","Potentilla norvegica",7,423,871,4589,-116.35,58.05
"595","Potentilla norvegica",35,466,918,5278,-113.733333,53.45
"596","Potentilla norvegica",38,432,1212,3200,-111.5677,48.9356
"597","Potentilla norvegica",-99,200,575,3995,-118.6,66.883333
"598","Potentilla norvegica",37,417,1048,4376,-113.28519,52.0301199990854
"599","Potentilla norvegica",-25,371,604,8526,-127.583333,62.083333
"600","Potentilla norvegica",14,439,841,5360,-105.879167,53.563889
"601","Potentilla norvegica",58,312,1136,2921,-111.50149,50.5136799990745
"602","Potentilla norvegica",-75,222,440,6036,-135.0081,68.2199
"603","Potentilla norvegica",-25,479,685,7465,-101.05,56.8499
"604","Potentilla norvegica",-34,303,626,4706,-126.835124623135,65.2832395086476
"605","Potentilla norvegica",23,382,868,5340,-111.970912,54.100547
"606","Potentilla norvegica",24,492,865,5519,-112.833333,53.65
"607","Potentilla norvegica",36,405,1047,3780,-112.639032,51.9181199990845
"608","Potentilla norvegica",-42,283,634,4694,-128.218556816139,65.8832385824304
"609","Potentilla norvegica",35,438,852,7405,-116.581617,51.300628
"610","Potentilla norvegica",10,561,942,6101,-116.354335,52.3927799990884
"611","Potentilla norvegica",-14,349,692,4925,-112.533333,60.316667
"612","Potentilla norvegica",-83,207,507,4335,-117.75,66.533333
"613","Potentilla norvegica",-8,472,828,7240,-117.633333,52.733333
"614","Potentilla norvegica",30,485,918,5190,-113.19669,53.0909799990946
"615","Potentilla norvegica",-15,349,718,4525,-116.2794,60.5003
"616","Potentilla norvegica",17,469,958,6329,-115.8172,52.3028
"617","Potentilla norvegica",29,518,828,5827,-114.751617,55.307983
"618","Potentilla norvegica",141,1090,1428,7721,-93.5694,36.6858
"619","Potentilla norvegica",105,967,1200,7921,-90.0929,40.9868
"620","Potentilla norvegica",56,632,786,7606,37.15,53.966667
"621","Potentilla norvegica",53,573,821,6925,38.162012,53.99036
"622","Potentilla norvegica",104,849,819,9807,4.362583,51.407433
"623","Potentilla norvegica",99,563,1719,3176,-111.827156,40.764946
"624","Potentilla norvegica",84,345,1503,3206,-107.006644,36.873983
"625","Potentilla norvegica",129,1037,1305,8568,-76.895,39.3858
"626","Potentilla norvegica",133,872,1400,7173,-92.40666,38.81222
"627","Potentilla norvegica",149,1064,1417,8495,-90.7092,36.7169
"628","Potentilla norvegica",148,954,1429,7556,-92.28972,36.58277
"629","Potentilla norvegica",73,359,1573,3183,-108.092,35.173
"630","Potentilla norvegica",69,272,1440,3603,-107.58232,35.28932
"631","Potentilla norvegica",91,500,1808,3152,-105.742853,33.411524
"632","Potentilla norvegica",98,287,1702,2055,-108.007128,35.106977
"633","Potentilla norvegica",56,698,683,10600,23.532707,60.127787
"634","Potentilla norvegica",27,604,634,9702,30.087568,63.29383
"635","Potentilla norvegica",-2,333,471,8992,26.611953,69.514446
"636","Potentilla norvegica",38,488,629,8370,23.048854,63.721658
"637","Potentilla norvegica",81,392,1287,3316,-100.29347,45.31527
"638","Potentilla norvegica",100,413,1513,2893,-101.6283,43.7301
"639","Potentilla norvegica",101,387,1533,2693,-102.3969,43.7194
"640","Potentilla norvegica",76,949,932,9768,-73.445,45.143
"641","Potentilla norvegica",59,1344,960,13466,-72.94496,43.44037
"642","Potentilla norvegica",100,1130,1077,10381,-70.301,41.648
"643","Potentilla norvegica",71,1077,891,11897,-72.81885,44.62779
"644","Potentilla norvegica",71,1107,1040,10353,-68.78856,44.83124
"645","Potentilla norvegica",84,799,967,11401,-73.06853,43.16564
"646","Potentilla norvegica",57,826,839,11296,-71.13777,44.78111
"647","Potentilla norvegica",85,965,1012,8684,-73.25565,44.16639
"648","Potentilla norvegica",104,1056,1100,10773,-71.62944,42.07722
"649","Potentilla norvegica",81,1227,1036,11208,-70.105,43.8594
"650","Potentilla norvegica",55,885,891,11235,-68.7585,46.0801
"651","Potentilla norvegica",74,378,1586,3257,-112.237904,36.630498
"652","Potentilla norvegica",62,346,1496,3682,-112.062015756447,36.381040894331
"653","Potentilla norvegica",39,580,845,6371,-95.315777,48.948125
"654","Potentilla norvegica",-4,868,723,11625,-76.05,51.716667
"655","Potentilla norvegica",21,818,721,12835,-74.033333,48.333333
"656","Potentilla norvegica",49,859,757,14826,-70.569444,47.303056
"657","Potentilla norvegica",42,1249,783,17113,-71.9925,46.919722
"658","Potentilla norvegica",38,934,805,13281,-68.3167,47.6833
"659","Potentilla norvegica",30,1137,757,15056,-70.8,48.483333
"660","Potentilla norvegica",45,814,802,12517,-75.45,46.7
"661","Potentilla norvegica",40,1054,788,14716,-70.4,46.833333
"662","Potentilla norvegica",64,915,849,13766,-72.194722,45.267222
"663","Potentilla norvegica",49,1098,838,11473,-69.533333,47.833333
"664","Potentilla norvegica",0,726,778,9215,-78.75,51.483333
"665","Potentilla norvegica",10,943,694,13476,-60.35,53.283333
"666","Potentilla norvegica",40,854,825,12892,-71.095278,48.426389
"667","Potentilla norvegica",64,921,892,11825,-71.9,45.4
"668","Potentilla norvegica",0,919,621,15680,-73.733333,50.783333
"669","Potentilla norvegica",50,963,846,10271,-77.466667,46.133333
"670","Potentilla norvegica",48,981,808,11291,-68.753653,48.355211
"671","Potentilla norvegica",48,1016,810,14410,-70.883333,45.583333
"672","Potentilla norvegica",53,867,829,12749,-74.593611,46.118333
"673","Potentilla norvegica",-24,686,609,10981,-77.616667,53.783333
"674","Potentilla norvegica",-1,861,614,17211,-63.3925,51.299444
"675","Potentilla norvegica",6,892,631,15921,-68.75,50.616667
"676","Potentilla norvegica",36,830,749,11077,-72.413889,48.726389
"677","Potentilla norvegica",65,1218,996,10522,-73.6,45.5
"678","Potentilla norvegica",20,793,751,11462,-79.45,48.683333
"679","Potentilla norvegica",-16,846,564,13558,-65.723889,51.895
"680","Potentilla norvegica",38,821,725,12346,-65.133333,49.216667
"681","Potentilla norvegica",38,1105,734,14915,-64.555,48.815833
"682","Potentilla norvegica",10,852,732,12222,-77.45,49.866667
"683","Potentilla norvegica",37,922,786,10965,-79.433333,47.333333
"684","Potentilla norvegica",40,843,758,14981,-67.388889,48.706944
"685","Potentilla norvegica",44,930,777,14259,-72.547,46.988
"686","Potentilla norvegica",19,854,755,11716,-78.988611,48.757778
"687","Potentilla norvegica",25,1031,575,21005,-58.647222,51.213333
"688","Potentilla norvegica",15,838,639,16215,-63.184444,50.8625
"689","Potentilla norvegica",-27,868,555,16050,-67.431556,52.5448059990897
"690","Potentilla norvegica",30,1208,732,15733,-66.384444,50.218333
"691","Potentilla norvegica",-17,886,626,13704,-72.128611,52.423056
"692","Potentilla norvegica",0,756,742,11333,-77.1,50.883333
"693","Potentilla norvegica",31,801,734,12447,-73.483333,47.85
"694","Potentilla norvegica",-8,1325,698,19467,-66.645833,48.893889
"695","Potentilla norvegica",-28,877,575,16645,-72.085278,51.961944
"696","Potentilla norvegica",6,959,713,13194,-74.716667,49.816667
"697","Potentilla norvegica",-3,787,724,11339,-77.116667,51.233333
"698","Potentilla norvegica",61,863,870,9936,-76.6,45.733333
"699","Potentilla norvegica",135,946,1415,7582,-91.9775,37.92611
"700","Potentilla norvegica",84,1462,865,14992,140.878,43.192
"701","Potentilla norvegica",26,614,608,10188,28.998829,63.560097
"702","Potentilla norvegica",3,486,511,9588,23.669533,67.962767
"703","Potentilla norvegica",9,473,544,10004,23.385346,67.209137
"704","Potentilla norvegica",1,553,538,10481,28.234508,66.551345
"705","Potentilla norvegica",7,351,477,8084,25.862769,69.399152
"706","Potentilla norvegica",123,575,1854,4437,-116.58155,32.98449
"707","Potentilla norvegica",-14,361,713,5155,-112.25,59.56667
"708","Potentilla norvegica",62,498,1891,4065,-116.71667,34.18333
"709","Potentilla norvegica",100,639,850,8079,8.016667,49.353889
"710","Potentilla norvegica",96,723,802,8564,8.809167,53.075556
"711","Potentilla norvegica",99,768,860,9352,7.85,49.183333
"712","Potentilla norvegica",99,452,987,5041,16.62056,49.19361
"713","Potentilla norvegica",90,557,845,8057,14.14667,49.29417
"714","Potentilla norvegica",-34,299,649,4699,-146.64661,65.27403
"715","Potentilla norvegica",38,522,969,6188,85.99214,51.49433
"716","Potentilla norvegica",93,500,858,6093,14.24333,50.28278
