"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"447","Leandra divaricata","22","24.527273","1.631588","0.347856","0.292327","Leandra divaricata","22","2287.909091","544.483583","116.08429","28779.401532","Leandra divaricata","22","1620.545455","122.169175","26.046556","1131.18007","Leandra divaricata","22","11924.772727","2331.799508","497.141326","1293547.635425"
"448","Conostegia rufescens","12","23.191667","2.928685","0.845439","0.535933","Conostegia rufescens","12","3124.833333","687.814964","198.555077","52762.236142","Conostegia rufescens","12","1577.5","133.69674","38.594924","2073.830128","Conostegia rufescens","12","20198","4105.741722","1185.225544","2371503.998279"
"449","Chaetostoma armatum","21","19.938095","1.995364","0.435424","0.306247","Chaetostoma armatum","21","1485.47619","376.913733","82.24932","30149.849224","Chaetostoma armatum","21","1400.52381","115.885555","25.288301","1185.045787","Chaetostoma armatum","21","10101.809524","2411.721017","526.280672","1355145.141874"
"450","Macrocentrum droseroides","5","21.54","2.431666","1.087474","1.286238","Macrocentrum droseroides","5","2757.8","668.447605","298.938857","126629.36674","Macrocentrum droseroides","5","1533","126.473317","56.560587","4977.192307","Macrocentrum droseroides","5","13450.2","1154.903329","516.48847","5691609.59587"
"451","Miconia chionophila","36","10.586111","5.399744","0.899957","0.178644","Miconia chionophila","36","1633.861111","825.024715","137.504119","17587.412047","Miconia chionophila","36","1112.527778","166.29569","27.715948","691.276709","Miconia chionophila","36","12404.083333","5963.776279","993.962713","790501.33276"
"452","Miconia pseudoaplostachya","14","24.292857","2.435148","0.650821","0.459371","Miconia pseudoaplostachya","14","2834.071429","905.475775","241.99858","45224.773836","Miconia pseudoaplostachya","14","1497.785714","183.400016","49.015716","1777.568681","Miconia pseudoaplostachya","14","18588.428571","6085.479928","1626.412923","2032717.712811"
"453","Miconia reducens","37","22.091892","3.299863","0.542494","0.173816","Miconia reducens","37","3315.810811","1612.363411","265.070912","17112.076587","Miconia reducens","37","1447.891892","153.394876","25.217962","672.593555","Miconia reducens","37","20768.756757","9866.143017","1621.983921","769136.431874"
"454","Comolia smithii","6","25.666667","0.711805","0.290593","1.071865","Comolia smithii","6","2417.666667","785.539475","320.695148","105524.472283","Comolia smithii","6","1499.5","149.963662","61.222409","4147.660256","Comolia smithii","6","16806.5","6006.755089","2452.247496","4743007.996559"
"455","Miconia astroplocama","30","21.71","3.178522","0.580316","0.214373","Miconia astroplocama","30","2644.6","1031.037261","188.240788","21104.894457","Miconia astroplocama","30","1362.866667","200.18418","36.548464","829.532051","Miconia astroplocama","30","17951.166667","6789.464085","1239.580878","948601.599312"
"456","Miconia cyanocarpa","10","17.23","5.607545","1.773261","0.643119","Miconia cyanocarpa","10","1792.8","1303.046072","412.059348","63314.68337","Miconia cyanocarpa","10","1421.6","109.331504","34.573657","2488.596153","Miconia cyanocarpa","10","11352.3","5828.034051","1842.986188","2845804.797935"
"457","Miconia spinulosa","9","19.355556","6.005229","2.001743","0.714577","Miconia spinulosa","9","1404.555556","511.143598","170.381199","70349.648189","Miconia spinulosa","9","1483.333333","228.682094","76.227365","2765.106837","Miconia spinulosa","9","8435.222222","2513.037394","837.679131","3162005.331039"
"458","Macrocentrum gesneriaceum","1","24.5",NA,NA,"6.431191","Macrocentrum gesneriaceum","1","1888",NA,NA,"633146.833701","Macrocentrum gesneriaceum","1","1574",NA,NA,"24885.961533","Macrocentrum gesneriaceum","1","13220",NA,NA,"28458047.979352"
"459","Miconia dorsiloba","29","23.858621","2.349395","0.436272","0.221765","Miconia dorsiloba","29","3134.931034","1018.769949","189.18083","21832.649438","Miconia dorsiloba","29","1467.206897","195.694437","36.339545","858.136605","Miconia dorsiloba","29","22117.586207","6657.421662","1236.252167","981311.999288"
"460","Blakea polyantha","1","17.4",NA,NA,"6.431191","Blakea polyantha","1","3287",NA,NA,"633146.833701","Blakea polyantha","1","1277",NA,NA,"24885.961533","Blakea polyantha","1","12074",NA,NA,"28458047.979352"
"461","Monochaetum bonplandii","21","16.328571","5.818947","1.269798","0.306247","Monochaetum bonplandii","21","1839.952381","742.292427","161.981487","30149.849224","Monochaetum bonplandii","21","1367.952381","205.914904","44.934316","1185.045787","Monochaetum bonplandii","21","11685.047619","4746.107241","1035.685509","1355145.141874"
"462","Miconia oinochrophylla","33","24.627273","1.635786","0.284754","0.194885","Miconia oinochrophylla","33","2959.69697","690.441909","120.190509","19186.267688","Miconia oinochrophylla","33","1681.818182","88.187107","15.351405","754.120046","Miconia oinochrophylla","33","16511.69697","3495.872231","608.553243","862365.090283"
"463","Aciotis circaeifolia","3","25.833333","0.51316","0.296273","2.14373","Aciotis circaeifolia","3","2207.666667","240.025693","138.578898","211048.944567","Aciotis circaeifolia","3","1364","43.27817","24.986663","8295.320511","Aciotis circaeifolia","3","17360.666667","1722.579848","994.531939","9486015.993117"
"464","Graffenrieda sessilifolia","5","20.2","3.957903","1.770028","1.286238","Graffenrieda sessilifolia","5","3363.4","1012.897971","452.981743","126629.36674","Graffenrieda sessilifolia","5","1566.8","63.578298","28.433079","4977.192307","Graffenrieda sessilifolia","5","14965.6","1785.301459","798.411085","5691609.59587"
"465","Miconia campestris","12","24.666667","0.863748","0.249343","0.535933","Miconia campestris","12","2378.666667","574.80753","165.932641","52762.236142","Miconia campestris","12","1622.25","88.287881","25.486516","2073.830128","Miconia campestris","12","14573.083333","3183.191865","918.90834","2371503.998279"
"466","Mouriri dumetosa","4","25.75","0.264575","0.132288","1.607798","Mouriri dumetosa","4","2956","301.288345","150.644172","158286.708425","Mouriri dumetosa","4","1456.25","113.693667","56.846834","6221.490383","Mouriri dumetosa","4","19906.75","1859.314636","929.657318","7114511.994838"
"467","Miconia fragilis","11","24.445455","1.892809","0.570703","0.584654","Miconia fragilis","11","2573.727273","511.593411","154.251217","57558.803064","Miconia fragilis","11","1594.727273","73.596319","22.190125","2262.360139","Miconia fragilis","11","14886.363636","3847.546706","1160.078981","2587095.27085"
"468","Leandra subulata","8","20.7875","3.184981","1.126061","0.803899","Leandra subulata","8","3073.625","835.000588","295.217289","79143.354213","Leandra subulata","8","1476.875","158.861519","56.166029","3110.745192","Leandra subulata","8","18915.625","3985.707176","1409.160286","3557255.997419"
"469","Conostegia setosa","19","23.368421","2.39445","0.549325","0.338484","Conostegia setosa","19","3480.368421","1250.096183","286.791733","33323.517563","Conostegia setosa","17","1533.941176","104.545726","25.356063","1463.88009","Conostegia setosa","17","19498","3988.476056","967.347533","1674002.822315"
"470","Blakea purpusii","1","21",NA,NA,"6.431191","Blakea purpusii","1","2681",NA,NA,"633146.833701","Blakea purpusii","1","1709",NA,NA,"24885.961533","Blakea purpusii","1","20052",NA,NA,"28458047.979352"
"471","Miconia schnellii","1","7.7",NA,NA,"6.431191","Miconia schnellii","1","3577",NA,NA,"633146.833701","Miconia schnellii","1","988",NA,NA,"24885.961533","Miconia schnellii","1","27151",NA,NA,"28458047.979352"
"472","Graffenrieda latifolia","14","19.75","5.149571","1.376281","0.459371","Graffenrieda latifolia","14","1947.714286","780.732341","208.659495","45224.773836","Graffenrieda latifolia","14","1532.714286","216.991467","57.993409","1777.568681","Graffenrieda latifolia","14","10689.928571","4342.012604","1160.451681","2032717.712811"
"473","Graffenrieda uribei","8","17.3","3.715604","1.313664","0.803899","Graffenrieda uribei","8","2261.25","850.188845","300.587149","79143.354213","Graffenrieda uribei","8","1227.75","58.72393","20.762045","3110.745192","Graffenrieda uribei","8","15671.75","5736.405489","2028.12561","3557255.997419"
"474","Miconia acuminifera","10","17.68","2.042765","0.645979","0.643119","Miconia acuminifera","10","2069.8","565.927125","178.96187","63314.68337","Miconia acuminifera","10","1360.8","117.97156","37.305883","2488.596153","Miconia acuminifera","10","15622.3","1283.184931","405.778704","2845804.797935"
"475","Blakea subconnata","22","21.622727","3.425664","0.730354","0.292327","Blakea subconnata","22","2699.045455","1712.007523","365.00123","28779.401532","Blakea subconnata","22","1297.409091","158.401136","33.771236","1131.18007","Blakea subconnata","22","19009.045455","11781.836782","2511.896042","1293547.635425"
"476","Sonerila cantonensis","20","20.1","2.275961","0.50892","0.32156","Sonerila cantonensis","20","1590.5","277.581567","62.069125","31657.341685","Sonerila cantonensis","20","1298.55","111.134094","24.850339","1244.298077","Sonerila cantonensis","20","12518.2","1565.246898","349.999847","1422902.398968"
"477","Clidemia umbrosa","2","22.3","3.394113","2.4","3.215595","Clidemia umbrosa","2","2242","265.87215","188","316573.41685","Clidemia umbrosa","2","1728.5","166.170094","117.5","12442.980767","Clidemia umbrosa","2","10733.5","12.020815","8.5","14229023.989676"
"478","Leandra edentula","2","18.8","4.101219","2.9","3.215595","Leandra edentula","2","2867.5","306.177236","216.5","316573.41685","Leandra edentula","2","1478.5","45.961941","32.5","12442.980767","Leandra edentula","2","15168","994.192134","703","14229023.989676"
"479","Charianthus nodosus","1","23.9",NA,NA,"6.431191","Charianthus nodosus","1","2800",NA,NA,"633146.833701","Charianthus nodosus","1","1794",NA,NA,"24885.961533","Charianthus nodosus","1","11272",NA,NA,"28458047.979352"
"480","Miconia duckei","16","24.45625","1.621098","0.405274","0.401949","Miconia duckei","16","2348.25","677.697622","169.424406","39571.677106","Miconia duckei","16","1275.8125","125.808436","31.452109","1555.372596","Miconia duckei","16","18354.5","5053.691575","1263.422894","1778627.998709"
"481","Memecylon longipetalum","14","21.65","2.477514","0.662143","0.459371","Memecylon longipetalum","14","2264.5","633.18423","169.225604","45224.773836","Memecylon longipetalum","14","1655","241.962807","64.66728","1777.568681","Memecylon longipetalum","14","11491.857143","3688.350473","985.753128","2032717.712811"
"482","Melastoma denticulatum","9","22.311111","2.438977","0.812992","0.714577","Melastoma denticulatum","9","2915.111111","855.732646","285.244215","70349.648189","Melastoma denticulatum","9","1561.333333","223.169218","74.389739","2765.106837","Melastoma denticulatum","9","16662","4700.309883","1566.769961","3162005.331039"
"483","Dichaetanthera oblongifolia","14","19.278571","2.235441","0.597447","0.459371","Dichaetanthera oblongifolia","14","2205.857143","733.224371","195.962456","45224.773836","Dichaetanthera oblongifolia","14","1569.928571","196.790191","52.594391","1777.568681","Dichaetanthera oblongifolia","14","9998.928571","2526.024406","675.10842","2032717.712811"
"484","Rhexia salicifolia","3","19.1","0.6245","0.360555","2.14373","Rhexia salicifolia","3","1423","118.050837","68.156683","211048.944567","Rhexia salicifolia","3","1608.333333","11.23981","6.489307","8295.320511","Rhexia salicifolia","3","9071.333333","701.90194","405.243274","9486015.993117"
"485","Siphanthera dawsonii","7","21.885714","0.945919","0.357524","0.918742","Siphanthera dawsonii","7","1543.428571","264.307811","99.898962","90449.547672","Siphanthera dawsonii","7","1562.571429","75.517894","28.543081","3555.137362","Siphanthera dawsonii","7","9968.571429","691.865078","261.50042","4065435.425622"
"486","Tigridiopalma magnifica","1","21.1",NA,NA,"6.431191","Tigridiopalma magnifica","1","1584",NA,NA,"633146.833701","Tigridiopalma magnifica","1","1445",NA,NA,"24885.961533","Tigridiopalma magnifica","1","12498",NA,NA,"28458047.979352"
"487","Oxyspora paniculata","44","18.775","2.393414","0.360821","0.146163","Oxyspora paniculata","44","1409.5","925.40984","139.510783","14389.700766","Oxyspora paniculata","44","1338.568182","118.299265","17.834285","565.590035","Oxyspora paniculata","44","12110.840909","6995.168691","1054.561359","646773.817713"
"488","Melastoma dodecandrum","70","19.652857","1.971516","0.235641","0.091874","Melastoma dodecandrum","70","1560.8","321.19589","38.390252","9044.954767","Melastoma dodecandrum","70","1285.128571","94.045614","11.240601","355.513736","Melastoma dodecandrum","70","12549.014286","1419.694318","169.685927","406543.542562"
"489","Blastus cochinchinensis","43","20.734884","2.255879","0.344018","0.149563","Blastus cochinchinensis","43","1717.325581","450.62759","68.720063","14724.34497","Blastus cochinchinensis","43","1306.511628","113.147054","17.254764","578.743291","Blastus cochinchinensis","43","13306.581395","3639.574237","555.029868","661815.069287"
"490","Sarcopyramis bodinieri","16","17.89375","3.22748","0.80687","0.401949","Sarcopyramis bodinieri","16","1453.875","626.851697","156.712924","39571.677106","Sarcopyramis bodinieri","16","1190.875","133.391092","33.347773","1555.372596","Sarcopyramis bodinieri","16","14003.6875","6330.680835","1582.670209","1778627.998709"
"491","Oxyspora urophylla","3","17.466667","1.193035","0.688799","2.14373","Oxyspora urophylla","3","1038.333333","447.689997","258.47394","211048.944567","Oxyspora urophylla","3","1235.666667","99.399866","57.388539","8295.320511","Oxyspora urophylla","3","11226.333333","2373.713195","1370.463952","9486015.993117"
"492","Bredia sessilifolia","5","21.26","0.91815","0.410609","1.286238","Bredia sessilifolia","5","1606.6","218.54702","97.737199","126629.36674","Bredia sessilifolia","5","1371.4","100.991584","45.164809","4977.192307","Bredia sessilifolia","5","12614","880.938988","393.967892","5691609.59587"
"493","Bredia microphylla","2","18.4","1.838478","1.3","3.215595","Bredia microphylla","2","1593.5","443.355952","313.5","316573.41685","Bredia microphylla","2","1204","101.823376","72","12442.980767","Bredia microphylla","2","12986","1998.283764","1413","14229023.989676"
"494","Melastoma intermedium","11","21.054545","2.021566","0.609525","0.584654","Melastoma intermedium","11","1859.272727","570.204891","171.923243","57558.803064","Melastoma intermedium","11","1327.636364","100.621342","30.338476","2262.360139","Melastoma intermedium","11","13924.545455","4556.307921","1373.778528","2587095.27085"
"495","Fordiophyton cordifolium","1","21.1",NA,NA,"6.431191","Fordiophyton cordifolium","1","1584",NA,NA,"633146.833701","Fordiophyton cordifolium","1","1445",NA,NA,"24885.961533","Fordiophyton cordifolium","1","12498",NA,NA,"28458047.979352"
"496","Memecylon boinense","4","26.675","0.330404","0.165202","1.607798","Memecylon boinense","4","1635.75","89.059437","44.529718","158286.708425","Memecylon boinense","4","2215","68.205572","34.102786","6221.490383","Memecylon boinense","4","6809.5","471.895822","235.947911","7114511.994838"
"497","Warneckea madagascariensis","1","23.8",NA,NA,"6.431191","Warneckea madagascariensis","1","2328",NA,NA,"633146.833701","Warneckea madagascariensis","1","1538",NA,NA,"24885.961533","Warneckea madagascariensis","1","15882",NA,NA,"28458047.979352"
"498","Leandra subobruta","1","25.7",NA,NA,"6.431191","Leandra subobruta","1","1476",NA,NA,"633146.833701","Leandra subobruta","1","1563",NA,NA,"24885.961533","Leandra subobruta","1","10007",NA,NA,"28458047.979352"
"499","Memecylon impressivenum","1","21.9",NA,NA,"6.431191","Memecylon impressivenum","1","3319",NA,NA,"633146.833701","Memecylon impressivenum","1","1648",NA,NA,"24885.961533","Memecylon impressivenum","1","17304",NA,NA,"28458047.979352"
"500","Leandra acutiflora","24","18.875","1.923821","0.392698","0.267966","Leandra acutiflora","24","1734.875","313.063032","63.903724","26381.118071","Leandra acutiflora","24","1184.083333","98.071366","20.018734","1036.915064","Leandra acutiflora","24","13910.208333","3017.587231","615.962414","1185751.99914"
"501","Tibouchina sellowiana","34","18.461765","2.532697","0.434354","0.189153","Tibouchina sellowiana","34","1739.558824","339.149399","58.163642","18621.965697","Tibouchina sellowiana","34","1239.676471","134.886421","23.13283","731.940045","Tibouchina sellowiana","34","13075.323529","2552.774257","437.797173","837001.411157"
"502","Microlicia tomentella","3","19.8","0.52915","0.305505","2.14373","Microlicia tomentella","3","1469","443.865971","256.266138","211048.944567","Microlicia tomentella","3","1319.666667","77.261461","44.606925","8295.320511","Microlicia tomentella","3","10962","1691.363651","976.509259","9486015.993117"
"503","Sporoxeia sciadophila","6","15.4","2.893441","1.181242","1.071865","Sporoxeia sciadophila","6","1164.5","347.977442","142.061196","105524.472283","Sporoxeia sciadophila","6","1212.833333","42.743031","17.449769","4147.660256","Sporoxeia sciadophila","6","11931.833333","1429.817529","583.720562","4743007.996559"
"504","Memecylon bakerianum","7","18.342857","1.752957","0.662555","0.918742","Memecylon bakerianum","7","1695.428571","541.999649","204.856612","90449.547672","Memecylon bakerianum","7","1479.428571","170.595874","64.47918","3555.137362","Memecylon bakerianum","7","10722.571429","3347.661017","1265.296932","4065435.425622"
"505","Amphorocalyx rupestris","1","18",NA,NA,"6.431191","Amphorocalyx rupestris","1","1009",NA,NA,"633146.833701","Amphorocalyx rupestris","1","1578",NA,NA,"24885.961533","Amphorocalyx rupestris","1","8385",NA,NA,"28458047.979352"
"506","Memecylon clavistaminum","5","23.4","1.75784","0.78613","1.286238","Memecylon clavistaminum","5","3208.6","605.464945","270.772155","126629.36674","Memecylon clavistaminum","4","1617.25","85.289214","42.644607","6221.490383","Memecylon clavistaminum","4","15143.5","2465.883547","1232.941774","7114511.994838"
"507","Mouriri sagotiana","50","25.508","0.800214","0.113167","0.128624","Mouriri sagotiana","50","2342.36","550.070859","77.791767","12662.936674","Mouriri sagotiana","50","1466.12","163.029938","23.055915","497.719231","Mouriri sagotiana","50","15986.54","3591.789544","507.955749","569160.959587"
"508","Clidemia laevifolia","12","25.091667","1.331751","0.384443","0.535933","Clidemia laevifolia","12","2343.916667","999.819389","288.622997","52762.236142","Clidemia laevifolia","12","1589.5","51.385353","14.833674","2073.830128","Clidemia laevifolia","12","14448.416667","3201.038254","924.060149","2371503.998279"
"509","Leandra barbinervis","16","17.05625","1.502429","0.375607","0.401949","Leandra barbinervis","16","2012.875","267.130898","66.782724","39571.677106","Leandra barbinervis","16","1135.125","49.265099","12.316275","1555.372596","Leandra barbinervis","16","15500.1875","2242.576025","560.644006","1778627.998709"
"510","Memecylon xiphophyllum","1","24.3",NA,NA,"6.431191","Memecylon xiphophyllum","1","3650",NA,NA,"633146.833701","Memecylon xiphophyllum","1","1573",NA,NA,"24885.961533","Memecylon xiphophyllum","1","16717",NA,NA,"28458047.979352"
"511","Miconia petropolitana","37","19.275676","1.747125","0.287226","0.173816","Miconia petropolitana","37","1569.540541","319.165021","52.470406","17112.076587","Miconia petropolitana","36","1262.583333","104.241307","17.373551","691.276709","Miconia petropolitana","36","12254.722222","1902.443566","317.073928","790501.33276"
"512","Miconia brachybotrya","10","23.06","2.749626","0.869508","0.643119","Miconia brachybotrya","10","2945","878.231177","277.721083","63314.68337","Miconia brachybotrya","10","1278.3","130.679464","41.324475","2488.596153","Miconia brachybotrya","10","23218.6","7615.522922","2408.239801","2845804.797935"
"513","Leandra rhamnifolia","5","24.02","1.061603","0.474763","1.286238","Leandra rhamnifolia","5","1478","521.851032","233.378876","126629.36674","Leandra rhamnifolia","5","1395.2","53.932365","24.119287","4977.192307","Leandra rhamnifolia","5","10534.6","2653.729696","1186.783999","5691609.59587"
"514","Conostegia caelestis","15","21.92","3.59289","0.92768","0.428746","Conostegia caelestis","15","2499.066667","636.035204","164.223584","42209.788913","Conostegia caelestis","15","1649.333333","93.2406","24.074619","1659.064102","Conostegia caelestis","15","13999.533333","5164.597258","1333.493278","1897203.198623"
"515","Miconia ferruginea","13","22.123077","3.341196","0.926681","0.494707","Miconia ferruginea","13","1478.769231","348.445872","96.641497","48703.602592","Miconia ferruginea","13","1557.923077","163.662998","45.391949","1914.304733","Miconia ferruginea","13","9891.461538","1471.119167","408.015045","2189080.613796"
"516","Miconia crocea","3","17.166667","4.000417","2.309642","2.14373","Miconia crocea","3","1796.333333","636.730974","367.616799","211048.944567","Miconia crocea","3","1164","76.151165","43.965896","8295.320511","Miconia crocea","3","15920.666667","8301.710928","4792.995039","9486015.993117"
"517","Miconia lanceolata","1","15.7",NA,NA,"6.431191","Miconia lanceolata","1","948",NA,NA,"633146.833701","Miconia lanceolata","1","1418",NA,NA,"24885.961533","Miconia lanceolata","1","11349",NA,NA,"28458047.979352"
"518","Pachyanthus wrightii","1","25.4",NA,NA,"6.431191","Pachyanthus wrightii","1","1512",NA,NA,"633146.833701","Pachyanthus wrightii","1","1711",NA,NA,"24885.961533","Pachyanthus wrightii","1","8269",NA,NA,"28458047.979352"
"519","Tetrazygia paralongicollis","1","23.8",NA,NA,"6.431191","Tetrazygia paralongicollis","1","1259",NA,NA,"633146.833701","Tetrazygia paralongicollis","1","1882",NA,NA,"24885.961533","Tetrazygia paralongicollis","1","4398",NA,NA,"28458047.979352"
"520","Leandra sericea","10","19.62","2.61483","0.826882","0.643119","Leandra sericea","10","1595.2","278.401309","88.038224","63314.68337","Leandra sericea","10","1247.2","120.843149","38.213959","2488.596153","Leandra sericea","10","11982.8","2496.083679","789.330966","2845804.797935"
"521","Lavoisiera imbricata","37","19.92973","2.727521","0.448402","0.173816","Lavoisiera imbricata","37","1406","274.016828","45.048089","17112.076587","Lavoisiera imbricata","37","1372.162162","150.019723","24.663091","672.593555","Lavoisiera imbricata","37","10535.513514","2531.95936","416.251555","769136.431874"
"522","Clidemia heptamera","5","23.66","2.311493","1.033731","1.286238","Clidemia heptamera","5","2302.4","656.95152","293.797651","126629.36674","Clidemia heptamera","5","1581.2","101.826814","45.538336","4977.192307","Clidemia heptamera","5","12625.8","3242.902512","1450.270092","5691609.59587"
"523","Clidemia plumosa","4","22.65","1.362596","0.681298","1.607798","Clidemia plumosa","4","1452.25","270.544359","135.27218","158286.708425","Clidemia plumosa","4","1575.25","84.515778","42.257889","6221.490383","Clidemia plumosa","4","7080.5","900.538543","450.269272","7114511.994838"
"524","Leandra hirta","14","20.085714","1.986825","0.531001","0.459371","Leandra hirta","14","1562","389.118135","103.996196","45224.773836","Leandra hirta","14","1226.285714","64.63201","17.273631","1777.568681","Leandra hirta","14","12206.857143","2008.778766","536.868708","2032717.712811"
"525","Miconia hookeriana","10","23.79","1.147413","0.362844","0.643119","Miconia hookeriana","10","2429.6","1092.546282","345.49347","63314.68337","Miconia hookeriana","10","1286.5","109.645135","34.672836","2488.596153","Miconia hookeriana","10","22108.5","8041.869162","2543.06232","2845804.797935"
"526","Conostegia subcrustulata","21","24.652381","2.445735","0.533703","0.306247","Conostegia subcrustulata","21","2606.571429","1028.623282","224.464002","30149.849224","Conostegia subcrustulata","20","1712.5","144.544839","32.321209","1244.298077","Conostegia subcrustulata","20","15091.5","4972.42755","1111.868601","1422902.398968"
"527","Miconia papillosa","3","12.1","3.704052","2.138535","2.14373","Miconia papillosa","3","1511.666667","796.513235","459.867131","211048.944567","Miconia papillosa","3","1115","111.727347","64.505814","8295.320511","Miconia papillosa","3","11773.333333","3600.622909","2078.820606","9486015.993117"
"528","Blakea sawadae","12","21.358333","3.196151","0.922649","0.535933","Blakea sawadae","12","2636","1533.19085","442.594075","52762.236142","Blakea sawadae","12","1237.25","132.088211","38.130582","2073.830128","Blakea sawadae","12","21581","12171.514076","3513.613464","2371503.998279"
"529","Miconia latifolia","29","12.165517","5.599954","1.039885","0.221765","Miconia latifolia","29","1705.310345","690.476911","128.218343","21832.649438","Miconia latifolia","29","1164.758621","204.009568","37.883626","858.136605","Miconia latifolia","29","12767.37931","3416.264725","634.384433","981311.999288"
"530","Memecylon royenii","2","27.35","0.212132","0.15","3.215595","Memecylon royenii","2","2650.5","248.19448","175.5","316573.41685","Memecylon royenii","1","1808",NA,NA,"24885.961533","Memecylon royenii","1","21587",NA,NA,"28458047.979352"
"531","Brachyotum rostratum","21","10.785714","4.494695","0.980823","0.306247","Brachyotum rostratum","21","1101.142857","491.559283","107.26703","30149.849224","Brachyotum rostratum","21","1183.809524","152.195801","33.211847","1185.045787","Brachyotum rostratum","21","8963.190476","3002.216691","655.137392","1355145.141874"
"532","Maieta poeppigii","25","24.992","1.545941","0.309188","0.257248","Maieta poeppigii","25","2400.52","481.868855","96.373771","25325.873348","Maieta poeppigii","25","1385.96","118.833385","23.766677","995.438461","Maieta poeppigii","25","17791.16","4112.620583","822.524117","1138321.919174"
"533","Miconia puberula","14","23.678571","2.172265","0.580562","0.459371","Miconia puberula","14","1864.142857","396.950463","106.089474","45224.773836","Miconia puberula","14","1411.357143","94.208939","25.178398","1777.568681","Miconia puberula","14","13027.071429","3082.146966","823.738426","2032717.712811"
"534","Leandra cancellata","8","20.05","1.839255","0.650275","0.803899","Leandra cancellata","8","1390.5","326.349068","115.38182","79143.354213","Leandra cancellata","8","1347.25","104.482056","36.939985","3110.745192","Leandra cancellata","8","10013.375","2661.672994","941.043512","3557255.997419"
"535","Tibouchina estrellensis","21","21.366667","2.390676","0.521688","0.306247","Tibouchina estrellensis","21","1398.761905","383.464588","83.678833","30149.849224","Tibouchina estrellensis","21","1310.571429","89.675845","19.568874","1185.045787","Tibouchina estrellensis","21","10946.285714","2284.6412","498.549583","1355145.141874"
"536","Leandra xanthostachya","8","19.925","2.637504","0.932498","0.803899","Leandra xanthostachya","8","1575.625","363.393505","128.479006","79143.354213","Leandra xanthostachya","8","1220.25","90.406621","31.963567","3110.745192","Leandra xanthostachya","8","12761.625","3584.348872","1267.258697","3557255.997419"
"537","Miconia polyandra","4","20.45","2.148643","1.074321","1.607798","Miconia polyandra","4","1420.75","381.692175","190.846088","158286.708425","Miconia polyandra","4","1247.25","53.549821","26.774911","6221.490383","Miconia polyandra","4","10290.5","876.787508","438.393754","7114511.994838"
"538","Leandra vesiculosa","1","10.7",NA,NA,"6.431191","Leandra vesiculosa","1","2052",NA,NA,"633146.833701","Leandra vesiculosa","1","1090",NA,NA,"24885.961533","Leandra vesiculosa","1","21047",NA,NA,"28458047.979352"
"539","Leandra variabilis","27","19.655556","2.457224","0.472893","0.238192","Leandra variabilis","27","1753.444444","392.939938","75.621326","23449.88273","Leandra variabilis","27","1210.333333","98.233239","18.904996","921.702279","Leandra variabilis","27","13237.62963","2774.766922","534.004143","1054001.777013"
"540","Tibouchina castellensis","1","14.6",NA,NA,"6.431191","Tibouchina castellensis","1","2104",NA,NA,"633146.833701","Tibouchina castellensis","1","1129",NA,NA,"24885.961533","Tibouchina castellensis","1","12823",NA,NA,"28458047.979352"
"541","Physeterostemon fiaschii","1","24.4",NA,NA,"6.431191","Physeterostemon fiaschii","1","2159",NA,NA,"633146.833701","Physeterostemon fiaschii","1","1437",NA,NA,"24885.961533","Physeterostemon fiaschii","1","13860",NA,NA,"28458047.979352"
"542","Miconia hirtella","4","22.025","1.284199","0.6421","1.607798","Miconia hirtella","4","1563.5","357.471211","178.735606","158286.708425","Miconia hirtella","4","1568.5","31.984371","15.992186","6221.490383","Miconia hirtella","4","10524.5","647.732712","323.866356","7114511.994838"
"543","Tibouchina radula","1","21.8",NA,NA,"6.431191","Tibouchina radula","1","1666",NA,NA,"633146.833701","Tibouchina radula","1","1316",NA,NA,"24885.961533","Tibouchina radula","1","9779",NA,NA,"28458047.979352"
"544","Leandra salicina","21","20.433333","2.180443","0.475812","0.306247","Leandra salicina","21","1465.047619","353.582731","77.158078","30149.849224","Leandra salicina","21","1357.904762","163.863024","35.757843","1185.045787","Leandra salicina","21","11015.333333","3369.681548","735.324798","1355145.141874"
"545","Leandra amplexicaulis","20","19.205","1.980823","0.442925","0.32156","Leandra amplexicaulis","20","1592.25","243.161604","54.372588","31657.341685","Leandra amplexicaulis","20","1191.9","92.404659","20.66231","1244.298077","Leandra amplexicaulis","20","12552.6","2040.909508","456.36124","1422902.398968"
"546","Leandra breviflora","1","16.8",NA,NA,"6.431191","Leandra breviflora","1","2210",NA,NA,"633146.833701","Leandra breviflora","1","1129",NA,NA,"24885.961533","Leandra breviflora","1","13295",NA,NA,"28458047.979352"
"547","Leandra diffusa","2","21.65","4.313351","3.05","3.215595","Leandra diffusa","2","1197","352.139177","249","316573.41685","Leandra diffusa","2","1278","96.166522","68","12442.980767","Leandra diffusa","2","9896","1360.473447","962","14229023.989676"
"548","Miconia castaneifolia","4","19.45","2.317326","1.158663","1.607798","Miconia castaneifolia","4","1686.25","326.32946","163.16473","158286.708425","Miconia castaneifolia","4","1248.25","100.586199","50.293099","6221.490383","Miconia castaneifolia","4","12252","2689.725265","1344.862632","7114511.994838"
