"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"819","Miconia dissita","1","5.685788",NA,NA,"7.5e-05","Miconia dissita","1","7.742836",NA,NA,"0.118594","Miconia dissita","1","7.31055",NA,NA,"0.012284","Miconia dissita","1","9.779057",NA,NA,"0.116788"
"820","Miconia tetrastoma","2","5.681515","0.009399","0.006646","3.7e-05","Miconia tetrastoma","2","7.334787","0.25149","0.17783","0.059297","Miconia tetrastoma","2","7.373971","0.166416","0.117674","0.006142","Miconia tetrastoma","2","9.173056","0.71812","0.507788","0.058394"
"821","Meriania ekmanii","1","5.666254",NA,NA,"7.5e-05","Meriania ekmanii","1","7.668094",NA,NA,"0.118594","Meriania ekmanii","1","7.221836",NA,NA,"0.012284","Meriania ekmanii","1","9.752141",NA,NA,"0.116788"
"822","Miconia pausana","3","5.661512","0.001447","0.000835","2.5e-05","Miconia pausana","3","7.177462","0.04148","0.023948","0.039531","Miconia pausana","3","7.029541","0.062486","0.036076","0.004095","Miconia pausana","3","9.217822","0.140454","0.081091","0.038929"
"823","Miconia villonacensis","1","5.676925",NA,NA,"7.5e-05","Miconia villonacensis","1","6.520621",NA,NA,"0.118594","Miconia villonacensis","1","7.346655",NA,NA,"0.012284","Miconia villonacensis","1","8.490028",NA,NA,"0.116788"
"824","Miconia apiculata","1","5.663828",NA,NA,"7.5e-05","Miconia apiculata","1","7.643483",NA,NA,"0.118594","Miconia apiculata","1","7.21891",NA,NA,"0.012284","Miconia apiculata","1","9.752141",NA,NA,"0.116788"
"825","Miconia nubicola","1","5.664175",NA,NA,"7.5e-05","Miconia nubicola","1","7.855932",NA,NA,"0.118594","Miconia nubicola","1","7.176255",NA,NA,"0.012284","Miconia nubicola","1","9.850878",NA,NA,"0.116788"
"826","Blakea lanuginosa","1","5.666254",NA,NA,"7.5e-05","Blakea lanuginosa","1","7.687539",NA,NA,"0.118594","Blakea lanuginosa","1","7.113956",NA,NA,"0.012284","Blakea lanuginosa","1","9.642967",NA,NA,"0.116788"
"827","Pilocosta nubicola","1","5.675897",NA,NA,"7.5e-05","Pilocosta nubicola","1","7.869784",NA,NA,"0.118594","Pilocosta nubicola","1","7.361375",NA,NA,"0.012284","Pilocosta nubicola","1","9.633383",NA,NA,"0.116788"
"828","Blakea subpanduriformis","1","5.670398",NA,NA,"7.5e-05","Blakea subpanduriformis","1","6.959399",NA,NA,"0.118594","Blakea subpanduriformis","1","7.088409",NA,NA,"0.012284","Blakea subpanduriformis","1","8.815964",NA,NA,"0.116788"
"829","Miconia calignosa","1","5.658959",NA,NA,"7.5e-05","Miconia calignosa","1","6.572283",NA,NA,"0.118594","Miconia calignosa","1","7.055313",NA,NA,"0.012284","Miconia calignosa","1","8.856803",NA,NA,"0.116788"
"830","Miconia glutinosa","1","5.660353",NA,NA,"7.5e-05","Miconia glutinosa","1","7.188413",NA,NA,"0.118594","Miconia glutinosa","1","6.988413",NA,NA,"0.012284","Miconia glutinosa","1","9.258178",NA,NA,"0.116788"
"831","Miconia septentrionalis","1","5.678636",NA,NA,"7.5e-05","Miconia septentrionalis","1","7.509335",NA,NA,"0.118594","Miconia septentrionalis","1","7.4313",NA,NA,"0.012284","Miconia septentrionalis","1","9.122492",NA,NA,"0.116788"
"832","Miconia bicolor","2","5.693054","0.00405","0.002864","3.7e-05","Miconia bicolor","2","7.284279","0.046575","0.032933","0.059297","Miconia bicolor","2","7.511297","0.03016","0.021326","0.006142","Miconia bicolor","2","8.929011","0.049923","0.035301","0.058394"
"833","Miconia obtusa","1","5.701613",NA,NA,"7.5e-05","Miconia obtusa","1","6.979145",NA,NA,"0.118594","Miconia obtusa","1","7.4793",NA,NA,"0.012284","Miconia obtusa","1","9.286838",NA,NA,"0.116788"
"834","Blakea oldemanii","1","5.666946",NA,NA,"7.5e-05","Blakea oldemanii","1","7.367077",NA,NA,"0.118594","Blakea oldemanii","1","7.132498",NA,NA,"0.012284","Blakea oldemanii","1","9.538636",NA,NA,"0.116788"
"835","Miconia barkeri","1","5.675212",NA,NA,"7.5e-05","Miconia barkeri","1","7.644919",NA,NA,"0.118594","Miconia barkeri","1","7.249215",NA,NA,"0.012284","Miconia barkeri","1","9.692149",NA,NA,"0.116788"
"836","Miconia javorkaeana","1","5.688838",NA,NA,"7.5e-05","Miconia javorkaeana","1","7.037028",NA,NA,"0.118594","Miconia javorkaeana","1","7.284135",NA,NA,"0.012284","Miconia javorkaeana","1","9.41768",NA,NA,"0.116788"
"837","Miconia longifolia","2","5.693563","0.001429","0.00101","3.7e-05","Miconia longifolia","2","7.114579","0.027598","0.019515","0.059297","Miconia longifolia","2","7.530775","0.031095","0.021987","0.006142","Miconia longifolia","2","8.602682","0.325343","0.230052","0.058394"
"838","Rhexia aristosa","9","5.670485","0.007871","0.002624","8e-06","Rhexia aristosa","9","7.114191","0.073285","0.024428","0.013177","Rhexia aristosa","9","7.311761","0.099078","0.033026","0.001365","Rhexia aristosa","9","9.020141","0.080337","0.026779","0.012976"
"839","Miconia uninervis","1","5.695246",NA,NA,"7.5e-05","Miconia uninervis","1","7.074963",NA,NA,"0.118594","Miconia uninervis","1","7.376508",NA,NA,"0.012284","Miconia uninervis","1","9.414913",NA,NA,"0.116788"
"840","Blakea venusta","1","5.68477",NA,NA,"7.5e-05","Blakea venusta","1","8.288534",NA,NA,"0.118594","Blakea venusta","1","7.342132",NA,NA,"0.012284","Blakea venusta","1","9.982668",NA,NA,"0.116788"
"841","Conostegia oligocephala","4","5.676321","0.003477","0.001738","1.9e-05","Conostegia oligocephala","4","7.511002","0.334878","0.167439","0.029649","Conostegia oligocephala","4","7.366706","0.023889","0.011944","0.003071","Conostegia oligocephala","4","9.32433","0.333315","0.166657","0.029197"
"842","Miconia samanensis","1","5.696254",NA,NA,"7.5e-05","Miconia samanensis","1","7.846199",NA,NA,"0.118594","Miconia samanensis","1","7.467371",NA,NA,"0.012284","Miconia samanensis","1","9.404426",NA,NA,"0.116788"
"843","Maguireanthus ayangannae","2","5.687822","0","0","3.7e-05","Maguireanthus ayangannae","2","7.896181","0","0","0.059297","Maguireanthus ayangannae","2","7.297091","0","0","0.006142","Maguireanthus ayangannae","2","9.351666","0","0","0.058394"
"844","Miconia impetiolaris","20","5.699245","0.004812","0.001076","4e-06","Miconia impetiolaris","20","7.941788","0.502051","0.112262","0.00593","Miconia impetiolaris","20","7.424242","0.088612","0.019814","0.000614","Miconia impetiolaris","20","9.649661","0.454586","0.101649","0.005839"
"845","Medinilla stephanostegia","1","5.68341",NA,NA,"7.5e-05","Medinilla stephanostegia","1","7.917172",NA,NA,"0.118594","Medinilla stephanostegia","1","7.340187",NA,NA,"0.012284","Medinilla stephanostegia","1","9.589598",NA,NA,"0.116788"
"846","Leandra agrestis","7","5.697689","0.00271","0.001024","1.1e-05","Leandra agrestis","7","7.878242","0.142135","0.053722","0.016942","Leandra agrestis","7","7.355151","0.026834","0.010142","0.001755","Leandra agrestis","7","9.693364","0.067242","0.025415","0.016684"
"847","Siphanthera subtilis","3","5.69367","0.00439","0.002535","2.5e-05","Siphanthera subtilis","3","7.55826","0.387448","0.223693","0.039531","Siphanthera subtilis","3","7.294185","0.086539","0.049963","0.004095","Siphanthera subtilis","3","9.460303","0.394079","0.227522","0.038929"
"848","Melastoma crinitum","5","5.695275","0.009837","0.004399","1.5e-05","Melastoma crinitum","5","7.837859","0.307557","0.137544","0.023719","Melastoma crinitum","5","7.290261","0.132623","0.059311","0.002457","Melastoma crinitum","5","9.785029","0.393585","0.176017","0.023358"
"849","Astronidium morobiense","2","5.682795","0.020459","0.014467","3.7e-05","Astronidium morobiense","2","7.827154","0.018609","0.013159","0.059297","Astronidium morobiense","2","7.310021","0.184856","0.130713","0.006142","Astronidium morobiense","2","9.791172","0.012975","0.009175","0.058394"
"850","Miconia laevigata","25","5.69262","0.009245","0.001849","3e-06","Miconia laevigata","25","7.408066","0.326529","0.065306","0.004744","Miconia laevigata","25","7.462585","0.075142","0.015028","0.000491","Miconia laevigata","25","9.137842","0.326211","0.065242","0.004672"
"851","Heteroblemma alternifolium","10","5.693261","0.012246","0.003873","7e-06","Heteroblemma alternifolium","10","7.847517","0.325533","0.102943","0.011859","Heteroblemma alternifolium","10","7.27614","0.08085","0.025567","0.001228","Heteroblemma alternifolium","10","9.723067","0.250734","0.079289","0.011679"
"852","Castratella piloselloides","8","5.642252","0.004617","0.001632","9e-06","Castratella piloselloides","8","7.281593","0.287152","0.101524","0.014824","Castratella piloselloides","8","7.00801","0.054153","0.019146","0.001536","Castratella piloselloides","8","9.306493","0.206758","0.0731","0.014599"
"853","Heteroblemma serpens","1","5.698937",NA,NA,"7.5e-05","Heteroblemma serpens","1","8.130354",NA,NA,"0.118594","Heteroblemma serpens","1","7.328437",NA,NA,"0.012284","Heteroblemma serpens","1","10.040158",NA,NA,"0.116788"
"854","Dissotis denticulata","3","5.675883","0.006431","0.003713","2.5e-05","Dissotis denticulata","3","6.988393","0.090997","0.052537","0.039531","Dissotis denticulata","3","7.437201","0.142892","0.082499","0.004095","Dissotis denticulata","3","8.892107","0.247157","0.142696","0.038929"
"855","Memecylon verruculosum","6","5.685414","0.009115","0.003721","1.2e-05","Memecylon verruculosum","6","7.16708","0.419919","0.171431","0.019766","Memecylon verruculosum","6","7.31297","0.152715","0.062346","0.002047","Memecylon verruculosum","6","9.013504","0.277308","0.113211","0.019465"
"856","Microlicia glazioviana","1","5.661397",NA,NA,"7.5e-05","Microlicia glazioviana","1","7.647786",NA,NA,"0.118594","Microlicia glazioviana","1","7.07327",NA,NA,"0.012284","Microlicia glazioviana","1","9.58864",NA,NA,"0.116788"
"857","Miconia argyraea","3","5.692986","0.006937","0.004005","2.5e-05","Miconia argyraea","3","7.460788","0.307961","0.177801","0.039531","Miconia argyraea","3","7.188614","0.01226","0.007078","0.004095","Miconia argyraea","3","9.419638","0.362717","0.209415","0.038929"
"858","Miconia buxifolia","7","5.65166","0.018763","0.007092","1.1e-05","Miconia buxifolia","7","7.290487","0.308023","0.116422","0.016942","Miconia buxifolia","7","7.092838","0.124973","0.047235","0.001755","Miconia buxifolia","7","9.249096","0.246736","0.093257","0.016684"
"859","Monochaetum polyneurum","5","5.658656","0.007754","0.003468","1.5e-05","Monochaetum polyneurum","5","7.331702","0.239348","0.10704","0.023719","Monochaetum polyneurum","5","7.162884","0.064276","0.028745","0.002457","Monochaetum polyneurum","5","9.188779","0.275113","0.123034","0.023358"
"860","Memecylon interjectum","1","5.682389",NA,NA,"7.5e-05","Memecylon interjectum","1","8.184793",NA,NA,"0.118594","Memecylon interjectum","1","7.377759",NA,NA,"0.012284","Memecylon interjectum","1","9.691655",NA,NA,"0.116788"
"861","Pterolepis alpestris","2","5.680341","0.002896","0.002048","3.7e-05","Pterolepis alpestris","2","7.112138","0.063383","0.044819","0.059297","Pterolepis alpestris","2","7.189922","0","0","0.006142","Pterolepis alpestris","2","9.262183","0.077707","0.054947","0.058394"
"862","Pleroma salviaefolium","4","5.691686","0.007987","0.003993","1.9e-05","Pleroma salviaefolium","4","6.846124","0.470026","0.235013","0.029649","Pleroma salviaefolium","4","7.273062","0.09151","0.045755","0.003071","Pleroma salviaefolium","4","8.778076","0.418707","0.209353","0.029197"
"863","Leandra ulaei","4","5.681015","0.00517","0.002585","1.9e-05","Leandra ulaei","4","7.409531","0.20672","0.10336","0.029649","Leandra ulaei","4","7.055264","0.042969","0.021484","0.003071","Leandra ulaei","4","9.524839","0.096912","0.048456","0.029197"
"864","Leandra purpureovillosa","16","5.673532","0.012294","0.003073","5e-06","Leandra purpureovillosa","16","7.512487","0.186234","0.046558","0.007412","Leandra purpureovillosa","16","7.050074","0.095083","0.023771","0.000768","Leandra purpureovillosa","16","9.58509","0.22154","0.055385","0.007299"
"865","Leandra pilonensis","3","5.670053","0.001194","0.000689","2.5e-05","Leandra pilonensis","3","7.571327","0.021009","0.01213","0.039531","Leandra pilonensis","3","7.039965","0.028925","0.0167","0.004095","Leandra pilonensis","3","9.576495","0.10813","0.062429","0.038929"
"866","Leandra planifilamentosa","3","5.671313","0.003125","0.001804","2.5e-05","Leandra planifilamentosa","3","7.448941","0.022521","0.013003","0.039531","Leandra planifilamentosa","3","7.006613","0.015757","0.009097","0.004095","Leandra planifilamentosa","3","9.558273","0.070913","0.040942","0.038929"
"867","Merianthera eburnea","2","5.686634","0.003117","0.002204","3.7e-05","Merianthera eburnea","2","6.944087","0.219366","0.155115","0.059297","Merianthera eburnea","2","7.276921","0.03617","0.025576","0.006142","Merianthera eburnea","2","8.813701","0.06558","0.046372","0.058394"
"868","Trembleya pentagona","2","5.674006","0.004128","0.002919","3.7e-05","Trembleya pentagona","2","7.454403","0.186525","0.131893","0.059297","Trembleya pentagona","2","7.127152","0.046552","0.032917","0.006142","Trembleya pentagona","2","9.4456","0.070277","0.049693","0.058394"
"869","Microlicia minima","1","5.689176",NA,NA,"7.5e-05","Microlicia minima","1","6.721426",NA,NA,"0.118594","Microlicia minima","1","7.379008",NA,NA,"0.012284","Microlicia minima","1","8.354439",NA,NA,"0.116788"
"870","Ossaea suprabasalis","3","5.681025","0.001486","0.000858","2.5e-05","Ossaea suprabasalis","3","7.17196","0.190135","0.109774","0.039531","Ossaea suprabasalis","3","7.144733","0.046624","0.026918","0.004095","Ossaea suprabasalis","3","9.022087","0.271645","0.156834","0.038929"
"871","Eriocnema fulva","1","5.674868",NA,NA,"7.5e-05","Eriocnema fulva","1","7.377759",NA,NA,"0.118594","Eriocnema fulva","1","7.118016",NA,NA,"0.012284","Eriocnema fulva","1","9.429556",NA,NA,"0.116788"
"872","Leandra laxa","10","5.672237","0.006685","0.002114","7e-06","Leandra laxa","10","7.536286","0.222008","0.070205","0.011859","Leandra laxa","10","7.060808","0.100838","0.031888","0.001228","Leandra laxa","10","9.526098","0.21892","0.069229","0.011679"
"873","Miconia coriacea","1","5.670743",NA,NA,"7.5e-05","Miconia coriacea","1","8.078378",NA,NA,"0.118594","Miconia coriacea","1","7.31322",NA,NA,"0.012284","Miconia coriacea","1","9.753711",NA,NA,"0.116788"
"874","Leandra lancifolia","8","5.675393","0.008703","0.003077","9e-06","Leandra lancifolia","8","7.295692","0.146506","0.051798","0.014824","Leandra lancifolia","8","7.145755","0.096761","0.03421","0.001536","Leandra lancifolia","8","9.42043","0.128246","0.045342","0.014599"
"875","Fritzschia anisostemon","3","5.672312","0.010521","0.006074","2.5e-05","Fritzschia anisostemon","3","7.541322","0.156709","0.090476","0.039531","Fritzschia anisostemon","3","7.129206","0.058898","0.034005","0.004095","Fritzschia anisostemon","3","9.498143","0.078859","0.045529","0.038929"
"876","Marcetia grandiflora","2","5.679146","0.003141","0.002221","3.7e-05","Marcetia grandiflora","2","7.037841","0.016142","0.011414","0.059297","Marcetia grandiflora","2","7.319809","0.014986","0.010597","0.006142","Marcetia grandiflora","2","8.896884","0.071462","0.050531","0.058394"
"877","Svitramia minor","1","5.68409",NA,NA,"7.5e-05","Svitramia minor","1","7.355002",NA,NA,"0.118594","Svitramia minor","1","7.237778",NA,NA,"0.012284","Svitramia minor","1","9.306196",NA,NA,"0.116788"
"878","Leandra coriacea","6","5.678734","0.006113","0.002496","1.2e-05","Leandra coriacea","6","7.333712","0.14023","0.057249","0.019766","Leandra coriacea","6","7.211432","0.017299","0.007062","0.002047","Leandra coriacea","6","9.350588","0.046432","0.018956","0.019465"
"879","Svitramia hatschbachii","4","5.680591","0.004658","0.002329","1.9e-05","Svitramia hatschbachii","4","7.266923","0.128849","0.064424","0.029649","Svitramia hatschbachii","4","7.231127","0.020692","0.010346","0.003071","Svitramia hatschbachii","4","9.334133","0.052083","0.026041","0.029197"
"880","Cambessedesia semidecandra","1","5.678294",NA,NA,"7.5e-05","Cambessedesia semidecandra","1","7.30586",NA,NA,"0.118594","Cambessedesia semidecandra","1","7.191429",NA,NA,"0.012284","Cambessedesia semidecandra","1","9.333089",NA,NA,"0.116788"
"881","Marcetia formosa","1","5.675554",NA,NA,"7.5e-05","Marcetia formosa","1","6.936343",NA,NA,"0.118594","Marcetia formosa","1","7.304516",NA,NA,"0.012284","Marcetia formosa","1","8.883502",NA,NA,"0.116788"
"882","Tibouchina laevicaulis","2","5.686973","0.003116","0.002203","3.7e-05","Tibouchina laevicaulis","2","7.252275","0.289571","0.204758","0.059297","Tibouchina laevicaulis","2","7.345969","0.012774","0.009033","0.006142","Tibouchina laevicaulis","2","9.212464","0.05735","0.040553","0.058394"
"883","Fritzschia edmundoi","1","5.680684",NA,NA,"7.5e-05","Fritzschia edmundoi","1","7.182352",NA,NA,"0.118594","Fritzschia edmundoi","1","7.180831",NA,NA,"0.012284","Fritzschia edmundoi","1","9.264734",NA,NA,"0.116788"
"884","Miconia atropurpurea","5","5.689065","0.010449","0.004673","1.5e-05","Miconia atropurpurea","5","8.21139","0.531184","0.237553","0.023719","Miconia atropurpurea","5","7.100399","0.122218","0.054658","0.002457","Miconia atropurpurea","5","10.033658","0.12045","0.053867","0.023358"
"885","Pachyanthus mantuensis","1","5.700276",NA,NA,"7.5e-05","Pachyanthus mantuensis","1","7.23201",NA,NA,"0.118594","Pachyanthus mantuensis","1","7.461066",NA,NA,"0.012284","Pachyanthus mantuensis","1","8.99094",NA,NA,"0.116788"
"886","Leandra cardiophylla","4","5.679307","0.005606","0.002803","1.9e-05","Leandra cardiophylla","4","7.382086","0.132432","0.066216","0.029649","Leandra cardiophylla","4","7.061754","0.08544","0.04272","0.003071","Leandra cardiophylla","4","9.50216","0.163775","0.081888","0.029197"
"887","Miconia polita","3","5.69356","0.003561","0.002056","2.5e-05","Miconia polita","3","7.752368","0.23077","0.133235","0.039531","Miconia polita","3","7.335218","0.024383","0.014078","0.004095","Miconia polita","3","9.467572","0.048796","0.028172","0.038929"
"888","Calycogonium rhamnoideum","2","5.693391","0.004049","0.002863","3.7e-05","Calycogonium rhamnoideum","2","7.308089","0.295412","0.208888","0.059297","Calycogonium rhamnoideum","2","7.505267","0.044732","0.03163","0.006142","Calycogonium rhamnoideum","2","8.845304","0.307541","0.217464","0.058394"
"889","Miconia neei","6","5.654096","0.008322","0.003397","1.2e-05","Miconia neei","6","7.019132","0.37905","0.154747","0.019766","Miconia neei","6","7.241155","0.093424","0.03814","0.002047","Miconia neei","6","8.767778","0.287782","0.117487","0.019465"
"890","Miconia delicatula","3","5.697818","0.002729","0.001576","2.5e-05","Miconia delicatula","3","7.153435","0.03449","0.019913","0.039531","Miconia delicatula","3","7.439527","0.026093","0.015065","0.004095","Miconia delicatula","3","9.040661","0.124055","0.071623","0.038929"
"891","Cambessedesia tenuis","2","5.677912","0.012578","0.008894","3.7e-05","Cambessedesia tenuis","2","7.081882","0.065922","0.046614","0.059297","Cambessedesia tenuis","2","7.287102","0.056599","0.040022","0.006142","Cambessedesia tenuis","2","8.856848","0.204003","0.144252","0.058394"
"892","Adelobotrys permixta","5","5.690724","0.004217","0.001886","1.5e-05","Adelobotrys permixta","5","7.734427","0.183718","0.082161","0.023719","Adelobotrys permixta","5","7.328857","0.030196","0.013504","0.002457","Adelobotrys permixta","5","9.470726","0.070858","0.031689","0.023358"
"893","Conostegia osaensis","1","5.703616",NA,NA,"7.5e-05","Conostegia osaensis","1","8.15335",NA,NA,"0.118594","Conostegia osaensis","1","7.427739",NA,NA,"0.012284","Conostegia osaensis","1","9.773834",NA,NA,"0.116788"
"894","Pleroma cubense","1","5.697932",NA,NA,"7.5e-05","Pleroma cubense","1","7.266129",NA,NA,"0.118594","Pleroma cubense","1","7.439559",NA,NA,"0.012284","Pleroma cubense","1","9.032409",NA,NA,"0.116788"
"895","Pachyanthus tetramerus","1","5.688161",NA,NA,"7.5e-05","Pachyanthus tetramerus","1","7.34601",NA,NA,"0.118594","Pachyanthus tetramerus","1","7.3518",NA,NA,"0.012284","Pachyanthus tetramerus","1","9.243582",NA,NA,"0.116788"
"896","Leandra rigida","4","5.683031","0.010057","0.005028","1.9e-05","Leandra rigida","4","7.301437","0.038448","0.019224","0.029649","Leandra rigida","4","7.21545","0.043672","0.021836","0.003071","Leandra rigida","4","9.312542","0.129592","0.064796","0.029197"
"897","Chalybea corymbifera","1","5.662092",NA,NA,"7.5e-05","Chalybea corymbifera","1","7.32185",NA,NA,"0.118594","Chalybea corymbifera","1","7.112327",NA,NA,"0.012284","Chalybea corymbifera","1","9.299724",NA,NA,"0.116788"
"898","Itatiaia cleistopetala","1","5.661744",NA,NA,"7.5e-05","Itatiaia cleistopetala","1","7.565793",NA,NA,"0.118594","Itatiaia cleistopetala","1","7.044905",NA,NA,"0.012284","Itatiaia cleistopetala","1","9.744785",NA,NA,"0.116788"
"899","Merianthera verrucosa","1","5.687145",NA,NA,"7.5e-05","Merianthera verrucosa","1","7.297091",NA,NA,"0.118594","Merianthera verrucosa","1","7.16472",NA,NA,"0.012284","Merianthera verrucosa","1","9.196546",NA,NA,"0.116788"
"900","Ossaea wrightii","1","5.688161",NA,NA,"7.5e-05","Ossaea wrightii","1","7.34601",NA,NA,"0.118594","Ossaea wrightii","1","7.3518",NA,NA,"0.012284","Ossaea wrightii","1","9.243582",NA,NA,"0.116788"
"901","Tibouchina decora","4","5.679728","0.006808","0.003404","1.9e-05","Tibouchina decora","4","7.457206","0.262641","0.131321","0.029649","Tibouchina decora","4","7.215649","0.042919","0.02146","0.003071","Tibouchina decora","4","9.413341","0.069845","0.034922","0.029197"
"902","Miconia indicoviolacea","2","5.688838","0.000957","0.000677","3.7e-05","Miconia indicoviolacea","2","8.324088","0.199361","0.14097","0.059297","Miconia indicoviolacea","2","7.134869","0.149597","0.105781","0.006142","Miconia indicoviolacea","2","10.20691","0.30723","0.217244","0.058394"
"903","Tetrazygia fadyenii","1","5.696926",NA,NA,"7.5e-05","Tetrazygia fadyenii","1","7.685244",NA,NA,"0.118594","Tetrazygia fadyenii","1","7.519692",NA,NA,"0.012284","Tetrazygia fadyenii","1","9.36289",NA,NA,"0.116788"
"904","Axinaea costaricensis","3","5.660653","0.012035","0.006948","2.5e-05","Axinaea costaricensis","3","7.965146","0.34631","0.199942","0.039531","Axinaea costaricensis","3","6.999495","0.177525","0.102494","0.004095","Axinaea costaricensis","3","10.021855","0.672994","0.388553","0.038929"
"905","Miconia glandulifera","3","5.695692","0.002696","0.001557","2.5e-05","Miconia glandulifera","3","7.756986","0.32633","0.188407","0.039531","Miconia glandulifera","3","7.273634","0.162953","0.094081","0.004095","Miconia glandulifera","3","9.683509","0.283356","0.163596","0.038929"
"906","Clidemia fluminensis","4","5.688645","0.008035","0.004018","1.9e-05","Clidemia fluminensis","4","7.325266","0.067744","0.033872","0.029649","Clidemia fluminensis","4","7.189012","0.073914","0.036957","0.003071","Clidemia fluminensis","4","9.164436","0.120899","0.06045","0.029197"
"907","Calycogonium rosmarinifolium","1","5.692216",NA,NA,"7.5e-05","Calycogonium rosmarinifolium","1","6.989335",NA,NA,"0.118594","Calycogonium rosmarinifolium","1","7.342779",NA,NA,"0.012284","Calycogonium rosmarinifolium","1","9.263597",NA,NA,"0.116788"
"908","Miconia wagneri","8","5.688142","0.011869","0.004196","9e-06","Miconia wagneri","8","7.479563","0.325699","0.115152","0.014824","Miconia wagneri","8","7.196169","0.107289","0.037932","0.001536","Miconia wagneri","8","9.549133","0.365412","0.129193","0.014599"
"909","Miconia elvirae","1","5.659308",NA,NA,"7.5e-05","Miconia elvirae","1","7.154615",NA,NA,"0.118594","Miconia elvirae","1","7.246368",NA,NA,"0.012284","Miconia elvirae","1","8.990068",NA,NA,"0.116788"
"910","Tibouchina dimorphophylla","2","5.655369","0.019791","0.013994","3.7e-05","Tibouchina dimorphophylla","2","7.387292","0.162485","0.114894","0.059297","Tibouchina dimorphophylla","2","7.088105","0.053715","0.037982","0.006142","Tibouchina dimorphophylla","2","8.996703","0.608052","0.429958","0.058394"
"911","Leandra itatiaiae","3","5.675591","0.015235","0.008796","2.5e-05","Leandra itatiaiae","3","7.553159","0.11268","0.065056","0.039531","Leandra itatiaiae","3","7.096578","0.092568","0.053444","0.004095","Leandra itatiaiae","3","9.643735","0.024708","0.014265","0.038929"
"912","Pachyanthus poiretii","2","5.697261","0.000949","0.000671","3.7e-05","Pachyanthus poiretii","2","7.253544","0.104986","0.074236","0.059297","Pachyanthus poiretii","2","7.449155","0.03703","0.026184","0.006142","Pachyanthus poiretii","2","9.038744","0.114882","0.081234","0.058394"
"913","Conostegia foreroi","2","5.674692","0.004611","0.00326","3.7e-05","Conostegia foreroi","2","7.770827","0.151249","0.106949","0.059297","Conostegia foreroi","2","7.238324","0.080231","0.056732","0.006142","Conostegia foreroi","2","9.794096","0.171783","0.121469","0.058394"
"914","Miconia skeaniana","2","5.672438","0.010215","0.007223","3.7e-05","Miconia skeaniana","2","7.459785","0.022799","0.016121","0.059297","Miconia skeaniana","2","7.176896","0.090161","0.063753","0.006142","Miconia skeaniana","2","9.610677","0.198826","0.140591","0.058394"
"915","Leandra sabiaensis","1","5.672808",NA,NA,"7.5e-05","Leandra sabiaensis","1","7.20786",NA,NA,"0.118594","Leandra sabiaensis","1","7.079184",NA,NA,"0.012284","Leandra sabiaensis","1","9.452188",NA,NA,"0.116788"
"916","Miconia labiakiana","1","5.682389",NA,NA,"7.5e-05","Miconia labiakiana","1","7.44132",NA,NA,"0.118594","Miconia labiakiana","1","7.120444",NA,NA,"0.012284","Miconia labiakiana","1","9.279773",NA,NA,"0.116788"
"917","Meriania leucantha","2","5.700777","0.001655","0.00117","3.7e-05","Meriania leucantha","2","7.238403","0.33668","0.238069","0.059297","Meriania leucantha","2","7.486514","0.135362","0.095715","0.006142","Meriania leucantha","2","9.161019","0.526474","0.372273","0.058394"
"918","Miconia androsaemifolia","1","5.700945",NA,NA,"7.5e-05","Miconia androsaemifolia","1","7.132498",NA,NA,"0.118594","Miconia androsaemifolia","1","7.472501",NA,NA,"0.012284","Miconia androsaemifolia","1","8.891236",NA,NA,"0.116788"
"919","Blakea tapantiana","1","5.68443",NA,NA,"7.5e-05","Blakea tapantiana","1","8.310415",NA,NA,"0.118594","Blakea tapantiana","1","7.289611",NA,NA,"0.012284","Blakea tapantiana","1","10.168656",NA,NA,"0.116788"
"920","Miconia stenophylla","2","5.644378","0.005753","0.004068","3.7e-05","Miconia stenophylla","2","6.945651","0.038121","0.026956","0.059297","Miconia stenophylla","2","6.997727","0.070414","0.04979","0.006142","Miconia stenophylla","2","9.012933","0.046509","0.032887","0.058394"
"921","Clidemia clandestina","8","5.684424","0.010438","0.00369","9e-06","Clidemia clandestina","8","8.128552","0.328067","0.115989","0.014824","Clidemia clandestina","8","7.223859","0.13084","0.046259","0.001536","Clidemia clandestina","8","9.970411","0.193536","0.068425","0.014599"
"922","Mecranium septentrionale","1","5.68341",NA,NA,"7.5e-05","Mecranium septentrionale","1","7.532088",NA,NA,"0.118594","Mecranium septentrionale","1","7.452982",NA,NA,"0.012284","Mecranium septentrionale","1","9.099632",NA,NA,"0.116788"
"923","Blakea tuberculata","8","5.686589","0.010383","0.003671","9e-06","Blakea tuberculata","8","8.113038","0.175525","0.062057","0.014824","Blakea tuberculata","7","7.308599","0.104392","0.039456","0.001755","Blakea tuberculata","7","9.995548","0.253134","0.095676","0.016684"
"924","Pachyanthus mayarensis","1","5.699272",NA,NA,"7.5e-05","Pachyanthus mayarensis","1","7.113956",NA,NA,"0.118594","Pachyanthus mayarensis","1","7.509335",NA,NA,"0.012284","Pachyanthus mayarensis","1","9.091895",NA,NA,"0.116788"
