"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"199","Leucothoe davisiae","10","8.12","2.666167","0.843116","1.661833","Leucothoe davisiae","10","1515.6","433.791092","137.176788","22342.77715","Leucothoe davisiae","10","1398.1","182.108301","57.587701","3413.281235","Leucothoe davisiae","10","10529.7","3315.625466","1048.492834","2981087.275495"
"200","Oxydendrum arboreum","66","14.8","2.943624","0.362335","0.251793","Oxydendrum arboreum","66","1254.924242","218.314192","26.872619","3385.269265","Oxydendrum arboreum","66","1359.439394","158.497477","19.509691","517.163823","Oxydendrum arboreum","66","9348.909091","1157.65718","142.497748","451679.890227"
"201","Pyrola rotundifolia","304","4.515461","3.24326","0.186014","0.054666","Pyrola rotundifolia","304","662.467105","230.36484","13.21233","734.959775","Pyrola rotundifolia","301","718.272425","128.773802","7.422399","113.398048","Pyrola rotundifolia","301","9676.229236","4189.941138","241.504192","99039.444369"
"202","Leucopogon obtectus","3","19.433333","1.193035","0.688799","5.539442","Leucopogon obtectus","3","444","112","64.66323","74475.923835","Leucopogon obtectus","3","2247.666667","58.483616","33.765531","11377.604115","Leucopogon obtectus","3","1948.333333","447.572713","258.406226","9936957.584984"
"203","Leucopogon hispidus","3","20.633333","0.472582","0.272845","5.539442","Leucopogon hispidus","3","402","95.827971","55.326305","74475.923835","Leucopogon hispidus","3","2329.333333","34.239354","19.7681","11377.604115","Leucopogon hispidus","3","1765.333333","389.123802","224.660732","9936957.584984"
"204","Dracophyllum acerosum","4","6.95","1.17047","0.585235","4.154581","Dracophyllum acerosum","4","1982.25","1454.060837","727.030418","55856.942876","Dracophyllum acerosum","4","1151.75","35.255023","17.627512","8533.203086","Dracophyllum acerosum","4","18937.5","7602.108194","3801.054097","7452718.188738"
"205","Dracophyllum patens","2","14.05","0.919239","0.65","8.309163","Dracophyllum patens","2","1849.5","103.944697","73.5","111713.885752","Dracophyllum patens","2","1132.5","62.932504","44.5","17066.406173","Dracophyllum patens","2","17375","1533.007502","1084","14905436.377476"
"206","Dracophyllum strictum","9","12.666667","1.399107","0.466369","1.846481","Dracophyllum strictum","9","1539","296.491147","98.830382","24825.307945","Dracophyllum strictum","9","1118.444444","58.794369","19.598123","3792.534705","Dracophyllum strictum","9","14442.444444","2342.998992","780.999664","3312319.194995"
"207","Leucopogon pubescens","3","16.133333","3.092464","1.785435","5.539442","Leucopogon pubescens","3","555","52.573758","30.353473","74475.923835","Leucopogon pubescens","3","1920.666667","387.51172","223.729996","11377.604115","Leucopogon pubescens","3","2770.333333","732.974988","423.183307","9936957.584984"
"208","Leucopogon pogonocalyx","1","15.4",NA,NA,"16.618325","Leucopogon pogonocalyx","1","451",NA,NA,"223427.771505","Leucopogon pogonocalyx","1","1692",NA,NA,"34132.812346","Leucopogon pogonocalyx","1","2669",NA,NA,"29810872.754952"
"209","Dracophyllum menziesii","9","6.511111","2.771482","0.923827","1.846481","Dracophyllum menziesii","9","3248.444444","1045.007788","348.335929","24825.307945","Dracophyllum menziesii","9","1008.777778","65.503393","21.834464","3792.534705","Dracophyllum menziesii","9","26743.666667","5648.380166","1882.793389","3312319.194995"
"210","Bejaria resinosa","33","12.351515","3.347118","0.582658","0.503586","Bejaria resinosa","33","1617.848485","509.781456","88.741561","6770.53853","Bejaria resinosa","33","1198.393939","136.629732","23.784183","1034.327647","Bejaria resinosa","33","12294.727273","3793.337146","660.335239","903359.780453"
"211","Enkianthus chinensis","62","15.727419","3.361702","0.426937","0.268038","Enkianthus chinensis","62","1091.322581","435.958216","55.366749","3603.673734","Enkianthus chinensis","62","1163.806452","122.453984","15.551672","550.529231","Enkianthus chinensis","62","10843.483871","2321.557877","294.838145","480820.528306"
"212","Rhododendron ovatum","75","18.241333","2.267639","0.261844","0.221578","Rhododendron ovatum","75","1483.013333","432.431669","49.932908","2979.036953","Rhododendron ovatum","75","1230.48","112.164618","12.951654","455.104165","Rhododendron ovatum","75","12570.32","2687.189837","310.289955","397478.303399"
"213","Rhododendron mariesii","91","17.694505","2.715567","0.284669","0.182619","Rhododendron mariesii","91","1319.197802","470.050877","49.274721","2455.250236","Rhododendron mariesii","91","1233.241758","102.946301","10.791705","375.08585","Rhododendron mariesii","91","11494.010989","3791.851622","397.494056","327592.008296"
"214","Rhododendron henryi","15","20.733333","1.547194","0.399484","1.107888","Rhododendron henryi","15","1530.533333","188.671243","48.714705","14895.184767","Rhododendron henryi","15","1339.6","52.799892","13.632873","2275.520823","Rhododendron henryi","15","12307.666667","959.871842","247.837844","1987391.516997"
"215","Rhododendron fortunei","49","17.210204","2.480444","0.354349","0.339149","Rhododendron fortunei","49","1297.816327","393.132594","56.161799","4559.750439","Rhododendron fortunei","49","1216.897959","104.645084","14.949298","696.588007","Rhododendron fortunei","49","11361.102041","2176.468855","310.924122","608385.158264"
"216","Rhododendron farrerae","28","19.721429","2.446064","0.462263","0.593512","Rhododendron farrerae","28","1592.571429","359.132744","67.869709","7979.563268","Rhododendron farrerae","28","1285.964286","111.573421","21.085395","1219.029012","Rhododendron farrerae","28","12633.214286","2299.87704","434.635907","1064674.026963"
"217","Pieris formosa","84","15.720238","3.844376","0.419456","0.197837","Pieris formosa","84","1105.238095","442.337673","48.262997","2659.854423","Pieris formosa","84","1192.380952","111.486333","12.164156","406.343004","Pieris formosa","84","10573.166667","3025.721771","330.133311","354891.342321"
"218","Enkianthus quinqueflorus","21","20.228571","2.704467","0.590163","0.791349","Enkianthus quinqueflorus","21","1554.571429","412.380961","89.988903","10639.417691","Enkianthus quinqueflorus","21","1301","96.403838","21.037042","1625.372016","Enkianthus quinqueflorus","21","12263.333333","2650.167907","578.314049","1419565.369283"
"219","Craibiodendron yunnanense","7","12.628571","3.168446","1.19756","2.374046","Craibiodendron yunnanense","7","1319.142857","427.749315","161.674044","31918.253072","Craibiodendron yunnanense","7","1184.142857","166.193089","62.815083","4876.116049","Craibiodendron yunnanense","7","9233.142857","1756.385534","663.851333","4258696.10785"
"220","Rhododendron mucronulatum","32","9.08125","3.046673","0.538581","0.519323","Rhododendron mucronulatum","32","1205.5625","480.562234","84.952204","6982.11786","Rhododendron mucronulatum","31","1022.806452","87.452242","15.706886","1101.058463","Rhododendron mucronulatum","31","10815.677419","3371.102039","605.4678","961641.056611"
"221","Rhododendron yunnanense","26","11.476923","4.162144","0.816264","0.639166","Rhododendron yunnanense","26","799.153846","443.132097","86.905354","8593.375827","Rhododendron yunnanense","26","1157.730769","159.19612","31.220928","1312.800475","Rhododendron yunnanense","26","8118.961538","2003.009605","392.822502","1146572.029037"
"222","Rhododendron calophytum","6","11.983333","5.517034","2.25232","2.769721","Rhododendron calophytum","6","843.833333","199.63308","81.499864","37237.961917","Rhododendron calophytum","6","1022.833333","183.229273","74.803037","5688.802058","Rhododendron calophytum","6","10749.5","1494.159797","609.988183","4968478.792492"
"223","Gaultheria griffithiana","8","11.55","2.730254","0.965291","2.077291","Gaultheria griffithiana","8","1117.625","560.232334","198.072041","27928.471438","Gaultheria griffithiana","8","1162.75","142.565023","50.404347","4266.601543","Gaultheria griffithiana","8","8984.625","2092.885564","739.946787","3726359.094369"
"224","Rhododendron auriculatum","8","16.1625","0.870037","0.307605","2.077291","Rhododendron auriculatum","8","929","126.353246","44.672619","27928.471438","Rhododendron auriculatum","8","1128.375","60.092637","21.245956","4266.601543","Rhododendron auriculatum","8","11372.25","1882.638024","665.613057","3726359.094369"
"225","Rhododendron beesianum","13","8.123077","4.880941","1.353729","1.278333","Rhododendron beesianum","13","929.615385","520.594298","144.38688","17186.751654","Rhododendron beesianum","13","1042.538462","240.402654","66.6757","2625.60095","Rhododendron beesianum","13","8678.076923","1962.497918","544.29899","2293144.058073"
"226","Dracophyllum involucratum","1","22.3",NA,NA,"16.618325","Dracophyllum involucratum","1","1694",NA,NA,"223427.771505","Dracophyllum involucratum","1","1642",NA,NA,"34132.812346","Dracophyllum involucratum","1","11771",NA,NA,"29810872.754952"
"227","Dracophyllum alticola","1","15.4",NA,NA,"16.618325","Dracophyllum alticola","1","2426",NA,NA,"223427.771505","Dracophyllum alticola","1","1392",NA,NA,"34132.812346","Dracophyllum alticola","1","20277",NA,NA,"29810872.754952"
"228","Dracophyllum ouaiemense","1","23.5",NA,NA,"16.618325","Dracophyllum ouaiemense","1","2602",NA,NA,"223427.771505","Dracophyllum ouaiemense","1","1835",NA,NA,"34132.812346","Dracophyllum ouaiemense","1","10148",NA,NA,"29810872.754952"
"229","Empetrum eamesii","33","2.369697","2.39824","0.41748","0.503586","Empetrum eamesii","33","1141.69697","265.240868","46.172509","6770.53853","Empetrum eamesii","31","705.354839","97.62054","17.533167","1101.058463","Empetrum eamesii","31","16904.290323","3342.475153","600.326259","961641.056611"
"230","Rhododendron canadense","13","7.038462","1.640396","0.454964","1.278333","Rhododendron canadense","13","1120.692308","162.91275","45.183867","17186.751654","Rhododendron canadense","13","947.461538","95.108373","26.378317","2625.60095","Rhododendron canadense","13","12284.923077","1333.672152","369.894102","2293144.058073"
"231","Notopora schomburgkii","8","20.825","3.511512","1.241507","2.077291","Notopora schomburgkii","8","2818.875","575.956952","203.631533","27928.471438","Notopora schomburgkii","8","1567.75","92.581624","32.732547","4266.601543","Notopora schomburgkii","8","14447.875","1078.504578","381.30895","3726359.094369"
"232","Bryanthus gmelinii","7","-3.071429","3.40329","1.286323","2.374046","Bryanthus gmelinii","7","987.714286","431.860979","163.228107","31918.253072","Bryanthus gmelinii","7","530.857143","84.386864","31.895237","4876.116049","Bryanthus gmelinii","7","17277.428571","5091.284051","1924.324493","4258696.10785"
"233","Enkianthus subsessilis","4","12.575","2.706012","1.353006","4.154581","Enkianthus subsessilis","4","1396.25","286.087836","143.043918","55856.942876","Enkianthus subsessilis","4","1085.5","54.470175","27.235087","8533.203086","Enkianthus subsessilis","4","12902.75","1523.164551","761.582276","7452718.188738"
"234","Enkianthus perulatus","16","12.975","3.858065","0.964516","1.038645","Enkianthus perulatus","16","1897.25","596.015716","149.003929","13964.235719","Enkianthus perulatus","16","1087.6875","243.124034","60.781008","2133.300772","Enkianthus perulatus","16","19523.5","10190.253356","2547.563339","1863179.547185"
"235","Enkianthus cernuus","18","11.772222","2.778659","0.654936","0.92324","Enkianthus cernuus","18","2507.944444","585.582111","138.023027","12412.653972","Enkianthus cernuus","18","1036.388889","174.181494","41.054972","1896.267353","Enkianthus cernuus","18","22960.833333","5849.21806","1378.673918","1656159.597497"
"236","Rhododendron tanakae","2","9.6","2.404163","1.7","8.309163","Rhododendron tanakae","2","1579","468.104689","331","111713.885752","Rhododendron tanakae","2","960","29.698485","21","17066.406173","Rhododendron tanakae","2","15099.5","5746.656811","4063.5","14905436.377476"
"237","Rhododendron oldhamii","1","18.9",NA,NA,"16.618325","Rhododendron oldhamii","1","2075",NA,NA,"223427.771505","Rhododendron oldhamii","1","1213",NA,NA,"34132.812346","Rhododendron oldhamii","1","21815",NA,NA,"29810872.754952"
"238","Orthaea venamensis","1","19",NA,NA,"16.618325","Orthaea venamensis","1","2496",NA,NA,"223427.771505","Orthaea venamensis","1","1502",NA,NA,"34132.812346","Orthaea venamensis","1","13573",NA,NA,"29810872.754952"
"239","Psammisia ulbrichiana","35","18.325714","3.812622","0.644451","0.474809","Psammisia ulbrichiana","35","2143.542857","952.838927","161.059175","6383.650614","Psammisia ulbrichiana","35","1308.6","136.341742","23.045961","975.22321","Psammisia ulbrichiana","35","16255.628571","8574.741667","1449.395881","851739.22157"
"240","Kalmia hirsuta","18","19.7","0.917798","0.216327","0.92324","Kalmia hirsuta","18","1380.611111","139.560292","32.894676","12412.653972","Kalmia hirsuta","18","1610.555556","29.185456","6.879078","1896.267353","Kalmia hirsuta","18","8685.444444","1010.015738","238.062992","1656159.597497"
"241","Anthopterus wardii","12","20.641667","4.708881","1.359337","1.38486","Anthopterus wardii","12","3639","1426.714089","411.856882","18618.980959","Anthopterus wardii","12","1368.916667","160.771695","46.410791","2844.401029","Anthopterus wardii","12","23133","11447.169329","3304.513147","2484239.396246"
"242","Disterigma ovatum","9","16.755556","2.650524","0.883508","1.846481","Disterigma ovatum","9","1798.888889","452.774901","150.924967","24825.307945","Disterigma ovatum","9","1352.666667","120.695899","40.231966","3792.534705","Disterigma ovatum","9","11071.555556","2637.916655","879.305552","3312319.194995"
"243","Rhododendron chamberlainii","5","7.46","2.085186","0.932524","3.323665","Rhododendron chamberlainii","5","2759.4","2477.912892","1108.156334","44685.554301","Rhododendron chamberlainii","5","987.8","119.170886","53.29484","6826.562469","Rhododendron chamberlainii","5","11349.8","3108.385787","1390.112384","5962174.55099"
"244","Polyclita turbinata","3","14.366667","4.041452","2.333333","5.539442","Polyclita turbinata","3","1348.666667","207.861332","120.008796","74475.923835","Polyclita turbinata","3","1551.333333","69.759109","40.27544","11377.604115","Polyclita turbinata","3","6852.333333","2161.670727","1248.041176","9936957.584984"
"245","Rhododendron vernicosum","32","9.603125","5.963139","1.054144","0.519323","Rhododendron vernicosum","32","652.375","289.059403","51.098966","6982.11786","Rhododendron vernicosum","32","1114.90625","260.872402","46.116161","1066.650386","Rhododendron vernicosum","32","9257.09375","9660.092487","1707.679226","931589.773592"
"246","Gaultheria hypochlora","2","7.9","1.414214","1","8.309163","Gaultheria hypochlora","2","984","520.430591","368","111713.885752","Gaultheria hypochlora","2","1022.5","70.003571","49.5","17066.406173","Gaultheria hypochlora","2","8356","3181.980515","2250","14905436.377476"
"247","Rhododendron lukiangense","5","13.22","2.373184","1.06132","3.323665","Rhododendron lukiangense","5","716.6","116.86873","52.265285","44685.554301","Rhododendron lukiangense","5","1217.8","54.751256","24.485506","6826.562469","Rhododendron lukiangense","5","9931.2","2250.836445","1006.604659","5962174.55099"
"248","Tepuia venusta","2","21.1","2.262742","1.6","8.309163","Tepuia venusta","2","3161","1131.37085","800","111713.885752","Tepuia venusta","2","1587.5","65.760931","46.5","17066.406173","Tepuia venusta","2","14474.5","1518.158259","1073.5","14905436.377476"
"249","Rhododendron rubiginosum","26","11.042308","4.61278","0.904641","0.639166","Rhododendron rubiginosum","26","858.538462","362.292173","71.051341","8593.375827","Rhododendron rubiginosum","26","1126.615385","199.206843","39.067676","1312.800475","Rhododendron rubiginosum","26","8487.076923","2040.611848","400.196909","1146572.029037"
"250","Rhododendron telmateium","10","7.55","2.377791","0.751924","1.661833","Rhododendron telmateium","10","644.9","278.261847","87.994122","22342.77715","Rhododendron telmateium","10","1084.4","147.113108","46.521249","3413.281235","Rhododendron telmateium","10","7077.5","1600.484944","506.117778","2981087.275495"
"251","Gaultheria sinensis","4","7.25","3.544479","1.77224","4.154581","Gaultheria sinensis","4","1639.25","649.827862","324.913931","55856.942876","Gaultheria sinensis","4","942","238.051815","119.025908","8533.203086","Gaultheria sinensis","4","9564.25","2276.440551","1138.220276","7452718.188738"
"252","Cassiope pectinata","5","6.86","4.556644","2.037793","3.323665","Cassiope pectinata","5","921.6","662.053472","296.079314","44685.554301","Cassiope pectinata","5","976.4","229.542589","102.654567","6826.562469","Cassiope pectinata","5","9136.2","1435.04432","641.77133","5962174.55099"
"253","Rhododendron thomsonii","6","3.95","4.710732","1.923148","2.769721","Rhododendron thomsonii","6","745.5","410.670062","167.655351","37237.961917","Rhododendron thomsonii","6","1088.833333","162.705153","66.424101","5688.802058","Rhododendron thomsonii","6","6885","3419.993977","1396.206695","4968478.792492"
"254","Rhododendron wardii","12","7.008333","3.130338","0.903651","1.38486","Rhododendron wardii","12","797.333333","355.539113","102.635301","18618.980959","Rhododendron wardii","12","1051","178.173052","51.43413","2844.401029","Rhododendron wardii","12","7594.083333","1800.856133","519.862387","2484239.396246"
"255","Rhododendron fragariflorum","2","8","11.596551","8.2","8.309163","Rhododendron fragariflorum","2","605.5","190.211724","134.5","111713.885752","Rhododendron fragariflorum","2","1164","236.173665","167","17066.406173","Rhododendron fragariflorum","2","8019.5","5916.362438","4183.5","14905436.377476"
"256","Rhododendron tapetiforme","2","0.85","1.06066","0.75","8.309163","Rhododendron tapetiforme","2","1034.5","91.216775","64.5","111713.885752","Rhododendron tapetiforme","2","655","19.79899","14","17066.406173","Rhododendron tapetiforme","2","10313","247.487373","175","14905436.377476"
"257","Rhododendron vaccinioides","4","11.025","2.441823","1.220911","4.154581","Rhododendron vaccinioides","4","1227","327.675653","163.837826","55856.942876","Rhododendron vaccinioides","4","1135.75","107.688981","53.84449","8533.203086","Rhododendron vaccinioides","4","10622.25","987.33391","493.666955","7452718.188738"
"258","Rhododendron catawbiense","25","12.208","2.397207","0.479441","0.664733","Rhododendron catawbiense","25","1272.32","296.69832","59.339664","8937.11086","Rhododendron catawbiense","25","1253.04","121.845353","24.369071","1365.312494","Rhododendron catawbiense","25","10306.64","2565.136073","513.027215","1192434.910198"
"259","Rhododendron impeditum","9","9.133333","4.528521","1.509507","1.846481","Rhododendron impeditum","9","672.333333","236.117555","78.705852","24825.307945","Rhododendron impeditum","9","1160","169.541293","56.513764","3792.534705","Rhododendron impeditum","9","7147.555556","1550.782312","516.927437","3312319.194995"
"260","Rhododendron xanthostephanum","4","9.55","5.707013","2.853506","4.154581","Rhododendron xanthostephanum","4","892.5","749.014686","374.507343","55856.942876","Rhododendron xanthostephanum","4","1082.5","305.22833","152.614165","8533.203086","Rhododendron xanthostephanum","4","10293.25","2906.053495","1453.026748","7452718.188738"
"261","Elliottia bracteata","20","3.55","2.793696","0.624689","0.830916","Elliottia bracteata","20","1879","392.587637","87.785264","11171.388575","Elliottia bracteata","20","651.25","170.087555","38.032734","1706.640617","Elliottia bracteata","20","29906","15928.739789","3561.774496","1490543.637748"
"262","Gaultheria pyrolifolia","5","8.02","4.108163","1.837226","3.323665","Gaultheria pyrolifolia","5","2020.6","702.83661","314.318087","44685.554301","Gaultheria pyrolifolia","5","780.6","227.860264","101.902208","6826.562469","Gaultheria pyrolifolia","5","25523.4","7036.903175","3146.99877","5962174.55099"
"263","Ceratiola ericoides","16","21.21875","1.483338","0.370834","1.038645","Ceratiola ericoides","16","1394.1875","133.820386","33.455097","13964.235719","Ceratiola ericoides","16","1689.25","77.109878","19.277469","2133.300772","Ceratiola ericoides","16","8279.9375","1201.797291","300.449323","1863179.547185"
"264","Eubotrys racemosa","28","16.092857","3.385036","0.639712","0.593512","Eubotrys racemosa","28","1250.285714","124.947947","23.612942","7979.563268","Eubotrys racemosa","28","1439.821429","177.090906","33.467035","1219.029012","Eubotrys racemosa","28","8935.285714","1094.027823","206.751825","1064674.026963"
"265","Bejaria racemosa","11","21.954545","1.13434","0.342016","1.510757","Bejaria racemosa","11","1327.636364","29.066382","8.763844","20311.615591","Bejaria racemosa","11","1730.363636","73.858341","22.269128","3102.982941","Bejaria racemosa","11","7477.636364","678.166981","204.475038","2710079.341359"
"266","Dimorphanthera dekockii","2","16.6","10.323759","7.3","8.309163","Dimorphanthera dekockii","2","2920.5","570.635172","403.5","111713.885752","Dimorphanthera dekockii","2","1129","568.513852","402","17066.406173","Dimorphanthera dekockii","2","35403","12655.79717","8949","14905436.377476"
"267","Gaultheria antipoda","28","11.103571","2.87086","0.542542","0.593512","Gaultheria antipoda","28","1652.785714","709.92521","134.163254","7979.563268","Gaultheria antipoda","28","1105.678571","67.569472","12.76943","1219.029012","Gaultheria antipoda","28","17314.535714","8311.968005","1570.814303","1064674.026963"
"268","Plutarchia ecuadorensis","4","11","3.352611","1.676306","4.154581","Plutarchia ecuadorensis","4","1170","215.660227","107.830114","55856.942876","Plutarchia ecuadorensis","4","957.75","93.225086","46.612543","8533.203086","Plutarchia ecuadorensis","4","10327.75","4204.714051","2102.357026","7452718.188738"
"269","Diplycosia acuminata","4","21.9","4.157724","2.078862","4.154581","Diplycosia acuminata","4","3746.25","675.313939","337.65697","55856.942876","Diplycosia acuminata","4","1400.75","68.592395","34.296198","8533.203086","Diplycosia acuminata","4","23207.25","4976.356591","2488.178295","7452718.188738"
"270","Costera endertii","3","21.133333","4.764801","2.750959","5.539442","Costera endertii","3","3021","540.694923","312.170359","74475.923835","Costera endertii","3","1408.333333","144.375667","83.35533","11377.604115","Costera endertii","3","21070","3635.097798","2098.724692","9936957.584984"
"271","Erica sicula","2","19.25","0.919239","0.65","8.309163","Erica sicula","2","426","162.63456","115","111713.885752","Erica sicula","1","1913",NA,NA,"34132.812346","Erica sicula","1","1170",NA,NA,"29810872.754952"
"272","Dracophyllum pronum","16","5.29375","2.201959","0.55049","1.038645","Dracophyllum pronum","16","1874.5","1274.214739","318.553685","13964.235719","Dracophyllum pronum","16","1060.75","74.267534","18.566883","2133.300772","Dracophyllum pronum","16","23416.75","8615.083103","2153.770776","1863179.547185"
"273","Dracophyllum cosmelioides","1","22.1",NA,NA,"16.618325","Dracophyllum cosmelioides","1","2357",NA,NA,"223427.771505","Dracophyllum cosmelioides","1","1627",NA,NA,"34132.812346","Dracophyllum cosmelioides","1","14541",NA,NA,"29810872.754952"
"274","Thibaudia litensis","2","21.6","0.848528","0.6","8.309163","Thibaudia litensis","2","1801","222.031529","157","111713.885752","Thibaudia litensis","2","1152.5","119.501046","84.5","17066.406173","Thibaudia litensis","2","16150","752.361615","532","14905436.377476"
"275","Themistoclesia costaricensis","9","18.755556","3.443149","1.147716","1.846481","Themistoclesia costaricensis","9","3578","1289.08708","429.695693","24825.307945","Themistoclesia costaricensis","9","1350.777778","176.874799","58.958266","3792.534705","Themistoclesia costaricensis","9","21866.666667","5827.830771","1942.610257","3312319.194995"
"276","Diogenesia alstoniana","1","17.5",NA,NA,"16.618325","Diogenesia alstoniana","1","2696",NA,NA,"223427.771505","Diogenesia alstoniana","1","1221",NA,NA,"34132.812346","Diogenesia alstoniana","1","14453",NA,NA,"29810872.754952"
"277","Rhododendron hirsutum","14","4.578571","3.544265","0.947245","1.187023","Rhododendron hirsutum","14","1329.428571","399.813555","106.854667","15959.126536","Rhododendron hirsutum","14","809.357143","98.489052","26.322306","2438.058025","Rhododendron hirsutum","14","17472.928571","6512.516192","1740.543165","2129348.053925"
"278","Rhododendron glischrum","2","10.65","2.333452","1.65","8.309163","Rhododendron glischrum","2","1174","569.928066","403","111713.885752","Rhododendron glischrum","2","1111.5","251.022907","177.5","17066.406173","Rhododendron glischrum","2","9327","2513.0575","1777","14905436.377476"
"279","Zenobia pulverulenta","10","17.12","1.217283","0.384939","1.661833","Zenobia pulverulenta","10","1273.5","80.157137","25.347912","22342.77715","Zenobia pulverulenta","10","1494.6","88.283886","27.917816","3413.281235","Zenobia pulverulenta","10","8417.9","472.831295","149.522384","2981087.275495"
"280","Ceratostema megabracteatum","1","15.6",NA,NA,"16.618325","Ceratostema megabracteatum","1","2586",NA,NA,"223427.771505","Ceratostema megabracteatum","1","1076",NA,NA,"34132.812346","Ceratostema megabracteatum","1","21718",NA,NA,"29810872.754952"
"281","Elliottia racemosa","3","16.433333","3.007214","1.736216","5.539442","Elliottia racemosa","3","1104.333333","103.253733","59.613571","74475.923835","Elliottia racemosa","3","1463.333333","175.540119","101.348135","11377.604115","Elliottia racemosa","3","8037","893.357151","515.779992","9936957.584984"
"282","Dracophyllum kirkii","8","5.6125","3.059616","1.081738","2.077291","Dracophyllum kirkii","8","3300.75","1805.96652","638.505586","27928.471438","Dracophyllum kirkii","8","1093.75","37.541406","13.272891","4266.601543","Dracophyllum kirkii","8","28527.25","6334.730522","2239.665455","3726359.094369"
"283","Erica carnea","35","8.82","3.126998","0.528559","0.474809","Erica carnea","35","944.542857","330.208343","55.815397","6383.650614","Erica carnea","35","924.257143","123.31794","20.844536","975.22321","Erica carnea","35","11099.028571","3268.101297","552.409943","851739.22157"
"284","Rhododendron fulvum","10","12.31","4.849158","1.533438","1.661833","Rhododendron fulvum","10","870.2","377.598493","119.407128","22342.77715","Rhododendron fulvum","10","1235","148.245292","46.879278","3413.281235","Rhododendron fulvum","10","8793.7","2310.464458","730.633014","2981087.275495"
"285","Gaultheria dumicola","4","12.35","1.362596","0.681298","4.154581","Gaultheria dumicola","4","1530.5","256.381877","128.190938","55856.942876","Gaultheria dumicola","4","1173","118.692881","59.34644","8533.203086","Gaultheria dumicola","4","10559.5","881.453534","440.726767","7452718.188738"
"286","Rhododendron anthosphaerum","11","12.736364","4.411184","1.330022","1.510757","Rhododendron anthosphaerum","11","868.090909","444.026003","133.878877","20311.615591","Rhododendron anthosphaerum","11","1195.181818","199.083811","60.026028","3102.982941","Rhododendron anthosphaerum","11","8685.545455","2563.04738","772.787862","2710079.341359"
"287","Gaultheria albiflora","2","7.35","7.141778","5.05","8.309163","Gaultheria albiflora","2","720.5","241.123412","170.5","111713.885752","Gaultheria albiflora","2","1118","165.462987","117","17066.406173","Gaultheria albiflora","2","7108","1186.525179","839","14905436.377476"
"288","Ceratostema silvicola","1","24.4",NA,NA,"16.618325","Ceratostema silvicola","1","4573",NA,NA,"223427.771505","Ceratostema silvicola","1","1158",NA,NA,"34132.812346","Ceratostema silvicola","1","36943",NA,NA,"29810872.754952"
"289","Gonocalyx costaricensis","1","19.5",NA,NA,"16.618325","Gonocalyx costaricensis","1","2461",NA,NA,"223427.771505","Gonocalyx costaricensis","1","1616",NA,NA,"34132.812346","Gonocalyx costaricensis","1","14219",NA,NA,"29810872.754952"
"290","Pieris floribunda","9","11.044444","2.473414","0.824471","1.846481","Pieris floribunda","9","1342.444444","309.686984","103.228995","24825.307945","Pieris floribunda","9","1207.555556","118.273107","39.424369","3792.534705","Pieris floribunda","9","11018.222222","2839.058813","946.352938","3312319.194995"
"291","Rhododendron sinogrande","5","11.08","7.631317","3.412829","3.323665","Rhododendron sinogrande","5","1240","308","137.741787","44685.554301","Rhododendron sinogrande","5","1070.2","319.851841","143.042092","6826.562469","Rhododendron sinogrande","5","11801.8","2198.215572","983.07189","5962174.55099"
"292","Rhododendron arizelum","2","5.6","4.808326","3.4","8.309163","Rhododendron arizelum","2","1383.5","273.650324","193.5","111713.885752","Rhododendron arizelum","2","861.5","102.530483","72.5","17066.406173","Rhododendron arizelum","2","10048","1493.409522","1056","14905436.377476"
"293","Rhododendron keleticum","1","6.4",NA,NA,"16.618325","Rhododendron keleticum","1","2141",NA,NA,"223427.771505","Rhododendron keleticum","1","888",NA,NA,"34132.812346","Rhododendron keleticum","1","10001",NA,NA,"29810872.754952"
"294","Rhododendron zaleucum","2","10.6","0.282843","0.2","8.309163","Rhododendron zaleucum","2","1675","196.575685","139","111713.885752","Rhododendron zaleucum","2","1053.5","48.790368","34.5","17066.406173","Rhododendron zaleucum","2","12082","1333.603389","943","14905436.377476"
"295","Gaultheria praticola","1","6.2",NA,NA,"16.618325","Gaultheria praticola","1","2342",NA,NA,"223427.771505","Gaultheria praticola","1","896",NA,NA,"34132.812346","Gaultheria praticola","1","9992",NA,NA,"29810872.754952"
"296","Gaultheria wardii","4","13.65","2.999444","1.499722","4.154581","Gaultheria wardii","4","972","620.493889","310.246944","55856.942876","Gaultheria wardii","4","1207","117.703016","58.851508","8533.203086","Gaultheria wardii","4","13201.25","2829.78814","1414.89407","7452718.188738"
"297","Gaultheria dolichopoda","2","12.15","5.727565","4.05","8.309163","Gaultheria dolichopoda","2","1316.5","815.294119","576.5","111713.885752","Gaultheria dolichopoda","2","1139","271.529004","192","17066.406173","Gaultheria dolichopoda","2","11419","1108.743433","784","14905436.377476"
"298","Rhododendron floccigerum","5","7.94","0.963328","0.430813","3.323665","Rhododendron floccigerum","5","1082","508.753378","227.521427","44685.554301","Rhododendron floccigerum","5","1095.2","98.846851","44.205656","6826.562469","Rhododendron floccigerum","5","7446.2","1706.739201","763.276975","5962174.55099"
